,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
SRR2000213,0.001178443,0.002970335,0.0055657583,0.0017518935,0.00065006496,0.0020669561,0.98581654,0.0
ERR1256563,0.00205373,0.001366709,0.00045833923,0.0055184327,0.0018528721,0.9860751,0.002674784,0.0
ERR1690125,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR1743372,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1382689,0.00036723388,0.000850707,0.0010536427,0.9951824,0.00088794756,0.001022287,0.00063582347,0.0
SRR5724725,0.0005887533,0.0010367178,0.0006564824,0.9035003,0.006762425,0.087143525,0.00031176503,0.0
ERR1583187,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR498607,0.00036163148,0.0008302546,0.0010638825,0.99522114,0.0008663642,0.0010137451,0.0006429004,0.0
SRR3503414,0.0003808904,0.0008523515,0.0010563213,0.9950975,0.0009414954,0.0010281127,0.0006433879,0.0
ERR695388,0.0020536415,0.0013665021,0.000458428,0.005519232,0.0018526062,0.98607457,0.00267508,0.0
ERR522598,0.00011263892,0.004371957,0.001400705,0.95727456,0.00096381566,0.035124555,0.00075179583,0.0
ERR719765,0.00036544807,0.00083236326,0.0010668313,0.99519897,0.0008785198,0.0010116099,0.000646251,0.0
ERR1311197,0.00036170165,0.00084858714,0.0010577023,0.9952041,0.000867014,0.0010183224,0.000642652,0.0
SRR2668756,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR6393965,0.00036175072,0.00082475715,0.0010694412,0.99522364,0.00086481957,0.0010094367,0.0006461702,0.0
SRR6148030,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1249564,0.0011778084,0.002975024,0.0055778106,0.0017482862,0.0006509488,0.0020626038,0.98580754,0.0
ERR719499,0.00037009447,0.0008589271,0.0010448957,0.9951611,0.0009021721,0.0010303915,0.0006324775,0.0
ERR1691641,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR5687829,0.00041282532,0.0013774716,0.0007255655,0.9944262,0.0012131797,0.001382079,0.00046267468,0.0
SRR3094843,0.00036300387,0.0008225096,0.0010730518,0.995217,0.0008682194,0.0010065675,0.00064962654,0.0
ERR1905568,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR1299254,0.0003917215,0.0010257645,0.0009250846,0.9949292,0.0010250511,0.0011403561,0.0005627615,0.0
SRR3951091,0.00036097603,0.000826833,0.0010670874,0.99522614,0.00086321,0.0010113629,0.000644443,0.0
ERR1398224,0.00036142295,0.00082832156,0.0010661695,0.99522316,0.0008648175,0.0010119901,0.0006440883,0.0
ERR1384869,0.00036765082,0.0008617652,0.0010365257,0.9951733,0.0008961526,0.0010355746,0.0006290782,0.0
SRR3624383,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1690112,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR1897719,0.0020537595,0.0013668569,0.00045833923,0.0055179596,0.0018529608,0.9860755,0.0026746362,0.0
ERR1144113,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR2981518,0.0013205707,0.99247503,0.0022640135,0.0012802468,0.0013195025,0.00030520358,0.0010354846,0.0
SRR6443861,0.00037466793,0.00083063036,0.0010860763,0.9951355,0.00090627733,0.0010027309,0.00066411786,0.0
SRR3053306,0.00037131738,0.0008572132,0.0010507631,0.9951563,0.00090375793,0.0010255588,0.00063513016,0.0
DRR047885,0.0003614229,0.0008274002,0.0010666448,0.9952239,0.0008646391,0.0010116037,0.0006443854,0.0
ERR441447,0.00036112478,0.0008264768,0.0010674446,0.99522597,0.00086326984,0.0010110663,0.00064471073,0.0
SRR5915230,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1689075,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR5908706,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR2924487,0.0003636897,0.00082801294,0.0010690759,0.99521047,0.00087167235,0.0010096646,0.00064734207,0.0
ERR1298275,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR6670637,0.0020529046,0.0013652617,0.00045881286,0.005522904,0.0018516324,0.9860716,0.0026768865,0.0
ERR531934,0.0003627343,0.00082993496,0.001065675,0.99521554,0.00086937356,0.001012476,0.00064427324,0.0
DRR044191,0.00036723344,0.0008673498,0.001030132,0.9951721,0.0008967439,0.0010405938,0.00062583643,0.0
ERR1522469,0.0020571866,0.001373291,0.00045716244,0.005509575,0.0018549365,0.98608,0.0026677814,0.0
SRR6056023,0.00130678,0.99253976,0.0022481328,0.0012081915,0.0013528849,0.000302708,0.0010414841,0.0
ERR543031,0.00473612,0.0052088257,0.9775134,0.0027498335,0.00244028,0.0004761218,0.00687546,0.0
ERR2511105,0.00036303213,0.0008350482,0.0010599706,0.99521184,0.00087234704,0.0010167575,0.00064100506,0.0
SRR996851,0.00036094605,0.0008261786,0.0010676811,0.9952268,0.0008627636,0.0010108867,0.0006447397,0.0
ERR107104,0.00038639025,0.0009116242,0.0010187518,0.9950129,0.0009782668,0.0010774281,0.0006147348,0.0
ERR675289,0.0020537595,0.0013668569,0.00045833923,0.0055179596,0.0018529608,0.9860755,0.0026746362,0.0
ERR883584,0.0003614823,0.00082870777,0.0010653965,0.9952229,0.00086514425,0.001012614,0.0006436424,0.0
ERR2002275,0.00037834604,0.0009453449,0.00096948014,0.99506015,0.0009586015,0.0010952388,0.00059288775,0.0
SRR2923755,0.00036097594,0.0008263276,0.0010674439,0.9952269,0.00086282345,0.0010109764,0.0006445914,0.0
SRR1145706,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR2130148,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR561021,0.00040537887,0.001092317,0.00088659534,0.9947781,0.0011014141,0.0011922051,0.0005439735,0.0
SRR5915431,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR1770643,0.00473612,0.0052088257,0.9775134,0.0027498335,0.00244028,0.0004761218,0.00687546,0.0
ERR720181,0.00036386642,0.00083656877,0.0010596795,0.99520683,0.00087520527,0.0010170606,0.0006408602,0.0
ERR867211,0.00037122655,0.0008780444,0.0010249894,0.9951439,0.0009130568,0.0010464487,0.0006223469,0.0
SRR5590734,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1385170,0.00038673767,0.0008111681,0.0011146427,0.9950554,0.00095233775,0.0010046558,0.0006749627,0.0
SRR6457295,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR309630,0.0020537593,0.0013668566,0.0004583096,0.0055179,0.0018529901,0.9860754,0.0026746653,0.0
SRR3581220,0.0003618402,0.0008303156,0.0010652813,0.9952201,0.0008661281,0.0010127366,0.0006435555,0.0
ERR1897063,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR4826517,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR4826638,0.00130678,0.99253976,0.0022481922,0.0012081915,0.0013528849,0.00030264867,0.0010414841,0.0
SRR3362060,0.00037805343,0.00088766316,0.0010428199,0.9951051,0.00092773046,0.0010336057,0.00062511535,0.0
SRR6412098,0.00036622086,0.00084885844,0.0010478992,0.9951877,0.00088755507,0.0010263516,0.0006354327,0.0
SRR5440334,0.00036094608,0.0008262679,0.0010676812,0.99522674,0.000862734,0.0010109165,0.0006447398,0.0
ERR526072,0.00036112484,0.0008276657,0.0010661965,0.9952254,0.00086368603,0.0010119877,0.0006439678,0.0
SRR1617780,0.00037418274,0.00086187763,0.0010604867,0.995131,0.0009093452,0.0010204795,0.0006426111,0.0
ERR1971200,0.0003617804,0.0008293934,0.0010648344,0.99522114,0.0008663649,0.0010130029,0.00064346567,0.0
ERR833415,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR1570765,0.0051779984,0.005189176,0.9755995,0.0027076115,0.0026135044,0.0004659401,0.008246354,0.0
SRR5165758,0.00082536426,0.98017293,0.010956994,0.00034137213,0.0024358432,0.0045184246,0.00074906345,0.0
SRR6875382,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1689138,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR976614,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR7126043,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR2090118,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1310324,0.00036496957,0.000789856,0.001123173,0.99516565,0.0008785424,0.0010105615,0.000667288,0.0
ERR2739217,0.0003610949,0.0008267736,0.0010671766,0.99522597,0.00086318026,0.0010112738,0.0006445321,0.0
SRR994475,0.00036094605,0.0008262381,0.0010676513,0.9952268,0.00086267444,0.0010108867,0.0006447397,0.0
ERR2738569,0.00036088668,0.0008262085,0.0010676517,0.99522704,0.0008626449,0.001010887,0.00064473983,0.0
ERR1056323,0.00039744377,0.9764286,0.010571778,0.0065232217,0.00039353967,0.00024831295,0.002209276,0.00322783
SRR2145417,0.00037065923,0.0008776221,0.0010272114,0.9951493,0.0009094243,0.0010439447,0.0006218372,0.0
ERR2495602,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR5164322,0.00036094605,0.0008262083,0.0010676513,0.9952269,0.00086267444,0.0010108867,0.00064471,0.0
SRR2658166,0.00036371648,0.0008318402,0.0010651442,0.9952079,0.0008730622,0.001013639,0.000644662,0.0
SRR6264721,0.0003641046,0.0008532132,0.0010420864,0.99519634,0.0008818637,0.0010308818,0.00063149905,0.0
ERR380969,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR500683,0.00036151227,0.0008311454,0.0010628116,0.9952215,0.0008661553,0.001014606,0.000642246,0.0
ERR499805,0.0003615716,0.000831056,0.0010629005,0.9952215,0.0008660957,0.0010145464,0.000642335,0.0
SRR3362209,0.00036604388,0.000837419,0.0010634472,0.9951933,0.0008815547,0.001014467,0.0006437866,0.0
SRR2658201,0.00048029426,0.0024596157,0.0011774303,0.9271864,0.0014546813,0.0012491049,0.0023164453,0.06367601
SRR6148408,0.00036464096,0.0008208805,0.0010782601,0.9951965,0.00087687396,0.0010125184,0.0006503145,0.0
SRR6028304,0.00036464157,0.0008358611,0.0010603108,0.9952026,0.0008780048,0.001016681,0.0006418452,0.0
ERR450922,0.00036473016,0.0008584771,0.0010373055,0.9951901,0.0008855822,0.0010348386,0.0006290347,0.0
SRR8608299,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR2443034,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR996986,0.00036094608,0.00082620844,0.0010676514,0.9952269,0.00086267455,0.0010107977,0.0006447992,0.0
SRR996345,0.00036094608,0.0008261787,0.0010676514,0.99522704,0.0008626448,0.0010107977,0.0006447992,0.0
SRR6931338,0.00082294544,0.00011609559,0.005575984,0.9876032,0.0015916304,0.00025399844,0.0040361164,0.0
ERR1759900,0.00036094605,0.0008262083,0.0010676513,0.9952269,0.0008626447,0.0010108569,0.0006447694,0.0
ERR209606,0.0004513116,0.0012480796,0.0008949814,0.9941429,0.0013597924,0.0013959497,0.00050706393,0.0
ERR1383361,0.00037140597,0.0008652368,0.0010388726,0.9951514,0.0009086309,0.0010348305,0.0006296009,0.0
SRR2027626,0.0005234182,0.9837091,0.007432282,0.0049447417,0.00058713555,0.00024554133,0.001822114,0.0007356405
SRR1949174,0.0003918326,0.0007072072,0.0012567122,0.99498385,0.00095441757,0.0009583415,0.000747636,0.0
SRR6396224,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR1915894,0.00473612,0.0052088257,0.9775134,0.0027498335,0.00244028,0.0004761218,0.00687546,0.0
SRR3124647,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR5273218,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR765784,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR1522190,0.0020538485,0.0013669457,0.0004583393,0.005517694,0.0018530497,0.98607564,0.0026745182,0.0
ERR1466967,0.00036383778,0.0008188876,0.0010769205,0.9952144,0.00087021483,0.0010039271,0.00065182894,0.0
ERR956977,0.0013793113,0.0017153252,0.0006007152,0.00396115,0.0024072493,0.98636854,0.0035677305,0.0
ERR1897510,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR3133432,0.010121495,0.028317872,0.030915473,0.30488926,0.00079333794,3.8579215e-05,0.0043683355,0.6205557
ERR2287515,0.0020463213,0.0013490949,0.000463014,0.005574678,0.0018369169,0.98603195,0.0026980124,0.0
ERR560783,0.0004846016,0.0023299102,0.0005029417,0.9926821,0.0017699269,0.0019020828,0.00032842808,0.0
SRR1623147,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1384970,0.00036169178,0.0008296918,0.0010658465,0.995221,0.0008655341,0.0010121723,0.00064409076,0.0
SRR769638,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR532250,0.00038573134,0.0009434338,0.0010005296,0.99502206,0.0009665575,0.0010809572,0.00060073985,0.0
ERR537643,0.0020534643,0.0013659997,0.00045854633,0.0055207107,0.001852222,0.98607343,0.0026756716,0.0
SRR986774,0.00036094605,0.0008262381,0.0010676513,0.9952268,0.00086267444,0.0010108867,0.0006447397,0.0
ERR2210910,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR6408578,0.00037908927,0.0009653787,0.00095235993,0.9950423,0.0009670729,0.0011095657,0.00058426824,0.0
ERR1677382,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR996951,0.00036094605,0.0008262083,0.0010676513,0.9952269,0.00086267444,0.0010108867,0.00064471,0.0
ERR908120,0.0020315843,0.0013231348,0.00047094928,0.0056585767,0.001813718,0.9859647,0.0027373133,0.0
ERR720046,0.00036574661,0.0008425606,0.0010617232,0.9951913,0.00088009826,0.0010157449,0.00064289494,0.0
SRR2168272,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR6292220,0.00057688355,0.0011164546,0.0014801323,0.98895967,0.0025333762,0.0023206472,0.0005393326,0.0024734735
SRR505161,0.00036888485,0.0008407579,0.0010702149,0.9951681,0.0008889974,0.0010098785,0.00065315,0.0
ERR2531893,0.00036413514,0.00082055235,0.001075762,0.9952093,0.0008726226,0.001007286,0.00065034325,0.0
ERR2570305,0.9206954,0.01772292,0.034483615,0.0018957678,0.00954561,0.012609686,0.0030469967,0.0
SRR2034032,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR2739144,0.00039006962,0.0011095717,0.0008545982,0.99485236,0.0010502423,0.0012107525,0.00053241843,0.0
SRR4237840,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1315116,0.00037843714,0.0009238301,0.000990024,0.9950761,0.00095129444,0.0010775888,0.0006028184,0.0
SRR1818181,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR1016811,0.00473612,0.0052088257,0.9775134,0.0027498335,0.00244028,0.0004761218,0.00687546,0.0
SRR1351539,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR6038252,0.00036094608,0.00082620844,0.0010676812,0.9952267,0.0008627934,0.0010108869,0.00064485864,0.0
SRR6975963,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR6444961,0.00036205075,0.0008248528,0.0010704601,0.9952203,0.0008656288,0.0010085233,0.000648226,0.0
ERR1429277,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1226440,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR3037177,8.129047e-05,0.0072966632,0.0010499512,0.9411084,0.0007239973,0.04896477,0.0007749239,0.0
ERR1226567,0.0011767377,0.0029727032,0.0055710035,0.0017497364,0.000650621,0.0020643799,0.9858148,0.0
SRR6411910,0.0003610949,0.0008267736,0.0010670577,0.9952261,0.00086321,0.0010113035,0.000644443,0.0
ERR498979,0.00036762585,0.0008501255,0.0010601083,0.9951759,0.0008865047,0.0010174281,0.0006423719,0.0
DRR042946,0.00036189958,0.0008327227,0.0010614175,0.9952189,0.0008677625,0.0010156191,0.00064162357,0.0
ERR1256044,0.0014011562,0.0048052073,0.00056120753,0.024995983,0.0005425215,0.95655406,0.00060901046,0.010530829
ERR1759959,0.00036160168,0.00082731206,0.0010667354,0.99522305,0.0008652049,0.0010115159,0.00064456457,0.0
ERR2716333,0.9206962,0.01772294,0.03448391,0.0018958115,0.009544751,0.012610133,0.0030462623,0.0
SRR5178809,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1690597,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR1297773,0.00036339118,0.0008341324,0.0010646734,0.9952085,0.00087137206,0.0010132572,0.00064469466,0.0
ERR1725550,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR1896669,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR695329,0.0020537595,0.0013667977,0.00045833923,0.005518078,0.0018529608,0.9860754,0.0026746953,0.0
ERR1512304,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR8610112,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR522656,0.00036661205,0.0008410232,0.0010636654,0.99518657,0.00088298967,0.0010143875,0.00064474385,0.0
ERR1103173,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR906485,0.0020537595,0.0013668569,0.00045833923,0.0055179596,0.0018529608,0.9860755,0.0026746362,0.0
ERR531547,0.00036339066,0.00083454733,0.0010635722,0.99520934,0.00087205437,0.0010140879,0.0006431186,0.0
SRR5178912,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1533533,0.0020538482,0.0013669456,0.00045833923,0.0055178413,0.0018529904,0.9860754,0.0026745475,0.0
ERR1583053,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1897206,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR5150236,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR2005722,0.00036088668,0.0008262977,0.001067503,0.99522686,0.0008627638,0.001010976,0.00064471015,0.0
SRR2984265,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR589293,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1593486,0.0047360905,0.005208737,0.9775135,0.0027497448,0.0024402805,0.00047615156,0.006875461,0.0
ERR501094,0.00036097606,0.00082665484,0.0010672659,0.99522626,0.00086315064,0.001011155,0.0006445322,0.0
ERR499101,0.00037846385,0.00089356466,0.001040575,0.99509853,0.0009289648,0.0010373351,0.00062252,0.0
ERR1523240,0.0039017417,0.03134207,0.0001352055,0.0056149755,0.0016405309,0.9570701,0.00029533516,0.0
ERR1255991,0.00013998151,0.0031657815,0.00042501092,0.4063271,3.9224735e-05,0.47094476,0.008924961,0.110033154
ERR567211,0.0020537595,0.0013668569,0.00045833923,0.0055179596,0.0018529608,0.9860755,0.0026746362,0.0
SRR3063390,0.00473612,0.0052088257,0.9775134,0.0027498335,0.00244028,0.0004761218,0.00687546,0.0
SRR5568743,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR5786410,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR3581208,0.00036141093,0.00084426306,0.0010597424,0.9951998,0.0008655435,0.0010160819,0.00065318483,0.0
SRR7453451,0.00036100557,0.0008261194,0.0010677705,0.99522686,0.0008627341,0.001010768,0.00064479926,0.0
SRR2060100,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR6670846,0.0020538182,0.0013668565,0.00045828,0.0055180173,0.0018530195,0.98607534,0.0026746946,0.0
SRR3311145,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR990613,0.0020537595,0.0013668569,0.00045833923,0.0055179596,0.0018529608,0.9860755,0.0026746362,0.0
SRR1618076,0.00037491674,0.00095420383,0.0009576516,0.9950722,0.00094983465,0.0011039743,0.00058725267,0.0
SRR8609717,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR107063,0.0003656552,0.0008280814,0.0010690577,0.99519926,0.0008794984,0.0010111021,0.00064731936,0.0
SRR3109996,0.00036094605,0.0008262083,0.0010676513,0.9952269,0.0008626447,0.0010108569,0.0006447694,0.0
ERR444556,0.00036726694,0.0008280967,0.0010722578,0.99519074,0.0008835271,0.0010077624,0.0006503629,0.0
SRR6444048,0.00036341973,0.00083534827,0.0010613414,0.9952096,0.00087315246,0.0010158098,0.00064139365,0.0
ERR2168913,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1548839,0.00036106523,0.00082704116,0.0010668795,0.9952259,0.00086329924,0.0010114522,0.0006443836,0.0
ERR1593536,0.00473612,0.0052088257,0.9775134,0.0027498335,0.00244028,0.0004761218,0.00687546,0.0
ERR1960642,0.0008111152,0.000110027926,0.0057985527,0.9873247,0.0015355332,0.00024577088,0.004174272,0.0
ERR365977,0.00037552387,0.00080128,0.0011093618,0.9951394,0.0009074516,0.0009935896,0.00067341054,0.0
ERR1310805,0.00036160194,0.00082234945,0.0010719668,0.99522495,0.0008638384,0.0010077718,0.00064753706,0.0
SRR6444979,0.00037683433,0.000850478,0.0010618417,0.99512416,0.00092199276,0.0010209719,0.00064366206,0.0
SRR1461662,0.0003909735,0.00084327447,0.0010873356,0.9950285,0.00097240985,0.0010190817,0.0006583706,0.0
SRR6038475,0.00037355596,0.00084020366,0.0010670776,0.9951521,0.0009070799,0.0010125958,0.0006474217,0.0
SRR5916579,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1428606,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR487979,0.0020512938,0.0013674799,0.00045941435,0.0055471836,0.0018448427,0.9860591,0.002670647,0.0
SRR2013437,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR309018,0.0020511397,0.0013634937,0.00045952457,0.0055283103,0.0018500144,0.9860671,0.002680358,0.0
SRR5644032,0.00036094605,0.0008262083,0.0010676513,0.9952269,0.00086267444,0.0010108867,0.00064471,0.0
SRR6932528,0.0003621382,0.00082452194,0.0010698012,0.99522185,0.0008660705,0.0010091129,0.00064658833,0.0
SRR5590563,0.00030264258,0.12736455,0.02626437,0.027815282,0.00015336275,6.387761e-05,0.7978748,0.020161092
ERR1533808,0.002053937,0.0013670343,0.00045833923,0.0055174273,0.0018531382,0.9860755,0.0026745475,0.0
ERR1314001,0.00036273382,0.0008409599,0.001053518,0.9952103,0.0008731765,0.0010218661,0.0006374367,0.0
ERR1529635,0.00071620947,0.03150979,0.0018526019,0.8003189,0.00855285,0.03726915,5.7855745e-05,0.11972267
SRR1770777,0.00473612,0.0052088257,0.9775134,0.0027498335,0.00244028,0.0004761218,0.00687546,0.0
ERR2061850,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
DRR044008,0.00036538648,0.00084909116,0.0010466744,0.99519175,0.0008850235,0.0010272965,0.0006347751,0.0
SRR5002052,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1512186,0.0020537595,0.0013668569,0.00045833923,0.0055179596,0.0018529608,0.9860755,0.0026746362,0.0
SRR6932106,0.00036916928,0.00088748045,0.0010130532,0.99514866,0.0009096229,0.0010556737,0.0006163323,0.0
ERR1689417,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
SRR5827501,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR1556892,0.0013069585,0.9925398,0.0022478667,0.0012084887,0.0013527668,0.00030267844,0.0010413658,0.0
SRR924165,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR1383994,0.00037078396,0.00085385825,0.0010597734,0.99515665,0.00089814427,0.0010190838,0.0006417906,0.0
DRR043911,0.0003994879,0.0010939471,0.00089374237,0.9948356,0.0010654101,0.0011743559,0.00053732743,0.0
SRR5160330,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
SRR6419790,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR2531966,0.00039641606,0.0010125182,0.00093162974,0.9948776,0.0010536611,0.0011556264,0.00057258114,0.0
SRR3938007,0.0003609165,0.00082635734,0.0010675032,0.9952269,0.000862764,0.0010109466,0.00064465083,0.0
SRR8609538,0.0011767377,0.0029727626,0.0055710035,0.001749677,0.000650621,0.002064439,0.9858148,0.0
ERR1548747,0.023168197,0.0034369393,0.017584786,0.0045356047,0.9070383,0.019794213,0.024441944,0.0
SRR7453288,0.00036836762,0.0007946029,0.0011101853,0.99517953,0.00088347006,0.0009950444,0.0006687623,0.0
ERR1897193,0.001306691,0.99253964,0.0022481622,0.0012082804,0.0013529739,0.00030270798,0.001041484,0.0
ERR338536,0.00011347158,0.0053407955,0.00087585073,0.9730198,0.00071274524,0.019162092,0.0007753316,0.0
