,root:Host-associated:Birds:Digestive_system:Ceca,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Mammals:Digestive_system:Fecal,root:Host-associated:Mammals:Digestive_system:Stomach,Unknown
ERR2724554,0.011707908,0.0071131666,0.006667511,0.0024485178,0.0056292084,0.00064625527,0.010222351,0.9555651,0.0
ERR2725458,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2726066,0.0117079085,0.007113167,0.006667454,0.002448518,0.005629267,0.0006462553,0.0102222655,0.9555652,0.0
ERR2726220,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2724886,0.011707906,0.0071131657,0.0066675683,0.0024485176,0.0056292075,0.00064628426,0.010222292,0.95556504,0.0
ERR2726052,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2724925,0.011707911,0.00711314,0.0066675134,0.0024484314,0.0056292685,0.0006463136,0.010222181,0.9555652,0.0
ERR2726241,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725135,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725361,0.011707906,0.0071131657,0.0066675106,0.0024485176,0.0056292075,0.00064628426,0.010222292,0.95556504,0.0
ERR2724155,0.011707911,0.0071131107,0.0066675134,0.0024485185,0.0056292685,0.0006462555,0.010222151,0.9555652,0.0
ERR2725675,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725921,0.011707906,0.0071131657,0.0066675683,0.0024485176,0.0056292075,0.00064628426,0.010222292,0.95556504,0.0
ERR2724513,0.01170791,0.007113168,0.0066674547,0.0024485183,0.005629297,0.00064631354,0.010222179,0.95556515,0.0
ERR2726179,0.011707906,0.0071131657,0.0066675106,0.0024485176,0.005629295,0.0006462552,0.010222292,0.955565,0.0
ERR2725646,0.0117079085,0.007113167,0.006667512,0.002448518,0.005629267,0.0006462263,0.010222207,0.9555651,0.0
ERR2724489,0.011708222,0.007113675,0.0066672056,0.0024484647,0.005629046,0.0006462566,0.010222111,0.9555651,0.0
ERR2724570,0.011707964,0.007113224,0.0066674524,0.0024484594,0.005629295,0.00064628426,0.01022235,0.955565,0.0
ERR2725578,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725470,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2724551,0.011707911,0.007113169,0.0066676005,0.0024485185,0.0056292103,0.00064622646,0.010222181,0.9555652,0.0
ERR2726105,0.011707939,0.007113168,0.0066674836,0.0024484603,0.0056292387,0.00064625544,0.010222238,0.9555652,0.0
ERR2724942,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725375,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2724339,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725558,0.011707931,0.0071131987,0.006667396,0.0024485,0.0056291176,0.0006462001,0.010221148,0.9555665,0.0
ERR2725396,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2724623,0.011707946,0.007113056,0.0066676037,0.0024484908,0.005629213,0.00064622675,0.01022204,0.9555655,0.0
ERR2724488,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725508,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2726077,0.011707905,0.0071131648,0.0066675097,0.0024485171,0.005629294,0.00064625515,0.010222348,0.95556504,0.0
ERR2724474,0.011707968,0.007113226,0.0066674836,0.0024485183,0.0056292387,0.00064625544,0.010222238,0.9555651,0.0
ERR2725372,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725589,0.011707906,0.0071131657,0.0066675106,0.0024485176,0.0056292075,0.00064628426,0.010222292,0.95556504,0.0
ERR2726006,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2724702,0.01170788,0.007113167,0.006667512,0.002448518,0.005629209,0.00064628443,0.0102222655,0.95556515,0.0
ERR2725415,0.011707906,0.0071131657,0.0066675106,0.0024485176,0.0056292075,0.00064628426,0.01022235,0.95556504,0.0
ERR2725306,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725931,0.0117079085,0.007113167,0.006667599,0.002448518,0.00562918,0.0006463135,0.010222207,0.95556504,0.0
ERR2725338,0.011707935,0.0071131657,0.0066675106,0.0024485176,0.0056292657,0.0006462552,0.01022235,0.955565,0.0
ERR2725025,0.0117079355,0.007113184,0.0066674985,0.0024485236,0.005629193,0.00064625684,0.010221591,0.95556587,0.0
ERR2725596,0.011707882,0.007113169,0.0066674557,0.0024485185,0.0056292973,0.0006463136,0.010222151,0.9555652,0.0
ERR2725936,0.011707885,0.0071131703,0.006667457,0.0024484321,0.00562927,0.0006462557,0.010222125,0.95556533,0.0
ERR2725280,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2724524,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725180,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2725100,0.011707935,0.0071131657,0.0066675106,0.0024485176,0.0056292075,0.00064628426,0.010222292,0.95556504,0.0
ERR2724473,0.011707906,0.0071131657,0.0066675106,0.0024485176,0.0056292075,0.00064628426,0.010222292,0.95556504,0.0
ERR2725316,0.011707906,0.0071131657,0.0066675106,0.0024485176,0.005629295,0.0006462552,0.010222292,0.955565,0.0
ERR2724759,0.011707905,0.0071131648,0.006667568,0.0024485171,0.005629294,0.0006462842,0.010222291,0.95556504,0.0
ERR2739824,0.00053831935,0.007017523,0.0004915297,0.0029824376,0.007939547,0.0015046299,0.00030249357,0.0012629032,0.9779606
ERR2740598,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740557,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740656,0.0004261434,0.009955347,0.0005940795,0.0020659268,0.005155295,0.0024168491,0.00022760034,0.0010201037,0.9781387
ERR2740072,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740555,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740246,0.0004274249,0.0100180805,0.00058820844,0.0020567775,0.0051544905,0.0024226606,0.00022807717,0.0010163784,0.9780879
ERR2739924,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740082,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740354,0.00042560697,0.009970605,0.0005903542,0.0020588934,0.0051608384,0.0024139583,0.00022667646,0.0010192692,0.9781338
ERR2739798,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739606,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740689,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740124,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739809,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740015,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739797,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739813,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739968,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739770,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739695,0.00042566657,0.009964764,0.0005901456,0.0020600557,0.0051647127,0.0024118721,0.00022676587,0.0010196269,0.9781364
ERR2740207,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740169,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740194,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739923,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739634,0.00042545795,0.009970605,0.0005902648,0.0020587146,0.005160868,0.0024138093,0.00022661686,0.0010192692,0.9781344
ERR2740647,0.00042551756,0.009970725,0.0005903244,0.002058655,0.005160898,0.0024137795,0.00022667646,0.0010192692,0.97813416
ERR2740651,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740632,0.00042554736,0.009970248,0.0005905032,0.0020588934,0.0051606894,0.002413839,0.00022661686,0.0010192692,0.9781344
ERR2739814,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740630,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740514,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740193,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740711,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739759,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740391,0.00042557716,0.009970725,0.0005903542,0.0020586848,0.0051608384,0.0024138093,0.00022667646,0.0010192692,0.97813404
ERR2739826,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739777,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739741,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739832,0.00042551756,0.009970665,0.0005903244,0.0020587146,0.0051608384,0.0024138093,0.00022667646,0.0010191798,0.9781343
ERR2739861,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739650,0.00042551756,0.009970516,0.000590384,0.0020587444,0.005160868,0.0024138987,0.00022658706,0.0010191798,0.9781343
ERR2739839,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740151,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739930,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740390,0.00042551756,0.009970725,0.0005903244,0.002058655,0.005160898,0.0024138093,0.00022661686,0.0010192692,0.97813416
ERR2739888,0.00042554736,0.009970486,0.0005904138,0.002058804,0.0051608086,0.002413869,0.00022661686,0.0010193288,0.97813416
ERR2740682,0.00042554736,0.009970695,0.0005903542,0.0020586848,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.9781343
ERR2740503,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739817,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739979,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740515,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739916,0.00042545795,0.009970635,0.000590384,0.0020587742,0.005160868,0.00241372,0.00022661686,0.0010192692,0.9781343
ERR2740115,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740653,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739781,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739640,0.00042545795,0.009970725,0.0005903244,0.0020586848,0.0051608384,0.002413839,0.00022661686,0.0010192692,0.9781343
ERR2740412,0.00043073297,0.009798497,0.0005854368,0.0020993054,0.0052674413,0.0023623407,0.00022980571,0.0010300577,0.9781964
ERR2739961,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740038,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740573,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740367,0.00042545795,0.009970605,0.0005903542,0.0020587742,0.005160928,0.0024138093,0.00022661686,0.0010192692,0.97813416
ERR2740648,0.00042557716,0.009968191,0.00059095025,0.0020599365,0.005160004,0.0024142265,0.00022676587,0.0010194182,0.97813493
ERR2740677,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739882,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740350,0.00042688847,0.009922415,0.0005888641,0.0020693839,0.0051914454,0.0023982525,0.00022748113,0.0010223389,0.97815293
ERR2739626,0.0005310476,0.009503931,0.0005107224,0.0024255514,0.006077707,0.0021016598,0.00029438734,0.0010740757,0.9774809
ERR2740603,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740103,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740438,0.00042554736,0.009970725,0.0005903542,0.0020586848,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.9781342
ERR2740111,0.00042554736,0.009970725,0.0005902946,0.0020586848,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.9781343
ERR2740594,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740197,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740494,0.00042551756,0.009970665,0.0005903244,0.0020587444,0.005160898,0.0024138093,0.00022667646,0.0010192692,0.9781341
ERR2739999,0.00042554736,0.009970039,0.0005903542,0.0020589232,0.005161226,0.0024135709,0.00022667646,0.0010193288,0.97813433
ERR2739952,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740120,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740064,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739611,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739989,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740351,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740009,0.00042545795,0.009970695,0.0005903244,0.0020586848,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.9781344
ERR2740386,0.0015332997,0.084760725,0.00035429,0.0011495352,0.002434492,0.0038548708,0.0008632839,0.0007157922,0.9043337
ERR2739774,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739950,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739873,0.00042548776,0.009970605,0.000590384,0.0020587146,0.0051608384,0.0024138093,0.00022661686,0.0010192692,0.9781343
ERR2740517,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740299,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740138,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739875,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740496,0.00042554736,0.009970516,0.000590384,0.0020587742,0.0051608384,0.0024138093,0.00022661686,0.0010192394,0.9781343
ERR2740660,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740052,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740156,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739857,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740159,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739747,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739600,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739651,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739963,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2739822,0.00042554736,0.009970695,0.0005903542,0.0020586848,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.9781343
ERR2739915,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740277,0.0039820075,0.023992985,0.00010131896,0.0017371178,0.0319165,0.025839001,0.0025875568,0.00031355023,0.90953
ERR2739666,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740341,0.0026880503,0.4860955,0.0006721616,0.00046005845,0.0010817647,0.0016974509,0.000546366,0.0012150705,0.5055436
ERR2739944,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740477,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2740663,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR2828311,0.35132796,0.005781263,0.0056319535,0.008385837,0.017201632,0.3160449,0.0018132329,0.047475427,0.24633777
ERR2828247,0.3513082,0.005783856,0.0056313872,0.008385003,0.01719749,0.31603402,0.001813829,0.047491014,0.24635518
ERR2828275,0.35133117,0.005780846,0.0056320727,0.008386016,0.017202318,0.31604666,0.0018131435,0.047472864,0.24633491
ERR2828322,0.3513307,0.005780965,0.0056320727,0.008386016,0.017202199,0.31604618,0.0018131435,0.04747325,0.2463355
ERR2828290,0.35132676,0.005781293,0.0056319535,0.008385837,0.017201334,0.31604233,0.0018132329,0.047475934,0.24634135
ERR2828317,0.35133052,0.0057809353,0.005632043,0.008385986,0.01720211,0.3160463,0.0018131435,0.04747337,0.24633563
ERR2828294,0.35122275,0.00579527,0.005628705,0.008381337,0.017179579,0.315983,0.0018161237,0.047556102,0.24643713
ERR2828225,0.35133117,0.005780846,0.0056320727,0.008386016,0.017202318,0.31604666,0.0018131435,0.047472864,0.24633491
ERR2828305,0.3513308,0.005780816,0.0056320727,0.008386016,0.017202258,0.31604645,0.0018131435,0.047473192,0.24633527
ERR2828297,0.3513296,0.0057810247,0.005632013,0.008385986,0.01720196,0.3160458,0.0018132031,0.047474086,0.24633634
ERR2828313,0.3513239,0.0057817996,0.005631864,0.008385718,0.017200798,0.3160426,0.0018133819,0.047478646,0.24634129
ERR2828282,0.35133064,0.0057808757,0.0056320727,0.008385986,0.017202199,0.31604636,0.0018131435,0.04747331,0.24633539
ERR2828250,0.3513304,0.005780846,0.005632043,0.008385986,0.01720211,0.31604624,0.0018131435,0.04747346,0.24633574
ERR2828219,0.35133117,0.005780846,0.0056320727,0.008386016,0.017202318,0.31604666,0.0018131435,0.047472864,0.24633491
ERR2828188,0.35133106,0.0057807565,0.005632043,0.008386016,0.017202258,0.3160466,0.0018131435,0.047472984,0.24633515
ERR2828296,0.35133037,0.0057808757,0.0056320727,0.008386016,0.01720208,0.31604493,0.0018131435,0.04747325,0.2463373
ERR2828214,0.35133117,0.005780846,0.0056320727,0.008386016,0.017202318,0.31604666,0.0018131435,0.047472864,0.24633491
ERR2828281,0.3513308,0.0057808757,0.005632043,0.008386016,0.017202199,0.31604594,0.0018131733,0.047473073,0.24633586
ERR2828208,0.35042256,0.0059069395,0.005602598,0.008344978,0.017012537,0.3155474,0.0018394887,0.04819548,0.24712801
ERR2828237,0.3513308,0.0057808757,0.0056320727,0.008386016,0.017202258,0.31604645,0.0018131435,0.047473133,0.24633527
ERR2828182,0.2657061,0.0068443716,0.0078906715,0.010484576,0.004522294,0.11230546,0.0016575456,0.068772584,0.5218164
ERR3137641,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136495,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136358,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137620,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136384,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136192,0.00042796135,0.0099185705,0.0005876422,0.002069354,0.0052159727,0.0024062097,0.00022795796,0.0010210872,0.9781252
ERR3137853,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136402,0.0027114153,0.0040376782,0.004424393,0.015273869,0.9541966,0.0009458959,0.0009378791,0.00045260787,0.01701969
ERR3136439,0.00043737888,0.00955686,0.0005778372,0.0021520257,0.0054338872,0.002280563,0.00023439527,0.0010460317,0.978281
ERR3137738,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136228,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136532,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137868,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137717,0.0006735921,0.00819096,0.00041121244,0.0017529428,0.020551711,0.008093923,0.00027054548,0.0007067621,0.9593483
ERR3136272,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137932,0.00212493,0.012986857,0.009282431,0.92417675,0.047562476,0.0011076281,0.0024863519,0.0002724973,0.0
ERR3137954,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137582,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137567,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136172,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136242,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136380,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137696,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136415,0.00042551756,0.009969294,0.0005903542,0.0020589828,0.0051617324,0.0024133325,0.00022667646,0.0010193884,0.97813475
ERR3137784,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137864,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136412,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137727,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3137775,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
ERR3136156,0.00042554736,0.009970695,0.0005904138,0.0020587444,0.0051608384,0.0024137497,0.00022661686,0.0010192692,0.97813416
