,root:Host-associated:Human:Digestive_system:Large_intestine:Fecal,root:Host-associated:Human:Digestive_system:Oral:Saliva,root:Host-associated:Human:Respiratory_system:Nasopharyngeal:Pharynx,root:Host-associated:Mammals:Digestive_system:Stomach:Rumen,Unknown
ERR2725254,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724682,0.01840061,0.008210152,0.030500501,0.8468398,0.09604895
ERR2725487,0.018399686,0.008210599,0.030469775,0.8468555,0.09606445
ERR2726220,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724693,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725069,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725651,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726138,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725101,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725831,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724982,0.01840067,0.008212954,0.030515522,0.84682775,0.09604311
ERR2724990,0.018400341,0.008215278,0.030513078,0.8468251,0.09604621
ERR2725910,0.018399805,0.008210897,0.030472964,0.8468534,0.09606296
ERR2724973,0.018399715,0.00821051,0.030468673,0.8468561,0.096064985
ERR2725668,0.018400848,0.008208394,0.030503571,0.84684074,0.09604645
ERR2726199,0.018400371,0.008209199,0.03048721,0.84684813,0.09605509
ERR2726103,0.018399715,0.008211821,0.030474931,0.8468511,0.09606242
ERR2724406,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725418,0.01840043,0.008209616,0.030492127,0.8468451,0.096052766
ERR2725100,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724609,0.018399686,0.008211374,0.030471414,0.84685224,0.09606528
ERR2726134,0.018399745,0.00821045,0.03046906,0.84685594,0.096064806
ERR2726185,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725725,0.018399864,0.008210927,0.030476868,0.8468512,0.09606111
ERR2724255,0.018399686,0.00821045,0.03046918,0.8468559,0.096064806
ERR2725863,0.018400341,0.008210301,0.030490905,0.8468448,0.09605366
ERR2724616,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724728,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724440,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725695,0.018399686,0.008211136,0.030470759,0.8468541,0.09606433
ERR2724120,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724782,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725776,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725785,0.018399715,0.008210599,0.030469269,0.84685564,0.096064806
ERR2724536,0.018399715,0.00821048,0.030468643,0.8468561,0.096065044
ERR2724768,0.018400133,0.008210272,0.030484289,0.84684825,0.09605706
ERR2724366,0.018399775,0.008210421,0.030470073,0.8468555,0.09606421
ERR2725616,0.018399686,0.008211702,0.030475259,0.846851,0.09606236
ERR2725837,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726261,0.018401384,0.008211523,0.030538827,0.84681857,0.0960297
ERR2724617,0.018400103,0.008214474,0.030504376,0.8468318,0.09604925
ERR2724364,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725068,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724996,0.018400967,0.008212715,0.030529618,0.8468213,0.09603536
ERR2724705,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724551,0.018405795,0.008208245,0.030697405,0.84674,0.09594858
ERR2724602,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725766,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725268,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724776,0.018399477,0.008210957,0.030469775,0.846852,0.096067786
ERR2726183,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725982,0.018399775,0.00821045,0.030469745,0.84685564,0.09606439
ERR2725063,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724945,0.018404096,0.008211076,0.030643076,0.8467642,0.095977545
ERR2724426,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724758,0.018399805,0.0082116425,0.030474871,0.84684974,0.09606397
ERR2724176,0.018399715,0.00821045,0.030468673,0.8468561,0.096065044
ERR2726377,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725844,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725684,0.018399686,0.008211255,0.030471146,0.84685385,0.09606409
ERR2725681,0.018399745,0.0082111955,0.030472696,0.8468529,0.096063495
ERR2724501,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726020,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725152,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725645,0.018399715,0.008210599,0.030468792,0.84685606,0.096064806
ERR2725381,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726326,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725343,0.018399715,0.008210659,0.03046897,0.8468558,0.096064806
ERR2725026,0.018399745,0.008210927,0.03047356,0.8468529,0.0960629
ERR2725376,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725453,0.018399984,0.008210868,0.030480951,0.8468491,0.096059084
ERR2724566,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724476,0.018399715,0.008210599,0.030468911,0.8468559,0.096064925
ERR2725857,0.018399805,0.008210361,0.030471832,0.8468547,0.096063316
ERR2724070,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725406,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725097,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2724612,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725911,0.018400103,0.008209765,0.030480564,0.8468509,0.09605873
ERR2725084,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725689,0.018400699,0.008210391,0.03050822,0.84683585,0.09604484
ERR2726255,0.018400848,0.008208185,0.03049922,0.8468433,0.096048474
ERR2726289,0.018399805,0.008210301,0.030470729,0.8468553,0.09606385
ERR2726050,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726098,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725721,0.018399715,0.008210808,0.030469567,0.846854,0.09606594
ERR2726284,0.018399745,0.008210659,0.030468881,0.8468546,0.09606612
ERR2724836,0.018399805,0.008210301,0.030471325,0.8468549,0.096063614
ERR2725302,0.018407106,0.008195311,0.030682057,0.84676534,0.095950186
ERR2724923,0.01840049,0.008210689,0.030500978,0.84683937,0.096048474
ERR2725352,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724449,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724505,0.018399924,0.008210719,0.030477643,0.846851,0.09606075
ERR2724418,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725304,0.018399745,0.00821057,0.030468851,0.84685606,0.096064806
ERR2725567,0.018402219,0.008205444,0.03054133,0.84682494,0.09602606
ERR2725909,0.018399686,0.008210719,0.03047049,0.8468549,0.09606421
ERR2724979,0.018400341,0.008211374,0.030498117,0.8468393,0.09605086
ERR2725178,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724478,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725088,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725551,0.018403828,0.008202791,0.030590534,0.84680253,0.096000314
ERR2725025,0.018404067,0.008202761,0.030599862,0.8467978,0.095995486
ERR2725018,0.018405855,0.0082035065,0.030673921,0.8467587,0.095957994
ERR2725403,0.018400013,0.008209914,0.030477434,0.84685236,0.096060276
ERR2724333,0.018399954,0.008210123,0.030476093,0.84685284,0.09606099
ERR2726303,0.018399715,0.00821054,0.030468792,0.84685606,0.096064925
ERR2724942,0.018399715,0.008210659,0.030469269,0.84685546,0.096064925
ERR2724821,0.018400192,0.008209407,0.030482084,0.8468505,0.09605777
ERR2726341,0.018399745,0.00821045,0.030468911,0.84685606,0.096064806
ERR2726311,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724662,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725290,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724697,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725317,0.018399745,0.00821045,0.030470043,0.84685546,0.09606433
ERR2724713,0.018400997,0.008207738,0.030504614,0.8468409,0.09604573
ERR2724524,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725827,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724218,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724435,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724253,0.018400311,0.008209169,0.030485451,0.8468492,0.096055865
ERR2725110,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725384,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724387,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725750,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725158,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725992,0.018399715,0.008210599,0.030468881,0.84685594,0.096064866
ERR2724236,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724112,0.018400252,0.008209318,0.03048408,0.84684956,0.09605682
ERR2724459,0.018399924,0.008212179,0.030482978,0.8468454,0.09605956
ERR2724678,0.018400699,0.008208692,0.030498534,0.8468429,0.09604919
ERR2724897,0.018401295,0.008208752,0.0305202,0.8468313,0.09603846
ERR2724841,0.018399745,0.00821051,0.030470192,0.8468553,0.09606427
ERR2726154,0.018399626,0.008211881,0.030474067,0.84685147,0.09606296
ERR2724778,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724696,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724644,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725189,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724393,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726009,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726234,0.018399715,0.00821045,0.030468673,0.8468561,0.096065044
ERR2724438,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724136,0.018404603,0.008200794,0.03061387,0.84679353,0.0959872
ERR2725999,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2726227,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725745,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724741,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2725221,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725818,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724156,0.018399924,0.008210182,0.030475348,0.84685314,0.09606141
ERR2724648,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724143,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724875,0.018409759,0.008190244,0.030760765,0.8467311,0.095908105
ERR2724242,0.018399686,0.00821045,0.03046915,0.8468559,0.096064806
ERR2725260,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725240,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2725955,0.018399745,0.008210361,0.030469894,0.84685564,0.09606433
ERR2724819,0.018399745,0.00821045,0.030469,0.84685594,0.096064866
ERR2726323,0.018399715,0.00821045,0.030468583,0.8468561,0.09606516
ERR2724869,0.018401593,0.008207053,0.030523479,0.84683204,0.09603584
ERR2726053,0.018399745,0.00821054,0.03046903,0.8468559,0.096064806
ERR2740310,0.20105472,0.03156048,0.0011720955,0.0016402304,0.7645725
ERR2740623,0.01995337,0.002704531,0.0042532384,0.00910452,0.9639844
ERR2739748,0.019949555,0.002723515,0.004279524,0.009093851,0.96395355
ERR2739930,0.01995337,0.0027046502,0.004253328,0.00910455,0.96398413
ERR2740115,0.01995334,0.0027046204,0.0042533875,0.00910449,0.96398413
ERR2739633,0.019953191,0.0027055144,0.00425449,0.009104013,0.9639828
ERR2740187,0.01995337,0.0027045906,0.0042532086,0.00910455,0.96398425
ERR2740068,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2740554,0.01995337,0.0027047396,0.0042535067,0.00910449,0.9639839
ERR2740497,0.019952446,0.0027092695,0.0042596757,0.0091018975,0.96397674
ERR2739770,0.01995331,0.0027049482,0.0042537153,0.0091044605,0.96398354
ERR2740059,0.01995337,0.0027045906,0.0042532682,0.00910455,0.96398425
ERR2740342,0.019900382,0.0031507313,0.0048558414,0.0088817775,0.9632113
ERR2740435,0.019952565,0.002708733,0.0042591095,0.009102106,0.96397746
ERR2739808,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2739966,0.01995331,0.0027048588,0.0042536557,0.009104401,0.9639838
ERR2740528,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2740162,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2740373,0.019991517,0.0027281046,0.004271835,0.009078264,0.96393025
ERR2739870,0.019950092,0.0027207136,0.004275739,0.009095401,0.963958
ERR2740263,0.16786253,0.03766957,0.0012670755,0.0012769997,0.7919238
ERR2740380,0.019949466,0.0027538836,0.004319817,0.009074837,0.963902
ERR2740101,0.01995337,0.002704531,0.0042532682,0.00910455,0.96398425
ERR2740699,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2740118,0.01995337,0.0027045906,0.0042532086,0.00910458,0.96398425
ERR2740563,0.01995337,0.0027045906,0.0042532086,0.00910455,0.96398425
ERR2739778,0.01994896,0.00274086,0.0043027997,0.009083122,0.9639243
ERR2740631,0.0199534,0.0027045012,0.0042532682,0.00910458,0.96398425
ERR2739709,0.01995328,0.0027052462,0.004254222,0.009104133,0.9639831
ERR2740311,0.025212884,0.004039824,0.004144013,0.0072478056,0.9593555
ERR2739830,0.019953191,0.0027053654,0.0042543113,0.009104073,0.96398306
ERR2740001,0.019952863,0.0027071834,0.004256904,0.009103149,0.9639799
ERR2740496,0.019952446,0.0027091801,0.004259646,0.0091018975,0.96397686
ERR2740308,0.02336809,0.003379792,0.0040165484,0.007868022,0.96136755
ERR2740139,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2740176,0.01995343,0.0027046204,0.0042532682,0.00910458,0.96398413
ERR2740667,0.01995337,0.0027045906,0.004253298,0.00910458,0.96398413
ERR2739931,0.01995343,0.0027045608,0.0042532682,0.00910458,0.96398413
ERR2739890,0.01995343,0.0027045608,0.0042532682,0.00910458,0.96398413
ERR2740049,0.01995337,0.0027044713,0.0042532086,0.00910458,0.9639844
ERR2740143,0.01995337,0.0027046502,0.004253298,0.00910452,0.96398413
ERR2740543,0.01995337,0.0027047694,0.0042535663,0.009104431,0.9639839
ERR2740245,0.01995331,0.0027049482,0.0042538643,0.0091043115,0.96398354
ERR2740136,0.01995337,0.0027045906,0.004253298,0.00910458,0.96398413
ERR2739741,0.01995334,0.0027045608,0.004253298,0.00910458,0.96398425
ERR2739876,0.01996234,0.0028795898,0.0044805706,0.008995831,0.9636817
ERR2740234,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2740338,0.020049423,0.0027238727,0.0042470396,0.009063691,0.96391594
ERR2740320,0.020365685,0.002780795,0.0042180717,0.008935809,0.96369964
ERR2740028,0.019949377,0.0027269423,0.0042843223,0.009091675,0.96394765
ERR2740186,0.01995331,0.0027048588,0.0042537153,0.0091044605,0.96398365
ERR2740221,0.019948542,0.0027282834,0.0042862296,0.009091198,0.96394575
ERR2739958,0.01995337,0.002704531,0.0042532086,0.00910455,0.9639844
ERR2739712,0.019948244,0.0029408038,0.0045664012,0.008967638,0.9635769
ERR2739809,0.01995325,0.0027051866,0.0042541623,0.009104252,0.9639832
ERR2739705,0.019952476,0.002709508,0.004260123,0.0091017485,0.96397614
ERR2739892,0.019953191,0.0027053952,0.0042543113,0.009104073,0.96398306
ERR2739813,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2740672,0.01995343,0.0027045906,0.004253149,0.00910458,0.96398425
ERR2739882,0.01995337,0.0027047694,0.004253596,0.009104431,0.96398383
ERR2740066,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2739628,0.019938767,0.0027751029,0.0043513775,0.009065449,0.96386933
ERR2740122,0.01995334,0.0027046502,0.0042534173,0.00910449,0.96398413
ERR2740365,0.019952983,0.002706468,0.004255861,0.009103537,0.96398115
ERR2740302,0.121494055,0.02546835,0.0015518665,0.001713872,0.84977186
ERR2740491,0.019952774,0.0027077198,0.004257649,0.009102732,0.9639791
ERR2740281,0.019953847,0.0027298331,0.004286647,0.009088516,0.96394116
ERR2740485,0.019952625,0.002708584,0.0042588115,0.009102315,0.9639777
ERR2739889,0.019953102,0.00270617,0.004255444,0.009103596,0.9639817
ERR2739986,0.019952118,0.0027107596,0.0042618513,0.009100974,0.9639743
ERR2740094,0.01995337,0.0027045906,0.0042532086,0.00910458,0.96398425
ERR2740318,0.96466005,0.0064975917,0.0005671084,0.016858906,0.011416316
ERR2740397,0.020098984,0.002812326,0.0043457747,0.008995563,0.9637474
ERR2740336,0.019964457,0.0027149022,0.0042631924,0.009094745,0.9639627
ERR2740218,0.019952774,0.0027078092,0.004257709,0.009102732,0.963979
ERR2739960,0.01995337,0.0027047098,0.0042534173,0.00910449,0.963984
ERR2740080,0.01995337,0.002704531,0.0042532682,0.00910455,0.96398425
ERR2740367,0.020265788,0.0029105842,0.004416257,0.0088893175,0.963518
ERR2740607,0.01995337,0.0027044713,0.0042532086,0.00910458,0.9639844
ERR2739874,0.019950092,0.0027210116,0.004276186,0.009095162,0.96395755
ERR2739832,0.019945532,0.0027496219,0.004315585,0.009078711,0.9639106
ERR2740640,0.019952983,0.002706647,0.0042561293,0.009103328,0.9639809
ERR2739995,0.019953191,0.0027053952,0.004254371,0.009104103,0.96398294
ERR2740359,0.019955277,0.0029157102,0.0045287907,0.0089791715,0.963621
ERR2740157,0.01995337,0.0027047694,0.0042535067,0.00910449,0.9639839
ERR2739996,0.019953012,0.002706319,0.0042556524,0.009103566,0.96398145
ERR2740689,0.01995331,0.002704829,0.0042535663,0.009104431,0.9639839
ERR2740180,0.026516616,0.0038104951,0.0036488473,0.007071078,0.95895296
ERR2740494,0.019952595,0.002708584,0.0042588115,0.009102285,0.9639777
ERR2740344,0.019975245,0.0027548075,0.004312426,0.009066641,0.9638909
ERR2740125,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2739683,0.019949436,0.0027241707,0.004280567,0.009093434,0.9639524
ERR2740549,0.01995325,0.0027053356,0.004254192,0.009104192,0.96398306
ERR2740562,0.019952536,0.0027087927,0.0042591393,0.009102136,0.9639774
ERR2740017,0.01995188,0.0027118325,0.004263431,0.009100437,0.96397245
ERR2739957,0.01995337,0.00270468,0.0042533576,0.00910452,0.9639841
ERR2739673,0.01994145,0.002761364,0.004334539,0.009072542,0.9638901
ERR2739895,0.019942105,0.0027692914,0.004342675,0.009067774,0.96387815
ERR2740312,0.0307751,0.0048652887,0.0035606027,0.0061308444,0.95466816
ERR2739872,0.019948304,0.0027302206,0.0042889416,0.009089887,0.96394265
ERR2740655,0.019953161,0.0027058423,0.004255146,0.009103835,0.963982
ERR2740633,0.01995334,0.0027047098,0.0042533875,0.00910449,0.9639841
ERR2739801,0.019948572,0.0027375817,0.004298568,0.009085298,0.96393
ERR2740324,0.019951463,0.002714336,0.004266709,0.009099066,0.9639684
ERR2740389,0.019955397,0.0029650033,0.0045895875,0.008957803,0.9635322
ERR2739967,0.01995343,0.002704531,0.0042532682,0.00910458,0.9639842
ERR2740229,0.01995331,0.0027048886,0.004253626,0.0091044605,0.9639837
ERR2740007,0.019950926,0.0027166605,0.0042699873,0.009097725,0.9639647
ERR2740252,0.019953132,0.0027058125,0.0042548776,0.009103864,0.96398234
ERR2739969,0.01995337,0.0027045608,0.0042532384,0.00910458,0.96398425
ERR2740089,0.01995337,0.0027045906,0.0042532086,0.00910458,0.96398425
ERR2740260,0.01995337,0.0027045012,0.004253179,0.00910458,0.9639844
ERR2740254,0.019952059,0.0027110875,0.004262328,0.009100854,0.96397364
ERR2739708,0.019953132,0.0027058125,0.004254967,0.009103835,0.9639822
ERR2739772,0.019945204,0.0027455688,0.004310161,0.0090813935,0.9639177
ERR2739933,0.019953042,0.0027064085,0.004255861,0.009103537,0.96398115
ERR2740140,0.01995334,0.00270468,0.0042534173,0.00910449,0.9639841
ERR2740578,0.01995337,0.0027045906,0.0042532682,0.00910458,0.9639842
ERR2740654,0.019952208,0.002710402,0.0042614043,0.009101212,0.9639748
ERR2740510,0.01995337,0.0027045012,0.0042532086,0.00910455,0.9639844
ERR2739829,0.019952059,0.0027110279,0.004262209,0.009100854,0.9639739
ERR2828268,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR2828291,0.01990968,0.0027903914,0.004372537,0.009076327,0.9638511
ERR2828237,0.019951135,0.0027127862,0.0042646825,0.009100288,0.96397114
ERR2828181,0.01995343,0.0027045608,0.004253149,0.00910458,0.96398425
ERR2828199,0.019953012,0.0027095973,0.004260123,0.00910145,0.9639758
ERR2828306,0.01995337,0.0027047098,0.0042534173,0.00910449,0.963984
ERR2828208,0.019950897,0.002720207,0.004274726,0.009095609,0.96395856
ERR2828307,0.01995331,0.002704829,0.004253596,0.009104401,0.9639839
ERR2828262,0.01995334,0.00270468,0.0042533875,0.00910449,0.96398413
ERR2828223,0.01975599,0.003002286,0.0046640635,0.00905928,0.9635184
ERR2828214,0.019953221,0.0027050376,0.0042539537,0.0091043115,0.9639835
ERR2828205,0.01995337,0.0027045906,0.0042532086,0.00910458,0.96398425
ERR2828185,0.019951373,0.0027261972,0.0042825937,0.009091586,0.96394825
ERR2828221,0.020071834,0.0027939081,0.0043508112,0.009064734,0.9637187
ERR2828248,0.019893408,0.0028386712,0.004437357,0.009062439,0.9637681
ERR2828312,0.2844475,0.0156238675,0.0010305643,0.0038696826,0.6950284
ERR2828222,0.01995188,0.002710998,0.004262209,0.009101003,0.9639739
ERR2828255,0.019952953,0.0027070343,0.004256606,0.009103179,0.9639802
ERR2828275,0.019952774,0.0027066767,0.0042561293,0.009103477,0.9639809
ERR2828310,0.0199534,0.0027047098,0.004253328,0.00910455,0.963984
ERR3136554,0.019078404,0.013909787,0.018125445,0.0068778396,0.9420085
ERR3136389,0.019952774,0.0027082562,0.0042583644,0.009102434,0.9639782
ERR3136388,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136301,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136417,0.01995337,0.0027045906,0.0042532682,0.00910458,0.9639842
ERR3136339,0.01995337,0.0027045012,0.0042532086,0.00910455,0.9639844
ERR3137714,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137961,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137692,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137767,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136558,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137895,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136379,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136150,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136346,0.019957185,0.0027053356,0.0042530596,0.00910309,0.96398133
ERR3136387,0.01995337,0.002704531,0.0042532086,0.00910455,0.9639844
ERR3136180,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136267,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136245,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136181,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136553,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136437,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137682,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136452,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137953,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137859,0.01995337,0.0027044713,0.0042532086,0.00910458,0.9639844
ERR3137571,0.0199534,0.0027046502,0.004253328,0.00910455,0.9639841
ERR3137904,0.01995179,0.0027125776,0.004264295,0.00910002,0.9639713
ERR3136296,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137986,0.01995337,0.0027045012,0.004253179,0.00910458,0.9639844
ERR3137690,0.01995337,0.0027045906,0.0042532682,0.00910455,0.96398425
ERR3137803,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136423,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137583,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137740,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137913,0.01995343,0.0027046204,0.0042532682,0.00910458,0.96398413
ERR3137941,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136293,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137879,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137979,0.12051451,0.022876114,0.0015663505,0.0019003451,0.8531427
ERR3136227,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136411,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137769,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136475,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136515,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137737,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136304,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136419,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137972,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137950,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136410,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137901,0.01995331,0.0027047992,0.0042535663,0.009104431,0.9639839
ERR3138004,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136516,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137584,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137731,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136476,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137739,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137916,0.019953191,0.0027056634,0.004254967,0.009103805,0.96398234
ERR3136337,0.023137033,0.0014851987,0.075001925,0.0068276227,0.89354825
ERR3136519,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137639,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3136197,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
ERR3137792,0.01995337,0.0027045012,0.0042532086,0.00910455,0.9639844
ERR3137634,0.01995337,0.0027046204,0.004253179,0.00910455,0.96398425
