,root:Host-associated:Human,Unknown
SRR2046560,0.99345154,0.0065484643
ERR2730337,0.9934788,0.006521225
ERR498857,0.9934788,0.006521225
SRR5983423,0.9934788,0.006521225
ERR1383662,0.9934788,0.006521225
ERR1383832,0.9934782,0.006521821
SRR7448994,0.9934788,0.006521225
SRR6264146,0.9934788,0.006521225
SRR5156165,0.9934788,0.006521225
ERR2003102,0.9934788,0.006521225
ERR867211,0.993473,0.0065270066
SRR1617941,0.9934788,0.006521225
ERR1384527,0.9934788,0.006521225
DRR043087,0.9934776,0.006522417
ERR2002362,0.9934788,0.006521225
SRR995141,0.9934404,0.0065596104
SRR1948853,0.9934788,0.006521225
ERR2662897,0.9934788,0.006521225
ERR441588,0.9934783,0.006521702
ERR2003230,0.9934788,0.006521225
SRR505219,0.9934784,0.0065215826
ERR501125,0.9934788,0.006521225
SRR1618167,0.9934788,0.006521225
ERR2784682,0.99347425,0.006525755
ERR1759978,0.9934788,0.006521225
SRR6394194,0.99347603,0.006523967
DRR048057,0.9934788,0.006521225
SRR920954,0.9934788,0.006521225
DRR044008,0.9934436,0.0065563917
ERR1383398,0.9934788,0.006521225
SRR6264925,0.9934789,0.0065211058
ERR2531925,0.99300504,0.0069949627
SRR6444209,0.9934788,0.006521225
ERR1659116,0.9934788,0.006521225
ERR1309660,0.9934788,0.006521225
ERR2511784,0.9934788,0.006521225
ERR1760106,0.9934788,0.006521225
DRR043729,0.9934789,0.0065211058
ERR2511222,0.9934788,0.006521225
SRR6264618,0.9934788,0.006521225
SRR994657,0.9933922,0.006607771
SRR8356327,0.9934788,0.006521225
SRR6264333,0.9934788,0.006521225
DRR043879,0.9934758,0.006524205
DRR047587,0.9934746,0.0065253973
SRR3094946,0.9934788,0.006521225
ERR501006,0.9934788,0.006521225
SRR1617828,0.9934788,0.006521225
SRR2145328,0.9934787,0.0065212846
ERR441737,0.9934788,0.006521225
ERR500426,0.9934788,0.006521225
ERR2198017,0.9934789,0.0065211058
SRR1715624,0.99347854,0.0065214634
SRR935546,0.99347806,0.00652194
ERR1385523,0.9934789,0.0065211058
DRR042886,0.99347746,0.0065225363
ERR531874,0.993478,0.006522
ERR499929,0.9934788,0.006521225
SRR6264347,0.99347854,0.0065214634
SRR1631688,0.9934788,0.006521225
ERR2511450,0.9934788,0.006521225
ERR1529673,0.9934784,0.0065215826
ERR1313679,0.9934788,0.006521225
ERR2511059,0.9934788,0.006521225
SRR5165623,0.99347883,0.0065211654
SRR3951046,0.99344563,0.006554365
ERR705772,0.99347866,0.006521344
ERR499472,0.9934788,0.006521225
SRR1617907,0.99347883,0.0065211654
SRR6264936,0.9934788,0.006521225
ERR1385022,0.9934789,0.0065211058
ERR1971167,0.9934783,0.006521702
ERR441029,0.99347854,0.0065214634
SRR6411603,0.9934788,0.006521225
ERR2002340,0.9934788,0.006521225
ERR531728,0.993477,0.006523013
SRR1922845,0.9934789,0.0065211058
ERR2511123,0.9934788,0.006521225
ERR500329,0.9934788,0.006521225
SRR6028178,0.9934784,0.0065215826
SRR1461116,0.99347377,0.0065262318
SRR3951198,0.9934788,0.006521225
SRR1145368,0.99347866,0.006521344
ERR2002186,0.9934788,0.006521225
ERR1398086,0.9934788,0.006521225
SRR1617865,0.9934788,0.006521225
SRR6265028,0.9934784,0.0065215826
SRR8484999,0.99347866,0.006521344
SRR6445020,0.9934144,0.006585598
ERR1019687,0.9934788,0.006521225
ERR2784749,0.99347794,0.0065220594
ERR532188,0.99346805,0.006531954
SRR2658210,0.9934788,0.006521225
ERR866564,0.9934788,0.006521225
SRR1583641,0.9934788,0.006521225
SRR6028282,0.9934788,0.006521225
DRR044182,0.99347806,0.00652194
SRR3094846,0.99347836,0.006521642
ERR499938,0.9934788,0.006521225
ERR1313494,0.9934782,0.006521821
ERR501128,0.9934788,0.006521225
ERR1385209,0.9934788,0.006521225
SRR5699180,0.9934788,0.006521225
SRR6265472,0.9934788,0.006521225
DRR029185,0.9934779,0.006522119
ERR498680,0.9934788,0.006521225
ERR107161,0.9933406,0.0066593885
SRR5165876,0.9934788,0.006521225
SRR1618182,0.9934788,0.006521225
ERR500844,0.9934788,0.006521225
SRR1145327,0.9934586,0.0065413713
SRR3362189,0.9934788,0.006521225
SRR6932027,0.9934788,0.006521225
ERR500269,0.9934788,0.006521225
ERR441405,0.99347806,0.00652194
SRR1922975,0.9934772,0.0065227747
SRR3094706,0.9934788,0.006521225
SRR6931191,0.9934788,0.006521225
SRR6411808,0.9934788,0.006521225
SRR6932206,0.9934788,0.006521225
ERR2511384,0.9934788,0.006521225
SRR6316017,0.9934784,0.0065215826
ERR532184,0.9934782,0.006521821
SRR505185,0.99347323,0.006526768
DRR042806,0.9933586,0.006641388
SRR6394071,0.9934788,0.006521225
ERR443176,0.9934788,0.006521225
SRR1617687,0.9934788,0.006521225
SRR2145541,0.99347883,0.0065211654
SRR1822487,0.9934788,0.006521225
SRR346876,0.9934752,0.0065248013
ERR1971219,0.9934788,0.006521225
SRR934649,0.9934788,0.006521225
ERR441428,0.9934759,0.006524086
ERR1315448,0.9934788,0.006521225
ERR1297651,0.9934788,0.006521225
ERR1384728,0.9934788,0.006521225
ERR209464,0.9934788,0.006521225
SRR3095209,0.9934788,0.006521225
ERR719343,0.9934783,0.006521702
SRR6931422,0.9934786,0.006521404
SRR6411555,0.9934788,0.006521225
SRR7449320,0.9934788,0.006521225
ERR1315555,0.9934788,0.006521225
ERR1759979,0.9934788,0.006521225
ERR499245,0.9934789,0.0065211058
SRR5156005,0.9934788,0.006521225
SRR1660134,0.9934788,0.006521225
ERR2538425,0.9934788,0.006521225
SRR6444957,0.9934788,0.006521225
ERR2784678,0.99346864,0.0065313578
SRR2145534,0.99347883,0.0065211654
ERR500590,0.99345124,0.0065487623
ERR560687,0.9934788,0.006521225
ERR522374,0.9934788,0.006521225
ERR1960804,0.9934788,0.006521225
SRR7454129,0.9932654,0.0067346096
SRR7448612,0.99347734,0.0065226555
SRR6931140,0.9934739,0.0065261126
SRR7453415,0.9934788,0.006521225
SRR1948969,0.9934788,0.006521225
SRR2086824,0.9934788,0.006521225
ERR498637,0.9934788,0.006521225
SRR6413868,0.9934788,0.006521225
ERR2511412,0.9934788,0.006521225
ERR532183,0.99347687,0.0065231323
ERR1310152,0.9934727,0.0065273046
ERR1384957,0.9934788,0.006521225
ERR2510972,0.9934788,0.006521225
ERR2739348,0.9934788,0.006521225
ERR1384288,0.9934788,0.006521225
SRR6414126,0.9934788,0.006521225
ERR500943,0.9934788,0.006521225
SRR7449502,0.9934788,0.006521225
SRR996248,0.9934788,0.006521225
SRR6028616,0.9934788,0.006521225
ERR498739,0.9934788,0.006521225
DRR047949,0.99345946,0.006540537
SRR6409274,0.99344134,0.0065586567
ERR1313490,0.9934785,0.006521523
SRR2010295,0.9934788,0.006521225
DRR044200,0.9934776,0.006522417
SRR996163,0.9934788,0.006521225
ERR441845,0.99347615,0.0065238476
ERR209798,0.99347866,0.006521344
SRR995302,0.9934788,0.006521225
DRR068287,0.99347854,0.0065214634
ERR2011853,0.9934788,0.006521225
SRR5467838,0.9934734,0.0065265894
SRR3581155,0.9934788,0.006521225
SRR1949179,0.9934788,0.006521225
ERR2286300,0.9934788,0.006521225
ERR719740,0.99347836,0.006521642
ERR1823597,0.9934788,0.006521225
SRR6412117,0.9934788,0.006521225
SRR7454136,0.9934788,0.006521225
ERR451426,0.9934788,0.006521225
SRR2143733,0.9934788,0.006521225
DRR030482,0.9934788,0.006521225
ERR1385461,0.9934788,0.006521225
SRR3214681,0.9934788,0.006521225
SRR2145325,0.99347883,0.0065211654
SRR6309264,0.9934788,0.006521225
ERR2538499,0.9934788,0.006521225
SRR6239911,0.9934763,0.0065237284
SRR2658738,0.9934788,0.006521225
ERR1811326,0.9934787,0.0065212846
ERR522656,0.9934788,0.006521225
SRR5165745,0.9934788,0.006521225
SRR3361491,0.9934788,0.006521225
SRR6931635,0.9934788,0.006521225
ERR451393,0.9934788,0.006521225
ERR1385197,0.9934782,0.006521821
SRR6931612,0.9934788,0.006521225
SRR5467999,0.9934788,0.006521225
SRR2658747,0.9934788,0.006521225
ERR450726,0.9934788,0.006521225
SRR6265356,0.9934788,0.006521225
ERR1310834,0.9934782,0.006521821
ERR1314932,0.9934788,0.006521225
SRR5467789,0.9934777,0.006522298
SRR1618086,0.9934788,0.006521225
SRR3931550,0.9934788,0.006521225
SRR6411720,0.9934788,0.006521225
ERR1759966,0.9934788,0.006521225
ERR522153,0.9934788,0.006521225
DRR043811,0.9934778,0.0065221786
SRR2658816,0.9934788,0.006521225
SRR6413853,0.9934788,0.006521225
ERR983872,0.9934788,0.006521225
SRR7453367,0.99347806,0.00652194
ERR525813,0.9934788,0.006521225
ERR209669,0.9934788,0.006521225
DRR047556,0.99347717,0.0065228343
ERR520870,0.9934788,0.006521225
SRR3094721,0.9934788,0.006521225
ERR719515,0.9934788,0.006521225
ERR579642,0.9934788,0.006521225
ERR1383057,0.9934788,0.006521225
ERR1384346,0.9934788,0.006521225
SRR6931450,0.9934788,0.006521225
SRR6264423,0.9934753,0.006524682
ERR1384786,0.9934788,0.006521225
ERR1385168,0.9934788,0.006521225
SRR1632989,0.9934788,0.006521225
DRR024149,0.9934283,0.00657171
ERR1971235,0.9934738,0.006526172
ERR1331820,0.9934788,0.006521225
ERR499643,0.9934788,0.006521225
ERR1811304,0.9934788,0.006521225
SRR996419,0.9934788,0.006521225
ERR1384777,0.9934788,0.006521225
SRR7448683,0.9934788,0.006521225
SRR3647908,0.9934788,0.006521225
SRR6932320,0.9934788,0.006521225
ERR2002332,0.9934788,0.006521225
SRR2658312,0.9934788,0.006521225
ERR2511680,0.99347866,0.006521344
SRR3095128,0.9934788,0.006521225
SRR1631393,0.9934788,0.006521225
SRR6932444,0.9934788,0.006521225
ERR522417,0.9934788,0.006521225
DRR041956,0.99347675,0.0065232515
SRR6028256,0.9934788,0.006521225
ERR501348,0.9934788,0.006521225
ERR500405,0.9934788,0.006521225
SRR2658006,0.9934788,0.006521225
ERR1624729,0.9934788,0.006521225
SRR1461195,0.9934788,0.006521225
ERR2624754,0.9934788,0.006521225
ERR2730383,0.9934788,0.006521225
ERR1331876,0.9934788,0.006521225
ERR1529674,0.9934788,0.006521225
ERR1313612,0.9934788,0.006521225
SRR7453279,0.9934788,0.006521225
ERR522321,0.9934788,0.006521225
SRR7453638,0.993466,0.0065339804
ERR443192,0.9934788,0.006521225
SRR5468050,0.9934756,0.006524384
SRR6932482,0.9934788,0.006521225
DRR018415,0.99343085,0.006569147
DRR047579,0.99347883,0.0065211654
ERR2531949,0.9934776,0.006522417
DRR043209,0.9934543,0.0065457225
SRR1949279,0.9934788,0.006521225
SRR996186,0.9934788,0.006521225
ERR209327,0.9934701,0.0065299273
SRR6931982,0.9934788,0.006521225
SRR6414029,0.993469,0.006531
ERR1759929,0.9934788,0.006521225
SRR7453282,0.9934788,0.006521225
SRR6264235,0.9934788,0.006521225
ERR499618,0.9934788,0.006521225
SRR5467743,0.9934788,0.006521225
SRR5467574,0.9934597,0.0065402985
SRR6411667,0.9934788,0.006521225
SRR6265248,0.9934788,0.006521225
ERR522566,0.99347883,0.0065211654
ERR106981,0.993472,0.00652802
ERR1701287,0.9934788,0.006521225
ERR1314255,0.99347794,0.0065220594
SRR6931734,0.9934788,0.006521225
SRR7448663,0.9934788,0.006521225
ERR522106,0.9934788,0.006521225
SRR6264649,0.99347883,0.0065211654
SRR5831875,0.9934696,0.006530404
ERR1310499,0.9934788,0.006521225
ERR498974,0.99347806,0.00652194
SRR3095108,0.9934788,0.006521225
SRR5164321,0.9934788,0.006521225
DRR042960,0.99344754,0.006552458
SRR3030629,0.9934788,0.006521225
ERR443538,0.9934788,0.006521225
SRR6931145,0.99347854,0.0065214634
SRR5868689,0.9934788,0.006521225
SRR3503334,0.9933417,0.0066583157
ERR2738778,0.9934788,0.006521225
SRR996559,0.9934788,0.006521225
ERR1384606,0.9934788,0.006521225
SRR1145346,0.99340606,0.0065939426
ERR1876224,0.9934788,0.006521225
SRR3037260,0.9934788,0.006521225
ERR2738901,0.9934788,0.006521225
ERR2730381,0.9934788,0.006521225
SRR6932169,0.9934753,0.006524682
SRR1660217,0.9934788,0.006521225
ERR719417,0.9934788,0.006521225
ERR2003307,0.9934788,0.006521225
ERR500072,0.9934788,0.006521225
SRR7449274,0.9934788,0.006521225
SRR6931986,0.9934788,0.006521225
SRR7448922,0.9934788,0.006521225
ERR1311202,0.9934788,0.006521225
ERR719761,0.9934789,0.0065211058
SRR6264574,0.99347556,0.0065244436
SRR2145494,0.9934762,0.006523788
SRR1950709,0.9934788,0.006521225
ERR1385420,0.9934788,0.006521225
SRR7453555,0.9934788,0.006521225
SRR6028516,0.99347883,0.0065211654
SRR6931338,0.9934788,0.006521225
ERR1384746,0.9934788,0.006521225
SRR7453596,0.99334425,0.0066557527
ERR579468,0.9934788,0.006521225
DRR047934,0.9934127,0.0065873265
SRR7449413,0.9934788,0.006521225
SRR5831882,0.9934774,0.006522596
DRR014378,0.9934788,0.006521225
ERR1315189,0.9934788,0.006521225
ERR1311208,0.9934788,0.006521225
SRR2010324,0.9934788,0.006521225
SRR7453349,0.9934788,0.006521225
SRR994800,0.9934788,0.006521225
ERR2001850,0.9934788,0.006521225
SRR3094767,0.9934788,0.006521225
ERR522320,0.9934788,0.006521225
ERR883591,0.9934788,0.006521225
ERR209776,0.99347675,0.0065232515
SRR1660215,0.9934788,0.006521225
ERR2730298,0.9934788,0.006521225
ERR1310050,0.9934788,0.006521225
SRR1660162,0.99347854,0.0065214634
ERR520774,0.9934788,0.006521225
SRR1461398,0.9934788,0.006521225
ERR1385415,0.9934788,0.006521225
SRR6414136,0.9934522,0.0065478086
SRR2761228,0.99347377,0.0065262318
SRR6932196,0.9934788,0.006521225
SRR6408755,0.9934771,0.006522894
ERR560594,0.99347883,0.0065211654
ERR2511867,0.9934761,0.006523907
SRR6264157,0.9934788,0.006521225
SRR6264602,0.9934783,0.006521702
ERR1384656,0.9934788,0.006521225
SRR5525242,0.9934788,0.006521225
SRR995040,0.9934788,0.006521225
SRR6414203,0.9934788,0.006521225
SRR6148380,0.9934788,0.006521225
SRR6265475,0.99345976,0.006540239
ERR1311477,0.9934789,0.0065211058
ERR2511755,0.9934788,0.006521225
SRR6265448,0.9934788,0.006521225
SRR6451723,0.9934788,0.006521225
ERR719250,0.9934789,0.0065211058
ERR2730167,0.99347883,0.0065211654
ERR1313599,0.9934786,0.006521404
ERR1960689,0.9934788,0.006521225
ERR3596483,0.9934788,0.006521225
ERR2002038,0.9934788,0.006521225
ERR2042061,0.9934784,0.0065215826
SRR6038516,0.99347174,0.0065282583
DRR044282,0.9933759,0.0066241026
SRR5156130,0.9934788,0.006521225
SRR6414315,0.99347556,0.0065244436
ERR1383865,0.99347883,0.0065211654
SRR5483130,0.99347854,0.0065214634
SRR6408927,0.9934784,0.0065215826
SRR5415609,0.9934788,0.006521225
SRR6265418,0.99347883,0.0065211654
ERR2511358,0.9934788,0.006521225
ERR501097,0.9934788,0.006521225
ERR1314216,0.9934788,0.006521225
ERR499706,0.9934788,0.006521225
ERR441243,0.9934788,0.006521225
SRR6931542,0.9934788,0.006521225
SRR6299055,0.9934788,0.006521225
SRR6412111,0.9934788,0.006521225
SRR7453818,0.9934788,0.006521225
SRR1922930,0.99347883,0.0065211654
ERR1384368,0.9934788,0.006521225
ERR1987720,0.9932264,0.006773591
SRR994692,0.9934788,0.006521225
SRR6932379,0.9934788,0.006521225
DRR050907,0.993474,0.0065259933
DRR047472,0.9934785,0.006521523
SRR6264182,0.9934788,0.006521225
SRR3053342,0.99347866,0.006521344
SRR5699352,0.9934788,0.006521225
SRR7448788,0.9934788,0.006521225
ERR520694,0.9934788,0.006521225
SRR6931649,0.9934782,0.006521821
SRR7448688,0.9934788,0.006521225
SRR5947843,0.9934788,0.006521225
ERR500581,0.9934788,0.006521225
SRR1618131,0.9934788,0.006521225
SRR1949193,0.9934788,0.006521225
SRR3037242,0.9934788,0.006521225
ERR499502,0.9934788,0.006521225
ERR1315285,0.9934788,0.006521225
ERR451294,0.9934788,0.006521225
ERR1383714,0.9934788,0.006521225
DRR047416,0.9934714,0.006528616
SRR5155795,0.9934788,0.006521225
SRR5947897,0.9934755,0.006524503
ERR2510951,0.9934788,0.006521225
ERR450690,0.9934788,0.006521225
SRR6932365,0.9934788,0.006521225
ERR579658,0.9934788,0.006521225
ERR2624791,0.9934788,0.006521225
SRR6394041,0.9934788,0.006521225
SRR3951203,0.99346966,0.0065303445
ERR472976,0.99347854,0.0065214634
SRR1948986,0.9934788,0.006521225
ERR579771,0.9934788,0.006521225
ERR719791,0.9934788,0.006521225
DRR014342,0.9934788,0.006521225
ERR1384333,0.9934788,0.006521225
SRR3362151,0.9934788,0.006521225
SRR3037134,0.9934788,0.006521225
SRR1922977,0.99347824,0.0065217614
SRR5155799,0.9934788,0.006521225
ERR441742,0.9934784,0.0065215826
ERR2511470,0.9934788,0.006521225
SRR921098,0.9934788,0.006521225
SRR6436933,0.993471,0.0065289736
ERR719784,0.9934788,0.006521225
SRR3094791,0.9934788,0.006521225
ERR444303,0.9934683,0.0065317154
SRR6444946,0.993478,0.006522
ERR2182505,0.9934788,0.006521225
ERR441636,0.9934783,0.006521702
SRR994712,0.9934788,0.006521225
ERR1311521,0.9934788,0.006521225
ERR498624,0.9934788,0.006521225
ERR2011886,0.9934788,0.006521225
ERR1311482,0.9934788,0.006521225
SRR5155971,0.9934789,0.0065211058
ERR2003149,0.9934788,0.006521225
SRR2657970,0.9934788,0.006521225
SRR3503220,0.9934788,0.006521225
SRR6411934,0.9934789,0.0065211058
SRR6874491,0.9934784,0.0065215826
ERR2511476,0.9934788,0.006521225
DRR042959,0.9934734,0.0065265894
ERR1384545,0.9934788,0.006521225
SRR5141879,0.9934788,0.006521225
SRR6408670,0.9934788,0.006521225
ERR579626,0.9934788,0.006521225
SRR5165677,0.9934789,0.0065211058
SRR6411698,0.9934788,0.006521225
SRR1923902,0.9934788,0.006521225
ERR2011867,0.9934788,0.006521225
ERR525725,0.9934788,0.006521225
ERR1382966,0.9934788,0.006521225
SRR3647800,0.9934789,0.0065211058
SRR1948972,0.9934788,0.006521225
SRR1823072,0.9934788,0.006521225
ERR1314613,0.9934781,0.0065218806
ERR1912993,0.9934783,0.006521702
ERR2730325,0.9934788,0.006521225
ERR2511284,0.99347883,0.0065211654
SRR2145346,0.99347866,0.006521344
SRR3034978,0.99347657,0.0065234303
DRR068148,0.9934763,0.0065237284
SRR1632340,0.9934788,0.006521225
SRR1949261,0.9934788,0.006521225
ERR499480,0.9934788,0.006521225
SRR6444493,0.9934784,0.0065215826
ERR500075,0.9934788,0.006521225
SRR387976,0.99347866,0.006521344
ERR720069,0.99347645,0.0065235496
SRR6411810,0.9934783,0.006521702
SRR996328,0.9934788,0.006521225
SRR919612,0.9934788,0.006521225
SRR6408978,0.9933741,0.0066258907
SRR3419406,0.99347854,0.0065214634
SRR6444248,0.9934788,0.006521225
SRR5687835,0.9934788,0.006521225
ERR2730338,0.9934788,0.006521225
ERR1314210,0.9934788,0.006521225
ERR2784694,0.99347615,0.0065238476
ERR441314,0.99347883,0.0065211654
DRR044034,0.9934788,0.006521225
ERR1310989,0.9934788,0.006521225
ERR2738828,0.9934788,0.006521225
ERR499901,0.9934788,0.006521225
ERR867494,0.9934788,0.006521225
SRR1583645,0.9934788,0.006521225
SRR1704754,0.9934704,0.006529629
ERR2739217,0.9934788,0.006521225
ERR1384347,0.9934788,0.006521225
SRR6409189,0.9934788,0.006521225
SRR7448874,0.9934788,0.006521225
SRR3030646,0.99347794,0.0065220594
ERR1315406,0.9934788,0.006521225
ERR499238,0.9934788,0.006521225
DRR044083,0.99346614,0.006533861
SRR2154917,0.9934788,0.006521225
SRR3361619,0.9934788,0.006521225
SRR388079,0.9934788,0.006521225
DRR060288,0.9934783,0.006521702
SRR5467981,0.9934789,0.0065211058
ERR866658,0.9934788,0.006521225
ERR719462,0.9934788,0.006521225
ERR500864,0.9934788,0.006521225
SRR3094775,0.9934788,0.006521225
SRR1704416,0.9934788,0.006521225
ERR1384270,0.9934789,0.0065211058
SRR7448844,0.9934788,0.006521225
SRR7448669,0.9934789,0.0065211058
SRR6412098,0.9934788,0.006521225
SRR5868857,0.9934788,0.006521225
ERR1383361,0.9934788,0.006521225
SRR6444921,0.99347806,0.00652194
ERR1314717,0.9934788,0.006521225
ERR522515,0.9933634,0.0066366196
ERR209715,0.99347866,0.006521344
SRR3727629,0.9934788,0.006521225
DRR043104,0.99346316,0.0065368414
SRR1618150,0.9934788,0.006521225
SRR6408918,0.9934788,0.006521225
SRR5687939,0.9934788,0.006521225
ERR2739297,0.9934788,0.006521225
SRR5983296,0.99347806,0.00652194
SRR6028273,0.9934789,0.0065211058
SRR996904,0.9934788,0.006521225
SRR996028,0.9934547,0.0065453053
ERR499654,0.99347574,0.006524265
ERR1313659,0.9934788,0.006521225
SRR6451714,0.9934788,0.006521225
SRR1617948,0.9934789,0.0065211058
SRR6264775,0.9934788,0.006521225
SRR2761303,0.9934788,0.006521225
SRR1715615,0.99347794,0.0065220594
SRR994501,0.9934788,0.006521225
SRR6932395,0.9934788,0.006521225
SRR6054492,0.9934788,0.006521225
ERR444683,0.99347883,0.0065211654
SRR995949,0.9934788,0.006521225
ERR2511741,0.9934788,0.006521225
ERR1960681,0.9934788,0.006521225
ERR2538524,0.9934788,0.006521225
SRR6412122,0.9934788,0.006521225
ERR1311612,0.9934788,0.006521225
SRR5869870,0.9934788,0.006521225
SRR3361656,0.9934788,0.006521225
DRR047895,0.99347806,0.00652194
DRR050825,0.9934788,0.006521225
SRR5643941,0.9934788,0.006521225
DRR043099,0.99343336,0.0065666437
ERR2738947,0.9934788,0.006521225
ERR2730161,0.9934788,0.006521225
ERR2286259,0.9934788,0.006521225
ERR441067,0.9934789,0.0065211058
ERR2247338,0.9934788,0.006521225
SRR5687862,0.9934788,0.006521225
SRR995108,0.9934788,0.006521225
SRR6411497,0.9934788,0.006521225
ERR2511226,0.9934788,0.006521225
SRR6414096,0.9934788,0.006521225
SRR7449478,0.9934788,0.006521225
SRR6414215,0.993475,0.00652498
ERR719601,0.9934788,0.006521225
SRR1632857,0.9934788,0.006521225
SRR2145611,0.9934788,0.006521225
ERR139323,0.9934788,0.006521225
SRR6932040,0.9934788,0.006521225
ERR2739092,0.9934788,0.006521225
DRR047701,0.9933981,0.0066019297
ERR500141,0.9934788,0.006521225
ERR560608,0.9934763,0.0065237284
ERR500418,0.9934788,0.006521225
SRR5947838,0.9934788,0.006521225
SRR6265655,0.9934788,0.006521225
SRR5868686,0.9934788,0.006521225
SRR6028639,0.9934788,0.006521225
ERR1331835,0.9934788,0.006521225
SRR7453803,0.9934788,0.006521225
SRR3501922,0.9934788,0.006521225
SRR6444696,0.9934789,0.0065211058
ERR1297678,0.9934788,0.006521225
SRR5947909,0.9934665,0.0065335035
ERR2249206,0.9934788,0.006521225
SRR1624803,0.9934788,0.006521225
SRR1660122,0.99346805,0.006531954
SRR6411556,0.9934788,0.006521225
ERR1311234,0.9934788,0.006521225
SRR995109,0.9934788,0.006521225
ERR1309994,0.9934788,0.006521225
ERR1383869,0.9934788,0.006521225
ERR579508,0.9934788,0.006521225
SRR2154989,0.9934788,0.006521225
DRR042858,0.99347854,0.0065214634
SRR6931885,0.9934788,0.006521225
ERR501077,0.9934788,0.006521225
ERR561347,0.9934788,0.006521225
SRR2086875,0.9934788,0.006521225
SRR6239924,0.9934732,0.006526828
ERR1759884,0.9934788,0.006521225
SRR6444595,0.99347836,0.006521642
ERR1310176,0.9934788,0.006521225
ERR522412,0.9934788,0.006521225
ERR883618,0.99347746,0.0065225363
SRR7449050,0.99347883,0.0065211654
ERR1811110,0.9934788,0.006521225
SRR5868871,0.9934788,0.006521225
ERR1385412,0.99347794,0.0065220594
SRR6028390,0.9934785,0.006521523
ERR2003138,0.9934788,0.006521225
ERR579760,0.99347854,0.0065214634
SRR1617862,0.9934788,0.006521225
SRR3030576,0.9934788,0.006521225
DRR042902,0.9934782,0.006521821
SRR1949059,0.9934788,0.006521225
SRR3053321,0.9934788,0.006521225
ERR520720,0.9934788,0.006521225
SRR4303146,0.9934788,0.006521225
SRR935565,0.9934788,0.006521225
ERR1311189,0.9934788,0.006521225
SRR1949220,0.9934788,0.006521225
DRR049476,0.9934788,0.006521225
ERR1382600,0.9934788,0.006521225
ERR498727,0.9934788,0.006521225
SRR5178084,0.99347866,0.006521344
SRR6411902,0.9934788,0.006521225
DRR044026,0.99347466,0.0065253377
SRR7449498,0.9934788,0.006521225
ERR2762596,0.9929828,0.007017195
SRR3581153,0.9934788,0.006521225
SRR6060202,0.9934788,0.006521225
SRR5947815,0.9934775,0.0065224767
ERR1310160,0.9934767,0.006523311
ERR579787,0.9934788,0.006521225
SRR6265263,0.9934788,0.006521225
SRR7453686,0.9934788,0.006521225
DRR048126,0.9934788,0.006521225
SRR8356362,0.9934788,0.006521225
ERR1311207,0.9934788,0.006521225
ERR498969,0.99347866,0.006521344
ERR1474568,0.9934703,0.006529689
ERR719756,0.9934788,0.006521225
ERR107113,0.99344087,0.0065591335
ERR1382991,0.99347854,0.0065214634
SRR7449094,0.9934784,0.0065215826
ERR1384721,0.9934788,0.006521225
ERR719814,0.9934788,0.006521225
ERR499029,0.9934788,0.006521225
SRR6932242,0.9934788,0.006521225
ERR1315748,0.9934788,0.006521225
ERR1314983,0.9934788,0.006521225
DRR044165,0.99347854,0.0065214634
SRR1145388,0.99338377,0.006616235
SRR921031,0.9934788,0.006521225
ERR1309611,0.99347866,0.006521344
ERR500942,0.9934788,0.006521225
SRR2658173,0.9934685,0.006531477
SRR3094959,0.9934788,0.006521225
ERR1297793,0.9934788,0.006521225
DRR042746,0.993471,0.0065289736
DRR044115,0.99347556,0.0065244436
ERR209855,0.9934788,0.006521225
SRR3094778,0.9934788,0.006521225
DRR044072,0.99347866,0.006521344
ERR1383790,0.9934788,0.006521225
SRR6931647,0.9934709,0.006529093
ERR525797,0.9934788,0.006521225
ERR1315059,0.9934787,0.0065212846
ERR522459,0.9934788,0.006521225
ERR579639,0.9934788,0.006521225
SRR2143787,0.9934788,0.006521225
SRR6394021,0.9934788,0.006521225
SRR505263,0.9934788,0.006521225
SRR1581153,0.9934788,0.006521225
ERR1315385,0.9934789,0.0065211058
SRR7453887,0.9934788,0.006521225
SRR6367232,0.9933373,0.0066627264
ERR450769,0.9934788,0.006521225
ERR1311353,0.9934788,0.006521225
SRR1623219,0.9934788,0.006521225
SRR6309261,0.9934788,0.006521225
ERR1315004,0.9934788,0.006521225
DRR047944,0.99347854,0.0065214634
ERR2738823,0.9934788,0.006521225
ERR1383366,0.9934788,0.006521225
ERR532015,0.9934788,0.006521225
ERR1315705,0.9934788,0.006521225
ERR209254,0.9934788,0.006521225
SRR6028641,0.99347734,0.0065226555
ERR525699,0.9934788,0.006521225
SRR6414023,0.9934788,0.006521225
ERR1971214,0.9934741,0.006525874
ERR1385491,0.9934788,0.006521225
SRR6414174,0.9933815,0.0066184998
ERR561605,0.99347883,0.0065211654
ERR444142,0.99347645,0.0065235496
ERR1385424,0.9934788,0.006521225
ERR499644,0.9934788,0.006521225
SRR1949212,0.9934788,0.006521225
SRR5196262,0.9934788,0.006521225
ERR2538351,0.9934788,0.006521225
ERR1383669,0.9934788,0.006521225
SRR3190994,0.9934788,0.006521225
SRR6931196,0.9934788,0.006521225
SRR1618022,0.9934788,0.006521225
SRR5644028,0.99347866,0.006521344
SRR3053358,0.99347854,0.0065214634
SRR6931736,0.9934788,0.006521225
SRR387964,0.9934785,0.006521523
SRR7448564,0.9934788,0.006521225
ERR1382349,0.9934788,0.006521225
