,root:Host-associated:Human,Unknown
SRR1922931,0.99294615,0.007053852
ERR499159,0.99294615,0.007053852
DRR041872,0.9929391,0.0070608854
ERR441236,0.9929437,0.007056296
ERR2003221,0.99294615,0.007053852
SRR5869457,0.9929459,0.0070540905
SRR6054588,0.99294615,0.007053852
ERR2991822,0.99294615,0.007053852
ERR1624638,0.99294615,0.007053852
ERR499841,0.9929431,0.007056892
SRR6309241,0.992946,0.0070539713
SRR2657993,0.99294615,0.007053852
SRR3647834,0.99294615,0.007053852
ERR498573,0.99294615,0.007053852
ERR1383344,0.99294615,0.007053852
SRR6264482,0.99294615,0.007053852
SRR1618099,0.99294615,0.007053852
SRR6931538,0.99294615,0.007053852
ERR2538474,0.99294615,0.007053852
ERR139409,0.9929445,0.007055521
DRR041946,0.99293536,0.0070646405
ERR1971285,0.99294615,0.007053852
SRR5178127,0.99294615,0.007053852
SRR2163502,0.99294555,0.007054448
DRR048042,0.9929434,0.007056594
SRR5868826,0.99294615,0.007053852
SRR6386284,0.9929334,0.0070666075
ERR579422,0.99294615,0.007053852
ERR579775,0.99294615,0.007053852
ERR498867,0.99294615,0.007053852
SRR7449130,0.99294615,0.007053852
ERR1987701,0.9929377,0.007062316
ERR560844,0.992946,0.0070539713
DRR044196,0.992928,0.007071972
SRR7704512,0.99294615,0.007053852
ERR1960752,0.99294615,0.007053852
SRR2924485,0.99294615,0.007053852
SRR5189399,0.99294615,0.007053852
SRR994998,0.99294615,0.007053852
SRR6414176,0.9929191,0.0070809126
ERR499110,0.99294615,0.007053852
ERR443544,0.99294615,0.007053852
SRR1631254,0.99294615,0.007053852
ERR500539,0.9929425,0.007057488
ERR501010,0.99294615,0.007053852
SRR3925393,0.99294615,0.007053852
SRR6444507,0.99294615,0.007053852
SRR3951094,0.9928987,0.0071012974
SRR7453554,0.99294615,0.007053852
SRR5942081,0.99294615,0.007053852
SRR6239901,0.99294615,0.007053852
SRR6038253,0.99294615,0.007053852
SRR3095083,0.99294615,0.007053852
ERR720146,0.99294615,0.007053852
DRR050920,0.99294615,0.007053852
SRR5165752,0.99294615,0.007053852
DRR044104,0.99293756,0.007062435
ERR2011949,0.99294615,0.007053852
SRR5165822,0.99294615,0.007053852
SRR2981504,0.99294615,0.007053852
SRR1660217,0.99294615,0.007053852
SRR6028227,0.99294615,0.007053852
SRR6409259,0.99294615,0.007053852
SRR3034972,0.9929368,0.00706321
SRR5467765,0.9929284,0.0070716143
SRR5699515,0.99294615,0.007053852
ERR500228,0.992946,0.0070539713
ERR719601,0.99294615,0.007053852
SRR6411966,0.99294615,0.007053852
ERR1310279,0.99294615,0.007053852
SRR3732507,0.99294615,0.007053852
SRR1704748,0.99294615,0.007053852
SRR6414158,0.9929204,0.0070796013
SRR6931297,0.99294615,0.007053852
SRR5165868,0.9929454,0.007054627
SRR5467978,0.99294615,0.007053852
SRR6931974,0.99294615,0.007053852
SRR7453918,0.99294615,0.007053852
ERR560996,0.99294615,0.007053852
ERR1384214,0.99294615,0.007053852
ERR522133,0.99294615,0.007053852
SRR7448959,0.99294615,0.007053852
SRR996024,0.99294615,0.007053852
ERR1960801,0.99294615,0.007053852
SRR5467650,0.9929391,0.0070608854
ERR560730,0.99294585,0.00705415
ERR1310585,0.99294615,0.007053852
SRR2658016,0.99294615,0.007053852
SRR3214690,0.99294615,0.007053852
SRR3503261,0.99294615,0.007053852
SRR1715586,0.99294615,0.007053852
ERR1681533,0.99294615,0.007053852
SRR6265654,0.9929461,0.0070539117
ERR2511785,0.99294615,0.007053852
ERR441738,0.9929446,0.007055402
ERR719520,0.99294615,0.007053852
ERR1971199,0.99294615,0.007053852
SRR3094715,0.99294615,0.007053852
DRR043014,0.9929443,0.0070557
SRR6264061,0.99294615,0.007053852
ERR2739090,0.992946,0.0070539713
ERR560980,0.99294615,0.007053852
SRR3951209,0.99276066,0.0072393417
SRR6414040,0.99294615,0.007053852
DRR041942,0.9929314,0.0070685744
SRR920658,0.99294615,0.007053852
SRR2010340,0.99294615,0.007053852
ERR525923,0.99294615,0.007053852
SRR6444853,0.99294615,0.007053852
ERR1384043,0.99294615,0.007053852
DRR047752,0.99294615,0.007053852
ERR719343,0.99294615,0.007053852
ERR579696,0.99294615,0.007053852
SRR1923917,0.99294615,0.007053852
SRR2046699,0.9929454,0.007054627
SRR1660250,0.99294615,0.007053852
SRR3191044,0.99294615,0.007053852
ERR498899,0.99294615,0.007053852
SRR6409089,0.9929217,0.00707829
ERR1314305,0.99294615,0.007053852
DRR043703,0.9929457,0.007054329
ERR525807,0.99294615,0.007053852
ERR1313475,0.99294555,0.007054448
SRR996574,0.99294615,0.007053852
ERR1313727,0.99294573,0.0070542693
ERR441668,0.99294496,0.007055044
SRR1618191,0.99294615,0.007053852
ERR2730331,0.99294615,0.007053852
SRR6411743,0.992946,0.0070539713
SRR1949357,0.99294615,0.007053852
ERR1109499,0.9929366,0.007063389
ERR1384033,0.99294615,0.007053852
ERR1310743,0.9929394,0.0070605874
SRR7448895,0.99294615,0.007053852
ERR719053,0.99294615,0.007053852
ERR500596,0.99294615,0.007053852
ERR2002009,0.99294615,0.007053852
SRR8356371,0.9929459,0.0070540905
ERR720143,0.99294615,0.007053852
ERR1310617,0.99294615,0.007053852
SRR8484793,0.99294597,0.007054031
ERR443441,0.99294615,0.007053852
SRR7454088,0.99294615,0.007053852
ERR1315206,0.99294615,0.007053852
ERR883433,0.99294615,0.007053852
DRR030454,0.99294615,0.007053852
SRR3647771,0.99294615,0.007053852
ERR500183,0.99294615,0.007053852
SRR6054444,0.99294615,0.007053852
ERR499554,0.99294615,0.007053852
SRR3503378,0.99294615,0.007053852
ERR1385106,0.99294615,0.007053852
ERR1310454,0.9929459,0.0070540905
SRR3381552,0.99294615,0.007053852
ERR2249118,0.99294555,0.007054448
SRR5869812,0.99294615,0.007053852
ERR2511510,0.99294615,0.007053852
ERR1309962,0.99294615,0.007053852
SRR2145328,0.992946,0.0070539713
ERR1913223,0.99294615,0.007053852
SRR1632422,0.99294615,0.007053852
SRR6444534,0.99294436,0.00705564
ERR579849,0.99294615,0.007053852
ERR2511179,0.99294615,0.007053852
SRR7449350,0.99294376,0.0070562363
SRR028691,0.99294615,0.007053852
ERR2003279,0.99294615,0.007053852
ERR1529640,0.99294615,0.007053852
SRR1715654,0.9928775,0.0071225166
ERR719972,0.99294615,0.007053852
SRR6444911,0.99294615,0.007053852
ERR1297733,0.99294615,0.007053852
ERR521457,0.99294615,0.007053852
SRR5983294,0.9929457,0.007054329
ERR368887,0.9929245,0.0070754886
SRR6028305,0.9929447,0.0070552826
ERR2739251,0.9928843,0.0071157217
ERR1310891,0.99294555,0.007054448
ERR522538,0.99294615,0.007053852
ERR520874,0.99294615,0.007053852
ERR1313361,0.99294615,0.007053852
ERR499097,0.99294615,0.007053852
ERR441726,0.99294525,0.007054746
ERR499893,0.99294615,0.007053852
DRR041995,0.9928136,0.007186413
ERR1311069,0.99294615,0.007053852
SRR3361642,0.99294615,0.007053852
SRR946048,0.9927257,0.0072743297
SRR2145635,0.99294615,0.007053852
ERR1310506,0.99294615,0.007053852
SRR2658228,0.99294615,0.007053852
SRR1948952,0.99294615,0.007053852
SRR2924520,0.99294615,0.007053852
DRR044014,0.992946,0.0070539713
SRR7448607,0.99294615,0.007053852
ERR2511741,0.99294615,0.007053852
ERR520853,0.99294615,0.007053852
SRR5869036,0.99294615,0.007053852
ERR2002319,0.99294615,0.007053852
SRR3361697,0.99294615,0.007053852
SRR957764,0.99294615,0.007053852
ERR501232,0.99294615,0.007053852
SRR1618141,0.99294615,0.007053852
ERR2511426,0.99294615,0.007053852
SRR1704571,0.99294615,0.007053852
ERR1310568,0.9929459,0.0070540905
SRR957760,0.99294615,0.007053852
SRR2761251,0.99294615,0.007053852
ERR561236,0.99294615,0.007053852
SRR3725763,0.992925,0.0070750117
ERR1383309,0.99294615,0.007053852
SRR2761219,0.99294615,0.007053852
ERR2003308,0.99294615,0.007053852
SRR1715659,0.99294615,0.007053852
ERR500424,0.99294615,0.007053852
SRR3037330,0.99294615,0.007053852
ERR561427,0.99294615,0.007053852
SRR1948928,0.99294263,0.0070573688
SRR6931719,0.99294615,0.007053852
ERR500528,0.99294615,0.007053852
SRR1948882,0.99294615,0.007053852
SRR6444346,0.9929458,0.0070542097
ERR1383412,0.99294615,0.007053852
SRR5942106,0.99294615,0.007053852
SRR5155819,0.99294615,0.007053852
SRR3581153,0.99294615,0.007053852
ERR1315512,0.99294615,0.007053852
ERR441432,0.9929458,0.0070542097
SRR6367264,0.992946,0.0070539713
ERR2511811,0.99294615,0.007053852
SRR3037333,0.99294615,0.007053852
SRR994718,0.99294615,0.007053852
SRR3037128,0.99294615,0.007053852
SRR6414222,0.99294615,0.007053852
SRR1922929,0.99293447,0.0070655346
ERR1384936,0.99294615,0.007053852
DRR043192,0.9929458,0.0070542097
ERR2538356,0.99293995,0.007060051
SRR995341,0.99294615,0.007053852
SRR2145581,0.99294615,0.007053852
SRR6436898,0.99290526,0.007094741
ERR2739230,0.99294615,0.007053852
ERR561287,0.99294615,0.007053852
DRR030526,0.99294615,0.007053852
ERR1019666,0.99294615,0.007053852
ERR107173,0.99293256,0.007067442
SRR5155982,0.99294615,0.007053852
SRR6265436,0.99294615,0.007053852
SRR1949228,0.99294615,0.007053852
ERR522547,0.99294615,0.007053852
SRR2046735,0.99293935,0.007060647
SRR6265201,0.99294615,0.007053852
DRR047374,0.99294317,0.0070568323
ERR1384917,0.99294615,0.007053852
SRR3503247,0.99294525,0.007054746
SRR3362206,0.99294615,0.007053852
ERR1759950,0.99294615,0.007053852
ERR1383022,0.99294615,0.007053852
ERR2002030,0.99294615,0.007053852
ERR2739069,0.99294615,0.007053852
ERR107069,0.99293095,0.0070690513
SRR5520120,0.99294615,0.007053852
SRR5155941,0.99294615,0.007053852
ERR520815,0.992946,0.0070539713
ERR1310297,0.99294615,0.007053852
SRR7636140,0.99294615,0.007053852
SRR505256,0.99294555,0.007054448
ERR1111302,0.99294615,0.007053852
SRR6414030,0.99293923,0.007060766
SRR3201980,0.99294615,0.007053852
ERR365842,0.992946,0.0070539713
SRR3581196,0.99294615,0.007053852
ERR867013,0.99294615,0.007053852
ERR2002286,0.99294615,0.007053852
SRR5983265,0.99294543,0.0070545673
ERR1384180,0.99294615,0.007053852
SRR996669,0.99294615,0.007053852
SRR5699455,0.99283314,0.0071668625
SRR7453896,0.99294615,0.007053852
SRR2010483,0.99294615,0.007053852
SRR5699247,0.99294615,0.007053852
SRR6412015,0.99294615,0.007053852
ERR209502,0.99294615,0.007053852
ERR1310606,0.99294615,0.007053852
SRR5869170,0.99294615,0.007053852
ERR494367,0.99294424,0.0070557594
ERR1311461,0.99294615,0.007053852
SRR5467974,0.9929446,0.007055402
SRR7453629,0.99294615,0.007053852
SRR5165722,0.99294615,0.007053852
SRR3201965,0.99294615,0.007053852
ERR500844,0.99294615,0.007053852
SRR5178145,0.99294615,0.007053852
ERR498713,0.99294615,0.007053852
SRR6264656,0.99294615,0.007053852
SRR6038475,0.9929459,0.0070540905
ERR579654,0.99294615,0.007053852
DRR044296,0.99294615,0.007053852
ERR1310256,0.9929455,0.0070545077
SRR5467604,0.99294615,0.007053852
SRR3030595,0.99294615,0.007053852
ERR561520,0.99294615,0.007053852
SRR5868644,0.99294615,0.007053852
ERR531529,0.99294615,0.007053852
ERR1384991,0.99294615,0.007053852
SRR388053,0.9929457,0.007054329
SRR5155797,0.992928,0.007071972
ERR1960655,0.99294615,0.007053852
ERR501315,0.99294615,0.007053852
SRR8356379,0.99294615,0.007053852
SRR6028284,0.99294615,0.007053852
SRR6028230,0.99294615,0.007053852
ERR1310764,0.99294615,0.007053852
SRR6264235,0.9929452,0.0070548058
ERR522720,0.9929007,0.007099271
ERR532102,0.99294615,0.007053852
ERR521419,0.99294615,0.007053852
SRR1622837,0.99294615,0.007053852
SRR5983352,0.992946,0.0070539713
SRR6931712,0.99294615,0.007053852
SRR6412091,0.99294615,0.007053852
DRR029263,0.99294394,0.0070560575
SRR6409187,0.99294615,0.007053852
DRR048121,0.99294496,0.007055044
SRR6451768,0.9929459,0.0070540905
SRR7453275,0.99294615,0.007053852
SRR6265632,0.99294615,0.007053852
ERR500632,0.99294615,0.007053852
DRR041953,0.99286103,0.0071389675
DRR043802,0.99294555,0.007054448
ERR1315225,0.992946,0.0070539713
ERR1624628,0.99294615,0.007053852
SRR919594,0.99294615,0.007053852
SRR6265268,0.99294615,0.007053852
SRR2924511,0.99294615,0.007053852
ERR501009,0.99294615,0.007053852
ERR2042077,0.99294615,0.007053852
ERR499185,0.99294615,0.007053852
SRR3419412,0.9929461,0.0070539117
ERR561609,0.99294615,0.007053852
SRR505228,0.992946,0.0070539713
SRR3095188,0.99294615,0.007053852
SRR6028450,0.992946,0.0070539713
SRR1622900,0.99294615,0.007053852
DRR041973,0.992939,0.0070610046
ERR719139,0.99294615,0.007053852
ERR1811326,0.99294615,0.007053852
SRR5467698,0.99293804,0.0070619583
SRR5467602,0.99294055,0.007059455
SRR3615223,0.99294615,0.007053852
ERR1328426,0.99294615,0.007053852
ERR441898,0.9929439,0.007056117
ERR1309917,0.99294615,0.007053852
SRR1617808,0.99294615,0.007053852
ERR209804,0.99294615,0.007053852
DRR047680,0.99294513,0.0070548654
ERR441433,0.992946,0.0070539713
SRR3053240,0.99294615,0.007053852
ERR1313748,0.9927276,0.0072724223
DRR043786,0.99294615,0.007053852
ERR441717,0.9929457,0.007054329
ERR443462,0.99294615,0.007053852
ERR1913093,0.99294615,0.007053852
ERR1811175,0.99294615,0.007053852
ERR499478,0.9929458,0.0070542097
ERR1314021,0.99293745,0.0070625544
ERR1297850,0.99294615,0.007053852
ERR1314859,0.99294615,0.007053852
ERR209801,0.99294615,0.007053852
ERR1913020,0.99294573,0.0070542693
ERR499531,0.9929461,0.0070539117
SRR1661366,0.9929457,0.007054329
SRR6874451,0.99282384,0.007176161
SRR6054485,0.9929383,0.00706172
ERR1314665,0.99294615,0.007053852
ERR209732,0.99294615,0.007053852
SRR1618042,0.99294615,0.007053852
SRR7453412,0.99294317,0.0070568323
ERR2730268,0.99294615,0.007053852
SRR6414101,0.9929099,0.0070900917
SRR6444835,0.9929459,0.0070540905
DRR030599,0.99294615,0.007053852
ERR1383160,0.99294615,0.007053852
ERR365868,0.99294615,0.007053852
SRR6931655,0.99294615,0.007053852
ERR2738943,0.99294615,0.007053852
ERR1111271,0.99294615,0.007053852
SRR1704569,0.99294615,0.007053852
SRR8356257,0.99294615,0.007053852
SRR6264473,0.99294615,0.007053852
DRR048139,0.99293524,0.0070647597
SRR6444872,0.99294615,0.007053852
SRR2658025,0.9929461,0.0070539117
SRR6413922,0.99294615,0.007053852
SRR5155850,0.99294615,0.007053852
SRR7453243,0.99294615,0.007053852
SRR6412121,0.99294615,0.007053852
ERR561545,0.99294615,0.007053852
ERR2249141,0.99294615,0.007053852
SRR1660172,0.99294615,0.007053852
ERR719404,0.99294615,0.007053852
SRR995626,0.99294615,0.007053852
SRR3030569,0.99294615,0.007053852
DRR043718,0.99294615,0.007053852
SRR2155015,0.99294615,0.007053852
ERR2730163,0.99294615,0.007053852
ERR1311433,0.99294615,0.007053852
ERR1385004,0.99294615,0.007053852
SRR2154976,0.99294615,0.007053852
SRR5947865,0.99294615,0.007053852
ERR866859,0.99294615,0.007053852
ERR441066,0.9929066,0.0070934296
SRR6931335,0.99294615,0.007053852
SRR5699323,0.99294615,0.007053852
ERR719289,0.99294615,0.007053852
SRR3030628,0.99294615,0.007053852
ERR1314755,0.99294615,0.007053852
DRR042958,0.99294156,0.0070584416
SRR6932230,0.99294615,0.007053852
ERR2739396,0.99294615,0.007053852
ERR531763,0.99294615,0.007053852
ERR2738626,0.99294615,0.007053852
DRR042823,0.9929458,0.0070542097
ERR2003083,0.99294615,0.007053852
SRR6932131,0.99294615,0.007053852
ERR2286276,0.992946,0.0070539713
SRR387996,0.99294615,0.007053852
SRR6444280,0.992946,0.0070539713
ERR867071,0.99294615,0.007053852
SRR995399,0.99294615,0.007053852
ERR1313458,0.99294555,0.007054448
SRR7448639,0.99294615,0.007053852
SRR6028350,0.99294615,0.007053852
SRR5467575,0.99294597,0.007054031
DRR014353,0.99294615,0.007053852
SRR1461364,0.9929443,0.0070557
DRR047674,0.9929291,0.007070899
ERR209567,0.99294615,0.007053852
SRR6054582,0.99294615,0.007053852
SRR2761297,0.99294615,0.007053852
SRR6932112,0.992946,0.0070539713
SRR7453325,0.99294615,0.007053852
DRR024142,0.9928797,0.0071203113
ERR1383779,0.99294615,0.007053852
ERR1331788,0.99294615,0.007053852
ERR1384114,0.99294615,0.007053852
SRR6367225,0.99288213,0.0071178675
ERR500317,0.99294615,0.007053852
SRR6411911,0.99294615,0.007053852
ERR451052,0.99294615,0.007053852
ERR1913006,0.9929451,0.007054925
SRR6414393,0.99294615,0.007053852
SRR5467984,0.992946,0.0070539713
SRR2658227,0.99294615,0.007053852
SRR920150,0.99294615,0.007053852
ERR2730395,0.99294615,0.007053852
SRR3094947,0.99294615,0.007053852
SRR5165972,0.99294615,0.007053852
SRR6028188,0.99294615,0.007053852
ERR1384240,0.99294615,0.007053852
SRR6412024,0.9929394,0.0070605874
SRR6038371,0.99294597,0.007054031
SRR7448582,0.99294615,0.007053852
SRR1923919,0.99294615,0.007053852
SRR1948981,0.99294615,0.007053852
ERR1331856,0.99294615,0.007053852
SRR995507,0.99294615,0.007053852
SRR1624846,0.99294615,0.007053852
SRR3037116,0.99294615,0.007053852
SRR2010418,0.99294615,0.007053852
ERR1382946,0.99294615,0.007053852
SRR6028383,0.99294615,0.007053852
DRR030531,0.9929459,0.0070540905
SRR7449508,0.99294615,0.007053852
ERR2563249,0.99294615,0.007053852
SRR5688015,0.99294615,0.007053852
SRR6394048,0.99294615,0.007053852
ERR500444,0.99294615,0.007053852
SRR2145445,0.9929458,0.0070542097
SRR6038548,0.99294597,0.007054031
ERR1313536,0.99294615,0.007053852
ERR1313567,0.99294615,0.007053852
SRR4302879,0.99294615,0.007053852
ERR1598959,0.99294615,0.007053852
ERR499873,0.99294615,0.007053852
SRR6264583,0.99294543,0.0070545673
ERR720027,0.99294615,0.007053852
ERR1398239,0.99294615,0.007053852
ERR107115,0.9929061,0.0070939064
ERR1398116,0.99294615,0.007053852
DRR047772,0.9929452,0.0070548058
SRR5165913,0.9929458,0.0070542097
ERR107037,0.9929207,0.0070793033
SRR6028557,0.99294543,0.0070545673
ERR1311650,0.99294615,0.007053852
SRR3501998,0.99294615,0.007053852
ERR525853,0.99294615,0.007053852
DRR018392,0.9929359,0.007064104
SRR2086949,0.99294615,0.007053852
ERR720036,0.99294615,0.007053852
ERR209183,0.99294615,0.007053852
SRR6411738,0.9929426,0.0070574284
SRR6932300,0.99294615,0.007053852
SRR3361625,0.99294615,0.007053852
ERR2001908,0.99294615,0.007053852
ERR1384501,0.99294615,0.007053852
SRR6931646,0.99294615,0.007053852
ERR139323,0.99294615,0.007053852
SRR1617811,0.9929429,0.0070570707
SRR7453298,0.99294615,0.007053852
SRR2046678,0.99294615,0.007053852
SRR2010334,0.99294615,0.007053852
SRR5156058,0.99294615,0.007053852
SRR2046673,0.99294615,0.007053852
ERR2531953,0.99294424,0.0070557594
SRR6411960,0.99294615,0.007053852
ERR1385330,0.99294615,0.007053852
ERR1310253,0.9929459,0.0070540905
SRR6411504,0.99294615,0.007053852
SRR2761272,0.99294615,0.007053852
SRR1622924,0.992946,0.0070539713
ERR1385178,0.99294615,0.007053852
SRR1461716,0.992942,0.0070580244
ERR139277,0.99294615,0.007053852
SRR505241,0.99294615,0.007053852
SRR6932214,0.99294615,0.007053852
SRR2046649,0.99294615,0.007053852
ERR2738742,0.99294615,0.007053852
ERR441544,0.9929451,0.007054925
SRR2981527,0.99294615,0.007053852
ERR1759983,0.99294615,0.007053852
SRR6874377,0.9928152,0.0071848035
ERR1297647,0.99294615,0.007053852
ERR1310993,0.99294615,0.007053852
SRR1617963,0.99294615,0.007053852
SRR8356232,0.99294615,0.007053852
SRR7449152,0.99294615,0.007053852
ERR2511794,0.99294615,0.007053852
ERR1913310,0.992946,0.0070539713
ERR522156,0.99294615,0.007053852
SRR3647825,0.99294615,0.007053852
ERR2738707,0.99294615,0.007053852
ERR579421,0.99294615,0.007053852
SRR6028234,0.9929458,0.0070542097
ERR522675,0.99294615,0.007053852
ERR1384601,0.99294615,0.007053852
ERR139380,0.99294615,0.007053852
ERR522665,0.99294615,0.007053852
SRR8356270,0.9929451,0.007054925
SRR5869741,0.99294615,0.007053852
ERR106976,0.99291754,0.0070824623
ERR2002118,0.99294615,0.007053852
SRR920952,0.99294615,0.007053852
ERR883569,0.99294615,0.007053852
ERR2739163,0.9929459,0.0070540905
ERR368882,0.9929454,0.007054627
SRR3094914,0.99294615,0.007053852
SRR2657978,0.99294615,0.007053852
SRR3053540,0.99294615,0.007053852
ERR499726,0.99294615,0.007053852
SRR6444184,0.992946,0.0070539713
SRR996661,0.99294615,0.007053852
SRR5525198,0.9929288,0.007071197
DRR014352,0.99294615,0.007053852
ERR500573,0.99294615,0.007053852
ERR2784687,0.992946,0.0070539713
ERR2511885,0.99294615,0.007053852
ERR1384600,0.99294615,0.007053852
ERR2002149,0.99294615,0.007053852
ERR531474,0.99291885,0.007081151
ERR1383009,0.99294615,0.007053852
DRR018662,0.99294376,0.0070562363
ERR1384090,0.99294615,0.007053852
ERR1310126,0.99294615,0.007053852
SRR7449157,0.99294615,0.007053852
ERR441342,0.992946,0.0070539713
SRR6409146,0.9928981,0.0071018934
SRR1515174,0.99294615,0.007053852
DRR042033,0.99288166,0.0071183443
DRR043972,0.9929036,0.00709641
SRR346812,0.99293494,0.0070650578
SRR5415597,0.99294615,0.007053852
ERR531534,0.99294615,0.007053852
ERR1314164,0.99294615,0.007053852
SRR492194,0.99294615,0.007053852
SRR5869295,0.99294615,0.007053852
SRR6931992,0.99294555,0.007054448
ERR1382367,0.99294615,0.007053852
SRR2658038,0.99294615,0.007053852
SRR823269,0.99294615,0.007053852
ERR441786,0.99294436,0.00705564
ERR1311087,0.992946,0.0070539713
ERR719830,0.99294615,0.007053852
ERR1328464,0.99294615,0.007053852
SRR5467730,0.992946,0.0070539713
DRR048120,0.992942,0.0070580244
ERR365945,0.99294615,0.007053852
SRR2005652,0.99294615,0.007053852
ERR1382789,0.99294615,0.007053852
ERR500851,0.99294615,0.007053852
SRR7453710,0.99294615,0.007053852
ERR1385016,0.99294615,0.007053852
ERR450844,0.99294615,0.007053852
ERR2531971,0.99293005,0.0070699453
ERR450729,0.99294615,0.007053852
ERR1383439,0.99294615,0.007053852
ERR1384743,0.99294615,0.007053852
SRR1923936,0.99294615,0.007053852
DRR042975,0.99291444,0.0070855618
ERR1309908,0.99294615,0.007053852
SRR6409082,0.99294615,0.007053852
SRR3951139,0.99293596,0.0070640445
SRR5467820,0.99293905,0.007060945
ERR719813,0.99294615,0.007053852
ERR1383537,0.99294615,0.007053852
SRR934706,0.992946,0.0070539713
ERR451066,0.99294615,0.007053852
DRR029185,0.9929453,0.0070546865
SRR5468046,0.9929458,0.0070542097
SRR996570,0.99294615,0.007053852
SRR1704622,0.99294615,0.007053852
ERR2739054,0.99294615,0.007053852
SRR995988,0.99294615,0.007053852
SRR1949327,0.99294615,0.007053852
SRR6412141,0.99294615,0.007053852
SRR6028621,0.9929461,0.0070539117
ERR500829,0.99294615,0.007053852
ERR1311337,0.99294615,0.007053852
ERR501388,0.99294615,0.007053852
ERR442062,0.99294615,0.007053852
ERR441131,0.99294573,0.0070542693
DRR047717,0.99294555,0.007054448
SRR387982,0.99294615,0.007053852
SRR994711,0.99294615,0.007053852
SRR6265623,0.99293506,0.0070649385
ERR107045,0.9928908,0.007109225
SRR2980011,0.99294615,0.007053852
ERR531978,0.992946,0.0070539713
ERR2738664,0.992946,0.0070539713
SRR6444979,0.9929447,0.0070552826
SRR6028300,0.9929461,0.0070539117
ERR1384265,0.992946,0.0070539713
ERR444344,0.99294454,0.0070554614
ERR2511518,0.99294615,0.007053852
SRR6028298,0.99294615,0.007053852
SRR3362142,0.99294615,0.007053852
ERR579662,0.99294615,0.007053852
ERR866619,0.99294615,0.007053852
SRR1923882,0.99294615,0.007053852
SRR2145474,0.99294615,0.007053852
ERR451553,0.99294615,0.007053852
ERR2042057,0.99294615,0.007053852
ERR522509,0.99294615,0.007053852
SRR6414157,0.9929435,0.0070564747
ERR444484,0.9929216,0.007078409
ERR2806317,0.9929451,0.007054925
ERR1311088,0.99294615,0.007053852
ERR719933,0.99294615,0.007053852
ERR1384933,0.99294615,0.007053852
DRR043139,0.992946,0.0070539713
DRR042961,0.9929382,0.0070617795
ERR1811327,0.99294615,0.007053852
SRR3095146,0.99294615,0.007053852
SRR3725765,0.99287105,0.007128954
ERR1310587,0.9929459,0.0070540905
ERR1311437,0.99294615,0.007053852
ERR1913002,0.99294615,0.007053852
ERR498626,0.99294615,0.007053852
ERR1529633,0.99294615,0.007053852
SRR6390396,0.9929414,0.0070586205
SRR3191074,0.99294615,0.007053852
ERR501116,0.99294615,0.007053852
SRR3647635,0.99294615,0.007053852
SRR1145322,0.9929438,0.0070561767
SRR1145321,0.9929397,0.0070602894
ERR441240,0.9929459,0.0070540905
ERR1310683,0.99294615,0.007053852
SRR5869744,0.99294615,0.007053852
SRR5155811,0.99294615,0.007053852
ERR1315656,0.99294615,0.007053852
SRR1617877,0.99294615,0.007053852
SRR6028541,0.99294615,0.007053852
SRR6038307,0.99294615,0.007053852
SRR3035114,0.9929291,0.007070899
ERR532072,0.99294484,0.0070551634
ERR531455,0.992942,0.0070580244
SRR6418309,0.9929459,0.0070540905
DRR030612,0.99294615,0.007053852
ERR719573,0.99294615,0.007053852
ERR532182,0.9929451,0.007054925
SRR6038327,0.9929447,0.0070552826
ERR494360,0.992946,0.0070539713
SRR2143777,0.99294615,0.007053852
ERR2511010,0.99294615,0.007053852
SRR1461371,0.99294615,0.007053852
SRR5868655,0.99294615,0.007053852
ERR441175,0.992946,0.0070539713
ERR2198081,0.99294615,0.007053852
ERR1960762,0.99294615,0.007053852
ERR499518,0.9929304,0.0070695877
SRR3191024,0.99294615,0.007053852
SRR995305,0.99294615,0.007053852
SRR1461211,0.9929453,0.0070546865
ERR501025,0.99294615,0.007053852
SRR6408645,0.9929445,0.007055521
ERR209585,0.99294615,0.007053852
ERR532023,0.9929377,0.007062316
SRR7449174,0.99293864,0.0070613623
DRR047555,0.99294615,0.007053852
ERR499096,0.99294615,0.007053852
ERR500301,0.99294615,0.007053852
SRR2981510,0.99294615,0.007053852
ERR209299,0.99294615,0.007053852
ERR1384364,0.99294615,0.007053852
SRR6414049,0.9929441,0.0070558786
ERR1310097,0.99294615,0.007053852
ERR501357,0.99294615,0.007053852
SRR7449315,0.99294615,0.007053852
ERR2738767,0.99294615,0.007053852
DRR042904,0.9929412,0.0070587993
SRR5156057,0.99294615,0.007053852
SRR6309303,0.99294615,0.007053852
ERR1310653,0.99294615,0.007053852
ERR520769,0.99294615,0.007053852
ERR499728,0.99294615,0.007053852
SRR1461302,0.99294615,0.007053852
SRR7449296,0.99294615,0.007053852
SRR5869441,0.99294615,0.007053852
ERR1314150,0.99294615,0.007053852
SRR5155799,0.99294615,0.007053852
ERR1384142,0.99294615,0.007053852
ERR444167,0.9929454,0.007054627
ERR1384366,0.99294615,0.007053852
ERR1109629,0.99294615,0.007053852
SRR6412129,0.99294615,0.007053852
SRR2976498,0.99294615,0.007053852
ERR2538435,0.99294615,0.007053852
ERR500741,0.99294615,0.007053852
ERR1385211,0.99294615,0.007053852
ERR579564,0.99294615,0.007053852
ERR209138,0.99294615,0.007053852
SRR2163545,0.9928056,0.0071944
SRR7453596,0.9929409,0.0070590973
