,root:Diseases,root:Health,root:Infections,Unknown
SRR6265125,0.05331233,0.69975257,0.24693517,0.0
SRR7507326,0.019248933,0.96308804,0.012747258,0.0049157143
SRR7507560,0.7118713,0.1795161,0.10861259,0.0
SRR7507538,0.019251108,0.9630789,0.012750119,0.0049198866
SRR5903331,0.019276023,0.9630463,0.012749821,0.0049278736
SRR5763472,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6265083,0.019248754,0.96308815,0.012747288,0.0049158335
SRR1693355,0.21081693,0.7705859,0.018597128,0.0
SRR5203226,0.019248992,0.9630879,0.012747258,0.0049158335
SRR5648947,0.2239772,0.7588814,0.0171414,0.0
SRR5757772,0.019248843,0.9630879,0.012747377,0.0049158335
SRR6182488,0.020687848,0.95623374,0.0148515105,0.008226931
SRR5610136,0.024024308,0.93177557,0.023870766,0.020329356
ERR525809,0.021271795,0.9611431,0.012503147,0.005082011
SRR5648842,0.019268215,0.9629748,0.012788922,0.004968047
SRR5429289,0.8684692,0.07119529,0.060335573,0.0
SRR6330962,0.019270003,0.9629522,0.012799919,0.004977882
SRR5803787,0.01968509,0.96070087,0.013682365,0.0059316754
SRR053016,0.16156563,0.8281504,0.010284034,0.0
SRR5202990,0.019431323,0.96284324,0.012746692,0.004978776
SRR1009078,0.86657697,0.072405934,0.06101703,0.0
SRR5079131,0.019248754,0.96308815,0.012747288,0.0049158335
SRR2142224,0.86846817,0.0711954,0.060336407,0.0
SRR7507452,0.019271046,0.96306384,0.012745708,0.0049194098
SRR1999124,0.019400805,0.9627091,0.012809575,0.005080521
SRR5365476,0.01928705,0.9630226,0.012753427,0.0049369335
SRR7507372,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6264689,0.01924923,0.9630857,0.012748182,0.0049168468
SRR5602289,0.019250423,0.9630866,0.012747079,0.0049159527
ERR719792,0.01924923,0.9630869,0.012747556,0.0049163103
SRR2142227,0.35331902,0.6393002,0.0073806895,0.0
SRR1693308,0.81001174,0.14069983,0.049288467,0.0
SRR5761671,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719528,0.19640476,0.7932797,0.0103155365,0.0
ERR321193,0.38583222,0.60893553,0.0052322396,0.0
ERR209571,0.8432892,0.09920429,0.05750648,0.0
SRR1693207,0.10619819,0.54620606,0.2866598,0.060935974
SRR5203399,0.019442677,0.96265167,0.012814283,0.005091369
SRR6724539,0.8684692,0.07119529,0.060335573,0.0
SRR5079061,0.019248754,0.96308815,0.012747288,0.0049158335
SRR053014,0.30902824,0.65522337,0.03574837,0.0
SRR5796721,0.02436024,0.923299,0.026494294,0.025846481
ERR719682,0.019334704,0.96283793,0.012805074,0.0050222874
SRR6424587,0.11727755,0.18602791,0.69669455,0.0
ERR209902,0.13298775,0.85358596,0.01342633,0.0
SRR7507609,0.025492966,0.95202535,0.013505757,0.008975923
SRR495448,0.18858556,0.77362716,0.037787218,0.0
SRR1008767,0.86748695,0.07101763,0.06149538,0.0
SRR6185267,0.019248754,0.96308815,0.012747347,0.004915774
ERR719138,0.019256592,0.9630673,0.012750447,0.0049256682
SRR5602265,0.02079013,0.9564919,0.014635384,0.008082569
SRR6424594,0.11727755,0.18602791,0.69669455,0.0
SRR5796745,0.8673584,0.072274044,0.06036754,0.0
SRR6724395,0.86802214,0.07149219,0.060485635,0.0
SRR5648897,0.02106762,0.9526807,0.016289294,0.00996238
SRR5602205,0.033924967,0.8640604,0.04803285,0.05398178
SRR5610084,0.0557898,0.69156516,0.10733083,0.14531422
SRR5548032,0.86845905,0.071196504,0.060344506,0.0
SRR6331024,0.01926148,0.9630575,0.012753248,0.0049277544
SRR5947841,0.35228974,0.63572365,0.011986674,0.0
SRR5343200,0.019248784,0.96308815,0.012747288,0.004915774
SRR5079234,0.019250631,0.9630867,0.012747049,0.004915595
SRR5813326,0.019671798,0.96207374,0.012922943,0.0053315163
SRR5548608,0.8684692,0.07119529,0.060335573,0.0
SRR5343176,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6185291,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719647,0.019470423,0.9627678,0.012754768,0.0050070286
ERR209763,0.8683989,0.071216285,0.06038477,0.0
SRR7507682,0.072219975,0.9184866,0.009293427,0.0
SRR5610086,0.019337118,0.9626217,0.012940377,0.0051008463
SRR5983289,0.86189336,0.080479994,0.057626598,0.0
SRR5078868,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5203278,0.019249022,0.9630869,0.012747556,0.0049165487
SRR5602306,0.03815326,0.9475088,0.011897534,0.0024403334
SRR1999202,0.019248754,0.9630881,0.012747288,0.0049158335
ERR719955,0.0200544,0.9611836,0.013059378,0.005702615
SRR6264906,0.019251794,0.96308565,0.0127468705,0.0049156547
ERR525965,0.040555418,0.85700107,0.064233184,0.038210332
SRR5548498,0.84956557,0.09401987,0.05641459,0.0
SRR1999146,0.019257188,0.9630764,0.012747377,0.004919052
SRR5758009,0.11727755,0.18602791,0.69669455,0.0
SRR6724513,0.86726224,0.07223307,0.060504723,0.0
SRR6330998,0.019329041,0.96293783,0.012764841,0.0049682856
ERR719912,0.01925081,0.96307635,0.012751639,0.004921198
ERR525884,0.019527704,0.9620236,0.01304549,0.0054032207
ERR209384,0.020072699,0.960286,0.013443023,0.006198287
SRR5602142,0.019263506,0.9629923,0.012784541,0.004959643
SRR7507503,0.018974572,0.9625048,0.013027579,0.005493045
SRR5649084,0.019756943,0.9603257,0.013445288,0.0064721107
SRR5648860,0.02006647,0.9582819,0.014504492,0.0071471334
SRR5947864,0.8636371,0.07353689,0.06282597,0.0
SRR1765985,0.019650012,0.9622228,0.012872934,0.0052542686
SRR6265591,0.67568374,0.29870513,0.025611142,0.0
SRR5078880,0.019955933,0.9593479,0.014192909,0.0065032244
SRR5079154,0.02000022,0.9625044,0.012643874,0.00485152
SRR5757835,0.14556359,0.23901899,0.6154175,0.0
SRR5343047,0.019248754,0.96308815,0.012747288,0.0049158335
ERR720166,0.019353598,0.962968,0.012745768,0.004932642
SRR961801,0.023599446,0.9513154,0.015324444,0.009760737
ERR719686,0.019314319,0.96287787,0.012800515,0.0050073266
SRR6928749,0.019648075,0.96084213,0.013541251,0.0059685707
ERR209680,0.8682406,0.071407765,0.06035163,0.0
SRR6264384,0.019248754,0.96308815,0.012747288,0.0049158335
SRR1766092,0.020479232,0.95839065,0.014003128,0.0071269274
SRR6901835,0.020059913,0.9583937,0.014509946,0.0070364475
SRR1008700,0.8684692,0.07119529,0.060335573,0.0
SRR6928806,0.019248754,0.96308815,0.012747288,0.0049158335
SRR961806,0.68424785,0.19386782,0.12188434,0.0
ERR526065,0.101637274,0.88999194,0.008370744,0.0
SRR5548528,0.86797345,0.07142575,0.06060082,0.0
SRR961693,0.020267725,0.95955575,0.013630807,0.0065457225
ERR209832,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5079107,0.019248456,0.9630874,0.012747586,0.0049166083
SRR5429368,0.8684626,0.07119572,0.060341626,0.0
ERR719473,0.020014614,0.9619518,0.012772024,0.0052616
SRR5711559,0.86846894,0.071195304,0.06033576,0.0
SRR5629091,0.85699254,0.0785737,0.064433806,0.0
ERR720045,0.019295692,0.9629141,0.012803525,0.004986644
SRR6264072,0.036278635,0.9521753,0.011100441,0.00044560432
SRR5651453,0.7489647,0.21855864,0.03247664,0.0
SRR961853,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719505,0.121327676,0.85792,0.020752367,0.0
SRR6724518,0.8662049,0.072945766,0.060849275,0.0
ERR209247,0.024068892,0.9543053,0.01342389,0.008201957
SRR5649060,0.031964332,0.9390117,0.016162306,0.012861729
ERR525939,0.053116918,0.73563635,0.088542014,0.122704744
SRR6185238,0.57069176,0.41199666,0.01731156,0.0
SRR5343118,0.019249469,0.9630869,0.012747377,0.004916191
SRR1693362,0.8637477,0.07654767,0.059704654,0.0
ERR720080,0.019832462,0.96090865,0.0133365095,0.0059223175
SRR6265527,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5429365,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719882,0.020317405,0.96140784,0.012813121,0.005461693
SRR5429340,0.8684688,0.071195826,0.060335405,0.0
SRR6265687,0.019248784,0.96308815,0.012747288,0.004915774
SRR5078905,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5983390,0.86720204,0.071563914,0.061234012,0.0
SRR6331298,0.8455878,0.09646306,0.05794918,0.0
SRR6424743,0.11727755,0.18602791,0.69669455,0.0
SRR6424593,0.11727755,0.18602791,0.69669455,0.0
ERR209674,0.12376103,0.86460835,0.011630584,0.0
SRR6474244,0.019891888,0.9624036,0.012676299,0.005028188
SRR5343037,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5650029,0.32625026,0.65589005,0.017859632,0.0
SRR5813467,0.093221456,0.8865043,0.01774916,0.0025250912
SRR5202899,0.01924938,0.9630876,0.012747198,0.0049158335
SRR064855,0.8684513,0.07119286,0.060355894,0.0
ERR209394,0.01978451,0.9609166,0.013370752,0.0059281588
SRR5548969,0.86669767,0.07243919,0.06086325,0.0
SRR5648955,0.020836383,0.95115197,0.016844094,0.011167586
ERR209866,0.22479938,0.7627144,0.012486231,0.0
SRR6182475,0.8669593,0.07265904,0.06038171,0.0
SRR5202935,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5578937,0.019248873,0.96308744,0.012747586,0.0049161315
SRR6928763,0.019248873,0.963087,0.012747735,0.0049163103
SRR6724529,0.86130667,0.08086809,0.05782528,0.0
SRR5218382,0.82919276,0.12396227,0.04684502,0.0
SRR1693267,0.8665484,0.072807275,0.060644288,0.0
SRR5399184,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5578982,0.03706929,0.8853582,0.05767417,0.019898295
SRR5343074,0.019249618,0.96308744,0.012747198,0.0049157143
SRR5580619,0.019249052,0.96308744,0.012747467,0.0049160123
SRR5078766,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6182305,0.019250005,0.96308106,0.01274991,0.004919052
SRR6901830,0.15169862,0.83757854,0.010722754,0.0
SRR5761783,0.01953137,0.96020913,0.013643235,0.006616235
SRR5866417,0.019248962,0.96308804,0.012747258,0.0049157143
SRR1008729,0.8684692,0.07119529,0.060335573,0.0
SRR5548613,0.8303946,0.112388715,0.057216763,0.0
SRR5602333,0.019284368,0.96290386,0.012810767,0.0050010085
SRR6264008,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6182507,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5648773,0.0204916,0.9610106,0.012868643,0.005629182
SRR5866407,0.019248754,0.96308815,0.012747288,0.0049158335
SRR1766053,0.019359082,0.96258557,0.012907267,0.005148053
SRR5343039,0.019248903,0.96308804,0.012747288,0.004915774
SRR6724569,0.8663748,0.0719016,0.061723627,0.0
SRR5602244,0.019248843,0.9630878,0.012747437,0.0049159527
SRR5078650,0.019248754,0.96308815,0.012747288,0.0049158335
SRR1693294,0.5872518,0.3895239,0.023224238,0.0
SRR961835,0.12785506,0.19003457,0.6821103,0.0
SRR5649040,0.019250333,0.9630869,0.012747079,0.0049157143
SRR7507552,0.019260794,0.9630766,0.012746155,0.004916489
SRR5079180,0.8684692,0.07119529,0.060335573,0.0
SRR5761691,0.019328535,0.9627993,0.012827128,0.0050450563
ERR719963,0.019728333,0.9613853,0.01319325,0.005693078
ERR719640,0.019353598,0.9629053,0.0127642155,0.0049768686
ERR525826,0.13007382,0.51811016,0.15906435,0.1927517
ERR719867,0.0194273,0.96255016,0.012873262,0.0051492453
SRR5947872,0.089925446,0.90024734,0.009827174,0.0
SRR7507661,0.37409288,0.6065863,0.019320887,0.0
SRR5601941,0.019308865,0.9628415,0.012821704,0.00502789
SRR5796742,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5548673,0.8677842,0.07147292,0.060742896,0.0
SRR5078994,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6724419,0.86811996,0.07138572,0.06049441,0.0
SRR6683714,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5548599,0.11727779,0.18602848,0.6966937,0.0
ERR720101,0.09082647,0.9005771,0.008596341,0.0
SRR5650074,0.8578719,0.08573369,0.056394372,0.0
SRR5396549,0.8661948,0.07255636,0.061248876,0.0
SRR6281234,0.019249052,0.9630873,0.012747586,0.0049160123
SRR5203105,0.019247442,0.96307933,0.012750804,0.0049224496
SRR5629093,0.8657438,0.07209594,0.062160283,0.0
SRR5079289,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5078709,0.01928407,0.9630605,0.012742251,0.004913211
SRR7507645,0.020615488,0.9560571,0.0150131285,0.008314371
SRR5648965,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5429257,0.8684692,0.07119529,0.060335573,0.0
SRR6265357,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5761715,0.8683994,0.07127467,0.06032597,0.0
ERR719724,0.14471391,0.83979374,0.015492422,0.0
ERR525751,0.02101466,0.9560676,0.014646739,0.008270979
SRR5343179,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6881393,0.019248754,0.96308815,0.012747288,0.0049158335
SRR961737,0.01926589,0.9629946,0.012787312,0.0049521923
SRR5813187,0.021694899,0.9593841,0.01282534,0.006095648
SRR5818480,0.019878268,0.9610294,0.013246566,0.005845785
SRR5648889,0.022432357,0.9496044,0.016426444,0.011536837
ERR719731,0.1720754,0.80727285,0.020651827,0.0
SRR1766060,0.019502103,0.96157676,0.013333231,0.0055879354
SRR5651418,0.20232785,0.7617388,0.028833717,0.0070996284
SRR6182467,0.03001523,0.89295256,0.03733611,0.039696097
SRR1009015,0.8684692,0.07119529,0.060335573,0.0
SRR5934970,0.83860236,0.1042755,0.057122108,0.0
SRR6474212,0.25084913,0.7410684,0.008082529,0.0
SRR6928748,0.019251168,0.9630767,0.0127495825,0.004922509
ERR209260,0.021994025,0.9581584,0.013119012,0.006728649
SRR5078854,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719645,0.019417942,0.9628308,0.012758464,0.0049928427
SRR6265521,0.019248843,0.96308804,0.012747288,0.0049158335
ERR209791,0.59017503,0.39109233,0.018732583,0.0
SRR5431497,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5983266,0.5508972,0.40803933,0.04106355,0.0
SRR5803756,0.019192725,0.9629665,0.012806088,0.005034685
SRR5078995,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719249,0.019799769,0.9618951,0.012939185,0.0053659678
ERR719430,0.033641696,0.9513428,0.012067109,0.0029484034
ERR525957,0.84874994,0.08438447,0.066865526,0.0
SRR6331079,0.019273669,0.9630673,0.012743652,0.0049154162
SRR5813353,0.032603353,0.94910467,0.011588424,0.006703496
SRR2142230,0.31008634,0.66941637,0.020497287,0.0
SRR6264638,0.021190673,0.96134996,0.012456387,0.0050029755
SRR6331489,0.019414306,0.96241033,0.012948483,0.0052268505
SRR7507537,0.019280493,0.96295804,0.012803167,0.004958272
SRR5610080,0.01807326,0.95945644,0.014421195,0.00804913
SRR5429319,0.8684692,0.07119529,0.060335573,0.0
ERR720240,0.12959078,0.85243756,0.017971734,0.0
ERR719605,0.019676507,0.96156776,0.013147175,0.0056085587
SRR6185288,0.019269466,0.96295625,0.01279819,0.004976094
SRR5548446,0.86836535,0.07124814,0.060386598,0.0
SRR5577164,0.8684692,0.07119529,0.060335573,0.0
ERR719646,0.01939258,0.96284544,0.012766629,0.004995346
ERR719750,0.019714832,0.9623077,0.012799829,0.005177617
SRR6876214,0.8646492,0.07552942,0.059821296,0.0
SRR6264545,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719903,0.019257993,0.9630352,0.01276651,0.0049402714
SRR2142201,0.8683994,0.07123984,0.060360823,0.0
SRR6265359,0.29809383,0.41471434,0.13275224,0.15443963
SRR1765921,0.78433084,0.15450878,0.06116036,0.0
SRR5020874,0.11727436,0.18603525,0.6966904,0.0
SRR6724494,0.8684074,0.07120625,0.06038643,0.0
SRR5650170,0.8680962,0.071279354,0.060624503,0.0
SRR7507520,0.01924944,0.96308744,0.012747258,0.0049158335
SRR5648876,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5203406,0.019254982,0.9630826,0.012746453,0.0049159527
ERR209223,0.02159068,0.9552208,0.014643282,0.00854516
SRR5202966,0.019248664,0.9630874,0.012747526,0.0049164295
ERR209543,0.86744213,0.07186716,0.06069079,0.0
SRR1023449,0.019248784,0.96308815,0.012747288,0.004915774
SRR5399179,0.019248754,0.96308815,0.012747288,0.0049158335
ERR209905,0.019384116,0.9627896,0.012795001,0.0050313473
ERR720129,0.019476593,0.9618587,0.013173908,0.00549078
SRR5649050,0.019248754,0.96308815,0.012747288,0.0049158335
ERR1809119,0.019418836,0.96288234,0.012738794,0.00496006
SRR5651420,0.019946605,0.9622958,0.01273191,0.0050257444
SRR6331373,0.019340187,0.9629341,0.012760043,0.004965663
SRR5203312,0.3847069,0.59614414,0.019148923,0.0
SRR7507339,0.019251138,0.9630854,0.012747169,0.0049163103
SRR5579010,0.07910746,0.27138388,0.6495087,0.0
SRR6185250,0.019270957,0.96298075,0.012793392,0.004954934
SRR5813269,0.01957944,0.9623848,0.012847781,0.0051879883
SRR5548046,0.8684692,0.07119529,0.060335573,0.0
ERR209749,0.3740267,0.5418509,0.043580413,0.040542006
ERR209806,0.86846894,0.07119536,0.060335673,0.0
SRR7507660,0.019260496,0.9630746,0.0127467215,0.0049182177
ERR719100,0.019621253,0.96203244,0.012974322,0.005371988
SRR6474276,0.019675255,0.96145797,0.013199687,0.0056670904
SRR6331206,0.035626978,0.93763167,0.014757514,0.011983871
SRR5399524,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5579005,0.019252717,0.96307445,0.012753397,0.0049194098
ERR209601,0.8681869,0.07131416,0.060498998,0.0
SRR5429265,0.8684692,0.07119529,0.060335573,0.0
SRR6331270,0.01843369,0.94945717,0.018354058,0.013755083
SRR5758140,0.11727755,0.18602791,0.69669455,0.0
SRR5431371,0.019218475,0.9630146,0.012782186,0.0049847364
ERR209201,0.019561887,0.96094424,0.013480216,0.006013632
SRR1765911,0.019264728,0.9630215,0.012767881,0.004945874
SRR5399191,0.019248843,0.96308815,0.012747288,0.0049157143
ERR209491,0.20446111,0.7832728,0.01226619,0.0
ERR525915,0.022972167,0.95987153,0.012406468,0.0047498345
SRR6474221,0.22322422,0.7714383,0.0053375848,0.0
SRR5813191,0.020154476,0.9615803,0.012845784,0.0054194927
SRR7423246,0.04122916,0.9431756,0.011845708,0.0037494898
SRR6724558,0.8684692,0.07119529,0.060335573,0.0
SRR5947843,0.8684565,0.07120362,0.06033987,0.0
SRR5649116,0.019248068,0.9630867,0.012747973,0.004917264
SRR1687174,0.76749724,0.19244377,0.040058937,0.0
ERR719059,0.032916933,0.95064116,0.011737168,0.0047047734
SRR5202999,0.019344687,0.9629562,0.0127489865,0.0049501657
ERR719311,0.02093041,0.9595575,0.013481826,0.006030321
SRR5650081,0.8680488,0.07165272,0.060298525,0.0
ERR525863,0.020420998,0.9602415,0.013223618,0.006113887
SRR5078781,0.019262195,0.96307766,0.01274541,0.0049147606
ERR719890,0.020482093,0.96129453,0.012766898,0.005456507
SRR5399629,0.019535184,0.9618008,0.013147712,0.0055162907
SRR5548693,0.8684341,0.07120187,0.060364015,0.0
SRR5203232,0.019242674,0.96307164,0.012754172,0.00493145
SRR5813268,0.019634962,0.9617134,0.01311028,0.005541384
SRR5202840,0.019277751,0.96303445,0.012753725,0.0049340725
SRR7507368,0.019248933,0.96308804,0.012747258,0.0049157143
ERR209177,0.021795481,0.9597417,0.01266554,0.005797267
SRR6264197,0.019395202,0.96252644,0.012907296,0.0051710606
ERR525821,0.019248903,0.96308804,0.012747288,0.004915774
SRR5649017,0.01925093,0.9630823,0.012748152,0.0049185753
SRR5548374,0.8684439,0.0712134,0.060342643,0.0
SRR5649085,0.019249171,0.96308696,0.012747437,0.0049164295
SRR5813292,0.019393712,0.96241426,0.012963533,0.0052285194
SRR6185244,0.019248754,0.96308815,0.012747288,0.0049158335
SRR7507680,0.7934478,0.14735574,0.05919649,0.0
SRR5202910,0.111251354,0.87416655,0.0145820845,0.0
SRR6182476,0.019248843,0.96308815,0.012747288,0.0049157143
SRR5602036,0.019248307,0.9630869,0.012747824,0.004916966
SRR5203003,0.019253999,0.96305746,0.012758523,0.0049300194
SRR5203287,0.019249022,0.9630878,0.012747288,0.004915893
SRR6330976,0.019248754,0.96308815,0.012747288,0.0049158335
ERR719948,0.019892514,0.96124536,0.0131396055,0.0057225227
SRR5602042,0.0192492,0.96308756,0.012747288,0.0049159527
ERR209512,0.021087736,0.95750594,0.013949245,0.007457018
SRR5579051,0.019652009,0.9591343,0.014296949,0.0069167614
SRR6264944,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5078760,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5428907,0.8684687,0.071195275,0.060336024,0.0
SRR6265278,0.019248873,0.96308804,0.012747288,0.0049158335
SRR5020904,0.1650429,0.19566597,0.63929117,0.0
SRR5343158,0.019248873,0.96308804,0.012747288,0.0049158335
SRR7082902,0.019247979,0.9630867,0.012748003,0.004917264
SRR1687068,0.020287275,0.9615406,0.012779504,0.0053926706
SRR5218300,0.8591206,0.076785415,0.06409401,0.0
ERR321450,0.020127118,0.96130544,0.012963325,0.005604148
ERR720113,0.08929304,0.9020616,0.008645389,0.0
ERR1637180,0.019265562,0.9629971,0.012779444,0.0049579144
ERR209759,0.61647654,0.2946427,0.06637049,0.02251029
SRR1766081,0.019442886,0.96207047,0.013095349,0.00539124
SRR7008106,0.019504458,0.96155477,0.013338029,0.005602777
SRR5803677,0.019249111,0.96308666,0.012747705,0.004916489
SRR5203193,0.019248754,0.9630879,0.012747377,0.0049159527
ERR321076,0.019995928,0.9612297,0.0130774975,0.0056968927
ERR719852,0.01944384,0.962536,0.012868464,0.005151689
SRR6474240,0.02112025,0.95797276,0.013726354,0.007180631
SRR5796799,0.86846906,0.07119532,0.06033566,0.0
SRR6928780,0.019243836,0.96307886,0.012751758,0.004925549
SRR5757788,0.16345103,0.21635078,0.62019813,0.0
SRR6901819,0.8388661,0.11399716,0.047136698,0.0
SRR935806,0.019788414,0.96040046,0.013623297,0.006187856
ERR209469,0.020864278,0.96058786,0.012824148,0.005723715
SRR5548100,0.8584452,0.07493261,0.06662222,0.0
SRR6901837,0.019255847,0.9630636,0.012758166,0.00492239
SRR6265180,0.019248754,0.96308815,0.012747288,0.0049158335
SRR6264980,0.019411922,0.96243995,0.012935936,0.0052121878
SRR5803765,0.15919116,0.32628658,0.5145223,0.0
SRR6724534,0.86801803,0.071352266,0.06062974,0.0
SRR6264057,0.019248754,0.96308815,0.012747288,0.0049158335
ERR209511,0.020720005,0.9587269,0.013674766,0.006878376
SRR7082891,0.019248873,0.9630881,0.012747288,0.0049157143
SRR5602343,0.2918076,0.37759238,0.16728854,0.16331148
SRR1766069,0.02111429,0.95942944,0.01312989,0.0063263774
SRR5548349,0.8645794,0.07060106,0.064819604,0.0
ERR719999,0.019569397,0.9618888,0.013077408,0.0054644346
SRR5757826,0.07917839,0.31321788,0.6076037,0.0
SRR5602201,0.019180268,0.9628488,0.012842357,0.0051285625
SRR1159399,0.019248784,0.9630881,0.012747347,0.004915774
SRR6942396,0.020149589,0.958056,0.014484376,0.007310033
ERR525775,0.019981384,0.96204245,0.012755901,0.005220294
ERR719934,0.020394713,0.95951515,0.01355654,0.006533563
SRR5866440,0.5013636,0.48135975,0.01727664,0.0
SRR5796716,0.019278407,0.96297556,0.012774974,0.0049710274
SRR5548983,0.86655915,0.07301692,0.06042399,0.0
SRR6474243,0.34336418,0.6498615,0.00677436,0.0
ERR525890,0.154467,0.83010304,0.015430049,0.0
SRR5579041,0.14809439,0.80451775,0.04247424,0.0049135685
SRR5866473,0.031073034,0.90765613,0.034929693,0.02634114
ERR209503,0.035919607,0.9499138,0.011241466,0.0029251575
SRR7423242,0.3887904,0.5917451,0.01946444,0.0
SRR5078610,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5203190,0.019233286,0.9629687,0.012793422,0.005004585
ERR720093,0.01985842,0.96077275,0.01338017,0.0059886575
ERR321368,0.021109551,0.9585314,0.013834745,0.0065243244
SRR5757961,0.0386371,0.4670332,0.49432972,0.0
SRR1690276,0.8643545,0.07409418,0.06155142,0.0
SRR5866514,0.22624323,0.7623224,0.011434353,0.0
ERR525838,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5648920,0.019248903,0.96308744,0.012747586,0.004916072
SRR6474307,0.33742943,0.656233,0.0063375644,0.0
ERR321233,0.019353747,0.9629873,0.012734085,0.0049248934
SRR7507504,0.020728081,0.9607992,0.012818873,0.0056537986
SRR5079005,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5548554,0.86846787,0.07119557,0.060336474,0.0
SRR6264750,0.019251794,0.96308523,0.01274696,0.004916072
SRR6724542,0.86240983,0.078308575,0.05928164,0.0
SRR5796729,0.059526354,0.5759101,0.36456358,0.0
SRR5802403,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5757884,0.019107908,0.9626932,0.012918413,0.005280435
SRR5763469,0.8307237,0.12081698,0.04845937,0.0
SRR6331086,0.019249082,0.9630879,0.012747228,0.004915774
SRR5202907,0.019249946,0.9630861,0.012747467,0.004916489
SRR6928747,0.020011753,0.96033037,0.013468444,0.006189406
ERR525994,0.57939786,0.2646281,0.14220396,0.013770103
ERR719451,0.026840538,0.95702285,0.012088925,0.0040477514
SRR5343113,0.019252807,0.96308076,0.012747854,0.0049185753
SRR1763681,0.8508689,0.09149885,0.05763223,0.0
SRR1931177,0.022280484,0.96019685,0.0124848485,0.005037844
SRR5601986,0.86823386,0.07123386,0.0605323,0.0
SRR3313060,0.52773666,0.45388314,0.018380156,0.0
ERR525843,0.019249141,0.9630874,0.012747496,0.0049159527
SRR5579042,0.019522995,0.96172583,0.013196766,0.005554378
ERR525766,0.15229595,0.77711916,0.03399554,0.036589384
SRR5602193,0.019263536,0.962989,0.0127874315,0.00496006
ERR209843,0.3321936,0.6486264,0.01918015,0.0
ERR209873,0.8634652,0.07240326,0.06413166,0.0
SRR5602305,0.019321471,0.96270084,0.012882113,0.005095601
SRR5802286,0.019857526,0.9596418,0.013961762,0.006538868
SRR5601931,0.019258827,0.9630616,0.01275304,0.0049265623
SRR5203036,0.019249648,0.96307945,0.012750477,0.0049203634
SRR5757867,0.11710449,0.18632753,0.69656795,0.0
SRR5796741,0.019317836,0.9627418,0.012864113,0.005076289
SRR7507309,0.019248903,0.96308804,0.012747288,0.004915774
SRR5648804,0.019248784,0.96308815,0.012747288,0.004915774
SRR5343087,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5431543,0.8684692,0.07119529,0.060335573,0.0
SRR6331180,0.019248843,0.96308815,0.012747288,0.0049157143
SRR5649207,0.019970894,0.96082354,0.013273388,0.005932212
SRR6264407,0.8684692,0.07119529,0.060335573,0.0
SRR5637718,0.019270122,0.96300507,0.012783229,0.0049415827
SRR5983303,0.7866879,0.1607158,0.052596264,0.0
SRR5757924,0.117127955,0.18645605,0.696416,0.0
SRR6264472,0.8461376,0.09632367,0.057538718,0.0
SRR5602220,0.019556522,0.95848006,0.014298797,0.007664621
SRR961722,0.019779623,0.9605987,0.013530672,0.0060909986
ERR525930,0.05711308,0.6932175,0.09645268,0.15321672
SRR6263969,0.019248754,0.96308815,0.012747288,0.0049158335
SRR5648994,0.019499272,0.96217823,0.012993842,0.0053286552
SRR1686982,0.85106295,0.085724525,0.0632125,0.0
SRR6424588,0.11727755,0.18602791,0.69669455,0.0
SRR7507420,0.019249111,0.9630878,0.012747228,0.004915893
ERR719137,0.019257933,0.9630654,0.012750804,0.0049259067
ERR209460,0.019691706,0.96146613,0.013183147,0.005658984
SRR5203223,0.019614518,0.95989454,0.013961852,0.006529093
