,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
ERR525737,0.037979305,0.020480186,0.006183386,0.006649196,0.92870796
SRR051676,0.026713796,0.08407772,0.6309949,0.25821352,0.0
SRR6264011,0.03801936,0.020424932,0.0061565936,0.006636739,0.9287624
ERR719735,0.17635494,0.016486108,0.0069351494,0.025434047,0.77478975
SRR3400417,0.45817375,0.06549469,0.067121506,0.2563055,0.15290463
ERR1809149,0.03799361,0.020479918,0.0061849356,0.0066456795,0.92869586
SRR5078907,0.2074045,0.013222396,0.0054715574,0.03419313,0.7397084
SRR5610042,0.038019568,0.020424455,0.006156355,0.006636709,0.9287629
SRR1262585,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5429305,0.020245284,0.06589788,0.62497914,0.13802472,0.15085304
SRR5343094,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR525811,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5431400,0.03801644,0.020430267,0.006159395,0.006637424,0.9287565
SRR5580644,0.0380103,0.020442903,0.006165743,0.006639719,0.92874134
ERR209711,0.7124315,0.03438148,0.018860936,0.0450809,0.18924522
SRR5078966,0.046078235,0.01959601,0.0061374307,0.008135408,0.9200529
SRR6182290,0.038018674,0.020425797,0.0061570406,0.006636888,0.9287616
SRR5650137,0.73780775,0.03341961,0.02160433,0.051070243,0.15609813
ERR719346,0.03803274,0.020534247,0.006214589,0.0066713095,0.92854714
SRR5648863,0.20877177,0.0131854415,0.03598538,0.26958248,0.47247493
SRR6265188,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5758069,0.13735485,0.017652363,0.054997653,0.46808243,0.3219127
SRR6724432,0.11274806,0.5512676,0.18312985,0.06295392,0.08990061
SRR5637778,0.03801948,0.020424366,0.0061562955,0.006636679,0.92876315
SRR5866442,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5548052,0.75211895,0.032242775,0.023958027,0.056580424,0.13509983
SRR5548776,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR5813262,0.037847757,0.020711243,0.0063045025,0.006685436,0.92845106
SRR5758110,0.21000057,0.01574558,0.0056191087,0.027690917,0.7409438
SRR064859,0.7519455,0.032431066,0.024115652,0.056827307,0.13468051
SRR5763459,0.27884245,0.0312486,0.0065707862,0.014456153,0.668882
ERR209311,0.04993531,0.02000016,0.006098151,0.0080623925,0.915904
ERR719911,0.038003445,0.020455033,0.006172627,0.0066403747,0.9287285
SRR5548944,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR5343116,0.037985444,0.020489633,0.0061909854,0.006644696,0.92868924
SRR5637740,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5761779,0.03132367,0.024001002,0.0077774227,0.008971512,0.9279264
SRR5648995,0.03484854,0.02300322,0.007781267,0.01015383,0.9242132
SRR6264619,0.19238368,0.013889343,0.008578926,0.037609488,0.74753857
SRR5343182,0.03801909,0.0204252,0.006156713,0.0066367686,0.9287622
SRR6264432,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR634973,0.063402236,0.01872459,0.006003082,0.010194957,0.9016751
SRR6474304,0.12997255,0.022079527,0.006140679,0.013040632,0.8287666
SRR6024850,0.03801948,0.020424366,0.0061562955,0.006636679,0.92876315
ERR719278,0.037989497,0.020453572,0.00617069,0.006644964,0.9287413
SRR5429275,0.020245284,0.06589788,0.62497914,0.13802472,0.15085304
SRR5343069,0.038018912,0.020425588,0.006156981,0.006636858,0.92876166
ERR011198,0.038333386,0.020401776,0.006159365,0.006696224,0.9284092
SRR064898,0.75211895,0.032242626,0.023957849,0.056580156,0.13510036
ERR209619,0.7496435,0.032387286,0.023571908,0.055738866,0.1386584
SRR2726138,0.087551445,0.016708732,0.0057726502,0.014323384,0.8756438
ERR209510,0.03767419,0.02100861,0.0064487755,0.0067766607,0.92809176
ERR209280,0.03796941,0.02048558,0.0061812103,0.006657541,0.9287063
SRR5428922,0.13359424,0.13496232,0.5268089,0.0413886,0.16324592
SRR5803758,0.037594676,0.021018535,0.0064384937,0.0069743395,0.927974
ERR695630,0.6426901,0.039984167,0.012245476,0.028390378,0.2766899
SRR5078616,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6265075,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6474290,0.03836271,0.02064544,0.006212324,0.0066390634,0.92814046
ERR719118,0.04049459,0.020655543,0.006203383,0.0068603456,0.92578614
SRR5548733,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR7507665,0.034633666,0.0226641,0.0071972013,0.007756859,0.9277482
ERR209754,0.7384973,0.0334633,0.02149424,0.050857365,0.15568775
SRR6264255,0.03801781,0.02042678,0.0061575472,0.0066370666,0.92876077
SRR5761756,0.037994534,0.020508349,0.006197661,0.006646782,0.92865264
SRR6330910,0.03801644,0.020430326,0.0061594844,0.006637424,0.92875636
SRR6265368,0.13076255,0.018087775,0.0061238706,0.017181456,0.8278444
SRR5548571,0.75135934,0.032342374,0.02386108,0.05631435,0.13612282
SRR5602292,0.037468642,0.021018595,0.006463647,0.006776452,0.92827266
SRR6331482,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6724374,0.11402482,0.5410973,0.1790117,0.060400635,0.10546553
SRR2914165,0.03801945,0.020424396,0.0061562955,0.0066367984,0.92876303
SRR1687055,0.085859865,0.3437506,0.12816703,0.038850546,0.40337193
SRR5203311,0.019800365,0.10932848,0.045051992,0.050933957,0.7748852
SRR5648856,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR064891,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR6901785,0.03673646,0.02104038,0.006432891,0.0069949627,0.92879534
SRR6331076,0.03801948,0.020424455,0.006156355,0.006636739,0.928763
SRR5602267,0.037991583,0.02046147,0.006174475,0.0066461265,0.9287263
SRR5203119,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5548509,0.75134957,0.03240493,0.023892552,0.05634758,0.1360054
ERR719929,0.037756592,0.020911157,0.0063997507,0.0067546368,0.92817783
SRR6264367,0.16255695,0.014223993,0.005489379,0.026269078,0.79146063
SRR5580460,0.037991107,0.020483613,0.0061873496,0.0066442788,0.92869365
SRR6281228,0.03794244,0.020563394,0.006229192,0.0066567957,0.9286082
SRR5399228,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR209204,0.040097833,0.0202339,0.0061384737,0.006941557,0.92658824
SRR5079021,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6182304,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5610138,0.03801948,0.020424366,0.0061562955,0.006636679,0.92876315
SRR5078585,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6265125,0.12861446,0.017745346,0.053455442,0.42842588,0.37175888
SRR7507326,0.03801948,0.020424366,0.0061562955,0.006636679,0.92876315
SRR7507560,0.5566193,0.016304255,0.021433622,0.082271725,0.32337117
SRR7507538,0.038017094,0.020426124,0.0061571896,0.006637335,0.92876226
SRR5903331,0.038017005,0.020428926,0.0061586797,0.006637454,0.9287579
SRR5763472,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6265083,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR1693355,0.05716288,0.040600717,0.011749804,0.008445919,0.8820407
SRR5203226,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5648947,0.4522812,0.024812102,0.009243548,0.032205343,0.48145783
SRR5757772,0.03802204,0.020424098,0.0061563253,0.0066370964,0.9287604
SRR6182488,0.037181675,0.02195239,0.006940961,0.006911218,0.92701375
SRR5610136,0.016187966,0.03540021,0.014165044,0.022173226,0.91207355
ERR525809,0.038994968,0.020319462,0.006145984,0.0067843795,0.92775524
SRR5648842,0.038015097,0.02043143,0.006159842,0.0066380203,0.92875564
SRR5429289,0.020245284,0.06589788,0.62497914,0.13802472,0.15085304
SRR6330962,0.03800246,0.020446122,0.006166756,0.006642282,0.9287424
SRR5803787,0.037945837,0.020505577,0.006194204,0.00666219,0.9286922
SRR053016,0.113479525,0.016856343,0.006235838,0.01782307,0.84560525
SRR5202990,0.03799653,0.020469606,0.006180197,0.0066423416,0.9287113
SRR1009078,0.7479726,0.03257063,0.023367554,0.05520481,0.14088446
SRR5079131,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR2142224,0.75211895,0.032242775,0.023958027,0.056580424,0.13509983
SRR7507452,0.037898064,0.02047953,0.0061822534,0.006666988,0.92877316
SRR1999124,0.03801456,0.020436108,0.0061621666,0.006638348,0.92874885
SRR5365476,0.038003147,0.020444661,0.0061658323,0.00664255,0.92874384
SRR7507372,0.03800419,0.020429283,0.0061584413,0.006640464,0.9287676
SRR6264689,0.038018614,0.02042529,0.006156713,0.0066369474,0.92876244
SRR5602289,0.03801903,0.02042538,0.0061567724,0.006636888,0.92876196
ERR719792,0.03801921,0.020424783,0.006156504,0.006636828,0.9287627
SRR2142227,0.3708883,0.026081383,0.0060486197,0.022951424,0.5740303
SRR1693308,0.57022643,0.040069163,0.012358248,0.025113076,0.35223305
SRR5761671,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719528,0.23069546,0.022070974,0.0063487887,0.019747227,0.7211375
ERR321193,0.45265675,0.03435543,0.006381601,0.019569427,0.48703682
ERR209571,0.74044704,0.033067018,0.022026688,0.052212745,0.1522466
SRR1693207,0.15745771,0.014768213,0.044793785,0.3587708,0.42420948
SRR5203399,0.037955523,0.02054602,0.0062208474,0.0066519678,0.92862564
SRR6724539,0.11282626,0.55182165,0.1831182,0.062955916,0.08927792
SRR5079061,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR053014,0.41867733,0.014029801,0.016934276,0.07102266,0.4793359
SRR5796721,0.035767138,0.023408324,0.007666111,0.0076687634,0.92548966
ERR719682,0.03800562,0.020445168,0.0061668754,0.0066405833,0.92874175
SRR6424587,0.19720557,0.026959246,0.06554864,0.71028656,0.0
ERR209902,0.08800393,0.03330213,0.0072057247,0.006537199,0.864951
SRR7507609,0.05140078,0.022479147,0.006609112,0.007862747,0.9116482
SRR495448,0.2983825,0.0203318,0.0057786405,0.026135445,0.6493716
SRR1008767,0.7521664,0.03242725,0.024113506,0.05685568,0.1344372
SRR6185267,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719138,0.038015664,0.020431906,0.0061602294,0.006637633,0.92875457
SRR5602265,0.03712505,0.021255553,0.006495774,0.0070115626,0.92811203
SRR6424594,0.19720557,0.026959246,0.06554864,0.71028656,0.0
SRR5796745,0.75028384,0.03281939,0.024058968,0.05640927,0.1364286
SRR6724395,0.019446522,0.037661463,0.104249954,0.13572884,0.7029132
SRR5648897,0.03781879,0.020934016,0.006419003,0.006765127,0.92806304
SRR5602205,0.076244205,0.020472854,0.023302704,0.13566196,0.74431825
SRR5610084,0.026920468,0.032416612,0.09823856,0.17407772,0.66834664
SRR5548032,0.75213003,0.032277822,0.023987263,0.056633204,0.13497162
SRR6331024,0.038015187,0.020432562,0.0061606467,0.0066378713,0.92875373
SRR5947841,0.3646619,0.022087276,0.008970529,0.031374246,0.572906
SRR5343200,0.03801948,0.020424396,0.0061562955,0.006636679,0.92876315
SRR5079234,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5813326,0.037979215,0.020584226,0.006239593,0.0066587925,0.9285382
SRR5548608,0.75211877,0.03224498,0.023960054,0.056583256,0.13509297
SRR5343176,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6185291,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719647,0.038025826,0.020492435,0.0061863065,0.0066423416,0.9286531
ERR209763,0.7520611,0.032250613,0.023946434,0.056551576,0.13519025
SRR7507682,0.038005114,0.020428985,0.0061582923,0.006640315,0.9287673
SRR5610086,0.03801778,0.020427555,0.006157875,0.006637305,0.92875946
SRR5983289,0.7506834,0.032390893,0.023662686,0.055885732,0.13737726
SRR5078868,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5203278,0.038019568,0.020424396,0.006156355,0.006636709,0.928763
SRR5602306,0.039551437,0.020723611,0.0064219236,0.0075118244,0.9257912
SRR1999202,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719955,0.03813845,0.02056837,0.006236106,0.0067234933,0.9283336
SRR6264906,0.0380207,0.020424604,0.0061564147,0.0066370666,0.92876124
ERR525965,0.039153725,0.02028352,0.006142676,0.006815821,0.92760426
SRR5548498,0.69762105,0.037001103,0.01634553,0.03819272,0.21083963
SRR1999146,0.03801936,0.020424694,0.006156504,0.0066366494,0.9287628
SRR5758009,0.19720557,0.026959246,0.06554864,0.71028656,0.0
SRR6724513,0.12410301,0.50449926,0.15306515,0.049720615,0.168612
SRR6330998,0.0379771,0.020464242,0.006176442,0.006647557,0.92873466
ERR719912,0.0380145,0.020433962,0.0061613917,0.006637931,0.9287522
ERR525884,0.037917674,0.020621717,0.006259948,0.006663382,0.92853725
ERR209384,0.03789857,0.020655692,0.006263882,0.0067171752,0.92846465
SRR5602142,0.038009256,0.020457566,0.006172389,0.006640911,0.9287199
SRR7507503,0.037995875,0.020443618,0.0061658323,0.0066426992,0.92875195
SRR5649084,0.037877947,0.020737529,0.006313652,0.006688565,0.9283823
SRR5648860,0.039313912,0.02036038,0.006189853,0.0068640113,0.92727184
SRR5947864,0.7510046,0.0324724,0.024062604,0.056710035,0.13575041
SRR1765985,0.039869934,0.020215124,0.0061373115,0.0069233477,0.92685425
SRR6265591,0.7125956,0.034549534,0.018865168,0.04485929,0.18913043
SRR5078880,0.039860398,0.020294607,0.0062104166,0.0071377456,0.92649686
SRR5079154,0.039921194,0.020190924,0.0061335266,0.006936729,0.92681766
SRR5757835,0.13394397,0.01673624,0.05305046,0.4335208,0.3627485
SRR5343047,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR720166,0.038028777,0.020425022,0.006156713,0.0066386163,0.9287509
SRR961801,0.050964504,0.019389808,0.006249875,0.009006768,0.914389
ERR719686,0.03799489,0.020468414,0.006179422,0.0066429377,0.92871433
SRR6928749,0.03798595,0.020644844,0.0062724054,0.0068468153,0.92824996
ERR209680,0.752037,0.03228894,0.0239802,0.056601405,0.13509244
SRR6264384,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR1766092,0.040786088,0.020468414,0.006199509,0.0069755614,0.9255704
SRR6901835,0.036230624,0.021254182,0.006537497,0.0071277916,0.92884994
SRR1008700,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR6928806,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR961806,0.5498154,0.016779393,0.022143751,0.0859389,0.3253225
ERR526065,0.0390836,0.020292044,0.0061433613,0.0068047047,0.9276763
SRR5548528,0.751449,0.03232324,0.023813963,0.056232184,0.1361816
SRR961693,0.03829053,0.02057749,0.006244093,0.006744027,0.92814386
ERR209832,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5079107,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5429368,0.021674573,0.069385976,0.6270009,0.13419777,0.14774078
ERR719473,0.037824124,0.020664126,0.006275445,0.0066965222,0.92853975
SRR5711559,0.11282587,0.55181867,0.18311834,0.06295583,0.08928132
SRR5629091,0.7521066,0.032240897,0.02395764,0.056581736,0.13511312
ERR720045,0.038032413,0.020425618,0.0061573684,0.006638825,0.92874575
SRR6264072,0.011771351,0.040220976,0.016715497,0.033341646,0.89795053
SRR5651453,0.7329741,0.032191426,0.021852523,0.052854687,0.16012728
SRR961853,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719505,0.060323596,0.020127624,0.0061036944,0.0090174675,0.90442765
SRR6724518,0.11130914,0.53897554,0.17941111,0.06162846,0.10867578
ERR209247,0.0410752,0.020599902,0.0062770247,0.0070545077,0.9249934
SRR5649060,0.02846077,0.027691275,0.010160804,0.012169093,0.9215181
ERR525939,0.19877148,0.013448834,0.0053922534,0.03237179,0.7500156
SRR6185238,0.6286359,0.03400567,0.014784813,0.036505193,0.28606844
SRR5343118,0.03801948,0.020424396,0.006156236,0.006636679,0.9287632
SRR1693362,0.7481921,0.03266248,0.023683727,0.055775255,0.13968647
ERR720080,0.03434664,0.02240181,0.007047802,0.007858574,0.9283452
SRR6265527,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5429365,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719882,0.03880468,0.020523548,0.0062146187,0.0068188906,0.9276383
SRR5429340,0.092687234,0.24392305,0.5931348,0.07025491,0.0
SRR6265687,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5078905,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5983390,0.75143564,0.032308906,0.023897827,0.05642885,0.13592875
SRR6331298,0.5381545,0.029743195,0.01330632,0.035591096,0.38320494
SRR6424743,0.19720557,0.026959246,0.06554864,0.71028656,0.0
SRR6424593,0.19720557,0.026959246,0.06554864,0.71028656,0.0
ERR209674,0.18202913,0.026737988,0.0064406097,0.0129600465,0.7718322
SRR6474244,0.038330406,0.020522475,0.0061659515,0.006634921,0.9283463
SRR5343037,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5650029,0.25875553,0.026439458,0.0062020123,0.016755432,0.69184756
SRR5813467,0.08954799,0.018031657,0.005933434,0.013287038,0.8731999
SRR5202899,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR064855,0.7521199,0.032245725,0.023960412,0.056584775,0.13508916
ERR209394,0.03789848,0.02066812,0.006284833,0.0066693425,0.9284792
SRR5548969,0.7212403,0.0350554,0.019931912,0.046079725,0.17769265
SRR5648955,0.03765002,0.021287143,0.006593764,0.0068057775,0.9276633
ERR209866,0.22608504,0.025749952,0.006159425,0.015638024,0.7263676
SRR6182475,0.08676463,0.27341396,0.3164354,0.03985375,0.28353226
SRR5202935,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5578937,0.03801948,0.020424426,0.0061563253,0.006636739,0.92876303
SRR6928763,0.038019538,0.020424455,0.0061562955,0.006636709,0.92876303
SRR6724529,0.10606465,0.50799394,0.15522116,0.056512088,0.17420816
SRR5218382,0.70067066,0.037614852,0.01673764,0.037703574,0.20727324
SRR1693267,0.75163275,0.03293231,0.024565667,0.05770281,0.13316643
SRR5399184,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5578982,0.038019985,0.020424336,0.0061562955,0.0066367686,0.9287626
SRR5343074,0.03801948,0.020424485,0.0061564445,0.006636739,0.92876285
SRR5580619,0.03801921,0.020425022,0.006156653,0.0066367686,0.9287623
SRR5078766,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6182305,0.03801948,0.020424426,0.0061563253,0.006636739,0.92876303
SRR6901830,0.030001432,0.093657255,0.031451344,0.033504903,0.81138504
SRR5761783,0.037844628,0.020771265,0.0063289106,0.006698221,0.928357
SRR5866417,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR1008729,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR5548613,0.71900856,0.03258726,0.021871448,0.05290553,0.17362714
SRR5602333,0.0380193,0.02042541,0.0061568916,0.0066370666,0.92876136
SRR6264008,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6182507,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5648773,0.036968827,0.02126342,0.0065675974,0.0069351494,0.928265
SRR5866407,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR1766053,0.03796664,0.020526052,0.0062098503,0.006649941,0.9286475
SRR5343039,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6724569,0.11381331,0.5332547,0.18398368,0.061022103,0.10792619
SRR5602244,0.038019568,0.020424455,0.006156355,0.006636709,0.9287629
SRR5078650,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR1693294,0.17226425,0.046157897,0.008096784,0.0067642927,0.7667168
SRR961835,0.19394845,0.026148222,0.066610694,0.71329266,0.0
SRR5649040,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR7507552,0.03801948,0.020424455,0.006156355,0.006636739,0.928763
SRR5079180,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR5761691,0.03796068,0.020529628,0.006211847,0.006651163,0.9286467
ERR719963,0.037923932,0.02061981,0.006255001,0.0066895187,0.92851174
ERR719640,0.038023233,0.02046296,0.006173134,0.0066399276,0.92870075
ERR525826,0.17174557,0.013710946,0.037406087,0.29124942,0.485888
ERR719867,0.037916332,0.02062577,0.0062625706,0.006662816,0.9285325
SRR5947872,0.06511852,0.021719903,0.0064865947,0.009120077,0.8975549
SRR7507661,0.06200221,0.05726835,0.013478965,0.010423839,0.85682666
SRR5601941,0.037976235,0.020504743,0.006198883,0.0066470206,0.92867315
SRR5796742,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5548673,0.74897075,0.032789737,0.02356258,0.05540642,0.13927054
SRR5078994,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6724419,0.11304188,0.54838085,0.18269548,0.062410682,0.09347105
SRR6683714,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5548599,0.19720557,0.026959246,0.06554864,0.71028656,0.0
ERR720101,0.044913948,0.02401045,0.0083966255,0.011994183,0.9106848
SRR5650074,0.7511196,0.032294482,0.023811668,0.056269914,0.13650429
SRR5396549,0.7518539,0.03222987,0.023948878,0.05658707,0.13538027
SRR6281234,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5203105,0.03801912,0.02042514,0.0061567426,0.0066367686,0.9287622
SRR5629093,0.7514628,0.032816857,0.02446583,0.057470024,0.13378447
SRR5079289,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5078709,0.038020313,0.020424306,0.0061563253,0.0066367984,0.92876226
SRR7507645,0.03789261,0.020810455,0.006346047,0.006752789,0.9281981
SRR5648965,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5429257,0.020245284,0.06589788,0.62497914,0.13802472,0.15085304
SRR6265357,0.010894626,0.04201722,0.01783371,0.03697276,0.89228165
SRR5761715,0.51682794,0.04613045,0.016829103,0.019536287,0.40067625
ERR719724,0.13334307,0.017359555,0.0065601766,0.019572377,0.8231648
ERR525751,0.038246095,0.020768344,0.0063388944,0.0068029165,0.92784375
SRR5343179,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR6881393,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR961737,0.03801921,0.02042529,0.006156862,0.0066369176,0.9287617
SRR5813187,0.039503425,0.020397514,0.006183088,0.006856352,0.92705965
SRR5818480,0.03697604,0.02122888,0.0065270066,0.007070869,0.9281972
SRR5648889,0.041231275,0.020666003,0.0064540505,0.007564962,0.9240837
ERR719731,0.17677093,0.016399592,0.007035911,0.025923163,0.7738704
SRR1766060,0.037966996,0.020506352,0.0061973333,0.006653756,0.92867553
SRR5651418,0.25011218,0.01559934,0.0077232122,0.034810245,0.69175506
SRR6182467,0.022950262,0.028198004,0.010014713,0.01368466,0.92515236
SRR1009015,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
SRR5934970,0.7429657,0.03247723,0.023258299,0.05528727,0.14601147
SRR6474212,0.19545734,0.023681015,0.006223321,0.015805095,0.7588332
SRR6928748,0.038018167,0.020425737,0.0061570406,0.006636977,0.9287621
ERR209260,0.038395405,0.020495415,0.0061975718,0.00670895,0.9282026
SRR5078854,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719645,0.038036108,0.020485163,0.0061810613,0.0066407025,0.92865694
SRR6265521,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR209791,0.5091182,0.04420325,0.0071184635,0.016258746,0.42330134
SRR5431497,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5983266,0.5805095,0.026864141,0.014203757,0.042607844,0.33581477
SRR5803756,0.03801787,0.020426929,0.0061576366,0.0066370964,0.92876047
SRR5078995,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719249,0.03821993,0.020549685,0.006201446,0.0066545308,0.9283744
ERR719430,0.03939554,0.020941854,0.0062043667,0.0066023767,0.92685586
ERR525957,0.020262659,0.06593841,0.6249864,0.13796759,0.15084493
SRR6331079,0.03794384,0.020448774,0.006166965,0.006655574,0.92878485
SRR5813353,0.040640652,0.021098554,0.006448269,0.007065147,0.92474735
SRR2142230,0.48485443,0.038169652,0.006998092,0.018648922,0.45132893
SRR6264638,0.035110116,0.021861643,0.006727278,0.0075879693,0.92871296
SRR6331489,0.03798312,0.020504594,0.006197244,0.0066479743,0.92866707
SRR7507537,0.037872344,0.020472586,0.006177753,0.006673217,0.9288041
SRR5610080,0.037995577,0.020469874,0.006180346,0.0066426396,0.92871153
SRR5429319,0.020248473,0.065897495,0.62496185,0.13800544,0.15088671
ERR720240,0.12953475,0.016192377,0.0059244037,0.019598246,0.82875025
ERR719605,0.03758803,0.020849288,0.006354451,0.006804377,0.92840385
SRR6185288,0.03797549,0.020448476,0.00616768,0.0066479743,0.9287604
SRR5548446,0.7517288,0.032471687,0.02412951,0.056717396,0.13495266
SRR5577164,0.75211895,0.032242537,0.023957878,0.056580096,0.1351006
ERR719646,0.038048357,0.020483822,0.006178975,0.006639898,0.92864895
ERR719750,0.037846327,0.020722866,0.0063095987,0.0066874325,0.9284338
SRR6876214,0.7495683,0.032521486,0.023555756,0.055586725,0.13876772
SRR6264545,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR719903,0.038003713,0.020454586,0.0061722696,0.006640464,0.92872894
SRR2142201,0.751992,0.032257706,0.02393043,0.056514025,0.13530588
SRR6265359,0.27762157,0.010209829,0.024656057,0.1669988,0.5205138
SRR1765921,0.73580754,0.0315136,0.023918271,0.058080733,0.15067989
SRR5020874,0.19720557,0.026959246,0.06554864,0.71028656,0.0
SRR6724494,0.1130718,0.5510139,0.18399861,0.063236326,0.08867931
SRR5650170,0.7519307,0.032290727,0.023941815,0.05652079,0.13531601
SRR7507520,0.038019568,0.020424396,0.006156355,0.006636709,0.928763
SRR5648876,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5203406,0.03801945,0.020424545,0.006156385,0.006636739,0.9287629
ERR209223,0.040204167,0.02066946,0.0063318014,0.0071481466,0.9256464
SRR5202966,0.03801948,0.020424455,0.006156355,0.006636709,0.92876303
ERR209543,0.75211316,0.032244146,0.02395922,0.056583762,0.13509971
SRR1023449,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
SRR5399179,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR209905,0.038705915,0.020350248,0.00614959,0.0067412853,0.92805296
ERR720129,0.037850797,0.02071929,0.006307006,0.006687939,0.92843497
SRR5649050,0.03801948,0.020424396,0.0061563253,0.006636679,0.92876315
ERR1809119,0.03792414,0.020491004,0.0061834455,0.006669253,0.92873216
SRR5651420,0.038093418,0.020520926,0.0061923265,0.0067108274,0.92848253
SRR6331373,0.037998468,0.020465225,0.006177813,0.0066418946,0.9287166
SRR5203312,0.18084645,0.06647918,0.0077437162,0.0038962662,0.7410344
SRR7507339,0.03801912,0.020425081,0.006156713,0.0066367686,0.9287623
