,root:Host-associated:Human,Unknown
SRR3094788,0.99353427,0.006465733
ERR532020,0.99353427,0.006465733
SRR5983278,0.9935312,0.006468773
ERR1309897,0.99353427,0.006465733
ERR1313326,0.99353427,0.006465733
ERR500302,0.99353427,0.006465733
SRR3503414,0.99353427,0.006465733
SRR1948948,0.99353427,0.006465733
SRR957760,0.99353427,0.006465733
ERR720215,0.9935342,0.0064657927
SRR6264509,0.99353427,0.006465733
ERR1383986,0.9935342,0.0064657927
SRR2924526,0.9935342,0.0064657927
SRR346816,0.9935252,0.006474793
SRR7448919,0.99353427,0.006465733
ERR498518,0.99353427,0.006465733
SRR3362161,0.99353427,0.006465733
ERR2002128,0.99353427,0.006465733
ERR1558916,0.9935311,0.006468892
ERR1382703,0.9935343,0.0064656734
ERR719242,0.9935343,0.0064656734
ERR501131,0.99353427,0.006465733
SRR7449018,0.99353427,0.006465733
ERR866700,0.99353427,0.006465733
ERR2247332,0.99353427,0.006465733
ERR719568,0.99353427,0.006465733
SRR995921,0.99353427,0.006465733
SRR7453303,0.99353427,0.006465733
SRR1632794,0.99353427,0.006465733
ERR501327,0.99353427,0.006465733
ERR719953,0.9935342,0.0064657927
ERR1811338,0.99353397,0.006466031
SRR997033,0.99353427,0.006465733
SRR3951046,0.99352336,0.0064766407
SRR920116,0.9935344,0.006465614
SRR6411703,0.9935262,0.0064737797
SRR1617965,0.9935343,0.0064656734
SRR1632413,0.99353427,0.006465733
ERR1309962,0.9935329,0.006467104
ERR1678098,0.9935341,0.006465912
SRR3362115,0.9935343,0.0064656734
ERR561593,0.9935339,0.0064660907
SRR1744107,0.99353427,0.006465733
SRR3647634,0.99353397,0.006466031
SRR1618318,0.99353427,0.006465733
SRR2154949,0.99353427,0.006465733
SRR6411528,0.9935341,0.006465912
SRR996341,0.99353427,0.006465733
SRR2010339,0.99353427,0.006465733
ERR498539,0.99353427,0.006465733
SRR388050,0.99353427,0.006465733
ERR499117,0.99353427,0.006465733
SRR6265258,0.99353427,0.006465733
ERR531455,0.99352086,0.006479144
SRR919532,0.99353427,0.006465733
ERR1598741,0.9935343,0.0064656734
ERR867331,0.9935343,0.0064656734
SRR3503318,0.99353427,0.006465733
DRR047802,0.9935326,0.006467402
ERR1382792,0.9935339,0.0064660907
ERR209499,0.99353427,0.006465733
ERR1385354,0.9935342,0.0064657927
SRR5166019,0.99353427,0.006465733
ERR719942,0.9935343,0.0064656734
ERR2511943,0.99353427,0.006465733
DRR047410,0.9935275,0.006472528
ERR2001927,0.99353427,0.006465733
SRR2005725,0.99353427,0.006465733
ERR1315278,0.99353427,0.006465733
ERR500943,0.99353427,0.006465733
SRR3419446,0.99353397,0.006466031
SRR3951068,0.99351454,0.006485462
ERR1313425,0.9935318,0.006468177
ERR500726,0.9935342,0.0064657927
SRR6414181,0.99353427,0.006465733
SRR2163545,0.9934131,0.0065869093
SRR5165979,0.99353427,0.006465733
ERR501074,0.99353427,0.006465733
DRR024140,0.99350625,0.0064937472
SRR1923908,0.99353427,0.006465733
ERR1811171,0.99353427,0.006465733
SRR2005715,0.99353427,0.006465733
ERR1109424,0.9935343,0.0064656734
DRR042941,0.99353135,0.0064686537
DRR044122,0.99353397,0.006466031
ERR501183,0.99353427,0.006465733
ERR500114,0.9935343,0.0064656734
SRR2005674,0.99347717,0.0065228343
ERR441822,0.99353427,0.006465733
SRR3037125,0.99353427,0.006465733
ERR209293,0.9935343,0.0064656734
ERR1384402,0.9935343,0.0064656734
SRR2145505,0.99353427,0.006465733
SRR6408712,0.9935234,0.006476581
SRR6444401,0.993533,0.0064669847
ERR2511271,0.99353427,0.006465733
SRR1948993,0.99353427,0.006465733
SRR3501963,0.99353427,0.006465733
SRR7448610,0.9935343,0.0064656734
DRR044231,0.9935342,0.0064657927
SRR6931660,0.99353427,0.006465733
ERR1384045,0.9935336,0.0064663887
ERR1611412,0.99353427,0.006465733
SRR3361593,0.99353427,0.006465733
ERR1383505,0.99353397,0.006466031
SRR5155874,0.99353427,0.006465733
SRR1632303,0.99353427,0.006465733
SRR6038413,0.99353427,0.006465733
ERR444374,0.9935318,0.006468177
ERR451453,0.99353427,0.006465733
ERR1759966,0.99353427,0.006465733
SRR6444540,0.9935343,0.0064656734
ERR719347,0.9935335,0.006466508
SRR7704471,0.99353427,0.006465733
SRR6931260,0.9935324,0.006467581
ERR1383296,0.99353427,0.006465733
ERR1310552,0.99353397,0.006466031
ERR1398094,0.9935341,0.006465912
SRR6414275,0.9934888,0.0065112114
SRR2145494,0.99353325,0.0064667463
SRR5643942,0.99352735,0.006472647
ERR1297760,0.99353427,0.006465733
ERR1310393,0.99353427,0.006465733
ERR522491,0.99353427,0.006465733
SRR6408541,0.9935342,0.0064657927
ERR500168,0.99353427,0.006465733
SRR7453258,0.99353427,0.006465733
ERR1384518,0.9935335,0.006466508
ERR526069,0.99353427,0.006465733
SRR5165828,0.99353427,0.006465733
ERR498488,0.99353427,0.006465733
SRR1704289,0.99353427,0.006465733
SRR3094760,0.99353427,0.006465733
ERR1019713,0.99353427,0.006465733
ERR1383911,0.9935343,0.0064656734
ERR500606,0.9935342,0.0064657927
ERR2002319,0.99353427,0.006465733
SRR2145445,0.99352586,0.0064741373
ERR1624660,0.99349946,0.006500542
SRR5869257,0.99353427,0.006465733
ERR1681530,0.99353427,0.006465733
ERR695606,0.9935343,0.0064656734
SRR5688018,0.99353427,0.006465733
ERR1383343,0.9935342,0.0064657927
ERR2001849,0.99353427,0.006465733
ERR209281,0.9935343,0.0064656734
ERR1385096,0.99353397,0.006466031
SRR2144017,0.9935343,0.0064656734
SRR3503313,0.9935342,0.0064657927
SRR7454158,0.99353427,0.006465733
SRR1044032,0.99353427,0.006465733
ERR883504,0.99353427,0.006465733
SRR995946,0.9934636,0.006536424
SRR5467921,0.99353427,0.006465733
SRR6264733,0.99353427,0.006465733
DRR042820,0.9935342,0.0064657927
ERR2286252,0.9935342,0.0064657927
SRR3362066,0.99353427,0.006465733
SRR3951201,0.99353427,0.006465733
SRR5883628,0.99353427,0.006465733
SRR6038542,0.99353427,0.006465733
SRR6394130,0.99353427,0.006465733
SRR7453629,0.99353427,0.006465733
SRR7704479,0.99353427,0.006465733
SRR1632467,0.99353427,0.006465733
ERR1912964,0.9935342,0.0064657927
SRR8484999,0.99353415,0.0064658523
DRR042885,0.9935059,0.006494105
SRR995001,0.99353427,0.006465733
DRR029243,0.9935323,0.0064677
SRR6148393,0.99353427,0.006465733
SRR1704754,0.9935304,0.0064696074
SRR8356407,0.99353427,0.006465733
SRR1660169,0.99353427,0.006465733
SRR3191074,0.9935342,0.0064657927
SRR6931763,0.99353427,0.006465733
SRR5155817,0.99353427,0.006465733
SRR6931942,0.99353427,0.006465733
ERR1384158,0.9935342,0.0064657927
ERR531494,0.99353385,0.0064661503
ERR2730149,0.993533,0.0064669847
ERR1311316,0.9935341,0.006465912
ERR441610,0.9935344,0.006465614
SRR994733,0.99353427,0.006465733
SRR6413909,0.9935336,0.0064663887
SRR920931,0.99353427,0.006465733
ERR719914,0.9935341,0.006465912
ERR441513,0.9935335,0.006466508
SRR3362281,0.99353427,0.006465733
ERR531442,0.99353427,0.006465733
ERR1398195,0.99353427,0.006465733
SRR5868723,0.99353427,0.006465733
SRR7449261,0.9935344,0.006465614
ERR444606,0.99353045,0.0064695477
ERR2511864,0.99353427,0.006465733
SRR6264118,0.99353427,0.006465733
ERR1759968,0.9935342,0.0064657927
ERR107149,0.9935293,0.0064706802
ERR1382561,0.99353427,0.006465733
SRR3037087,0.99353427,0.006465733
SRR3094837,0.99353427,0.006465733
SRR2145299,0.9935342,0.0064657927
SRR6038467,0.99353427,0.006465733
ERR525798,0.99353427,0.006465733
SRR7448995,0.9935343,0.0064656734
ERR522096,0.99353427,0.006465733
SRR6408941,0.99350536,0.0064946413
ERR1384868,0.9935343,0.0064656734
ERR1383869,0.99353427,0.006465733
SRR2086749,0.9935343,0.0064656734
ERR579852,0.99353427,0.006465733
SRR3095006,0.99353385,0.0064661503
SRR6060208,0.99353427,0.006465733
ERR1384644,0.9935341,0.006465912
ERR1383586,0.9935342,0.0064657927
SRR5165712,0.99353415,0.0064658523
ERR1315484,0.99353427,0.006465733
SRR996303,0.99353427,0.006465733
SRR6444321,0.9935317,0.006468296
SRR6414242,0.99353427,0.006465733
SRR6309270,0.99353427,0.006465733
DRR043816,0.9935342,0.0064657927
ERR1759990,0.99353427,0.006465733
ERR441854,0.9935342,0.0064657927
SRR920666,0.99353427,0.006465733
SRR6028281,0.99353415,0.0064658523
SRR6414216,0.9935312,0.006468773
ERR1759885,0.99353427,0.006465733
ERR1398132,0.9935342,0.0064657927
SRR6038440,0.993528,0.0064719915
ERR2002039,0.99353427,0.006465733
SRR3361473,0.99353427,0.006465733
ERR579850,0.99353427,0.006465733
ERR500365,0.99353427,0.006465733
SRR5699482,0.99353427,0.006465733
ERR1310740,0.993507,0.0064929724
ERR1811136,0.9935336,0.0064663887
ERR500043,0.99353427,0.006465733
SRR6265508,0.99353427,0.006465733
SRR6411563,0.9935341,0.006465912
SRR7453917,0.99353427,0.006465733
ERR1383400,0.99353427,0.006465733
SRR3210052,0.99353343,0.0064665675
ERR1971203,0.99353015,0.006469846
ERR444146,0.99352515,0.0064748526
SRR5983279,0.9935254,0.006474614
ERR2624784,0.99353427,0.006465733
SRR6932336,0.99353427,0.006465733
ERR1311430,0.9935344,0.006465614
SRR5869665,0.99353427,0.006465733
ERR1913011,0.99353385,0.0064661503
SRR920698,0.99353427,0.006465733
SRR994971,0.99353427,0.006465733
ERR531964,0.99353427,0.006465733
SRR6265033,0.99353427,0.006465733
SRR6412173,0.99353385,0.0064661503
ERR1310574,0.99353427,0.006465733
SRR1923955,0.99353427,0.006465733
SRR5525178,0.9935344,0.006465614
ERR3005945,0.9935335,0.006466508
ERR441681,0.9935343,0.0064656734
ERR2738831,0.99353427,0.006465733
DRR043067,0.9935334,0.006466627
ERR883451,0.99353427,0.006465733
ERR981220,0.9935343,0.0064656734
ERR441195,0.99353427,0.006465733
ERR1313416,0.9935342,0.0064657927
SRR2923349,0.99353224,0.0064677596
SRR935353,0.99353427,0.006465733
SRR6451773,0.99353313,0.0064668655
ERR1809137,0.99353415,0.0064658523
SRR1949231,0.99353427,0.006465733
SRR6931638,0.99353427,0.006465733
SRR3094919,0.9935342,0.0064657927
ERR1624706,0.99353427,0.006465733
ERR2249176,0.99353427,0.006465733
ERR2511849,0.99353427,0.006465733
SRR1948932,0.99353427,0.006465733
ERR720099,0.9935342,0.0064657927
ERR498724,0.99353427,0.006465733
SRR3362206,0.99353427,0.006465733
SRR5165770,0.99353427,0.006465733
SRR6451734,0.9935342,0.0064657927
SRR3615209,0.99353427,0.006465733
ERR2538447,0.99353427,0.006465733
SRR7454015,0.99353355,0.0064664483
SRR1949188,0.9935177,0.006482303
SRR6932133,0.99353427,0.006465733
ERR1315743,0.99353427,0.006465733
SRR5155969,0.99353427,0.006465733
SRR2658773,0.99353427,0.006465733
SRR3037280,0.9935343,0.0064656734
ERR1529629,0.99353427,0.006465733
ERR1384610,0.9935341,0.006465912
ERR2784816,0.99353325,0.0064667463
SRR6408582,0.9935328,0.006467223
SRR6265653,0.99353427,0.006465733
SRR5156095,0.99353427,0.006465733
SRR388079,0.99353427,0.006465733
ERR719631,0.99353427,0.006465733
ERR209818,0.99353194,0.0064680576
SRR6264583,0.9935305,0.006469488
SRR3951095,0.9934944,0.0065056086
SRR6367313,0.99298143,0.007018566
ERR525898,0.9935342,0.0064657927
SRR5870057,0.99353427,0.006465733
SRR920240,0.99353427,0.006465733
SRR6931640,0.99353427,0.006465733
ERR2511729,0.9935341,0.006465912
ERR1315291,0.99353427,0.006465733
DRR050935,0.99353427,0.006465733
ERR2511017,0.99353427,0.006465733
SRR3931532,0.99353427,0.006465733
SRR6444967,0.9935243,0.006475687
ERR1383746,0.9935341,0.006465912
SRR6931157,0.993533,0.0064669847
SRR3361682,0.9935342,0.0064657927
SRR3503179,0.99353427,0.006465733
SRR3094960,0.99353427,0.006465733
SRR5165921,0.9935342,0.0064657927
DRR047554,0.9935289,0.0064710975
SRR6866680,0.99348474,0.0065152645
ERR1398072,0.9935342,0.0064657927
SRR1948852,0.9935336,0.0064663887
SRR2010294,0.99353427,0.006465733
ERR2739329,0.9935328,0.006467223
ERR443425,0.99353427,0.006465733
DRR018399,0.9935014,0.006498575
SRR1618091,0.9935343,0.0064656734
SRR996399,0.9935343,0.0064656734
ERR500730,0.99353427,0.006465733
ERR209442,0.9935343,0.0064656734
ERR209495,0.993534,0.0064659715
ERR1384279,0.9935343,0.0064656734
ERR2738596,0.9935336,0.0064663887
ERR719059,0.9935343,0.0064656734
ERR107087,0.99351907,0.0064809322
SRR7453424,0.99353427,0.006465733
SRR6054638,0.99353427,0.006465733
ERR1384220,0.9935342,0.0064657927
DRR050794,0.99353397,0.006466031
ERR2511197,0.99353427,0.006465733
SRR5983313,0.9935337,0.006466329
ERR2511730,0.9935342,0.0064657927
SRR995755,0.99344903,0.0065509677
SRR5525168,0.9935335,0.006466508
ERR443559,0.99353427,0.006465733
DRR047779,0.9935343,0.0064656734
ERR2538475,0.99353427,0.006465733
SRR3362136,0.9935338,0.00646621
SRR1948966,0.9935341,0.006465912
SRR6413880,0.9935342,0.0064657927
SRR957755,0.99353427,0.006465733
ERR579855,0.99353147,0.0064685345
SRR3191021,0.9935344,0.006465614
SRR3094896,0.9935344,0.006465614
SRR2658728,0.99353427,0.006465733
SRR5156166,0.99353427,0.006465733
ERR1310942,0.9935343,0.0064656734
SRR994715,0.99353427,0.006465733
SRR5868876,0.9935288,0.0064712167
SRR3053380,0.9935343,0.0064656734
SRR7454133,0.99353427,0.006465733
ERR1383477,0.9935343,0.0064656734
ERR2511791,0.9935342,0.0064657927
SRR6757614,0.99353427,0.006465733
SRR8485006,0.9935268,0.0064731836
ERR107090,0.9935322,0.006467819
SRR6239867,0.9935306,0.0064694285
ERR2003185,0.99353427,0.006465733
ERR1314084,0.9935306,0.0064694285
ERR1314047,0.99353427,0.006465733
SRR2145389,0.9935343,0.0064656734
DRR047864,0.99353284,0.0064671636
ERR719731,0.9935341,0.006465912
ERR1385522,0.99353427,0.006465733
ERR1971140,0.9935337,0.006466329
ERR525975,0.99353427,0.006465733
SRR1631066,0.99353427,0.006465733
ERR209803,0.99353427,0.006465733
ERR209804,0.9935342,0.0064657927
ERR520680,0.9933886,0.006611407
DRR043049,0.99353164,0.0064683557
SRR6444623,0.9935268,0.0064731836
SRR1617949,0.99353427,0.006465733
SRR995085,0.99353427,0.006465733
ERR1960692,0.99353427,0.006465733
SRR7449098,0.99353427,0.006465733
SRR5869330,0.99353427,0.006465733
SRR1950686,0.99353427,0.006465733
SRR3951191,0.99353427,0.006465733
SRR6757649,0.99353427,0.006465733
SRR6409220,0.99348724,0.006512761
SRR1633017,0.99353427,0.006465733
ERR499749,0.99353427,0.006465733
SRR920177,0.99353427,0.006465733
SRR1949276,0.99353427,0.006465733
SRR995470,0.99353427,0.006465733
SRR1704662,0.99353427,0.006465733
ERR501066,0.99353427,0.006465733
ERR867095,0.99353015,0.006469846
ERR1382771,0.9935342,0.0064657927
DRR024096,0.9935133,0.006486714
ERR209644,0.99353427,0.006465733
ERR365854,0.99353427,0.006465733
ERR1315014,0.99353427,0.006465733
ERR719544,0.9935343,0.0064656734
ERR866698,0.9935333,0.0064666867
SRR2761395,0.99352825,0.006471753
SRR994475,0.9935297,0.0064703226
ERR1297653,0.99353427,0.006465733
ERR1960823,0.99353427,0.006465733
SRR6874521,0.99353427,0.006465733
SRR5947865,0.99353427,0.006465733
ERR2538457,0.99353427,0.006465733
SRR994878,0.99353427,0.006465733
ERR1310503,0.99353427,0.006465733
ERR2511206,0.99353427,0.006465733
SRR505236,0.99353325,0.0064667463
SRR6038290,0.9935342,0.0064657927
ERR883577,0.99353427,0.006465733
ERR2511109,0.99353427,0.006465733
SRR3095050,0.9935343,0.0064656734
ERR1310879,0.9935339,0.0064660907
SRR6414380,0.99353427,0.006465733
ERR450955,0.99353427,0.006465733
SRR994522,0.99353427,0.006465733
ERR1971212,0.99353427,0.006465733
ERR209221,0.99353427,0.006465733
SRR6264086,0.99353427,0.006465733
SRR1922941,0.9935342,0.0064657927
SRR1949041,0.99353427,0.006465733
SRR6038516,0.99353373,0.0064662695
ERR531530,0.99353427,0.006465733
SRR6408611,0.99353427,0.006465733
ERR719348,0.993533,0.0064669847
SRR3362169,0.99353427,0.006465733
SRR5947900,0.99353373,0.0064662695
SRR6264019,0.9935342,0.0064657927
SRR5869983,0.99353427,0.006465733
ERR443987,0.99352723,0.0064727664
ERR441505,0.9935342,0.0064657927
SRR6409069,0.99349654,0.006503463
ERR500506,0.99353427,0.006465733
ERR1315364,0.9935342,0.0064657927
ERR441093,0.99353427,0.006465733
ERR2738566,0.99353427,0.006465733
ERR499708,0.9935342,0.0064657927
SRR3725761,0.9935338,0.00646621
SRR6412097,0.99353427,0.006465733
SRR996591,0.9935322,0.006467819
ERR1311198,0.99353427,0.006465733
ERR866661,0.99353427,0.006465733
ERR1385536,0.99353385,0.0064661503
ERR2511146,0.99353427,0.006465733
ERR209906,0.9935344,0.006465614
ERR525809,0.99353427,0.006465733
SRR6365035,0.99353427,0.006465733
ERR139200,0.9935334,0.006466627
SRR5467603,0.99353427,0.006465733
SRR3361472,0.99353427,0.006465733
ERR532057,0.9935223,0.0064777136
ERR499246,0.9933331,0.0066668987
ERR2738930,0.99353427,0.006465733
SRR7454013,0.99353427,0.006465733
ERR494351,0.99353325,0.0064667463
ERR365882,0.99353427,0.006465733
ERR2511402,0.99353427,0.006465733
SRR920930,0.99353427,0.006465733
ERR365927,0.9935342,0.0064657927
DRR018699,0.99329674,0.0067032576
SRR2086782,0.99353427,0.006465733
ERR441249,0.9935342,0.0064657927
SRR5155854,0.99353427,0.006465733
SRR6757601,0.99353427,0.006465733
ERR520694,0.99353427,0.006465733
SRR6054515,0.99352986,0.006470144
SRR3095212,0.99353427,0.006465733
SRR6394217,0.99353427,0.006465733
ERR525711,0.99353427,0.006465733
SRR6028180,0.99353135,0.0064686537
SRR3201947,0.99353427,0.006465733
SRR7453334,0.9935343,0.0064656734
ERR1384656,0.99353427,0.006465733
ERR1383141,0.99353397,0.006466031
ERR1109517,0.9935342,0.0064657927
SRR6413988,0.99353427,0.006465733
ERR1313714,0.993506,0.0064939857
SRR3362155,0.99353427,0.006465733
SRR6409009,0.9935343,0.0064656734
ERR531719,0.9935343,0.0064656734
ERR499819,0.99353415,0.0064658523
ERR1315036,0.9935342,0.0064657927
ERR719255,0.99353355,0.0064664483
ERR1315269,0.99353427,0.006465733
SRR6408887,0.993533,0.0064669847
ERR2730255,0.9935318,0.006468177
SRR1922847,0.9935342,0.0064657927
SRR1556872,0.99353427,0.006465733
SRR7453855,0.99353427,0.006465733
ERR451424,0.99353427,0.006465733
SRR7453951,0.99353427,0.006465733
ERR441552,0.99353427,0.006465733
ERR525778,0.9935341,0.006465912
DRR030601,0.99353427,0.006465733
SRR7449250,0.99335635,0.006643653
ERR983868,0.99353427,0.006465733
SRR7453693,0.9935341,0.006465912
ERR1314514,0.99353427,0.006465733
SRR995967,0.9935343,0.0064656734
ERR499545,0.99353427,0.006465733
SRR8356308,0.9935343,0.0064656734
DRR048110,0.9935341,0.006465912
SRR3938008,0.99353427,0.006465733
SRR5699389,0.99353427,0.006465733
SRR6028268,0.9935339,0.0064660907
SRR3503428,0.9935341,0.006465912
ERR520716,0.99353427,0.006465733
SRR3647873,0.9935343,0.0064656734
SRR994991,0.99353427,0.006465733
ERR531484,0.9935291,0.0064709187
SRR3362149,0.99353427,0.006465733
SRR5687865,0.99353427,0.006465733
SRR505174,0.99353176,0.0064682364
ERR1382967,0.99353427,0.006465733
SRR5155996,0.9935342,0.0064657927
ERR983870,0.99353427,0.006465733
SRR2143705,0.99353427,0.006465733
SRR996556,0.9935323,0.0064677
SRR5644037,0.9934802,0.0065197945
SRR6028521,0.9935341,0.006465912
ERR498777,0.99353427,0.006465733
ERR522274,0.9935342,0.0064657927
ERR2002373,0.99353427,0.006465733
ERR500588,0.99353427,0.006465733
SRR920138,0.99353427,0.006465733
DRR030483,0.99353427,0.006465733
SRR6263989,0.99353427,0.006465733
ERR3006048,0.9935223,0.0064777136
SRR5467746,0.99349606,0.0065039396
SRR3419422,0.99353427,0.006465733
SRR6028607,0.99353385,0.0064661503
DRR050911,0.9935343,0.0064656734
ERR2042069,0.99353355,0.0064664483
SRR6309224,0.9935343,0.0064656734
SRR6309261,0.99353427,0.006465733
SRR1660226,0.99353427,0.006465733
SRR6414203,0.99353427,0.006465733
ERR2738769,0.9935342,0.0064657927
SRR1624860,0.99353427,0.006465733
SRR5868621,0.99353427,0.006465733
DRR018406,0.9935316,0.0064684153
ERR209249,0.99353427,0.006465733
ERR500304,0.99353427,0.006465733
ERR2198637,0.9935342,0.0064657927
ERR2001908,0.99353427,0.006465733
SRR823343,0.99353164,0.0064683557
SRR6394051,0.99353427,0.006465733
ERR1297701,0.99353427,0.006465733
ERR1383386,0.9935342,0.0064657927
ERR2001840,0.99353427,0.006465733
ERR500538,0.9935333,0.0064666867
ERR209720,0.99353427,0.006465733
SRR996572,0.99352276,0.0064772367
ERR2003284,0.99353427,0.006465733
SRR6409174,0.9935341,0.006465912
SRR5870070,0.99353427,0.006465733
DRR048186,0.99353313,0.0064668655
SRR6931184,0.99353427,0.006465733
ERR2730333,0.9935341,0.006465912
SRR6264663,0.9935341,0.006465912
SRR1583590,0.9935333,0.0064666867
ERR444008,0.9935342,0.0064657927
ERR1398197,0.99353427,0.006465733
SRR996877,0.99353427,0.006465733
SRR5869179,0.99353427,0.006465733
SRR6932009,0.99353427,0.006465733
ERR1314062,0.9935342,0.0064657927
SRR1632305,0.99353427,0.006465733
ERR1384554,0.9935342,0.0064657927
SRR1949120,0.99353427,0.006465733
ERR500621,0.99353427,0.006465733
ERR1701224,0.99353427,0.006465733
DRR029218,0.9935317,0.006468296
ERR561560,0.9935287,0.0064712763
SRR6931373,0.99353427,0.006465733
ERR2784798,0.9935336,0.0064663887
SRR5196359,0.99353427,0.006465733
SRR995602,0.99353427,0.006465733
SRR2761182,0.99353427,0.006465733
SRR996696,0.99353427,0.006465733
ERR522288,0.99353427,0.006465733
ERR532021,0.9934774,0.006522596
SRR2761253,0.99353427,0.006465733
ERR1315534,0.9935341,0.006465912
SRR6408914,0.9935342,0.0064657927
SRR920248,0.99353427,0.006465733
SRR2154937,0.99353427,0.006465733
SRR996565,0.99353313,0.0064668655
ERR498984,0.99353427,0.006465733
SRR5178171,0.99353427,0.006465733
SRR996745,0.99353427,0.006465733
SRR7449125,0.99353427,0.006465733
SRR6443940,0.99353063,0.006469369
SRR2761296,0.99353397,0.006466031
ERR451294,0.99353427,0.006465733
SRR6874317,0.99348223,0.006517768
SRR7441370,0.9934921,0.0065078735
SRR5635171,0.99353427,0.006465733
ERR866949,0.99353427,0.006465733
ERR499601,0.99353427,0.006465733
ERR1384391,0.99353427,0.006465733
ERR500868,0.99353427,0.006465733
DRR042723,0.99352014,0.0064798594
SRR6412143,0.9935343,0.0064656734
SRR5644030,0.9935142,0.00648582
SRR6148466,0.99353427,0.006465733
ERR2738894,0.9935337,0.006466329
SRR6436938,0.99348176,0.0065182447
ERR500660,0.99353427,0.006465733
ERR2739281,0.99353427,0.006465733
ERR441349,0.9935342,0.0064657927
DRR030581,0.99352,0.0064799786
SRR6364994,0.99353427,0.006465733
ERR1558869,0.99255216,0.007447839
SRR6264168,0.99353427,0.006465733
SRR2155012,0.99353427,0.006465733
SRR3214695,0.99353427,0.006465733
ERR531777,0.9935344,0.006465614
SRR921076,0.99353427,0.006465733
ERR579539,0.99353427,0.006465733
ERR499068,0.9935341,0.006465912
SRR6038512,0.9935342,0.0064657927
SRR3037143,0.99353427,0.006465733
ERR1384248,0.9935342,0.0064657927
SRR3647673,0.9935343,0.0064656734
ERR1384584,0.9935342,0.0064657927
SRR6932300,0.99353427,0.006465733
ERR1311420,0.99353373,0.0064662695
DRR029212,0.99353427,0.006465733
SRR1624842,0.99353427,0.006465733
SRR6028547,0.99353254,0.0064674616
ERR2003268,0.99353427,0.006465733
ERR1310009,0.99353427,0.006465733
SRR7448770,0.99353427,0.006465733
SRR6411801,0.9935342,0.0064657927
ERR1600438,0.99353427,0.006465733
SRR3201910,0.99353427,0.006465733
ERR719070,0.9935343,0.0064656734
SRR6444955,0.993525,0.006474972
DRR047626,0.9935314,0.006468594
ERR1385052,0.9935343,0.0064656734
SRR2010312,0.99353427,0.006465733
ERR1383164,0.99353427,0.006465733
ERR525928,0.99353427,0.006465733
ERR521450,0.99353427,0.006465733
SRR1949189,0.99353427,0.006465733
SRR5525247,0.99353427,0.006465733
SRR1145302,0.99351794,0.0064820647
SRR6409040,0.99352896,0.006471038
ERR444574,0.9935287,0.0064712763
SRR5947860,0.99353397,0.006466031
SRR920652,0.99353427,0.006465733
SRR7453510,0.99353427,0.006465733
SRR2658771,0.99353427,0.006465733
ERR444718,0.99353427,0.006465733
ERR1701288,0.99353427,0.006465733
SRR2761379,0.99353427,0.006465733
ERR1315090,0.9935335,0.006466508
ERR365905,0.99353427,0.006465733
SRR6931929,0.99353427,0.006465733
ERR1314722,0.9935335,0.006466508
SRR6414209,0.99353385,0.0064661503
SRR996309,0.99353427,0.006465733
ERR719236,0.9935341,0.006465912
SRR996910,0.99353427,0.006465733
ERR139472,0.9935335,0.006466508
SRR2658713,0.99353427,0.006465733
SRR5155968,0.99353427,0.006465733
ERR2738672,0.99353427,0.006465733
DRR041879,0.99353325,0.0064667463
SRR3660086,0.99353427,0.006465733
SRR1631454,0.99353427,0.006465733
ERR720140,0.9935342,0.0064657927
DRR042911,0.99353373,0.0064662695
SRR6054557,0.9935341,0.006465912
SRR1631664,0.99353427,0.006465733
SRR3362269,0.99353427,0.006465733
ERR499756,0.99353427,0.006465733
ERR1309844,0.9935343,0.0064656734
ERR526086,0.9935342,0.0064657927
SRR6394194,0.9935266,0.006473422
SRR5467637,0.99353427,0.006465733
ERR2011914,0.99353427,0.006465733
ERR209166,0.9935341,0.006465912
ERR1310454,0.9935314,0.006468594
ERR1314217,0.9935322,0.006467819
ERR1314046,0.99353427,0.006465733
SRR5699491,0.99353427,0.006465733
SRR1624809,0.99353427,0.006465733
SRR5467587,0.9935324,0.006467581
ERR2198631,0.99353427,0.006465733
ERR368893,0.9935336,0.0064663887
ERR579498,0.99353427,0.006465733
ERR2309093,0.9935342,0.0064657927
SRR6931414,0.99353427,0.006465733
SRR5868782,0.99353427,0.006465733
SRR6408620,0.99353427,0.006465733
DRR024044,0.9935342,0.0064657927
SRR5644013,0.99353427,0.006465733
ERR579474,0.99353427,0.006465733
SRR2761078,0.99353427,0.006465733
ERR2538513,0.99353427,0.006465733
ERR209850,0.99353427,0.006465733
ERR498481,0.99353427,0.006465733
ERR209083,0.99353427,0.006465733
ERR209636,0.9935339,0.0064660907
ERR139023,0.99353427,0.006465733
DRR043059,0.9935335,0.006466508
ERR2286341,0.9935341,0.006465912
SRR6367240,0.99353427,0.006465733
ERR1310048,0.99353427,0.006465733
SRR1949166,0.99353427,0.006465733
ERR1760011,0.99353427,0.006465733
ERR1314998,0.99353427,0.006465733
SRR6411803,0.99353427,0.006465733
ERR1310771,0.99353427,0.006465733
ERR2002251,0.99353427,0.006465733
SRR1660227,0.99353427,0.006465733
ERR2511425,0.99353427,0.006465733
SRR3037225,0.99353427,0.006465733
ERR883439,0.99353343,0.0064665675
SRR5699145,0.99353427,0.006465733
SRR5178158,0.99353427,0.006465733
ERR450769,0.99353427,0.006465733
SRR995561,0.99353427,0.006465733
SRR3951133,0.99349743,0.0065025687
