,root:Host-associated,Unknown
SRR6931595,0.99996674,3.325939e-05
SRR2086851,0.99996674,3.325939e-05
SRR6394247,0.99996674,3.325939e-05
SRR1617965,0.99996674,3.325939e-05
SRR6412140,0.99996674,3.325939e-05
SRR7449424,0.99996674,3.325939e-05
ERR1315130,0.99996674,3.325939e-05
ERR501396,0.99996674,3.325939e-05
ERR1971291,0.99996674,3.325939e-05
ERR2738648,0.99996674,3.325939e-05
DRR044249,0.99996674,3.325939e-05
DRR060280,0.9999666,3.33786e-05
SRR2658200,0.99996674,3.325939e-05
ERR579853,0.99996674,3.325939e-05
SRR6414240,0.99996674,3.325939e-05
ERR442033,0.99996674,3.325939e-05
SRR3951172,0.99996674,3.325939e-05
SRR6444223,0.99996674,3.325939e-05
SRR7449431,0.99996674,3.325939e-05
ERR107100,0.9999668,3.3199787e-05
ERR1383865,0.99996674,3.325939e-05
SRR6414181,0.99996674,3.325939e-05
SRR1653628,0.99996674,3.325939e-05
SRR5165993,0.99996674,3.325939e-05
ERR1701249,0.99996674,3.325939e-05
ERR451411,0.99996674,3.325939e-05
ERR3005986,0.99996674,3.325939e-05
SRR3581234,0.99996674,3.325939e-05
DRR042939,0.99996674,3.325939e-05
SRR4303146,0.99996674,3.325939e-05
SRR3581199,0.99996674,3.325939e-05
SRR7453297,0.99996674,3.325939e-05
DRR043998,0.99996674,3.325939e-05
SRR2046732,0.99996674,3.325939e-05
SRR1617951,0.9999666,3.33786e-05
SRR6931192,0.99996674,3.325939e-05
ERR451145,0.99996674,3.325939e-05
ERR520837,0.99996674,3.325939e-05
ERR1297834,0.99996674,3.325939e-05
ERR1315072,0.99996674,3.325939e-05
SRR997057,0.99996674,3.325939e-05
ERR139522,0.99996674,3.325939e-05
SRR2145657,0.99996674,3.325939e-05
ERR532204,0.9999666,3.33786e-05
SRR6932321,0.99996674,3.325939e-05
ERR1960685,0.99996674,3.325939e-05
SRR6054556,0.9999666,3.33786e-05
SRR6028418,0.99996674,3.325939e-05
SRR6264091,0.99996674,3.325939e-05
SRR1950712,0.99996674,3.325939e-05
SRR6411791,0.99996674,3.325939e-05
ERR441320,0.99996674,3.325939e-05
SRR6265462,0.99996674,3.325939e-05
ERR441895,0.99996674,3.325939e-05
ERR2002272,0.99996674,3.325939e-05
ERR441354,0.9999667,3.3318996e-05
ERR2511096,0.99996674,3.325939e-05
ERR2739013,0.99996674,3.325939e-05
ERR1315694,0.99996674,3.325939e-05
SRR3503223,0.99996674,3.325939e-05
SRR2086953,0.99996674,3.325939e-05
ERR1474574,0.99996674,3.325939e-05
ERR441806,0.99996674,3.325939e-05
ERR719185,0.9999668,3.3199787e-05
DRR044282,0.99996674,3.325939e-05
DRR042906,0.99996674,3.325939e-05
SRR5983483,0.99996674,3.325939e-05
SRR6931748,0.99996674,3.325939e-05
SRR3037277,0.99996674,3.325939e-05
SRR2761072,0.99996674,3.325939e-05
SRR1622907,0.99996674,3.325939e-05
SRR6444179,0.99996674,3.325939e-05
ERR531844,0.99996674,3.325939e-05
SRR5983329,0.99996674,3.325939e-05
ERR1384400,0.99996674,3.325939e-05
ERR2249194,0.99996674,3.325939e-05
ERR1760119,0.99996674,3.325939e-05
SRR1623166,0.99996674,3.325939e-05
ERR1310070,0.99996674,3.325939e-05
SRR6408552,0.99996674,3.325939e-05
ERR720139,0.99996674,3.325939e-05
ERR1385398,0.99996674,3.325939e-05
SRR2761401,0.99996674,3.325939e-05
ERR2001904,0.9999666,3.33786e-05
SRR6409166,0.99996674,3.325939e-05
SRR505211,0.99996674,3.325939e-05
SRR3201995,0.9999668,3.3199787e-05
SRR2658797,0.99996674,3.325939e-05
DRR047510,0.99996674,3.325939e-05
ERR1876225,0.99996674,3.325939e-05
ERR441230,0.99996674,3.325939e-05
SRR1631301,0.99996674,3.325939e-05
SRR2145430,0.99996674,3.325939e-05
DRR067965,0.99996674,3.325939e-05
ERR2738918,0.99996674,3.325939e-05
DRR047940,0.99996674,3.325939e-05
ERR2511461,0.9999668,3.3199787e-05
ERR441223,0.99996674,3.325939e-05
ERR579686,0.9999667,3.3318996e-05
SRR6028268,0.99996674,3.325939e-05
ERR1311575,0.99996674,3.325939e-05
ERR2738904,0.99996674,3.325939e-05
ERR1885251,0.99996674,3.325939e-05
SRR6414326,0.99996674,3.325939e-05
SRR5869252,0.99996674,3.325939e-05
DRR047797,0.99996674,3.325939e-05
ERR498761,0.99996674,3.325939e-05
SRR3030602,0.99996674,3.325939e-05
SRR3201919,0.99996674,3.325939e-05
SRR2145616,0.9999666,3.33786e-05
SRR6931218,0.99996674,3.325939e-05
ERR579469,0.99996674,3.325939e-05
DRR042930,0.99996674,3.325939e-05
SRR6444080,0.99996674,3.325939e-05
SRR6444898,0.99996674,3.325939e-05
DRR029221,0.99996674,3.325939e-05
ERR1311269,0.99996674,3.325939e-05
SRR1631045,0.99996674,3.325939e-05
ERR443275,0.99996674,3.325939e-05
SRR6444485,0.99996674,3.325939e-05
SRR7449507,0.99996674,3.325939e-05
SRR1922923,0.99996674,3.325939e-05
ERR2511655,0.99996674,3.325939e-05
ERR1971195,0.99996674,3.325939e-05
ERR441420,0.99996674,3.325939e-05
SRR3419410,0.9999668,3.3199787e-05
SRR2658241,0.99996674,3.325939e-05
DRR029144,0.99996674,3.325939e-05
ERR522547,0.99996674,3.325939e-05
SRR6239868,0.99996674,3.325939e-05
SRR6444619,0.99996674,3.325939e-05
ERR883597,0.99996674,3.325939e-05
ERR2003097,0.99996674,3.325939e-05
ERR209058,0.99996674,3.325939e-05
ERR1309913,0.99996674,3.325939e-05
SRR3094859,0.9999666,3.33786e-05
SRR3191037,0.99996674,3.325939e-05
ERR522383,0.99996674,3.325939e-05
ERR2738937,0.99996674,3.325939e-05
SRR1949319,0.99996674,3.325939e-05
SRR6931339,0.99996674,3.325939e-05
ERR1314793,0.99996674,3.325939e-05
ERR1311335,0.99996674,3.325939e-05
DRR044317,0.99996674,3.325939e-05
SRR995474,0.99996674,3.325939e-05
SRR920659,0.99996674,3.325939e-05
SRR1617838,0.99996674,3.325939e-05
SRR7453855,0.99996674,3.325939e-05
ERR719569,0.99996674,3.325939e-05
ERR2511594,0.99996674,3.325939e-05
ERR2286307,0.99996674,3.325939e-05
ERR1111206,0.99996674,3.325939e-05
ERR2249177,0.99996674,3.325939e-05
SRR6874508,0.99996674,3.325939e-05
SRR6309237,0.99996674,3.325939e-05
ERR1313963,0.9999666,3.33786e-05
SRR6393975,0.99996674,3.325939e-05
SRR8356395,0.99996674,3.325939e-05
ERR499602,0.99996674,3.325939e-05
ERR1529648,0.99996674,3.325939e-05
ERR1315720,0.99996674,3.325939e-05
ERR2538432,0.99996674,3.325939e-05
ERR1309617,0.99996674,3.325939e-05
ERR441336,0.99996674,3.325939e-05
DRR041911,0.99996674,3.325939e-05
ERR866682,0.99996674,3.325939e-05
ERR1383098,0.9999666,3.33786e-05
ERR1315117,0.99996674,3.325939e-05
SRR3503307,0.99996674,3.325939e-05
ERR209221,0.99996674,3.325939e-05
SRR346884,0.99996674,3.325939e-05
ERR1382720,0.99996674,3.325939e-05
ERR980898,0.99996674,3.325939e-05
SRR505192,0.99996674,3.325939e-05
SRR1631519,0.99996674,3.325939e-05
SRR6239862,0.99996674,3.325939e-05
SRR1631661,0.99996674,3.325939e-05
ERR1314297,0.99996674,3.325939e-05
ERR1383724,0.99996674,3.325939e-05
SRR1653629,0.99996674,3.325939e-05
SRR2145632,0.99996674,3.325939e-05
ERR1311217,0.9999666,3.33786e-05
ERR443814,0.9999666,3.33786e-05
SRR5525208,0.99996674,3.325939e-05
ERR2991601,0.99996674,3.325939e-05
ERR561190,0.99996674,3.325939e-05
ERR1558910,0.99996674,3.325939e-05
SRR1948932,0.99996674,3.325939e-05
ERR443931,0.99996674,3.325939e-05
ERR531835,0.99996674,3.325939e-05
ERR1311518,0.99996674,3.325939e-05
SRR6028214,0.99996674,3.325939e-05
SRR6899987,0.99996674,3.325939e-05
DRR024162,0.99996674,3.325939e-05
DRR044327,0.99996674,3.325939e-05
ERR1314013,0.99996674,3.325939e-05
ERR2738752,0.99996674,3.325939e-05
ERR443904,0.99996674,3.325939e-05
ERR531906,0.99996674,3.325939e-05
ERR1398211,0.99996674,3.325939e-05
ERR1309866,0.99996674,3.325939e-05
ERR1398234,0.99996674,3.325939e-05
SRR6931196,0.99996674,3.325939e-05
ERR2003148,0.99996674,3.325939e-05
ERR501265,0.99996674,3.325939e-05
ERR1529645,0.99996674,3.325939e-05
SRR6413923,0.99996674,3.325939e-05
ERR501006,0.99996674,3.325939e-05
ERR1960832,0.99996674,3.325939e-05
DRR050803,0.99996674,3.325939e-05
ERR2003240,0.99996674,3.325939e-05
SRR6931533,0.99996674,3.325939e-05
SRR5178160,0.99996674,3.325939e-05
ERR522643,0.99996674,3.325939e-05
SRR6038394,0.99996674,3.325939e-05
SRR5699125,0.99996674,3.325939e-05
SRR5155979,0.99996674,3.325939e-05
ERR1811190,0.99996674,3.325939e-05
SRR3037251,0.99996674,3.325939e-05
ERR520682,0.99996674,3.325939e-05
ERR1382466,0.99996674,3.325939e-05
SRR3030628,0.99996674,3.325939e-05
DRR043053,0.99996674,3.325939e-05
SRR5942117,0.99996674,3.325939e-05
ERR2738663,0.99996674,3.325939e-05
DRR043712,0.99996674,3.325939e-05
ERR1759907,0.99996674,3.325939e-05
ERR522648,0.99996674,3.325939e-05
SRR6239907,0.99996674,3.325939e-05
SRR6411776,0.99996674,3.325939e-05
SRR6443960,0.99996674,3.325939e-05
SRR1949313,0.99996674,3.325939e-05
SRR5156116,0.99996674,3.325939e-05
ERR525880,0.99996674,3.325939e-05
ERR441186,0.99996674,3.325939e-05
SRR6931978,0.99996674,3.325939e-05
ERR520856,0.99996674,3.325939e-05
ERR2739107,0.99996674,3.325939e-05
ERR525692,0.99996674,3.325939e-05
SRR6411806,0.99996674,3.325939e-05
SRR6932216,0.99996674,3.325939e-05
SRR995457,0.99996674,3.325939e-05
ERR579430,0.99996674,3.325939e-05
ERR1384222,0.99996674,3.325939e-05
SRR5467696,0.99996674,3.325939e-05
ERR1811269,0.99996674,3.325939e-05
DRR047448,0.99996674,3.325939e-05
ERR441157,0.99996674,3.325939e-05
ERR719014,0.99996674,3.325939e-05
ERR1313991,0.99996674,3.325939e-05
ERR2511060,0.99996674,3.325939e-05
SRR6411678,0.99996674,3.325939e-05
ERR500770,0.99996674,3.325939e-05
SRR5467846,0.99996674,3.325939e-05
ERR531632,0.9999666,3.33786e-05
ERR209797,0.99996674,3.325939e-05
ERR1382630,0.99996674,3.325939e-05
SRR2145654,0.99996674,3.325939e-05
SRR6264571,0.99996674,3.325939e-05
ERR500522,0.99996674,3.325939e-05
ERR2247337,0.99996674,3.325939e-05
SRR7453908,0.99996674,3.325939e-05
SRR2145310,0.99996674,3.325939e-05
SRR5869715,0.99996674,3.325939e-05
DRR048034,0.99996674,3.325939e-05
SRR822873,0.99996674,3.325939e-05
ERR1960807,0.99996674,3.325939e-05
ERR1913048,0.99996674,3.325939e-05
ERR2563312,0.99996674,3.325939e-05
SRR2154953,0.99996674,3.325939e-05
ERR2003110,0.99996674,3.325939e-05
SRR7453756,0.99996674,3.325939e-05
SRR994958,0.99996674,3.325939e-05
ERR1811114,0.99996674,3.325939e-05
SRR6394108,0.99996674,3.325939e-05
SRR2155028,0.99996674,3.325939e-05
ERR107080,0.99996674,3.325939e-05
ERR525802,0.99996674,3.325939e-05
SRR6411782,0.99996674,3.325939e-05
ERR1384908,0.99996674,3.325939e-05
SRR6445015,0.9999666,3.33786e-05
SRR6444413,0.99996674,3.325939e-05
ERR501375,0.99996674,3.325939e-05
DRR044236,0.99996674,3.325939e-05
SRR7449216,0.99996674,3.325939e-05
SRR6412047,0.99996674,3.325939e-05
ERR442048,0.99996674,3.325939e-05
SRR6444611,0.99996674,3.325939e-05
ERR531485,0.9999666,3.33786e-05
ERR1823609,0.9999666,3.33786e-05
SRR1660147,0.99996674,3.325939e-05
ERR1385326,0.99996674,3.325939e-05
ERR531907,0.99996674,3.325939e-05
ERR531940,0.99996674,3.325939e-05
SRR6408631,0.99996674,3.325939e-05
ERR1313632,0.99996674,3.325939e-05
SRR6932369,0.99996674,3.325939e-05
ERR1611420,0.99996674,3.325939e-05
ERR866613,0.99996674,3.325939e-05
SRR6264578,0.99996674,3.325939e-05
ERR209469,0.99996674,3.325939e-05
SRR6414363,0.99996674,3.325939e-05
ERR522425,0.9999668,3.3199787e-05
ERR1383074,0.99996674,3.325939e-05
ERR451016,0.99996674,3.325939e-05
SRR387956,0.99996674,3.325939e-05
ERR1385281,0.99996674,3.325939e-05
SRR6414405,0.99996674,3.325939e-05
ERR1382622,0.99996674,3.325939e-05
ERR2510973,0.9999666,3.33786e-05
DRR068227,0.99996674,3.325939e-05
SRR6264637,0.99996674,3.325939e-05
DRR042908,0.99996674,3.325939e-05
SRR2761387,0.9999668,3.3199787e-05
SRR7453644,0.99996674,3.325939e-05
DRR047826,0.99996674,3.325939e-05
SRR920692,0.99996674,3.325939e-05
SRR2658788,0.99996674,3.325939e-05
ERR1971132,0.99996674,3.325939e-05
SRR6394140,0.99996674,3.325939e-05
ERR1311474,0.99996674,3.325939e-05
SRR5156025,0.99996674,3.325939e-05
SRR1624808,0.99996674,3.325939e-05
SRR6931478,0.99996674,3.325939e-05
ERR525751,0.99996674,3.325939e-05
SRR3037125,0.99996674,3.325939e-05
DRR043977,0.99996674,3.325939e-05
ERR719793,0.99996674,3.325939e-05
SRR1617858,0.99996674,3.325939e-05
DRR030491,0.99996674,3.325939e-05
ERR500722,0.99996674,3.325939e-05
ERR1311624,0.99996674,3.325939e-05
SRR6932197,0.99996674,3.325939e-05
SRR6414353,0.99996674,3.325939e-05
ERR1382576,0.99996674,3.325939e-05
ERR719346,0.99996674,3.325939e-05
SRR3053320,0.99996674,3.325939e-05
ERR1297766,0.99996674,3.325939e-05
ERR2511488,0.99996674,3.325939e-05
ERR1297779,0.99996674,3.325939e-05
SRR2761184,0.99996674,3.325939e-05
SRR6411928,0.99996674,3.325939e-05
SRR6264002,0.99996674,3.325939e-05
DRR041898,0.99996674,3.325939e-05
ERR441886,0.99996674,3.325939e-05
ERR1811245,0.99996674,3.325939e-05
ERR442038,0.99996674,3.325939e-05
ERR719587,0.9999668,3.3199787e-05
SRR7453783,0.99996674,3.325939e-05
SRR388087,0.99996674,3.325939e-05
SRR1145392,0.9999666,3.33786e-05
SRR1949033,0.99996674,3.325939e-05
SRR5869551,0.99996674,3.325939e-05
SRR2980298,0.99996674,3.325939e-05
SRR6409032,0.99996674,3.325939e-05
ERR522689,0.99996674,3.325939e-05
SRR5467910,0.99996674,3.325939e-05
ERR1811326,0.99996674,3.325939e-05
SRR994730,0.99996674,3.325939e-05
ERR1600437,0.99996674,3.325939e-05
ERR2002185,0.99996674,3.325939e-05
SRR1822430,0.99996674,3.325939e-05
SRR6866680,0.99996674,3.325939e-05
SRR6409098,0.99996674,3.325939e-05
ERR499910,0.99996674,3.325939e-05
SRR1299248,0.9999666,3.33786e-05
SRR1623215,0.99996674,3.325939e-05
SRR994655,0.99996674,3.325939e-05
SRR1556840,0.99996674,3.325939e-05
SRR919596,0.99996674,3.325939e-05
ERR867178,0.99996674,3.325939e-05
SRR2145374,0.99996674,3.325939e-05
SRR3095122,0.99996674,3.325939e-05
ERR2739363,0.99996674,3.325939e-05
ERR866717,0.99996674,3.325939e-05
ERR1383037,0.99996674,3.325939e-05
DRR048081,0.99996674,3.325939e-05
ERR1313420,0.99996674,3.325939e-05
ERR1310542,0.99996674,3.325939e-05
ERR139200,0.9999666,3.33786e-05
ERR106999,0.99996674,3.325939e-05
ERR1313546,0.99996674,3.325939e-05
SRR388000,0.99996674,3.325939e-05
ERR1960715,0.99996674,3.325939e-05
ERR441561,0.99996674,3.325939e-05
DRR043061,0.99996674,3.325939e-05
ERR719542,0.99996674,3.325939e-05
ERR1384734,0.99996674,3.325939e-05
SRR6264059,0.99996674,3.325939e-05
SRR6931143,0.99996674,3.325939e-05
SRR3951045,0.99996674,3.325939e-05
ERR1760131,0.99996674,3.325939e-05
ERR2011938,0.99996674,3.325939e-05
SRR997114,0.99996674,3.325939e-05
SRR5643969,0.99996674,3.325939e-05
ERR579801,0.99996674,3.325939e-05
ERR1310339,0.99996674,3.325939e-05
SRR996552,0.99996674,3.325939e-05
ERR2806301,0.99996674,3.325939e-05
ERR1385096,0.99996674,3.325939e-05
SRR8356261,0.99996674,3.325939e-05
ERR1912964,0.99996674,3.325939e-05
ERR2531912,0.99996674,3.325939e-05
DRR043699,0.99996674,3.325939e-05
ERR2511498,0.99996674,3.325939e-05
SRR7453623,0.99996674,3.325939e-05
ERR107219,0.99996674,3.325939e-05
ERR501363,0.99996674,3.325939e-05
ERR719846,0.99996674,3.325939e-05
ERR1913082,0.9999667,3.3318996e-05
SRR6412013,0.99996674,3.325939e-05
SRR6409276,0.99996674,3.325939e-05
SRR7453890,0.99996674,3.325939e-05
SRR5467550,0.99996674,3.325939e-05
ERR2144864,0.99996674,3.325939e-05
ERR1383058,0.99996674,3.325939e-05
SRR2010321,0.99996674,3.325939e-05
ERR2003223,0.99996674,3.325939e-05
ERR2511017,0.99996674,3.325939e-05
SRR5868820,0.99996674,3.325939e-05
ERR1971199,0.99996674,3.325939e-05
SRR1923805,0.99996674,3.325939e-05
SRR5971045,0.99996674,3.325939e-05
SRR2046619,0.99996674,3.325939e-05
ERR1328422,0.99996674,3.325939e-05
ERR500444,0.99996674,3.325939e-05
SRR7448657,0.99996674,3.325939e-05
SRR7454010,0.99996674,3.325939e-05
ERR442029,0.99996674,3.325939e-05
SRR7449237,0.99996674,3.325939e-05
ERR501074,0.99996674,3.325939e-05
ERR2784684,0.99996674,3.325939e-05
SRR1632486,0.99996674,3.325939e-05
ERR139453,0.99996674,3.325939e-05
SRR6412110,0.99996674,3.325939e-05
SRR6148410,0.99996674,3.325939e-05
ERR1382627,0.99996674,3.325939e-05
ERR719955,0.9999668,3.3199787e-05
SRR7449339,0.99996674,3.325939e-05
ERR2511328,0.99996674,3.325939e-05
ERR719527,0.9999668,3.3199787e-05
SRR6444443,0.99996674,3.325939e-05
SRR6444646,0.99996674,3.325939e-05
ERR498476,0.99996674,3.325939e-05
DRR050909,0.99996674,3.325939e-05
ERR883413,0.99996674,3.325939e-05
ERR441150,0.99996674,3.325939e-05
ERR2511849,0.99996674,3.325939e-05
SRR7453954,0.99996674,3.325939e-05
SRR6413968,0.99996674,3.325939e-05
ERR983861,0.99996674,3.325939e-05
ERR1384805,0.99996674,3.325939e-05
SRR920152,0.99996674,3.325939e-05
SRR1030253,0.99996674,3.325939e-05
ERR443622,0.99996674,3.325939e-05
SRR3400391,0.99996674,3.325939e-05
SRR997113,0.99996674,3.325939e-05
ERR1383470,0.99996674,3.325939e-05
ERR499177,0.99996674,3.325939e-05
SRR1822487,0.99996674,3.325939e-05
ERR500040,0.99996674,3.325939e-05
ERR209846,0.99996674,3.325939e-05
SRR3094717,0.99996674,3.325939e-05
ERR1624720,0.99996674,3.325939e-05
ERR1383777,0.99996674,3.325939e-05
ERR532253,0.99996674,3.325939e-05
ERR531669,0.99996674,3.325939e-05
SRR6394095,0.99996674,3.325939e-05
ERR2738882,0.99996674,3.325939e-05
ERR531874,0.99996674,3.325939e-05
ERR2002010,0.99996674,3.325939e-05
ERR1383449,0.99996674,3.325939e-05
SRR6411511,0.99996674,3.325939e-05
ERR2511905,0.99996674,3.325939e-05
SRR6413881,0.99996674,3.325939e-05
SRR5483102,0.99996674,3.325939e-05
DRR043813,0.99996674,3.325939e-05
ERR1297705,0.99996674,3.325939e-05
ERR2738965,0.99996674,3.325939e-05
ERR1310123,0.99996674,3.325939e-05
ERR441396,0.99996674,3.325939e-05
ERR500076,0.99996674,3.325939e-05
ERR500627,0.99996674,3.325939e-05
ERR2784846,0.99996674,3.325939e-05
ERR2662930,0.99996674,3.325939e-05
ERR2806325,0.99996674,3.325939e-05
ERR719913,0.99996674,3.325939e-05
DRR029198,0.99996674,3.325939e-05
SRR3502012,0.99996674,3.325939e-05
SRR6028249,0.99996674,3.325939e-05
ERR1310155,0.99996674,3.325939e-05
ERR1109600,0.99996674,3.325939e-05
ERR441068,0.99996674,3.325939e-05
SRR5699450,0.99996674,3.325939e-05
SRR5869801,0.99996674,3.325939e-05
SRR6411666,0.99996674,3.325939e-05
SRR6394251,0.99996674,3.325939e-05
SRR2658716,0.99996674,3.325939e-05
ERR1383373,0.99996674,3.325939e-05
SRR1289338,0.99996674,3.325939e-05
SRR3951131,0.99996674,3.325939e-05
SRR6444296,0.9999668,3.3199787e-05
SRR1617980,0.99996674,3.325939e-05
SRR1617727,0.99996674,3.325939e-05
SRR7453751,0.99996674,3.325939e-05
SRR5467533,0.99996674,3.325939e-05
SRR3727632,0.99996674,3.325939e-05
ERR525767,0.99996674,3.325939e-05
ERR499896,0.99996674,3.325939e-05
ERR1331803,0.99996674,3.325939e-05
SRR6038419,0.99996674,3.325939e-05
ERR500121,0.99996674,3.325939e-05
DRR044092,0.99996674,3.325939e-05
SRR6393968,0.99996674,3.325939e-05
SRR6931413,0.99996674,3.325939e-05
ERR2511735,0.99996674,3.325939e-05
SRR5467797,0.99996674,3.325939e-05
ERR720236,0.99996674,3.325939e-05
ERR499848,0.9999668,3.3199787e-05
SRR5868767,0.99996674,3.325939e-05
SRR6411788,0.99996674,3.325939e-05
SRR920241,0.99996674,3.325939e-05
SRR3094844,0.99996674,3.325939e-05
SRR1704226,0.99996674,3.325939e-05
ERR2511614,0.99996674,3.325939e-05
ERR719716,0.99996674,3.325939e-05
ERR3605932,0.99996674,3.325939e-05
ERR368880,0.99996674,3.325939e-05
ERR2730397,0.99996674,3.325939e-05
ERR499724,0.99996674,3.325939e-05
SRR996894,0.99996674,3.325939e-05
ERR2784718,0.99996674,3.325939e-05
SRR7453941,0.99996674,3.325939e-05
ERR209547,0.99996674,3.325939e-05
ERR579484,0.99996674,3.325939e-05
SRR5576441,0.99996674,3.325939e-05
DRR018787,0.99996674,3.325939e-05
ERR1310517,0.99996674,3.325939e-05
SRR6412092,0.99996674,3.325939e-05
ERR1383878,0.99996674,3.325939e-05
ERR499165,0.99996674,3.325939e-05
ERR2511870,0.99996674,3.325939e-05
DRR044214,0.99996674,3.325939e-05
DRR044039,0.99996674,3.325939e-05
SRR5870290,0.99996674,3.325939e-05
SRR920690,0.99996674,3.325939e-05
ERR2249184,0.99996674,3.325939e-05
ERR719379,0.9999668,3.3199787e-05
SRR6412080,0.99996674,3.325939e-05
ERR2002283,0.99996674,3.325939e-05
SRR3095001,0.99996674,3.325939e-05
SRR7453333,0.99996674,3.325939e-05
SRR6932184,0.99996674,3.325939e-05
SRR2143767,0.99996674,3.325939e-05
SRR6436914,0.99996674,3.325939e-05
ERR500433,0.99996674,3.325939e-05
ERR500885,0.99996674,3.325939e-05
SRR5155809,0.99996674,3.325939e-05
SRR6931686,0.99996674,3.325939e-05
SRR3503245,0.99996674,3.325939e-05
ERR1382754,0.9999668,3.3199787e-05
SRR6409034,0.99996674,3.325939e-05
ERR1109607,0.99996674,3.325939e-05
ERR1109421,0.99996674,3.325939e-05
ERR1382992,0.99996674,3.325939e-05
ERR1600432,0.99996674,3.325939e-05
SRR3727631,0.99996674,3.325939e-05
ERR719518,0.99996674,3.325939e-05
SRR6444961,0.9999668,3.3199787e-05
SRR2761318,0.99996674,3.325939e-05
ERR1383320,0.99996674,3.325939e-05
DRR044044,0.99996674,3.325939e-05
SRR6444890,0.99996674,3.325939e-05
SRR6931440,0.99996674,3.325939e-05
ERR209896,0.99996674,3.325939e-05
ERR500810,0.99996674,3.325939e-05
ERR1384217,0.99996674,3.325939e-05
ERR579608,0.99996674,3.325939e-05
SRR3503187,0.99996674,3.325939e-05
ERR2738616,0.99996674,3.325939e-05
SRR7449246,0.99996674,3.325939e-05
SRR7453440,0.99996674,3.325939e-05
ERR441851,0.99996674,3.325939e-05
ERR1913180,0.99996674,3.325939e-05
ERR1701230,0.99996674,3.325939e-05
SRR388016,0.99996674,3.325939e-05
ERR2738927,0.99996674,3.325939e-05
ERR209634,0.99996674,3.325939e-05
SRR1949316,0.99996674,3.325939e-05
ERR867388,0.99996674,3.325939e-05
ERR1328404,0.99996674,3.325939e-05
SRR6414152,0.99996674,3.325939e-05
SRR5947810,0.99996674,3.325939e-05
ERR107041,0.99996674,3.325939e-05
SRR3362154,0.99996674,3.325939e-05
SRR5947836,0.99996674,3.325939e-05
SRR2145534,0.99996674,3.325939e-05
ERR368904,0.9999666,3.33786e-05
ERR719811,0.99996674,3.325939e-05
ERR1971281,0.99996674,3.325939e-05
ERR500449,0.9999666,3.33786e-05
ERR441955,0.99996674,3.325939e-05
SRR6409113,0.99996674,3.325939e-05
ERR720206,0.99996674,3.325939e-05
SRR6444320,0.99996674,3.325939e-05
ERR498885,0.99996674,3.325939e-05
ERR209724,0.99996674,3.325939e-05
SRR919555,0.99996674,3.325939e-05
ERR2738834,0.99996674,3.325939e-05
DRR050789,0.99996674,3.325939e-05
ERR1912976,0.99996674,3.325939e-05
SRR6028499,0.99996674,3.325939e-05
SRR6932335,0.99996674,3.325939e-05
SRR6444051,0.99996674,3.325939e-05
ERR1310193,0.9999666,3.33786e-05
ERR499043,0.99996674,3.325939e-05
SRR6411775,0.99996674,3.325939e-05
SRR3037265,0.99996674,3.325939e-05
ERR2511203,0.99996674,3.325939e-05
SRR1617849,0.99996674,3.325939e-05
SRR3647895,0.99996674,3.325939e-05
SRR6451836,0.99996674,3.325939e-05
SRR1823074,0.99996674,3.325939e-05
DRR047974,0.99996674,3.325939e-05
SRR2163497,0.99996674,3.325939e-05
SRR6038325,0.99996674,3.325939e-05
DRR043948,0.99996674,3.325939e-05
ERR500546,0.99996674,3.325939e-05
SRR6028340,0.9999666,3.33786e-05
SRR1556846,0.99996674,3.325939e-05
ERR1311503,0.99996674,3.325939e-05
SRR5155751,0.99996674,3.325939e-05
SRR3361591,0.99996674,3.325939e-05
SRR5831870,0.99996674,3.325939e-05
DRR043198,0.99996674,3.325939e-05
SRR996432,0.99996674,3.325939e-05
DRR042800,0.99996674,3.325939e-05
DRR043049,0.99996674,3.325939e-05
SRR3053260,0.99996674,3.325939e-05
ERR500108,0.99996674,3.325939e-05
ERR531443,0.99996674,3.325939e-05
ERR2011903,0.99996674,3.325939e-05
SRR6367327,0.99996674,3.325939e-05
DRR047811,0.99996674,3.325939e-05
SRR6408557,0.99996674,3.325939e-05
ERR365979,0.99996674,3.325939e-05
SRR7449184,0.99996674,3.325939e-05
ERR2003139,0.99996674,3.325939e-05
ERR1297827,0.99996674,3.325939e-05
ERR522137,0.99996674,3.325939e-05
ERR2286250,0.9999668,3.3199787e-05
SRR6414257,0.99996674,3.325939e-05
SRR6239913,0.99996674,3.325939e-05
SRR6054444,0.99996674,3.325939e-05
DRR043147,0.99996674,3.325939e-05
ERR450726,0.99996674,3.325939e-05
ERR522327,0.99996674,3.325939e-05
ERR2538370,0.99996674,3.325939e-05
ERR500229,0.99996674,3.325939e-05
ERR720113,0.99996674,3.325939e-05
ERR1678091,0.99996674,3.325939e-05
ERR1311354,0.99996674,3.325939e-05
SRR3503348,0.99996674,3.325939e-05
ERR498729,0.99996674,3.325939e-05
SRR3094902,0.9999668,3.3199787e-05
SRR6931560,0.99996674,3.325939e-05
ERR522669,0.99996674,3.325939e-05
SRR1618101,0.99996674,3.325939e-05
SRR7454149,0.99996674,3.325939e-05
ERR719574,0.9999666,3.33786e-05
ERR1759894,0.99996674,3.325939e-05
SRR5196358,0.99996674,3.325939e-05
SRR1949062,0.99996674,3.325939e-05
SRR3951105,0.99996674,3.325939e-05
SRR994565,0.99996674,3.325939e-05
