,root:Host-associated:Human,Unknown
SRR7453386,0.9945491,0.0054509044
ERR522492,0.9945491,0.0054509044
ERR866650,0.99454916,0.0054508448
ERR1310714,0.9945488,0.0054512024
SRR6444218,0.9945489,0.005451083
ERR520849,0.9945491,0.0054509044
ERR1678089,0.9945222,0.005477786
ERR443032,0.9945491,0.0054509044
ERR1811197,0.9945491,0.0054509044
ERR1311578,0.9945491,0.0054509044
SRR6444709,0.99454904,0.005450964
ERR444022,0.99454904,0.005450964
ERR209812,0.994549,0.0054510236
ERR525893,0.9945491,0.0054509044
SRR2145516,0.9945491,0.0054509044
ERR1383091,0.9945491,0.0054509044
ERR1331805,0.9945491,0.0054509044
ERR500820,0.9945491,0.0054509044
SRR2761189,0.9945491,0.0054509044
SRR2145429,0.9945491,0.0054509044
SRR6265640,0.9944578,0.0055422187
ERR1297679,0.9945491,0.0054509044
ERR522715,0.9945491,0.0054509044
SRR2010427,0.9945469,0.0054531097
SRR1923889,0.9945491,0.0054509044
ERR1383149,0.9945491,0.0054509044
SRR920606,0.9945491,0.0054509044
ERR1811260,0.9945491,0.0054509044
DRR043166,0.9945491,0.0054509044
SRR6931278,0.9945491,0.0054509044
ERR1297746,0.9945491,0.0054509044
SRR6394035,0.9945491,0.0054509044
SRR505227,0.99454904,0.005450964
ERR2511162,0.9945491,0.0054509044
SRR5687961,0.9945491,0.0054509044
ERR1383279,0.9945491,0.0054509044
ERR866516,0.9945487,0.0054513216
ERR441906,0.9945487,0.0054513216
ERR719831,0.99454916,0.0054508448
ERR579668,0.9945491,0.0054509044
ERR500814,0.9945491,0.0054509044
ERR499205,0.9945491,0.0054509044
DRR042705,0.99454266,0.0054573417
ERR2511949,0.9945491,0.0054509044
ERR2738727,0.9945491,0.0054509044
SRR996837,0.9945491,0.0054509044
ERR499617,0.9945491,0.0054509044
SRR3095173,0.9945491,0.0054509044
SRR6264962,0.9945491,0.0054509044
ERR1913182,0.9945487,0.0054513216
SRR1948811,0.9945491,0.0054509044
SRR6932114,0.9945491,0.0054509044
ERR1624664,0.9945491,0.0054509044
SRR6413930,0.9945487,0.0054513216
ERR500771,0.9945491,0.0054509044
ERR3605931,0.9945491,0.0054509044
ERR579728,0.9945491,0.0054509044
ERR441607,0.9945491,0.0054509044
ERR443440,0.9945489,0.005451083
SRR6028342,0.9945491,0.0054509044
ERR1384352,0.99454916,0.0054508448
ERR1383943,0.9945491,0.0054509044
SRR6409090,0.994549,0.0054510236
ERR1398163,0.9945491,0.0054509044
SRR1949331,0.9945491,0.0054509044
SRR388083,0.9945491,0.0054509044
SRR6028524,0.99454916,0.0054508448
ERR209684,0.9945489,0.005451083
ERR2511063,0.9945491,0.0054509044
ERR1960808,0.9945491,0.0054509044
SRR3201974,0.9945491,0.0054509044
ERR500409,0.9945491,0.0054509044
SRR6932406,0.9945491,0.0054509044
ERR1313465,0.9945491,0.0054509044
ERR1382778,0.9945491,0.0054509044
ERR2003096,0.9945491,0.0054509044
SRR6265623,0.9945462,0.005453825
ERR1313302,0.99454904,0.005450964
SRR1744095,0.99454725,0.005452752
DRR043883,0.9945475,0.0054525137
ERR1383962,0.9945491,0.0054509044
DRR042921,0.9945491,0.0054509044
DRR048029,0.99454904,0.005450964
SRR5467928,0.9945489,0.005451083
ERR1309972,0.9945491,0.0054509044
SRR5165980,0.9945491,0.0054509044
SRR6932172,0.9945491,0.0054509044
SRR6265263,0.9945491,0.0054509044
DRR048274,0.99454784,0.005452156
SRR6367275,0.9942231,0.005776882
SRR8356348,0.9945491,0.0054509044
ERR2198006,0.9945491,0.0054509044
SRR1618231,0.9945491,0.0054509044
SRR5165779,0.9945491,0.0054509044
SRR6413946,0.9945468,0.005453229
ERR1382500,0.9945491,0.0054509044
SRR994589,0.99454695,0.00545305
DRR047567,0.99454796,0.005452037
ERR139056,0.99454916,0.0054508448
SRR3030585,0.9945491,0.0054509044
SRR5643992,0.9945491,0.0054509044
ERR2198005,0.9945491,0.0054509044
ERR107209,0.9945433,0.005456686
ERR719412,0.99454916,0.0054508448
ERR1913029,0.9945491,0.0054509044
ERR2738910,0.9945488,0.0054512024
ERR1315119,0.9945491,0.0054509044
SRR5467865,0.9945462,0.005453825
SRR5699354,0.9945491,0.0054509044
ERR520690,0.9945491,0.0054509044
ERR2511639,0.9945491,0.0054509044
ERR1309736,0.9945491,0.0054509044
ERR498829,0.99454916,0.0054508448
SRR3581157,0.9945491,0.0054509044
SRR7453419,0.9945491,0.0054509044
ERR1310251,0.99454916,0.0054508448
DRR041925,0.9945482,0.0054517984
SRR1950748,0.9945491,0.0054509044
ERR2011948,0.9945491,0.0054509044
ERR1328365,0.9945491,0.0054509044
SRR1618299,0.9945491,0.0054509044
ERR526081,0.9945491,0.0054509044
SRR2046680,0.9945491,0.0054509044
SRR5467553,0.9945491,0.0054509044
SRR3503399,0.99454784,0.005452156
SRR2143741,0.9945491,0.0054509044
ERR522310,0.9945491,0.0054509044
ERR1383056,0.9945491,0.0054509044
ERR1960826,0.9945491,0.0054509044
ERR1315164,0.9945491,0.0054509044
SRR5687865,0.9945491,0.0054509044
SRR1948541,0.9945491,0.0054509044
ERR525738,0.99454904,0.005450964
SRR6931878,0.994549,0.0054510236
ERR209602,0.9945488,0.0054512024
ERR499799,0.9945491,0.0054509044
SRR6413900,0.9945491,0.0054509044
ERR1382336,0.9945491,0.0054509044
ERR1314098,0.99454904,0.005450964
SRR6264799,0.9945491,0.0054509044
SRR996491,0.9945491,0.0054509044
SRR5178169,0.9945488,0.0054512024
ERR2511939,0.9945491,0.0054509044
SRR995548,0.9945491,0.0054509044
SRR6265631,0.99454904,0.005450964
SRR6451731,0.9945491,0.0054509044
SRR2145474,0.9945491,0.0054509044
SRR2924486,0.9945491,0.0054509044
SRR3201923,0.9945491,0.0054509044
ERR1913187,0.9945491,0.0054509044
ERR441089,0.9945491,0.0054509044
SRR492190,0.9945491,0.0054509044
ERR2001912,0.9945491,0.0054509044
SRR7453943,0.9945491,0.0054509044
ERR1310168,0.99454886,0.005451143
SRR5942112,0.9945491,0.0054509044
DRR043103,0.9945481,0.0054519176
SRR6408561,0.9945491,0.0054509044
ERR441868,0.99454916,0.0054508448
SRR1556834,0.99454904,0.005450964
SRR920938,0.9945491,0.0054509044
ERR1315291,0.9945491,0.0054509044
SRR6148382,0.9945491,0.0054509044
SRR995628,0.9945491,0.0054509044
ERR498482,0.9945491,0.0054509044
SRR7448764,0.9945491,0.0054509044
SRR6418334,0.9945491,0.0054509044
ERR866765,0.99454814,0.005451858
SRR5155766,0.9945491,0.0054509044
SRR6932166,0.9945491,0.0054509044
SRR2005636,0.9945491,0.0054509044
SRR823347,0.9945491,0.0054509044
ERR2624790,0.9945491,0.0054509044
SRR6931515,0.9945491,0.0054509044
ERR1398175,0.9945491,0.0054509044
ERR1384453,0.99454904,0.005450964
ERR1310061,0.9945491,0.0054509044
ERR525760,0.9945491,0.0054509044
ERR705769,0.9945491,0.0054509044
ERR720193,0.9945491,0.0054509044
DRR068372,0.9945491,0.0054509044
ERR1842969,0.9945491,0.0054509044
DRR044185,0.99454904,0.005450964
SRR5178155,0.9945491,0.0054509044
DRR029155,0.99454725,0.005452752
ERR2511193,0.9945491,0.0054509044
SRR7454040,0.9945491,0.0054509044
ERR1310691,0.9945491,0.0054509044
SRR2046664,0.9945491,0.0054509044
SRR6394130,0.9945491,0.0054509044
SRR1704319,0.9945491,0.0054509044
SRR3931524,0.9945491,0.0054509044
SRR6444576,0.99454796,0.005452037
ERR1558914,0.99452424,0.0054757595
ERR579500,0.9945491,0.0054509044
ERR451122,0.9945491,0.0054509044
ERR1913247,0.9945491,0.0054509044
SRR995165,0.9945491,0.0054509044
ERR1314818,0.9945491,0.0054509044
SRR6451742,0.9945491,0.0054509044
SRR7453584,0.9945491,0.0054509044
SRR2010296,0.9945491,0.0054509044
DRR042735,0.994545,0.005455017
SRR6412091,0.9945491,0.0054509044
SRR3732484,0.99454904,0.005450964
ERR2511547,0.9945491,0.0054509044
ERR209183,0.9945482,0.0054517984
SRR6028375,0.9945491,0.0054509044
SRR5165773,0.9945491,0.0054509044
ERR500174,0.9945491,0.0054509044
SRR6932259,0.9945491,0.0054509044
ERR718994,0.9945491,0.0054509044
SRR2658043,0.9945491,0.0054509044
ERR1382582,0.9945491,0.0054509044
ERR579823,0.9945491,0.0054509044
ERR1328390,0.99454916,0.0054508448
ERR1314269,0.9945491,0.0054509044
ERR1987767,0.99445045,0.00554955
SRR5156029,0.9945491,0.0054509044
ERR526051,0.9945491,0.0054509044
SRR1948998,0.9945491,0.0054509044
SRR996896,0.9945491,0.0054509044
SRR2010435,0.994549,0.0054510236
ERR525933,0.9945491,0.0054509044
SRR7453816,0.9945491,0.0054509044
ERR107117,0.9945255,0.005474508
ERR2531918,0.99454814,0.005451858
ERR1311215,0.9945491,0.0054509044
SRR1949037,0.9945491,0.0054509044
SRR6932183,0.99454904,0.005450964
SRR6931712,0.9945491,0.0054509044
SRR1715634,0.9945488,0.0054512024
SRR6264242,0.99454904,0.005450964
ERR1315263,0.9945491,0.0054509044
ERR501206,0.9945491,0.0054509044
ERR1398098,0.99454916,0.0054508448
ERR441225,0.9945491,0.0054509044
SRR8356276,0.9945491,0.0054509044
ERR579533,0.9945491,0.0054509044
SRR996361,0.9945491,0.0054509044
ERR1315413,0.9945491,0.0054509044
SRR6932213,0.99454886,0.005451143
SRR408552,0.9945251,0.005474925
DRR043180,0.99454904,0.005450964
ERR1913066,0.9945491,0.0054509044
ERR1971168,0.9945491,0.0054509044
ERR500048,0.9945491,0.0054509044
ERR1383727,0.9945491,0.0054509044
ERR2511571,0.9945491,0.0054509044
ERR2198688,0.99454606,0.005453944
ERR2002320,0.9945491,0.0054509044
SRR3362149,0.9945491,0.0054509044
SRR6148428,0.99454886,0.005451143
SRR6264732,0.9944798,0.0055202246
SRR996919,0.9945491,0.0054509044
ERR499500,0.9945491,0.0054509044
ERR1384856,0.99454904,0.005450964
SRR1744102,0.9945491,0.0054509044
SRR6931204,0.9945488,0.0054512024
ERR450806,0.99454904,0.005450964
SRR5688005,0.9945491,0.0054509044
ERR1111219,0.9945489,0.005451083
ERR441689,0.99454874,0.005451262
SRR6411970,0.99454916,0.0054508448
SRR3030646,0.9945489,0.005451083
ERR525946,0.9945491,0.0054509044
SRR3361671,0.9945491,0.0054509044
ERR525930,0.9945491,0.0054509044
SRR8356375,0.99454856,0.005451441
ERR1314197,0.99454916,0.0054508448
SRR5156066,0.9945491,0.0054509044
ERR719019,0.994549,0.0054510236
ERR500227,0.9945491,0.0054509044
ERR531764,0.99454856,0.005451441
ERR719216,0.9945485,0.0054515004
ERR498713,0.9945491,0.0054509044
ERR1913310,0.9945491,0.0054509044
DRR041891,0.99454904,0.005450964
SRR3503183,0.99454886,0.005451143
ERR705783,0.9945484,0.0054516196
ERR1383146,0.99454916,0.0054508448
SRR1950687,0.9945491,0.0054509044
ERR866541,0.9945491,0.0054509044
SRR5196269,0.9945491,0.0054509044
DRR029223,0.99453115,0.0054688454
ERR2002371,0.9945491,0.0054509044
DRR029214,0.9945482,0.0054517984
ERR499938,0.9945491,0.0054509044
ERR1384880,0.9945491,0.0054509044
SRR1950708,0.9945491,0.0054509044
ERR883581,0.9945491,0.0054509044
ERR522566,0.9945491,0.0054509044
SRR6931976,0.9945491,0.0054509044
ERR1383273,0.9945489,0.005451083
SRR6413842,0.9945491,0.0054509044
ERR209849,0.9945491,0.0054509044
SRR5983372,0.99454916,0.0054508448
ERR2538354,0.9945491,0.0054509044
ERR2003239,0.9945491,0.0054509044
SRR3503169,0.99454904,0.005450964
ERR525887,0.9945491,0.0054509044
ERR1600430,0.9945491,0.0054509044
SRR5687916,0.9945491,0.0054509044
ERR866562,0.99454904,0.005450964
ERR1385084,0.9945491,0.0054509044
ERR442027,0.99454904,0.005450964
SRR7454168,0.9945491,0.0054509044
SRR8484795,0.9945491,0.0054509044
SRR1631007,0.9945491,0.0054509044
ERR1971140,0.994549,0.0054510236
SRR5525182,0.9945491,0.0054509044
SRR6451795,0.99454904,0.005450964
SRR920179,0.9945491,0.0054509044
ERR981251,0.9945491,0.0054509044
SRR6394107,0.9945491,0.0054509044
ERR1315555,0.9945491,0.0054509044
SRR6028608,0.99454916,0.0054508448
ERR444148,0.9945466,0.0054534078
ERR1384648,0.9945491,0.0054509044
SRR7448881,0.9945491,0.0054509044
ERR2739287,0.9945491,0.0054509044
SRR2658717,0.9945491,0.0054509044
SRR1624842,0.9945491,0.0054509044
SRR5947819,0.9945491,0.0054509044
ERR2002379,0.9945491,0.0054509044
SRR3501917,0.9945491,0.0054509044
ERR1382684,0.99454904,0.005450964
SRR5971054,0.9945097,0.005490303
ERR1398166,0.9945491,0.0054509044
ERR1383772,0.9945491,0.0054509044
SRR5467716,0.99453855,0.0054614544
SRR5868964,0.9945491,0.0054509044
SRR2658018,0.9945491,0.0054509044
SRR5868614,0.9945491,0.0054509044
ERR2001845,0.9945491,0.0054509044
SRR2010493,0.9945491,0.0054509044
SRR5165985,0.9945491,0.0054509044
SRR2143720,0.9945491,0.0054509044
SRR6409021,0.99454904,0.005450964
ERR1385454,0.9945491,0.0054509044
SRR5868694,0.9945491,0.0054509044
SRR8356313,0.9945491,0.0054509044
SRR2923787,0.9945491,0.0054509044
ERR209655,0.9945491,0.0054509044
ERR444338,0.99454904,0.005450964
ERR2538402,0.9945491,0.0054509044
ERR1109419,0.9945491,0.0054509044
SRR6408881,0.9945419,0.0054581165
ERR500113,0.9945491,0.0054509044
SRR6931855,0.9945491,0.0054509044
SRR5942126,0.99454844,0.00545156
ERR719547,0.99454916,0.0054508448
SRR6365022,0.9945491,0.0054509044
SRR3095025,0.9945491,0.0054509044
ERR2511078,0.9945487,0.0054513216
ERR209544,0.99454844,0.00545156
SRR1922957,0.9945491,0.0054509044
SRR3214684,0.9945491,0.0054509044
ERR719607,0.99454904,0.005450964
ERR2002069,0.9945491,0.0054509044
SRR3053273,0.9945488,0.0054512024
ERR501287,0.9945491,0.0054509044
SRR6932512,0.9945491,0.0054509044
ERR1971176,0.99454904,0.005450964
ERR1760017,0.9945491,0.0054509044
SRR1618323,0.9945491,0.0054509044
ERR532075,0.9945491,0.0054509044
SRR5947903,0.9945491,0.0054509044
SRR3503294,0.994549,0.0054510236
SRR6038503,0.99454904,0.005450964
ERR1313881,0.9945491,0.0054509044
ERR531513,0.9945491,0.0054509044
SRR6931274,0.9945476,0.0054523945
SRR3095212,0.9945491,0.0054509044
ERR500728,0.9945491,0.0054509044
ERR1385369,0.9945491,0.0054509044
SRR6367223,0.99454904,0.005450964
ERR2003268,0.9945491,0.0054509044
SRR6411671,0.9945491,0.0054509044
SRR996309,0.9945491,0.0054509044
ERR106995,0.9945477,0.0054522753
SRR5155971,0.9945491,0.0054509044
SRR1949294,0.9945491,0.0054509044
SRR1617698,0.9945491,0.0054509044
SRR3503326,0.9945491,0.0054509044
SRR935584,0.9945491,0.0054509044
SRR6054540,0.99454916,0.0054508448
ERR883463,0.9945491,0.0054509044
SRR5165809,0.9945491,0.0054509044
SRR5155795,0.9945491,0.0054509044
ERR139347,0.994549,0.0054510236
SRR2143804,0.9945491,0.0054509044
ERR1987729,0.99454886,0.005451143
SRR2761283,0.9945491,0.0054509044
SRR6038353,0.9945491,0.0054509044
ERR1382575,0.9945491,0.0054509044
ERR441173,0.9945489,0.005451083
SRR5520112,0.9945491,0.0054509044
SRR1704232,0.9945491,0.0054509044
SRR3362198,0.9945491,0.0054509044
ERR498619,0.9945491,0.0054509044
ERR719338,0.99454904,0.005450964
SRR2924542,0.9945491,0.0054509044
SRR5415605,0.9945491,0.0054509044
SRR6443998,0.99454904,0.005450964
SRR1653631,0.9945449,0.0054550767
SRR2163545,0.9944938,0.0055062175
ERR451314,0.9945491,0.0054509044
SRR7454032,0.9945491,0.0054509044
SRR1633031,0.9945491,0.0054509044
ERR2003225,0.9945491,0.0054509044
SRR1617989,0.9945491,0.0054509044
SRR5165986,0.9945491,0.0054509044
ERR441378,0.9945491,0.0054509044
SRR2923387,0.9945491,0.0054509044
SRR2086952,0.9945491,0.0054509044
SRR5525231,0.99454904,0.005450964
ERR2511314,0.9945491,0.0054509044
ERR561464,0.99454916,0.0054508448
ERR441067,0.9945491,0.0054509044
SRR6931617,0.99454784,0.005452156
ERR1311368,0.9945491,0.0054509044
SRR1922946,0.9944756,0.005524397
SRR6028559,0.99454904,0.005450964
ERR500575,0.9945491,0.0054509044
SRR5467824,0.9945427,0.005457282
ERR2510989,0.9945491,0.0054509044
ERR720178,0.9945491,0.0054509044
SRR5156130,0.9945491,0.0054509044
SRR5869153,0.9945491,0.0054509044
SRR6264007,0.9945491,0.0054509044
SRR995146,0.9945491,0.0054509044
ERR1384504,0.9945491,0.0054509044
SRR6931430,0.9945491,0.0054509044
ERR719226,0.9945487,0.0054513216
SRR6757617,0.9945491,0.0054509044
ERR2739321,0.99454904,0.005450964
DRR050824,0.9945491,0.0054509044
SRR387544,0.9945262,0.0054737926
SRR6932237,0.9945491,0.0054509044
SRR2923355,0.9945491,0.0054509044
ERR1315221,0.994549,0.0054510236
SRR6028236,0.9945489,0.005451083
DRR043184,0.9945491,0.0054509044
SRR7448884,0.994549,0.0054510236
ERR498790,0.9945491,0.0054509044
SRR6394083,0.9945491,0.0054509044
ERR2739354,0.9945491,0.0054509044
ERR531794,0.99454904,0.005450964
SRR6932308,0.9945491,0.0054509044
SRR2657970,0.9945491,0.0054509044
SRR346865,0.9944607,0.005539298
SRR388077,0.99454916,0.0054508448
SRR5415611,0.9945491,0.0054509044
ERR1315363,0.9945491,0.0054509044
ERR1760057,0.9945491,0.0054509044
ERR1109663,0.9945491,0.0054509044
ERR1383248,0.99454904,0.005450964
DRR047452,0.99454856,0.005451441
ERR1382771,0.9945491,0.0054509044
SRR6367314,0.99452573,0.0054742694
ERR107113,0.9945361,0.005463898
ERR1311349,0.99454916,0.0054508448
SRR3362192,0.9945491,0.0054509044
SRR1949164,0.994549,0.0054510236
ERR2511705,0.9945491,0.0054509044
SRR1660106,0.9945491,0.0054509044
ERR498870,0.9945491,0.0054509044
SRR6932479,0.9945491,0.0054509044
SRR5468028,0.9945489,0.005451083
ERR1385194,0.99454916,0.0054508448
SRR1617806,0.9945491,0.0054509044
DRR044243,0.9945489,0.005451083
SRR994616,0.9945491,0.0054509044
SRR1661377,0.99454796,0.005452037
ERR499516,0.99454904,0.005450964
SRR6386080,0.99454904,0.005450964
ERR1385453,0.9945491,0.0054509044
SRR2145397,0.9945491,0.0054509044
ERR209360,0.9945491,0.0054509044
SRR6054563,0.9945491,0.0054509044
SRR2154936,0.99454916,0.0054508448
SRR7453652,0.9945491,0.0054509044
ERR499002,0.9945491,0.0054509044
SRR7453373,0.9945491,0.0054509044
SRR2010442,0.9945491,0.0054509044
SRR3094922,0.99454916,0.0054508448
DRR043191,0.99454916,0.0054508448
SRR957758,0.9945491,0.0054509044
SRR1556870,0.9945491,0.0054509044
SRR5165740,0.9945491,0.0054509044
DRR043707,0.9945488,0.0054512024
SRR8356282,0.9945491,0.0054509044
SRR1632859,0.9945491,0.0054509044
SRR3503309,0.9943752,0.005624771
ERR2011868,0.9945491,0.0054509044
ERR501033,0.9945491,0.0054509044
SRR1660124,0.99454904,0.005450964
ERR365918,0.9945491,0.0054509044
SRR6264328,0.99454904,0.005450964
SRR6054437,0.9945491,0.0054509044
SRR6028482,0.99454916,0.0054508448
SRR1623232,0.9945491,0.0054509044
ERR1383523,0.99454904,0.005450964
SRR1923888,0.9945491,0.0054509044
ERR866675,0.9945491,0.0054509044
SRR3053285,0.9945491,0.0054509044
SRR7453591,0.9945491,0.0054509044
SRR8356285,0.9945491,0.0054509044
ERR2286332,0.9945491,0.0054509044
SRR1618145,0.9945491,0.0054509044
ERR1310240,0.9945491,0.0054509044
SRR5165847,0.9945491,0.0054509044
ERR2739077,0.9945488,0.0054512024
ERR1529641,0.9945491,0.0054509044
SRR1632991,0.9945491,0.0054509044
SRR3361549,0.99454904,0.005450964
ERR1811159,0.9945491,0.0054509044
SRR5165852,0.9945491,0.0054509044
SRR996838,0.9945491,0.0054509044
ERR500615,0.9945491,0.0054509044
SRR920939,0.9945491,0.0054509044
ERR719126,0.9945491,0.0054509044
SRR6436910,0.9945358,0.005464196
DRR043890,0.9945488,0.0054512024
ERR2511361,0.9945491,0.0054509044
ERR1314600,0.9945491,0.0054509044
SRR6932048,0.9945491,0.0054509044
ERR2095566,0.99454904,0.005450964
ERR2511798,0.9945491,0.0054509044
SRR6412155,0.99454874,0.005451262
SRR5196262,0.9945491,0.0054509044
SRR1660165,0.9945491,0.0054509044
SRR4304172,0.99454916,0.0054508448
SRR996662,0.9945491,0.0054509044
ERR1315063,0.994549,0.0054510236
SRR6408748,0.99454653,0.0054534674
ERR209686,0.9945491,0.0054509044
ERR1913028,0.9945491,0.0054509044
SRR2143792,0.99454904,0.005450964
DRR043992,0.9945487,0.0054513216
ERR1611402,0.9945491,0.0054509044
DRR044228,0.99454904,0.005450964
SRR5467712,0.99452716,0.005472839
ERR1760103,0.9945491,0.0054509044
SRR7454035,0.9945491,0.0054509044
ERR209377,0.9945491,0.0054509044
ERR579490,0.9945491,0.0054509044
SRR6265641,0.9945475,0.0054525137
ERR441869,0.99454147,0.0054585338
SRR5156022,0.9945491,0.0054509044
SRR6367282,0.9945491,0.0054509044
ERR1310113,0.9945491,0.0054509044
ERR1310928,0.9945491,0.0054509044
SRR994526,0.9945491,0.0054509044
ERR2531917,0.9945376,0.005462408
ERR499223,0.9945282,0.0054718256
SRR7454003,0.9945491,0.0054509044
SRR7449183,0.9945491,0.0054509044
SRR7453435,0.9945491,0.0054509044
SRR3361502,0.99454916,0.0054508448
ERR2198644,0.9945491,0.0054509044
SRR3037319,0.9945115,0.005488515
SRR823315,0.99454886,0.005451143
ERR1971184,0.99454904,0.005450964
SRR8356290,0.9945491,0.0054509044
SRR6408803,0.99454916,0.0054508448
ERR2784732,0.9945487,0.0054513216
ERR1385171,0.99454904,0.005450964
ERR983893,0.9945491,0.0054509044
SRR6408869,0.99454105,0.005458951
ERR1624727,0.9945491,0.0054509044
DRR047552,0.9945491,0.0054509044
ERR1385133,0.9945491,0.0054509044
ERR2738958,0.9945491,0.0054509044
ERR2511879,0.9945491,0.0054509044
SRR7454164,0.9945491,0.0054509044
ERR2538424,0.9945491,0.0054509044
SRR1461389,0.994549,0.0054510236
SRR1145395,0.9945445,0.005455494
ERR866592,0.9945481,0.0054519176
ERR1759985,0.9945491,0.0054509044
SRR3201935,0.9945491,0.0054509044
SRR6394187,0.9945419,0.0054581165
SRR346869,0.99452925,0.0054707527
SRR6931386,0.9945491,0.0054509044
ERR209646,0.9945491,0.0054509044
ERR1912990,0.9945488,0.0054512024
ERR2003286,0.9945491,0.0054509044
SRR919881,0.9945491,0.0054509044
SRR5156134,0.9945491,0.0054509044
SRR8356249,0.9945491,0.0054509044
SRR994842,0.9945491,0.0054509044
SRR6451780,0.9945491,0.0054509044
SRR6932160,0.9945491,0.0054509044
SRR7449504,0.9945491,0.0054509044
SRR388088,0.9945491,0.0054509044
SRR6038334,0.9945491,0.0054509044
SRR6931595,0.9945491,0.0054509044
SRR2086851,0.9945491,0.0054509044
SRR6394247,0.9945491,0.0054509044
SRR1617965,0.9945491,0.0054509044
SRR6412140,0.9945491,0.0054509044
SRR7449424,0.9945491,0.0054509044
ERR1315130,0.9945491,0.0054509044
ERR501396,0.99454236,0.0054576397
ERR1971291,0.9945491,0.0054509044
ERR2738648,0.9945491,0.0054509044
DRR044249,0.99454916,0.0054508448
DRR060280,0.9945485,0.0054515004
SRR2658200,0.9945491,0.0054509044
ERR579853,0.9945491,0.0054509044
SRR6414240,0.9945491,0.0054509044
ERR442033,0.9945491,0.0054509044
SRR3951172,0.9944254,0.005574584
SRR6444223,0.9945491,0.0054509044
SRR7449431,0.9945491,0.0054509044
ERR107100,0.9945476,0.0054523945
ERR1383865,0.99454916,0.0054508448
SRR6414181,0.9945491,0.0054509044
SRR1653628,0.9945088,0.005491197
SRR5165993,0.9945491,0.0054509044
ERR1701249,0.9945491,0.0054509044
ERR451411,0.9945491,0.0054509044
ERR3005986,0.9945491,0.0054509044
SRR3581234,0.9945491,0.0054509044
DRR042939,0.99454796,0.005452037
SRR4303146,0.9945491,0.0054509044
SRR3581199,0.9945491,0.0054509044
SRR7453297,0.9945491,0.0054509044
DRR043998,0.99454176,0.0054582357
SRR2046732,0.9945491,0.0054509044
SRR1617951,0.9945491,0.0054509044
SRR6931192,0.9945491,0.0054509044
ERR451145,0.9945491,0.0054509044
ERR520837,0.9945491,0.0054509044
ERR1297834,0.9945491,0.0054509044
ERR1315072,0.9945491,0.0054509044
SRR997057,0.9945491,0.0054509044
ERR139522,0.9945491,0.0054509044
SRR2145657,0.9945491,0.0054509044
ERR532204,0.9944999,0.005500078
SRR6932321,0.9945491,0.0054509044
ERR1960685,0.9945491,0.0054509044
SRR6054556,0.9945491,0.0054509044
SRR6028418,0.9945491,0.0054509044
SRR6264091,0.9945491,0.0054509044
SRR1950712,0.9945491,0.0054509044
SRR6411791,0.9945491,0.0054509044
ERR441320,0.99454904,0.005450964
SRR6265462,0.9945491,0.0054509044
ERR441895,0.9945491,0.0054509044
ERR2002272,0.9945491,0.0054509044
ERR441354,0.9945369,0.0054631233
ERR2511096,0.99454916,0.0054508448
ERR2739013,0.9945491,0.0054509044
ERR1315694,0.9945491,0.0054509044
SRR3503223,0.99454725,0.005452752
SRR2086953,0.9945491,0.0054509044
ERR1474574,0.99454874,0.005451262
ERR441806,0.9945489,0.005451083
ERR719185,0.9945485,0.0054515004
DRR044282,0.9945444,0.005455613
DRR042906,0.99454916,0.0054508448
SRR5983483,0.9945491,0.0054509044
SRR6931748,0.9945491,0.0054509044
SRR3037277,0.9945491,0.0054509044
SRR2761072,0.99454916,0.0054508448
SRR1622907,0.9945491,0.0054509044
SRR6444179,0.9945481,0.0054519176
ERR531844,0.99454796,0.005452037
SRR5983329,0.9945488,0.0054512024
ERR1384400,0.9945491,0.0054509044
ERR2249194,0.9945491,0.0054509044
ERR1760119,0.9945491,0.0054509044
SRR1623166,0.9945491,0.0054509044
ERR1310070,0.9945491,0.0054509044
SRR6408552,0.99454904,0.005450964
ERR720139,0.99454916,0.0054508448
ERR1385398,0.9945491,0.0054509044
SRR2761401,0.9945491,0.0054509044
ERR2001904,0.9945491,0.0054509044
SRR6409166,0.99453956,0.005460441
SRR505211,0.99454904,0.005450964
SRR3201995,0.9945491,0.0054509044
SRR2658797,0.9945491,0.0054509044
DRR047510,0.99454904,0.005450964
ERR1876225,0.99454916,0.0054508448
ERR441230,0.99454916,0.0054508448
SRR1631301,0.9945491,0.0054509044
SRR2145430,0.9945491,0.0054509044
DRR067965,0.9945491,0.0054509044
ERR2738918,0.9945491,0.0054509044
DRR047940,0.99454796,0.005452037
ERR2511461,0.9945491,0.0054509044
ERR441223,0.9945491,0.0054509044
ERR579686,0.99454415,0.0054558516
SRR6028268,0.99454904,0.005450964
ERR1311575,0.9945491,0.0054509044
ERR2738904,0.9945491,0.0054509044
ERR1885251,0.9945491,0.0054509044
SRR6414326,0.99454737,0.005452633
SRR5869252,0.9945491,0.0054509044
DRR047797,0.9945487,0.0054513216
ERR498761,0.9945491,0.0054509044
SRR3030602,0.9945491,0.0054509044
SRR3201919,0.9945491,0.0054509044
SRR2145616,0.99454916,0.0054508448
SRR6931218,0.9945491,0.0054509044
ERR579469,0.9945491,0.0054509044
DRR042930,0.99454904,0.005450964
SRR6444080,0.9945487,0.0054513216
SRR6444898,0.99454665,0.005453348
DRR029221,0.9945382,0.005461812
ERR1311269,0.9945491,0.0054509044
SRR1631045,0.9945491,0.0054509044
