,root:Engineered,root:Environmental,root:Host-associated
ERR1913119,0.001044752,0.00067734474,0.9982779
SRR839251,0.001928873,0.99320143,0.004869735
ERR2442755,0.0010446964,0.00067332666,0.99828196
ERR1583094,0.001928873,0.99320143,0.004869735
SRR6028394,0.0010459299,0.00069379876,0.9982603
SRR6457435,0.0019288805,0.99320143,0.004869763
SRR8611070,0.0010393689,0.00075059984,0.9982101
SRR500366,0.001928873,0.99320143,0.004869735
SRR6932237,0.0010447806,0.00067281607,0.99828243
DRR088648,0.0019288767,0.99320143,0.004869744
SRR5460266,0.001928873,0.99320143,0.004869735
ERR1844319,0.001929118,0.9932006,0.0048702857
ERR983878,0.0010447635,0.0006729148,0.9982823
SRR6444571,0.0010461366,0.00070475694,0.9982492
SRR2924478,0.0010461084,0.00070108735,0.9982528
ERR1624726,0.0010449248,0.000672898,0.9982822
ERR1428671,0.0010446699,0.0006733957,0.99828196
ERR2511254,0.0010469806,0.000689392,0.99826366
ERR1691178,0.0010424294,0.0006850666,0.99827254
SRR5699355,0.0010447404,0.00067357183,0.9982817
ERR2784696,0.001044919,0.00068031286,0.9982748
ERR1760106,0.0010442022,0.0006758266,0.9982799
ERR532215,0.0010476179,0.00067976076,0.99827266
ERR441344,0.001044439,0.000674906,0.99828064
SRR7453890,0.0010446844,0.00067340344,0.99828196
DRR060075,0.001928873,0.99320143,0.004869735
SRR6670469,0.0010399951,0.0007098288,0.9982502
ERR833158,0.0008312266,0.0062273187,0.9929415
ERR1690780,0.0010418936,0.0006884592,0.9982697
DRR042949,0.0010446524,0.000673561,0.99828184
ERR522116,0.0010448025,0.000672809,0.99828243
ERR833338,0.001928873,0.99320143,0.004869735
ERR522351,0.0010481883,0.0007677769,0.998184
SRR1016813,0.002043886,0.9928301,0.005126022
ERR498708,0.0010454303,0.00067423034,0.9982804
SRR6444868,0.0010451954,0.0006760012,0.99827886
ERR1690514,0.0010413881,0.0006908599,0.99826777
ERR1689468,0.0010435999,0.00067927904,0.99827707
ERR1263485,0.0010461562,0.0006879139,0.9982659
SRR1632332,0.0010446255,0.0006735938,0.99828184
ERR500665,0.0010447865,0.00067278784,0.99828243
SRR5768336,0.0010117185,0.0015371075,0.9974511
ERR1103141,0.001928873,0.99320143,0.004869735
ERR1583449,0.001928873,0.99320143,0.004869735
ERR1428461,0.0010442653,0.0006754731,0.9982803
ERR522347,0.0010408852,0.00078268937,0.99817646
SRR6931726,0.001044571,0.0006741962,0.99828124
ERR1298171,0.001044699,0.0006732237,0.9982821
ERR924024,0.0010426508,0.0006880488,0.9982693
ERR1583169,0.0019288749,0.99320143,0.004869735
ERR1314599,0.0010446772,0.0006755874,0.9982798
ERR1382775,0.0010479081,0.000701903,0.9982502
SRR5947900,0.0010314246,0.00084397255,0.99812454
SRR4414250,0.0019296774,0.9931978,0.0048725554
SRR5947881,0.0010450114,0.00068616646,0.99826884
ERR499260,0.0010447861,0.00067278784,0.99828243
ERR883395,0.001045701,0.0006764249,0.9982779
ERR209318,0.0010441697,0.000680467,0.9982754
ERR500684,0.0010446094,0.00067381555,0.9982816
SRR5165955,0.0010439575,0.00069104973,0.99826497
SRR6413867,0.0010442431,0.0006761957,0.9982796
ERR2729931,0.9630106,0.016547216,0.020442119
ERR1523992,0.001928873,0.99320143,0.004869735
ERR500454,0.0010447045,0.0006733004,0.9982821
ERR1298471,0.001042735,0.0006833997,0.99827385
ERR923962,0.0010429253,0.00068439014,0.99827266
SRR4414809,0.0019318421,0.9931908,0.0048772823
SRR3095139,0.0010474529,0.0007018397,0.99825066
SRR8609992,0.0009913723,0.0012691772,0.99773943
ERR923571,0.0010426806,0.00068562943,0.9982717
SRR3362128,0.001047668,0.00067280774,0.9982796
SRR830616,0.0019330198,0.99316627,0.004900695
ERR2200209,0.00073532155,0.009874778,0.98938996
SRR1704323,0.0010439459,0.0006784048,0.99827766
ERR908111,0.0010448967,0.0006883639,0.9982667
SRR3633382,0.001928873,0.99320143,0.004869735
SRR7633200,0.0019290043,0.99320084,0.004870201
ERR1582822,0.001928873,0.99320143,0.004869735
SRR5177403,0.001928873,0.99320143,0.004869735
SRR6932488,0.0010446145,0.0006736464,0.9982817
SRR747755,0.0024575966,0.033758666,0.96378374
SRR2761217,0.0010438355,0.0006850983,0.9982711
ERR499499,0.0010448141,0.00067301485,0.9982822
DRR047418,0.0010445792,0.0006740593,0.99828136
SRR7449386,0.0010450432,0.00069016643,0.99826485
SRR2897839,0.0010443514,0.00068630883,0.9982693
SRR1221280,0.0019405468,0.99316347,0.00489597
ERR1690251,0.0010428439,0.0006828169,0.9982743
ERR1385017,0.0010456968,0.00069739117,0.99825686
ERR1611400,0.0010447861,0.00067278784,0.99828243
ERR1310323,0.0010460494,0.0006793557,0.99827456
SRR6670693,0.001042508,0.0006858047,0.9982717
ERR1310423,0.0010447465,0.00067350315,0.9982817
SRR6754372,0.0019301112,0.9931947,0.0048751063
SRR4780285,0.001928873,0.99320143,0.004869735
SRR7449242,0.0010448685,0.00067816884,0.99827695
SRR7145492,0.0019288859,0.99320143,0.0048697856
SRR5026247,0.001928873,0.99320143,0.004869735
ERR441339,0.0010445843,0.0006739264,0.9982815
ERR986153,0.0010472866,0.0007320385,0.9982206
ERR450696,0.0010432884,0.0006806323,0.9982761
SRR6457090,0.001928873,0.99320143,0.004869735
ERR2042925,0.0019339934,0.99318475,0.004881296
ERR2598687,0.0010447635,0.00067290326,0.9982823
ERR487123,0.001044434,0.0006749472,0.99828064
SRR8609797,0.00090473256,0.012066727,0.9870286
DRR036080,0.001928873,0.99320143,0.004869735
SRR2098409,0.001928873,0.99320143,0.004869735
SRR5916565,0.0019289549,0.99320096,0.004870067
SRR3094825,0.0010454839,0.00068480143,0.9982697
ERR499243,0.0010447865,0.00067278784,0.99828243
SRR6295130,0.0013016325,0.0020027738,0.99669564
ERR1690767,0.0010427613,0.0006838035,0.9982734
ERR1382926,0.0010448807,0.0006865152,0.9982686
ERR1313559,0.0010477089,0.00068995013,0.99826235
ERR924197,0.0010427382,0.00068322645,0.9982741
ERR1897557,0.001928873,0.99320143,0.004869735
SRR1461217,0.0010473827,0.0006831021,0.99826944
ERR1313533,0.0010451616,0.00069345155,0.9982614
DRR043147,0.0010441918,0.0006763466,0.99827945
SRR1949252,0.001043964,0.00067821046,0.9982778
SRR1949333,0.0010445172,0.0006743575,0.9982811
SRR6287350,0.001928873,0.99320143,0.004869735
SRR1715596,0.0009383525,0.0015474993,0.9975141
ERR2200225,0.9697119,0.013758221,0.016529882
SRR4786125,0.001928873,0.99320143,0.004869735
SRR500413,0.001928873,0.99320143,0.004869735
SRR6932247,0.0010444153,0.00067466294,0.9982809
ERR2739235,0.0010449218,0.0006805602,0.99827456
SRR8605844,0.0010434281,0.0006820621,0.99827456
SRR2923371,0.0010457947,0.00069423177,0.99825996
SRR5160350,0.0019288842,0.99320143,0.004869781
DRR047757,0.0010447064,0.00067322917,0.9982821
SRR1460611,0.001928873,0.99320143,0.004869735
SRR2924526,0.0010458565,0.00068094203,0.99827325
ERR2560600,0.0010441557,0.0006852205,0.99827063
SRR1747759,0.001928873,0.99320143,0.004869735
SRR2897841,0.0010439748,0.00070272834,0.9982533
SRR6976042,0.001928873,0.99320143,0.004869735
SRR2897755,0.0010462751,0.0007018674,0.99825186
ERR2511409,0.0010459594,0.0006987235,0.9982553
ERR1383998,0.0010462754,0.00067977526,0.99827397
ERR756523,0.001048259,0.000693858,0.99825794
ERR2709740,0.0010137014,0.0010555147,0.99793077
ERR443428,0.0010438291,0.0006779156,0.99827826
SRR8605326,0.00090602384,0.0022285453,0.99686545
ERR2495668,0.0010406328,0.00070936774,0.99824995
ERR1987731,0.0010442404,0.0006764362,0.99827933
ERR531916,0.001060971,0.0007059591,0.9982331
SRR5699448,0.0010448116,0.0006727936,0.99828243
SRR1704682,0.0010527371,0.0007284319,0.99821883
ERR1310937,0.0010447785,0.0006729732,0.9982823
DRR043854,0.0010441897,0.00067654485,0.99827933
SRR4827080,0.0019459602,0.9931248,0.0049292883
SRR1704610,0.0010437989,0.0006778859,0.9982784
ERR1428440,0.0010446345,0.0006735604,0.99828184
SRR5486573,0.0019289202,0.9932011,0.0048699398
SRR5179734,0.001928873,0.99320143,0.004869735
SRR6409104,0.0010447766,0.000672836,0.99828243
SRR1175845,0.0010301631,0.0009283337,0.9980415
ERR380977,0.0010285528,0.0007866826,0.99818474
ERR1897323,0.001928873,0.99320143,0.004869735
SRR3053347,0.0010446383,0.00069647474,0.9982589
SRR6148049,0.001928873,0.99320143,0.004869735
SRR4415155,0.0019503834,0.9931293,0.004920239
SRR2010263,0.0010446894,0.00067332026,0.99828196
SRR5179996,0.001928873,0.99320143,0.004869735
SRR6409043,0.0010447841,0.00067279843,0.99828243
DRR068122,0.0010454472,0.00068654947,0.998268
DRR043977,0.0010446755,0.00067340443,0.99828196
SRR1949320,0.0010447745,0.0006728495,0.99828243
ERR1256016,0.0010447114,0.000673224,0.9982821
SRR3589622,0.0067133447,0.95110166,0.04218497
SRR4786510,0.001928873,0.99320143,0.004869735
SRR5467991,0.0010445971,0.00067406514,0.99828136
SRR8608552,0.004111083,0.31311166,0.6827772
ERR560863,0.0010450109,0.00068970816,0.9982653
ERR1701209,0.0010446775,0.00067333184,0.99828196
SRR2004069,0.9113357,0.027940983,0.060723443
SRR3068442,0.0019288902,0.9932013,0.004869809
ERR1897101,0.0019288767,0.99320143,0.0048697395
ERR1759941,0.0010444885,0.00067434314,0.99828124
ERR1522875,0.0065399725,0.61439675,0.3790633
ERR487623,0.001044128,0.0006765516,0.99827933
SRR6457364,0.001928873,0.99320143,0.004869735
ERR1896830,0.0007704446,0.00824183,0.9909877
DRR047568,0.0010445818,0.0006740151,0.9982815
ERR1256130,0.0010447196,0.0006731657,0.9982822
ERR986348,0.0010455727,0.0006970106,0.99825746
ERR765933,0.0010335619,0.0007328464,0.99823356
ERR675582,0.00104382,0.0006790123,0.9982772
ERR1521976,0.0010432599,0.0007950115,0.99816173
ERR719917,0.0010455608,0.00068847643,0.99826604
SRR8610050,0.0010069768,0.0012821744,0.9977108
ERR719521,0.0010448118,0.0006970968,0.99825805
ERR1905607,0.0010447595,0.00067292154,0.9982823
ERR1548865,0.0010439007,0.0006774154,0.99827874
ERR1189743,0.001928873,0.99320143,0.004869735
ERR1384656,0.0010448105,0.0006727955,0.99828243
ERR1844418,0.001955336,0.99305975,0.004984915
ERR1913075,0.0010446999,0.0006738457,0.9982815
SRR5915650,0.001928873,0.99320143,0.004869735
SRR6408883,0.0010447355,0.00067305466,0.9982822
ERR1310308,0.0010450337,0.0006749336,0.99828005
ERR1466918,0.0010446729,0.00069588027,0.9982595
SRR996068,0.0010446624,0.0006734156,0.99828196
SRR5210765,0.0010460009,0.0007096318,0.9982444
SRR6411748,0.0010446445,0.0006735546,0.99828184
ERR1512165,0.001037152,0.0007230514,0.99823976
SRR5916426,0.001928873,0.99320143,0.004869735
ERR756500,0.0010435557,0.00069179403,0.99826473
ERR1582440,0.0019288814,0.99320143,0.004869751
ERR1896894,0.001928873,0.99320143,0.004869735
SRR3362183,0.0010454379,0.00067639083,0.99827814
SRR6931645,0.0010444064,0.0006884273,0.9982672
ERR1263655,0.0010429657,0.0006926863,0.9982644
SRR920975,0.0010446546,0.0006734532,0.99828196
SRR835389,0.0020534948,0.9927983,0.0051481733
SRR6444320,0.001047939,0.00069108355,0.99826103
SRR1802744,0.0019288767,0.99320143,0.0048697395
ERR1701244,0.0010447376,0.0006730297,0.9982823
SRR6207114,0.001928873,0.99320143,0.004869735
SRR7902201,0.000977926,0.0028732838,0.9961488
ERR1558906,0.0010439417,0.0006781423,0.9982779
ERR2596047,0.0010515549,0.0006973778,0.998251
SRR5902543,0.0019288749,0.99320143,0.004869742
SRR5179851,0.001928873,0.99320143,0.004869735
SRR6457118,0.001928873,0.99320143,0.004869735
ERR1691039,0.0010437052,0.00067993574,0.99827635
SRR2098526,0.001928873,0.99320143,0.004869735
ERR1689918,0.0010430486,0.0006819089,0.99827504
ERR1384491,0.001043998,0.0006846501,0.99827135
ERR1523179,0.0009541497,0.001421573,0.99762434
SRR5155765,0.9701745,0.013547943,0.01627759
SRR6932149,0.0010447846,0.0006727936,0.99828243
SRR6413880,0.0010446395,0.0006735996,0.99828184
SRR6320249,0.006337599,0.952434,0.04122836
SRR3624423,0.0063376054,0.952434,0.041228376
SRR5483765,0.0019308341,0.9931906,0.004878525
ERR675215,0.0010470493,0.0006728805,0.99828005
ERR1311546,0.0010451353,0.0006744349,0.9982804
SRR5178989,0.001928873,0.99320143,0.004869735
SRR1328191,0.001928873,0.99320143,0.004869735
SRR7453204,0.001044569,0.0006761884,0.9982792
ERR2168968,0.001928873,0.99320143,0.004869735
SRR920627,0.001044729,0.00067308545,0.9982822
ERR1298287,0.0010447665,0.000672909,0.9982823
ERR1522860,0.96842223,0.014315041,0.017262692
SRR7406691,0.001928873,0.99320143,0.004869735
ERR1315050,0.0010447856,0.000672809,0.99828243
ERR2187995,0.0010442823,0.0006753691,0.9982804
SRR7637191,0.0019289296,0.9932012,0.004869866
ERR500176,0.0010448097,0.0006730068,0.9982822
SRR7449471,0.001044889,0.0006786939,0.9982765
ERR1226412,0.0010230668,0.0007938466,0.9981831
SRR1648027,0.0063376054,0.952434,0.041228376
ERR1263444,0.0010425288,0.0007021342,0.9982553
ERR1466878,0.001044412,0.0006978615,0.9982577
SRR1426598,0.0010451858,0.00067472225,0.99828017
SRR5156188,0.0010447645,0.00067293923,0.9982823
SRR3633400,0.001928873,0.99320143,0.004869735
SRR3419424,0.0010456281,0.0006906963,0.99826366
SRR1948935,0.0010445721,0.000676123,0.99827933
SRR3037335,0.0010447861,0.0006727884,0.99828243
ERR1328425,0.0010460113,0.00069576787,0.9982582
ERR2538354,0.0010440724,0.0006771458,0.99827874
SRR5983442,0.0010440567,0.0006785353,0.9982774
ERR1582645,0.001928873,0.99320143,0.004869735
SRR8609848,0.0010447155,0.0006731493,0.9982822
SRR4414211,0.0019290921,0.9932006,0.0048703346
SRR8610787,0.0010329376,0.0007883572,0.9981787
ERR441240,0.0010445802,0.0006739572,0.9982815
SRR7663471,0.0019501816,0.9930889,0.004960912
SRR4780228,0.001928874,0.99320143,0.004869744
SRR994995,0.001044759,0.00067292346,0.9982823
DRR027525,0.001928873,0.99320143,0.004869735
SRR5595834,0.0019290706,0.99320036,0.0048705935
ERR1313460,0.0010447926,0.0006727981,0.99828243
ERR1762067,0.0010447894,0.0006728686,0.9982823
SRR5031323,0.0019316976,0.99319226,0.0048760474
ERR107123,0.0010439554,0.0006845597,0.99827147
SRR5786484,0.001928873,0.99320143,0.004869735
SRR5908417,0.001928873,0.99320143,0.004869735
SRR5165610,0.0010473932,0.0006903154,0.99826235
SRR3624263,0.001928873,0.99320143,0.004869735
DRR030453,0.0010446714,0.00067342044,0.99828196
ERR1311069,0.0010478209,0.000696351,0.9982558
SRR6348042,0.001928873,0.99320143,0.004869735
SRR575281,0.0020185497,0.99278176,0.0051996782
SRR5155998,0.0010447884,0.0006728709,0.9982823
SRR976634,0.0019289032,0.9932013,0.0048697996
SRR8608429,0.0010443402,0.0006751718,0.9982805
SRR6764785,0.0010441596,0.00067620585,0.9982797
DRR018771,0.0010444911,0.0006745703,0.998281
SRR1123244,0.0019301893,0.9931941,0.0048756334
ERR2570303,0.96962523,0.013796669,0.016578091
ERR2001875,0.0010447865,0.00067278784,0.99828243
ERR1690979,0.0010437643,0.00067801843,0.99827826
SRR5306450,0.001928873,0.99320143,0.004869735
ERR487394,0.0010444938,0.0007149431,0.9982406
SRR5570726,0.0019291918,0.99319977,0.004871083
ERR1691801,0.0010384014,0.00070966216,0.998252
DRR041932,0.0010445461,0.00067435723,0.9982811
SRR6663508,0.001928873,0.99320143,0.004869735
SRR5431506,0.0010736436,0.0008495901,0.9980768
ERR2001908,0.0010447865,0.00067278784,0.99828243
ERR2730322,0.001044906,0.00067278516,0.9982823
ERR1256431,0.0010445731,0.00067511114,0.9982803
SRR500444,0.001928873,0.99320143,0.004869735
SRR062235,0.001928873,0.99320143,0.004869735
SRR6038435,0.0010469062,0.00070182607,0.99825126
SRR4786514,0.001928873,0.99320143,0.004869735
SRR6394101,0.0010438903,0.00067833107,0.9982778
SRR6444543,0.0010467843,0.0007001634,0.99825305
ERR1690524,0.0010419063,0.00068766705,0.9982704
ERR2729908,0.9694968,0.013857844,0.016645288
ERR499017,0.0010447861,0.00067278784,0.99828243
ERR1589260,0.0019289213,0.9932012,0.004869915
ERR1691355,0.0010438062,0.00067796867,0.99827826
ERR1311173,0.001043672,0.0007073647,0.99824893
ERR719278,0.0010448851,0.00068183686,0.99827325
DRR075458,0.0019288749,0.99320143,0.0048697395
SRR1824352,0.0019288984,0.9932012,0.0048698406
ERR833289,0.001928873,0.99320143,0.004869735
ERR500763,0.0010447861,0.00067278784,0.99828243
SRR1631275,0.001044639,0.00067353406,0.99828184
ERR1263422,0.0010446383,0.00067941565,0.998276
ERR561598,0.0010450864,0.00067446195,0.9982805
ERR2011900,0.0010438344,0.000677643,0.9982785
ERR924381,0.001928873,0.99320143,0.004869735
DRR060323,0.0010445619,0.00067440374,0.998281
ERR1263465,0.0010437485,0.00068365235,0.99827254
SRR5947879,0.0010454126,0.0006823689,0.9982722
ERR719545,0.0010453371,0.0006899741,0.99826473
ERR2002047,0.0010447665,0.00067296,0.9982823
ERR1594023,0.0019290191,0.99320084,0.0048701037
ERR1249556,0.00097515085,0.001170949,0.9978538
SRR6443986,0.0010473483,0.00068897463,0.99826366
ERR2716357,0.97017664,0.013546868,0.016276415
ERR441845,0.0010444972,0.0006743614,0.9982811
SRR5156104,0.001045188,0.0006735215,0.99828136
SRR882217,0.0019288786,0.99320143,0.004869744
SRR3094922,0.0010450609,0.0006894104,0.99826556
SRR907634,0.001928873,0.99320143,0.004869735
DRR070562,0.0019289386,0.9932011,0.0048699514
SRR6265018,0.0010447954,0.0006728647,0.9982823
SRR6411991,0.0010442102,0.00067593093,0.9982799
SRR6309240,0.0010447786,0.00067282567,0.99828243
SRR1221296,0.0019377628,0.9931726,0.0048896107
ERR1689088,0.0010435446,0.0006793788,0.99827707
SRR1824388,0.0019291933,0.99319965,0.004871147
SRR2103037,0.001928873,0.99320143,0.004869735
ERR1690752,0.0010442352,0.0006756929,0.99828005
SRR5181003,0.001928873,0.99320143,0.004869735
SRR4414257,0.0019295434,0.99319893,0.004871553
SRR1785679,0.0019289791,0.9932011,0.0048699933
ERR1691036,0.0010445819,0.0006738551,0.9982816
SRR6745391,0.001928873,0.99320143,0.004869735
SRR1631813,0.001928873,0.99320143,0.004869735
SRR6823531,0.0019288895,0.99320143,0.0048697675
DRR018789,0.0010443878,0.00067529525,0.9982803
ERR719228,0.001046182,0.00068756746,0.9982663
SRR5141882,0.0010439081,0.0006784931,0.99827766
SRR3633445,0.0019291023,0.9932001,0.00487076
ERR2511229,0.0010651175,0.0007802858,0.9981546
SRR5915760,0.0019288767,0.99320143,0.004869744
ERR443756,0.0010447786,0.00067283143,0.99828243
ERR2511410,0.0010461941,0.00069534814,0.9982584
SRR5165888,0.0010446832,0.000676935,0.9982784
ERR1677058,0.0010447635,0.0006729026,0.9982823
SRR6408846,0.0010445061,0.0006744626,0.998281
ERR2560633,0.0010447865,0.00067282247,0.99828243
SRR5002055,0.0019339224,0.99317616,0.004890041
SRR6411555,0.0010447776,0.0006728305,0.99828243
ERR498486,0.0010449045,0.0006728545,0.9982823
SRR5713841,0.00633835,0.9523851,0.04127656
ERR1135457,0.0010437162,0.000697362,0.9982589
SRR1426852,0.0010438956,0.00068179594,0.9982743
SRR5822823,0.001047458,0.0007987495,0.99815375
SRR8605175,0.0010313491,0.0007581881,0.99821043
SRR5236366,0.0021082554,0.9924931,0.0053987107
SRR5180647,0.001928873,0.99320143,0.004869735
SRR5178116,0.0010447766,0.00067283725,0.99828243
SRR6264441,0.0010453535,0.00070666615,0.998248
SRR5595914,0.0019288767,0.99320143,0.004869744
SRR1632467,0.0010447861,0.00067278784,0.99828243
ERR531735,0.0010445713,0.00068721775,0.9982681
ERR499976,0.0010440544,0.0006770381,0.998279
ERR1582857,0.001928873,0.99320143,0.004869735
ERR499506,0.0010448431,0.0006729603,0.9982822
ERR1263534,0.0010446652,0.0006774436,0.9982779
ERR1678092,0.0010438344,0.0006790646,0.99827707
ERR488067,0.0010442666,0.00070521916,0.99825054
ERR675679,0.0010444733,0.00067456,0.998281
ERR1303762,0.0010454899,0.0006914426,0.99826306
SRR5181152,0.001928873,0.99320143,0.004869735
ERR543094,0.0019317714,0.9931919,0.0048763407
SRR1461485,0.001045569,0.00068625365,0.9982681
ERR1314679,0.0010451027,0.0006760347,0.99827886
SRR3586895,0.001928873,0.99320143,0.004869735
ERR1313448,0.0010447856,0.00067279296,0.99828243
ERR1689559,0.0010440081,0.00067692576,0.9982791
SRR1631807,0.0019288842,0.99320143,0.004869779
SRR3094989,0.0010461095,0.00069200114,0.99826187
ERR956979,0.0010472361,0.00067644124,0.99827635
SRR7479533,0.069645375,0.6486842,0.2816704
ERR2739245,0.0010550688,0.00071959937,0.9982254
SRR5150213,0.001928873,0.99320143,0.004869735
ERR1314238,0.0010447848,0.0006730604,0.9982822
ERR1725957,0.97016126,0.01355424,0.016284496
SRR5180357,0.001928873,0.99320143,0.004869735
SRR1145363,0.0010439267,0.00069213065,0.998264
SRR5823741,0.0010514074,0.0007613586,0.99818724
SRR6457397,0.0019288823,0.99320143,0.0048697703
SRR1460666,0.001928873,0.99320143,0.004869735
SRR3094700,0.0010455687,0.0006846715,0.9982698
DRR047831,0.0010443588,0.0006754453,0.99828017
SRR2761242,0.001044746,0.000672995,0.9982823
SRR6265655,0.0010441926,0.0006759715,0.9982798
ERR579525,0.0010448297,0.00067284674,0.9982823
SRR1618132,0.0010442963,0.0006753685,0.9982804
ERR1522194,0.0010447861,0.00067278784,0.99828243
ERR1533883,0.0010516868,0.0010042073,0.99794406
ERR2003262,0.0010448025,0.00067284686,0.99828243
SRR1581198,0.0010446524,0.0006735591,0.99828184
SRR3742053,0.001928873,0.99320143,0.004869735
SRR6670969,0.0010427363,0.0006972816,0.99825996
SRR2004060,0.011834254,0.9655485,0.022617303
ERR2228125,0.0010662322,0.0007026792,0.9982311
SRR1923271,0.0019289975,0.9932011,0.0048700213
SRR976633,0.0019322927,0.99319035,0.004877382
ERR1288714,0.0010445614,0.0006739251,0.9982815
SRR2668763,0.0019288749,0.99320143,0.0048697395
ERR498458,0.0010447865,0.00067279587,0.99828243
ERR1989815,0.0010438396,0.0006830056,0.99827313
SRR062239,0.001928873,0.99320143,0.004869735
DRR048206,0.0010441262,0.00067716057,0.99827874
ERR1315324,0.0010447885,0.0006728116,0.99828243
DRR044109,0.0010442901,0.0006759943,0.9982797
SRR5175904,0.001928873,0.99320143,0.004869735
SRR1747454,0.001928873,0.99320143,0.004869735
SRR1611605,0.0019288823,0.99320143,0.004869772
ERR2599271,0.0010447861,0.00067278784,0.99828243
SRR3647651,0.0010449467,0.00067576295,0.99827933
SRR5175909,0.0019288805,0.99320143,0.004869758
SRR5451644,0.001928873,0.99320143,0.004869735
SRR5822370,0.0009855323,0.0011243342,0.9978902
ERR543198,0.0019392077,0.99316794,0.0048929253
ERR487313,0.0010593986,0.0010298552,0.9979107
ERR1876227,0.0010474456,0.0006917424,0.9982608
SRR5450592,0.9701018,0.013581913,0.016316257
DRR047655,0.0010442742,0.0006764903,0.9982792
SRR5699476,0.0010447865,0.0006727884,0.99828243
SRR7902326,0.0010458925,0.0013627046,0.9975914
SRR6411929,0.0010447695,0.00067287317,0.99828243
SRR2154960,0.0010447846,0.0006727968,0.99828243
SRR5869902,0.0010442698,0.0006754299,0.9982803
SRR6056094,0.0019441305,0.9931196,0.004936244
SRR6007610,0.001928873,0.99320143,0.004869735
ERR2510984,0.0010447885,0.00067279616,0.99828243
SRR1617715,0.0010447856,0.0006727884,0.99828243
ERR2013452,0.25846618,0.1441173,0.5974166
ERR2233563,0.0010447796,0.0006728196,0.99828243
SRR3883944,0.0019288777,0.99320143,0.0048697535
SRR5754696,0.001928873,0.99320143,0.004869735
ERR867067,0.0010457529,0.0006791255,0.99827516
SRR7902331,0.0010440944,0.0006790237,0.9982768
SRR5869153,0.0010445174,0.00067413907,0.99828136
ERR765762,0.0009957079,0.0009895198,0.9980148
SRR1929494,0.001928873,0.99320143,0.004869735
SRR8608619,0.0010315791,0.00076713733,0.99820125
ERR561071,0.0010444007,0.0006749234,0.99828064
SRR6408659,0.0010447846,0.0006727949,0.99828243
ERR1383945,0.0010363616,0.00074005796,0.9982236
SRR5514554,0.0019290706,0.99320036,0.00487061
SRR1426124,0.0010450458,0.0006971238,0.9982578
ERR695354,0.0010445983,0.0006939022,0.9982615
DRR049496,0.0010445608,0.00067443075,0.998281
SRR3223652,0.001928874,0.99320143,0.004869735
SRR3581159,0.0010462773,0.0006825926,0.9982711
SRR1023688,0.0010306889,0.0007803306,0.99818903
ERR487926,0.0010519997,0.0007327714,0.9982152
ERR1690745,0.0010444074,0.0006747533,0.9982809
SRR6411825,0.0010435979,0.0006811947,0.99827516
SRR4408771,0.001928873,0.99320143,0.004869735
SRR5136664,0.001928873,0.99320143,0.004869735
SRR7448690,0.0010467347,0.00068955706,0.9982638
ERR538533,0.001928873,0.99320143,0.004869735
ERR1523369,0.0009730083,0.008940853,0.99008614
SRR8608655,0.0063299336,0.95253843,0.04113167
ERR500732,0.001043988,0.0006771239,0.99827886
SRR1119134,0.0019292684,0.9931994,0.0048712255
ERR1385208,0.0010444861,0.00069176295,0.9982638
SRR6757650,0.0010435274,0.0006802943,0.99827623
SRR5165770,0.0010386189,0.0009443791,0.99801695
ERR1313680,0.0010458687,0.00067979103,0.9982743
ERR1583099,0.001928873,0.99320143,0.004869735
SRR2103009,0.0019295055,0.99319834,0.0048720445
SRR5983417,0.001044795,0.00067424716,0.998281
ERR1315499,0.0010450864,0.000673544,0.99828136
ERR1382424,0.0010461861,0.00068212976,0.9982717
ERR1298143,0.0010443657,0.00067508226,0.9982805
ERR2511438,0.0010471883,0.00070972485,0.9982431
SRR6323828,0.0019329817,0.9931798,0.0048872945
ERR1331825,0.0010461579,0.0006813968,0.9982724
SRR1461389,0.0010485922,0.0007085575,0.99824286
ERR525960,0.001045813,0.0006882991,0.9982659
ERR765923,0.0009908929,0.0010324557,0.9979767
ERR2003299,0.0010447976,0.0006728116,0.99828243
SRR5640799,0.0019288786,0.99320143,0.004869756
SRR7556676,0.0010433312,0.0006848826,0.9982718
ERR2011908,0.0010463974,0.0006993481,0.99825424
SRR2145465,0.001044806,0.000672799,0.99828243
SRR5230470,0.001928873,0.99320143,0.004869735
ERR986132,0.0010502364,0.00070025306,0.9982495
SRR4431442,0.0019288749,0.99320143,0.004869735
ERR883565,0.0010446573,0.0006821405,0.99827325
ERR2738863,0.0010448511,0.00067288656,0.9982823
SRR7081377,0.0019288842,0.99320143,0.004869758
SRR5617452,0.001928873,0.99320143,0.004869735
ERR443389,0.0010414337,0.00069853297,0.9982601
ERR1743341,0.0019320234,0.9931912,0.0048767794
ERR2287497,0.0010425303,0.00070152554,0.9982559
ERR2231380,0.0010447027,0.0006910116,0.99826425
ERR1689547,0.0010424092,0.0006852566,0.9982723
SRR6932236,0.0010447806,0.00067281607,0.99828243
SRR3030569,0.0010447815,0.0006728116,0.99828243
SRR3995668,0.001928874,0.99320143,0.004869735
SRR6443878,0.0010485322,0.00069330056,0.9982582
SRR6823588,0.001928873,0.99320143,0.004869735
SRR5786487,0.001928873,0.99320143,0.004869735
ERR1315321,0.0010448252,0.0006729603,0.9982822
SRR1949197,0.0010444489,0.00067489373,0.99828064
ERR731876,0.0008613016,0.0029858174,0.9961528
