,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
ERR209637,0.015576392,0.623588,0.026703179,0.33413237
SRR5602347,0.005665958,0.009056151,0.004480928,0.98079693
SRR6876223,0.020348579,0.04382488,0.024342597,0.91148394
SRR6264942,0.0058203936,0.00938347,0.004739821,0.9800563
SRR5803701,0.00446105,0.016380876,0.0071953535,0.9719627
ERR209601,0.005479783,0.8563597,0.024920851,0.113239646
SRR5078568,0.0062443614,0.008659303,0.0048214495,0.9802749
SRR7423287,0.009125024,0.008970261,0.0067388117,0.9751659
SRR6264296,0.005685538,0.008893549,0.004426509,0.9809944
SRR5203038,0.008462638,0.014698625,0.007607162,0.9692316
SRR6474297,0.15010455,0.04066649,0.10950822,0.69972074
SRR7507584,0.003429979,0.032786936,0.012668312,0.9511148
ERR719531,0.009930104,0.01563397,0.009049773,0.96538615
ERR720231,0.021723896,0.02153647,0.019246846,0.9374928
ERR695624,0.0028476417,0.053488404,0.017846406,0.92581755
SRR5648919,0.005744934,0.008921236,0.0044848323,0.980849
SRR6724466,0.0089331865,0.009301126,0.0065306723,0.975235
ERR719421,0.012425244,0.00920555,0.008646518,0.9697227
SRR5757882,0.008597612,0.010191262,0.006721586,0.97448957
SRR5650147,0.0062689483,0.18540701,0.0133829415,0.79494107
SRR5203051,0.0064339936,0.009714872,0.005210161,0.978641
SRR5549057,0.2651256,0.020422906,0.107919455,0.60653204
SRR5761647,0.0055728257,0.009288758,0.0045661926,0.9805722
SRR6331136,0.00598228,0.009573281,0.004863888,0.9795805
SRR5803770,0.0055939257,0.009206206,0.0045345426,0.9806653
SRR5580439,0.043763578,0.016482562,0.028290361,0.9114635
ERR695602,0.01213935,0.018035084,0.011062294,0.95876324
SRR6331152,0.0056655407,0.008903533,0.0044145286,0.9810164
ERR209605,0.006571144,0.023472875,0.0070351064,0.9629209
SRR5648854,0.0154361725,0.012366593,0.011370242,0.960827
SRR7507389,0.0031558275,0.039352506,0.014656365,0.94283533
SRR7507466,0.010781616,0.009891897,0.0079547465,0.97137177
SRR5758027,0.02803567,0.03736344,0.030955315,0.9036456
SRR5866272,0.006657839,0.009128511,0.005183995,0.97902966
SRR6264900,0.0053059757,0.010528505,0.005047977,0.9791175
SRR5203249,0.005618423,0.009355038,0.0045425,0.980484
SRR7507709,0.0056702495,0.008896321,0.004414797,0.98101866
SRR6182519,0.0064741373,0.008764118,0.004978329,0.9797834
SRR5757870,0.0037223995,0.046924233,0.013988495,0.93536484
ERR720102,0.020831138,0.01817429,0.017824322,0.94317025
SRR6185232,0.0056108236,0.009535283,0.0044977367,0.98035616
SRR5648788,0.00551039,0.010548085,0.004686922,0.9792546
SRR5203310,0.005846441,0.009090841,0.0046216846,0.98044103
SRR5757811,0.005667269,0.008895069,0.0044115186,0.9810262
SRR2914254,0.005667299,0.00889498,0.004411489,0.98102623
ERR719565,0.0057947934,0.009802312,0.0050292313,0.9793737
SRR6182456,0.0056673586,0.00889495,0.004411429,0.9810263
SRR6724475,0.0059286654,0.05587381,0.00921309,0.9289844
ERR719594,0.014176041,0.026649743,0.013767421,0.9454068
SRR5866333,0.006545514,0.008693397,0.005039364,0.9797217
SRR5761655,0.0025373101,0.06653994,0.022535533,0.9083872
ERR525758,0.005613059,0.009132385,0.0044992864,0.98075527
SRR5758167,0.0083597,0.054850966,0.011316121,0.9254732
SRR5078759,0.0056670904,0.008898139,0.004411876,0.9810229
SRR5429362,0.0058371723,0.008869141,0.0045363605,0.98075736
SRR961842,0.0054495037,0.011439145,0.004841298,0.97827005
SRR5610037,0.005106151,0.011790484,0.0054600835,0.97764325
ERR719205,0.019846082,0.018835515,0.016607136,0.94471127
ERR011272,0.03680718,0.104781836,0.038431108,0.8199799
SRR5429363,0.006881118,0.008774728,0.0052658617,0.9790783
SRR5548897,0.0087938905,0.29489666,0.013484508,0.68282497
SRR5548533,0.017861515,0.4653719,0.07935035,0.4374162
SRR1008736,0.011848301,0.7451756,0.042962313,0.20001376
SRR5602198,0.1331374,0.35060325,0.16235316,0.35390615
SRR6265137,0.0056476593,0.008976579,0.00444293,0.98093283
SRR5202956,0.0056653917,0.008904338,0.004414946,0.9810153
SRR6251520,0.005773604,0.21347898,0.013053864,0.7676935
SRR5203305,0.00566715,0.008895755,0.004411906,0.9810252
SRR5802225,0.005668193,0.008913696,0.004422158,0.98099595
ERR209476,0.004585862,0.021802425,0.007084936,0.96652675
SRR5091614,0.06728172,0.034875125,0.04246974,0.8553734
SRR5579064,0.0057623386,0.011486083,0.0051005185,0.97765106
SRR5802395,0.005666524,0.008899331,0.0044128895,0.9810213
SRR5758008,0.015905738,0.026592076,0.019467741,0.9380344
SRR5651404,0.0056673586,0.00889495,0.004411429,0.9810263
ERR209718,0.006892711,0.47869992,0.015040398,0.499367
SRR5078691,0.005658269,0.008934617,0.004425943,0.9809812
SRR5648847,0.10071164,0.018872201,0.056548506,0.8238677
ERR719416,0.011399299,0.009742498,0.008211434,0.97064674
SRR5602158,0.3849997,0.049612224,0.23450685,0.33088124
SRR6450968,0.01638037,0.10865018,0.027430892,0.8475386
SRR5078935,0.0056673586,0.00889495,0.004411429,0.9810263
SRR7507599,0.0056601763,0.009284675,0.0045559704,0.98049915
ERR720008,0.0075636506,0.010447562,0.006161988,0.9758268
SRR5602179,0.005813539,0.00892821,0.004541129,0.9807171
SRR064853,0.006608784,0.90314484,0.03682396,0.05342245
SRR5579020,0.005420655,0.01217255,0.0048618913,0.9775449
SRR5629116,0.0073825717,0.009211659,0.0056863427,0.9777194
SRR1008958,0.009844273,0.934104,0.0507178,0.0053339005
ERR719515,0.015381843,0.018131375,0.013568014,0.95291877
SRR1159437,0.039563447,0.013785392,0.021824926,0.92482626
SRR5431515,0.0056673586,0.00889495,0.004411429,0.9810263
ERR525958,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5431502,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5757755,0.020600438,0.033852845,0.025350928,0.9201958
SRR6182551,0.04943824,0.009088278,0.028156549,0.91331697
SRR5763477,0.0056313276,0.009041399,0.004469484,0.9808578
ERR209775,0.0062146783,0.66232705,0.017537057,0.3139212
ERR209768,0.0055128336,0.9080251,0.032713324,0.053748727
ERR719240,0.005498022,0.03253627,0.0065796077,0.9553861
SRR961695,0.005862832,0.014749676,0.005784869,0.97360265
SRR5648935,0.005842775,0.008831441,0.004536152,0.98078966
SRR053034,0.043973505,0.10477468,0.048780203,0.80247164
SRR5757988,0.010803789,0.18893486,0.10104686,0.69921446
ERR1809143,0.0056430697,0.009024173,0.004455894,0.98087686
SRR6182297,0.004800856,0.013614804,0.006194234,0.9753901
SRR5602055,0.008425415,0.01051113,0.0066797435,0.9743837
SRR2142229,0.0057908893,0.8246554,0.021213084,0.14834058
SRR5203306,0.005668521,0.008902758,0.004416764,0.981012
SRR5813350,0.07357019,0.020897925,0.04467401,0.86085784
ERR720017,0.0067529976,0.009880185,0.005471289,0.9778955
SRR5813471,0.013472438,0.5318076,0.0248141,0.4299059
ERR209072,0.00887838,0.02505511,0.009202898,0.95686364
SRR5202933,0.00566867,0.008926272,0.0044284463,0.9809766
SRR5757971,0.026120484,0.03737998,0.031218767,0.90528077
SRR5761715,0.010084659,0.0089915395,0.007273674,0.9736501
SRR5078875,0.005679548,0.008889437,0.004420072,0.9810109
SRR7507597,0.023867548,0.019019842,0.018745333,0.93836725
SRR5428895,0.006104678,0.008866459,0.0047314167,0.98029745
SRR7507718,0.021830708,0.008989096,0.01397258,0.9552076
SRR5548992,0.0062434375,0.91681665,0.03652519,0.04041475
SRR5078880,0.006314248,0.1170055,0.016907334,0.8597729
SRR5203244,0.005656421,0.009073943,0.0044804215,0.9807892
SRR5078611,0.006814629,0.17596352,0.018497169,0.79872465
SRR5429210,0.022198588,0.029373229,0.018777043,0.92965114
SRR5650054,0.016304493,0.01831317,0.014263004,0.9511193
SRR6928812,0.01707822,0.009113073,0.011407644,0.96240103
SRR4384802,0.005618006,0.112890095,0.010745674,0.87074625
SRR2142209,0.090832055,0.1806458,0.11103964,0.61748254
SRR5548613,0.052465353,0.7942199,0.1533148,0.0
SRR5396484,0.021742612,0.24616864,0.14210173,0.58998704
SRR5343024,0.005667299,0.00889501,0.004411578,0.9810261
SRR5813225,0.0047655106,0.021627933,0.006351918,0.96725464
SRR5803758,0.011273891,0.0212546,0.010538608,0.9569329
SRR6264473,0.0056601465,0.00894022,0.0044226944,0.98097694
SRR6265670,0.0054965913,0.011647016,0.004673183,0.9781832
SRR5078960,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5758173,0.005530089,0.009471029,0.0046385527,0.9803603
SRR5549047,0.0118602095,0.92664975,0.061490096,0.0
SRR5218295,0.009019494,0.00891301,0.0066245794,0.9754429
SRR5429156,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5429147,0.0056673586,0.00889492,0.0044115186,0.9810262
ERR719812,0.055365562,0.016869992,0.034430444,0.89333403
ERR720020,0.0068469346,0.009998202,0.0055662096,0.97758865
SRR5758094,0.020684838,0.12710068,0.02994135,0.82227314
SRR6724392,0.008880585,0.0089968145,0.0065777004,0.9755449
SRR5578951,0.011792004,0.04455948,0.011600137,0.9320484
SRR5602116,0.0059994757,0.00916338,0.004752189,0.98008496
ERR525822,0.0023201406,0.084789276,0.026922077,0.8859685
SRR4384808,0.04032591,0.014779538,0.023829699,0.92106485
SRR5802325,0.005601734,0.009200782,0.004517436,0.98068005
SRR5548131,0.0050866604,0.9072015,0.03167686,0.056034923
SRR5758043,0.0053044558,0.04216799,0.005120009,0.94740754
SRR5757804,0.0057754517,0.009301454,0.004671544,0.98025155
ERR719813,0.06525898,0.018968165,0.042255998,0.87351686
SRR7507605,0.0054475665,0.012664437,0.0059957206,0.9758923
SRR6265113,0.0121515095,0.033285648,0.016590208,0.93797266
ERR209727,0.006577015,0.105952084,0.0138011575,0.87366974
SRR5947851,0.016451955,0.044163257,0.022977829,0.916407
SRR5761650,0.005667329,0.008909702,0.0044199824,0.981003
SRR5078635,0.0056241453,0.009076983,0.004480988,0.9808179
SRR5983343,0.029991627,0.094055295,0.04228425,0.8336688
ERR011156,0.025212824,0.038095593,0.024050623,0.9126409
SRR5758136,0.021041572,0.040181458,0.026893586,0.91188335
ERR719874,0.006499499,0.0091456175,0.0050863028,0.97926855
ERR011196,0.006965518,0.0108297765,0.0058557093,0.976349
SRR5866592,0.0064843,0.008998454,0.0049861968,0.97953105
ERR719805,0.045783818,0.016712636,0.030770928,0.9067326
SRR961748,0.0051889718,0.026548177,0.0060385764,0.96222425
SRR6264540,0.008909285,0.017813742,0.008588672,0.9646883
ERR525879,0.0028013885,0.6310674,0.026863545,0.3392676
ERR1809133,0.028283238,0.016276509,0.02095741,0.9344828
ERR526037,0.005630195,0.009065896,0.0044710636,0.9808328
SRR6450977,0.3963386,0.037297964,0.20588902,0.3604744
SRR5813462,0.005965799,0.02569896,0.0075531006,0.9607822
SRR5610090,0.021855175,0.009103417,0.013481379,0.95556
SRR6264445,0.005281836,0.01065129,0.0050955117,0.97897136
SRR6683616,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5610010,0.0055846274,0.013472348,0.0053432584,0.97559977
ERR1809154,0.017457783,0.018216252,0.016539633,0.94778633
SRR6876225,0.005880773,0.009289086,0.004796207,0.98003393
SRR6264264,0.012817264,0.009309053,0.008997321,0.96887636
ERR1823592,0.006725222,0.1543586,0.0085760355,0.83034015
ERR209567,0.018708855,0.045332015,0.019841313,0.9161178
SRR5429081,0.0057927966,0.00889498,0.004511535,0.9808007
SRR3160438,0.0063757002,0.12895724,0.02929151,0.83537555
SRR961759,0.0053811073,0.04258582,0.006376624,0.9456564
SRR5548701,0.0066456497,0.14733925,0.01990354,0.82611156
SRR5802314,0.005379349,0.032144934,0.0069571137,0.9555186
SRR6424631,0.00930649,0.04067871,0.021585405,0.92842937
SRR5609947,0.0056309104,0.009146899,0.0044736266,0.98074853
SRR6182342,0.005664915,0.008904874,0.004415363,0.98101485
ERR526045,0.004450172,0.038544893,0.007057637,0.9499473
SRR5650159,0.0026441216,0.064724535,0.02091816,0.9117132
SRR5649133,0.011594415,0.010129154,0.00850001,0.9697764
SRR6265219,0.00565508,0.008948058,0.004431516,0.9809654
SRR5580622,0.005113989,0.019844592,0.0068142414,0.96822715
SRR5343043,0.005656004,0.009404957,0.0045921206,0.9803469
SRR6901786,0.013444722,0.013954192,0.011035651,0.96156543
SRR5813195,0.0046383142,0.020051569,0.006888956,0.96842116
SRR5079234,0.0048319995,0.013598263,0.0061089694,0.97546077
SRR5813435,0.005192846,0.013288289,0.005250126,0.97626877
SRR5866371,0.009576112,0.023980707,0.009864688,0.9565785
ERR321251,0.023257703,0.022889018,0.023657978,0.93019533
ERR720205,0.028777868,0.023958862,0.025651515,0.9216118
SRR5761714,0.1260325,0.020506859,0.061443776,0.79201686
SRR5202968,0.005666703,0.008897871,0.0044125915,0.98102283
SRR6182339,0.017031759,0.008755058,0.011352152,0.96286106
SRR5079098,0.00566712,0.008895934,0.004411906,0.98102504
SRR5761689,0.22939089,0.026518345,0.10478923,0.63930154
ERR209680,0.012314051,0.08906436,0.018390268,0.8802313
SRR5813254,0.007836312,0.04518822,0.009243518,0.937732
SRR6928775,0.0056673586,0.00889495,0.004411429,0.9810263
SRR6265619,0.0056201816,0.010350019,0.004471481,0.97955835
SRR5757803,0.0056512654,0.009118378,0.004435092,0.98079526
SRR5757830,0.0022809207,0.08574149,0.027878672,0.8840989
ERR209455,0.0072797835,0.013809085,0.006664127,0.972247
SRR6330962,0.0056613386,0.008926392,0.004422039,0.98099023
SRR3403843,0.0056673586,0.00889495,0.004411429,0.9810263
SRR961792,0.0054860413,0.010027379,0.0047101974,0.9797764
SRR6474246,0.005566716,0.017224729,0.0061906874,0.97101784
SRR5903755,0.0054625273,0.018394351,0.0069127977,0.9692303
SRR6424506,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5549042,0.011538568,0.93096036,0.05750101,0.0
ERR011140,0.007117301,0.009119898,0.0055025816,0.9782602
SRR5610161,0.0054804385,0.011048555,0.004739195,0.9787318
SRR1185491,0.0085648,0.008340359,0.006494969,0.9765999
ERR719286,0.006617099,0.019210756,0.008105278,0.96606684
SRR5761659,0.005667299,0.008895099,0.004411578,0.98102605
ERR505101,0.0060762465,0.011285424,0.0061632097,0.9764751
ERR321150,0.018154413,0.018125862,0.013907045,0.94981265
SRR5429282,0.0056673586,0.00889492,0.0044115186,0.9810262
SRR5610143,0.006646931,0.008706987,0.0051090717,0.979537
SRR6357159,0.0057709515,0.009024173,0.004544109,0.9806608
ERR719377,0.0151049495,0.012012243,0.01119405,0.96168876
SRR1687047,0.16928074,0.026760131,0.08569738,0.7182617
SRR5202866,0.005842954,0.008892298,0.004548788,0.980716
SRR5429154,0.0057346225,0.0095734,0.004695326,0.9799967
ERR719901,0.007719964,0.020467103,0.008402109,0.96341085
ERR525780,0.0047622025,0.096226275,0.0063445866,0.89266694
SRR2914252,0.02874437,0.01012978,0.017104149,0.9440217
SRR5629099,0.0075570345,0.50366807,0.011724234,0.47705066
SRR6185271,0.005471766,0.009807348,0.0047418475,0.97997904
SRR5079054,0.009056866,0.009973019,0.0076604486,0.97330964
SRR1999163,0.016046017,0.00971356,0.010905266,0.96333516
ERR719136,0.006859511,0.009365976,0.0053892136,0.9783853
SRR7082902,0.005667448,0.00889492,0.0044115186,0.9810261
ERR321480,0.010879546,0.012023002,0.0085784495,0.968519
SRR5580435,0.029227525,0.040372014,0.032976955,0.8974235
ERR719257,0.029254764,0.034927845,0.02772528,0.90809214
SRR5649068,0.005657345,0.009078026,0.0044255853,0.980839
ERR209163,0.0057448447,0.012519568,0.00534153,0.97639406
SRR5429355,0.005432844,0.015832454,0.0047748387,0.97395986
SRR5431516,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5548185,0.008089721,0.9235871,0.044427693,0.023895502
SRR6265453,0.0056669414,0.008896381,0.004412025,0.9810246
SRR6357161,0.005667478,0.008898884,0.0044138134,0.98101985
ERR719779,0.009319454,0.008895606,0.0071244836,0.97466046
SRR6264775,0.005655974,0.0089434385,0.0044297874,0.9809708
SRR5803714,0.010063827,0.008708,0.007182479,0.9740457
SRR6724562,0.010373592,0.009258032,0.007403016,0.97296536
SRR1766069,0.06988388,0.019015908,0.035598427,0.87550175
SRR5648798,0.029119998,0.0072285235,0.021322489,0.942329
ERR525756,0.012441963,0.020705014,0.011994779,0.95485824
SRR6264679,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5020849,0.009624451,0.008405298,0.007029265,0.974941
SRR5761797,0.028460026,0.009975135,0.01682663,0.9447382
SRR5602318,0.011449903,0.03686425,0.01147303,0.94021285
SRR7507361,0.048181593,0.06387207,0.041668743,0.8462776
ERR719158,0.01635012,0.016815096,0.013658106,0.9531767
SRR064864,0.02062732,0.102365345,0.15745157,0.71955574
SRR5203233,0.005646378,0.009042174,0.0044582486,0.9808532
SRR5866362,0.006298244,0.014620513,0.0059072375,0.973174
SRR6474286,0.078978,0.022885948,0.054205775,0.84393024
SRR5813217,0.0080084205,0.011762708,0.00676468,0.9734642
SRR5802339,0.0056675076,0.008894831,0.0044116974,0.98102593
SRR5648824,0.0056325793,0.009452999,0.0046203732,0.98029405
SRR5650175,0.031848907,0.030817717,0.03046462,0.90686876
SRR5078710,0.0056664348,0.008899838,0.004413396,0.98102033
SRR2914261,0.0065361857,0.02644214,0.008038998,0.9589827
ERR719997,0.011323929,0.013493806,0.0093046725,0.9658776
SRR6182546,0.0056452453,0.009329796,0.004442215,0.9805827
ERR719605,0.01679486,0.011772186,0.011963606,0.9594693
SRR7507345,0.008616,0.009091467,0.0064450502,0.9758475
SRR5203411,0.0056324005,0.00914517,0.004482031,0.9807404
SRR6331150,0.0066583157,0.014056921,0.006776631,0.97250813
SRR6265541,0.005604744,0.0091608465,0.004512906,0.9807215
SRR5648823,0.059003234,0.02541101,0.04298854,0.8725972
ERR525794,0.005666375,0.008902758,0.004412979,0.9810179
SRR5802394,0.0075529814,0.015168488,0.007580191,0.9696983
ERR719135,0.0067492723,0.009853452,0.005459875,0.9779374
SRR5580585,0.034570158,0.022892505,0.023132741,0.9194046
SRR5803712,0.015888274,0.0073340237,0.01138401,0.96539366
SRR2142227,0.004110247,0.13212153,0.014253408,0.84951484
SRR5078826,0.0056326985,0.009036154,0.004467249,0.9808639
SRR5602154,0.09860811,0.015351564,0.041059703,0.8449806
ERR719403,0.010752022,0.009222895,0.007722646,0.97230244
SRR6264860,0.005859494,0.00932622,0.004709959,0.9801043
SRR5947809,0.012989581,0.745516,0.043861896,0.19763255
SRR6182364,0.008535683,0.009022862,0.0063644946,0.97607696
SRR6182386,0.005668491,0.008894831,0.0044124722,0.9810242
SRR6265277,0.015386403,0.022859454,0.017585695,0.94416845
ERR719455,0.010467529,0.01013571,0.007799566,0.9715972
SRR5818513,0.029848754,0.8178035,0.095401585,0.05694616
SRR5548994,0.01763413,0.9074511,0.07491478,0.0
SRR5079083,0.0056509078,0.009001583,0.0044377446,0.98090976
ERR719674,0.0058075786,0.009502888,0.0048181117,0.9798714
SRR5396528,0.0128479,0.85828173,0.05787587,0.0709945
SRR5579042,0.011466801,0.01626867,0.010113388,0.96215117
SRR5601918,0.0056188405,0.009525746,0.004597664,0.98025775
SRR5580489,0.039766967,0.013636857,0.025993526,0.9206027
SRR7423286,0.02624917,0.011538386,0.016525328,0.9456871
SRR6264872,0.0051465034,0.011405498,0.0053842664,0.9780637
ERR719503,0.035612404,0.022869766,0.026343703,0.9151741
SRR6264219,0.012444973,0.012545675,0.009712994,0.9652964
SRR5495957,0.0076860785,0.008514583,0.005790293,0.97800905
SRR5803689,0.005667269,0.00889492,0.0044115484,0.9810263
SRR5202924,0.0056571364,0.008957803,0.0044329762,0.9809521
SRR5579076,0.009549677,0.011954457,0.0075860023,0.97090983
SRR5610085,0.0033326745,0.0689947,0.015132219,0.91254044
SRR6424507,0.0056673586,0.00889495,0.004411429,0.9810263
ERR719676,0.0060259104,0.010915339,0.005654931,0.9774038
SRR7507642,0.006228298,0.09720233,0.008482844,0.88808656
SRR6185202,0.0113226175,0.011674672,0.008620977,0.96838176
SRR5757952,0.016488105,0.09416735,0.15364796,0.73569655
SRR5803754,0.0056536496,0.008952439,0.004434556,0.98095936
SRR5343176,0.005667001,0.0088967085,0.0044121444,0.98102415
ERR209302,0.005659759,0.07490966,0.00748381,0.9119468
ERR719112,0.009875536,0.015232265,0.009022266,0.9658699
ERR321618,0.029147506,0.02582714,0.025366724,0.91965866
SRR5602239,0.013344586,0.033534348,0.015137225,0.9379839
SRR5577144,0.075870216,0.009802699,0.041760832,0.8725662
ERR321182,0.012155205,0.009729683,0.008718193,0.96939695
SRR7423247,0.011336774,0.017921537,0.0096670985,0.9610746
ERR719855,0.0063823164,0.009635836,0.005153984,0.97882783
ERR525942,0.0023083389,0.08585656,0.02719751,0.8846376
SRR5648936,0.008938253,0.008511841,0.006590128,0.9759598
SRR1999215,0.008547485,0.009022057,0.0064105988,0.97601986
SRR5648973,0.013890326,0.011222422,0.010135144,0.9647521
ERR525988,0.059154183,0.020550936,0.0386073,0.8816876
ERR719274,0.02043268,0.038793147,0.021992117,0.91878206
SRR5580625,0.022754014,0.022124767,0.017553926,0.9375673
ERR719940,0.0130440295,0.011869937,0.0102600455,0.964826
SRR5079152,0.0056587756,0.008931667,0.004425049,0.9809845
SRR5548634,0.011695772,0.0891763,0.028447479,0.87068045
SRR5650136,0.025223494,0.010965526,0.01643616,0.9473748
SRR5203024,0.014154017,0.026456356,0.012244701,0.9471449
SRR5803615,0.033298075,0.036058635,0.023337752,0.90730554
ERR209818,0.006682247,0.70027477,0.016139656,0.2769034
SRR5796715,0.0056673586,0.00889495,0.004411429,0.9810263
ERR209135,0.04883361,0.08131382,0.042943746,0.8269088
SRR5203101,0.0056681335,0.009758532,0.004704416,0.9798689
ERR719121,0.0070275664,0.011067688,0.0059920847,0.9759127
SRR5803680,0.46314844,0.09526698,0.4415846,0.0
SRR064888,0.006753862,0.920283,0.038544804,0.034418344
ERR720194,0.0066604614,0.008719832,0.0051021576,0.9795176
SRR5757941,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5637715,0.003471136,0.03248927,0.01258108,0.9514585
SRR5763469,0.010210931,0.49352223,0.017457724,0.47880912
SRR5757879,0.009153038,0.016207486,0.008788556,0.96585095
SRR5202988,0.005666524,0.009114772,0.0045033693,0.98071533
SRR5757977,0.02738601,0.041165262,0.03282237,0.8986263
SRR3400419,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5020860,0.0056672096,0.008895665,0.0044116974,0.98102546
SRR4384810,0.0036140382,0.027855784,0.011038929,0.9574913
SRR5796738,0.3364976,0.028398752,0.16359428,0.47150934
SRR5078778,0.005661905,0.008934945,0.004419893,0.98098326
SRR6264162,0.005666882,0.00889647,0.0044121146,0.9810245
SRR5813397,0.030927747,0.015472531,0.021311045,0.93228865
DRR092042,0.0056692064,0.008905917,0.0044192076,0.98100567
SRR7507305,0.006135583,0.009329379,0.0048980117,0.979637
SRR5429204,0.0057759583,0.009198219,0.004608482,0.9804174
SRR5429260,0.006270647,0.008749634,0.0048484504,0.98013127
ERR209310,0.0066990852,0.46840665,0.013871014,0.5110233
SRR5602279,0.007093072,0.00930813,0.005546719,0.9780521
ERR315318,0.01888454,0.009778202,0.012293011,0.9590442
SRR5203005,0.008580834,0.021677464,0.008767307,0.9609744
SRR5648787,0.008661956,0.011343986,0.006942123,0.9730519
SRR5396517,0.030064255,0.04176724,0.039257824,0.88891065
SRR5429286,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5079138,0.0038689375,0.023472518,0.009612232,0.9630463
ERR720131,0.006580889,0.009554356,0.00525856,0.9786062
SRR1008791,0.010946858,0.9333901,0.055663064,0.0
SRR5548518,0.0068974793,0.038291186,0.009332836,0.9454785
SRR5813373,0.0076756775,0.5405868,0.010930747,0.44080675
SRR5580448,0.016689837,0.029592782,0.01872009,0.9349973
SRR6265227,0.009873837,0.009969026,0.0080809295,0.9720762
SRR5757802,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5758155,0.013400525,0.13792965,0.12386635,0.72480345
SRR5580513,0.014596432,0.018461466,0.012244105,0.95469797
SRR6935818,0.100142956,0.017614365,0.052689344,0.82955337
SRR5429108,0.005667329,0.008895159,0.0044115484,0.98102593
ERR719990,0.008940011,0.01281634,0.0076182783,0.9706254
SRR5649170,0.007327229,0.008746922,0.0055555105,0.9783703
SRR5078844,0.0056621134,0.008915752,0.004419714,0.98100245
SRR5758077,0.013395071,0.0146460235,0.012366176,0.9595927
SRR6265447,0.0023688078,0.079251826,0.025844961,0.8925344
SRR5813266,0.005535215,0.010501802,0.004780233,0.9791827
ERR719066,0.014602631,0.0141634345,0.011574775,0.95965916
SRR5579104,0.007524997,0.008265883,0.005725771,0.9784833
SRR6185259,0.0059285164,0.009221554,0.0047467947,0.98010314
SRR5983381,0.03094834,0.055278808,0.03492093,0.8788519
ERR720197,0.006925732,0.008689821,0.005280465,0.979104
SRR6928789,0.0056673586,0.00889495,0.004411429,0.9810263
ERR209099,0.026767522,0.04193312,0.028942794,0.90235656
SRR5078694,0.0056660175,0.008900315,0.0044136047,0.9810201
ERR209763,0.005360067,0.8900704,0.02894193,0.075627625
SRR5796799,0.069283545,0.02368477,0.0560984,0.8509333
SRR5601924,0.020556092,0.009715974,0.013204575,0.95652336
SRR053031,0.0052119493,0.026572913,0.0055376887,0.9626775
SRR5757968,0.010748148,0.011614144,0.008539528,0.9690982
SRR5203013,0.0060378313,0.009976238,0.005020976,0.9789649
SRR5649087,0.0056677163,0.008894801,0.004411787,0.9810257
SRR5602314,0.013023168,0.17168343,0.16660684,0.6486865
ERR719199,0.048208266,0.0231933,0.036293924,0.89230454
ERR719164,0.01553762,0.016732126,0.013117939,0.9546123
SRR5629095,0.10229659,0.21737367,0.16373155,0.5165982
SRR6265319,0.033442914,0.01943627,0.027861506,0.9192593
SRR1693354,0.4239584,0.036248267,0.22131446,0.31847888
SRR5758032,0.01777339,0.020892948,0.018481493,0.94285214
SRR6265584,0.005828202,0.00941655,0.00471583,0.9800394
ERR719967,0.021763712,0.01763302,0.016994894,0.9436084
SRR6182516,0.0042611957,0.03484276,0.007819891,0.9530761
SRR6265117,0.00499171,0.016061038,0.0062122643,0.972735
SRR5866426,0.0054987967,0.017531842,0.0057163835,0.971253
SRR6265077,0.0056714118,0.008896232,0.0044158697,0.9810165
SRR6264651,0.0056673586,0.00889495,0.004411429,0.9810263
SRR6265651,0.0056601465,0.008946717,0.004422605,0.9809705
SRR5637809,0.0056673586,0.00889495,0.004411429,0.9810263
SRR6185218,0.0054326355,0.011897206,0.004786104,0.97788405
SRR6331075,0.0056642294,0.008923709,0.0044255853,0.9809865
SRR6264740,0.015883565,0.03681788,0.028672129,0.9186264
SRR5399525,0.0056673586,0.00889495,0.004411429,0.9810263
SRR5761651,0.009001136,0.02245313,0.011374652,0.9571711
SRR5758073,0.012879074,0.019054353,0.0138787925,0.95418775
SRR060115,0.0075591207,0.75815284,0.028343529,0.20594454
SRR5649159,0.005664706,0.009012371,0.0044699907,0.98085296
SRR6724465,0.0810979,0.02353406,0.06032434,0.83504367
ERR719668,0.008129209,0.011247098,0.0068955123,0.9737282
SRR5637773,0.0056766868,0.008895457,0.00442037,0.98100746
SRR5548779,0.018301595,0.89891416,0.08278427,0.0
