,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
SRR1930140,0.064644635,0.0019466579,0.0025294125,0.030160785,0.9007185
SRR5649050,0.0151636,0.002284646,0.002209574,0.04889655,0.9314456
SRR6331180,0.012589425,0.0025337934,0.0012426376,0.021841496,0.96179265
SRR7507691,0.035823435,0.0020756423,0.0009807646,0.011868328,0.94925183
SRR5983303,0.089467585,0.0028469563,0.0011836588,0.008779705,0.8977221
ERR1809140,0.18889976,0.0009793043,0.002097845,0.04287079,0.76515234
SRR5983294,0.9274701,0.002903968,0.004560739,0.04544407,0.019621193
SRR5648911,0.029791832,0.0013544261,0.00053691864,0.0055329204,0.96278393
SRR5548542,0.92986417,0.0041548335,0.0063027027,0.059678294,0.0
SRR3400451,0.93641853,0.002646774,0.0040694177,0.041489124,0.015376091
SRR5548918,0.831647,0.0046898127,0.008467376,0.069301665,0.08589417
SRR5803678,0.018469393,0.00221771,0.0013458133,0.012211204,0.9657559
SRR5399484,0.01234597,0.002556622,0.0012581348,0.02242273,0.96141654
SRR5650118,0.027043372,0.0014721155,0.0005931258,0.0065111816,0.9643802
ERR720032,0.02707547,0.0019466281,0.0011742115,0.010374457,0.95942926
SRR5079220,0.03718379,0.001157999,0.00043070316,0.0038645566,0.95736295
SRR5218348,0.23862803,0.0069101155,0.0005481541,0.000959605,0.7529541
SRR7082899,0.51119274,0.03027615,0.01425609,0.03281033,0.4114647
ERR011126,0.038522333,0.0011458695,0.00052171946,0.0050626397,0.95474744
SRR5078917,0.037083894,0.0011513233,0.00042951107,0.0038646162,0.95747066
ERR719228,0.031713426,0.0032757223,0.0025931299,0.022737116,0.9396806
ERR719123,0.13248205,0.005422473,0.0030486286,0.017395109,0.84165174
ERR719151,0.026766479,0.0033522248,0.0027210116,0.02670896,0.9404513
SRR5202875,0.015129983,0.0022527575,0.0010590851,0.016473174,0.965085
SRR5602108,0.014089614,0.0027669966,0.002159685,0.020753264,0.96023047
SRR5078671,0.037089765,0.0011513829,0.00042957067,0.003864199,0.95746505
SRR5602033,0.037073165,0.0011516213,0.00042968988,0.003866613,0.9574789
SRR5078950,0.037061423,0.0011518002,0.0004298091,0.0038683712,0.9574886
SRR5648931,0.09473041,0.0011918545,0.002107054,0.03191325,0.87005746
ERR720116,0.01331234,0.004336506,0.009830266,0.06700137,0.9055195
SRR5802318,0.041798443,0.0012784302,0.00043445826,0.0035434961,0.9529452
SRR6331212,0.04414481,0.0031262636,0.0017372966,0.009791374,0.94120026
SRR7008044,0.9200811,0.0028373003,0.003777355,0.035298616,0.03800571
SRR7507407,0.036529362,0.0011765659,0.00043916702,0.003984213,0.9578707
ERR209761,0.03522125,0.0030737817,0.0011981428,0.008379281,0.9521276
SRR5602320,0.033958733,0.0019520223,0.0013818741,0.015707672,0.94699967
SRR5983431,0.91789967,0.0030150414,0.0040818453,0.03779146,0.037212014
SRR5548713,0.09211528,0.18454638,0.020480692,0.01670453,0.6861531
ERR209556,0.027658165,0.0023001134,0.00080114603,0.008151054,0.9610895
SRR6182401,0.032301754,0.0013167858,0.00050473213,0.0049611926,0.96091557
SRR1766016,0.26635373,0.0046898425,0.0013267696,0.0067130327,0.7209166
SRR5548189,0.6948131,0.005556375,0.0046018064,0.04586777,0.24916089
SRR5218341,0.03694117,0.0011768341,0.000438869,0.003916919,0.9575262
SRR5813441,0.015941054,0.002565354,0.002216518,0.0151385665,0.9641385
SRR7507706,0.023634136,0.0022722483,0.0011704862,0.012166619,0.96075654
ERR719546,0.045900673,0.002343297,0.0022666752,0.023813486,0.92567587
SRR5548824,0.9057297,0.0022253096,0.0039543808,0.046622902,0.041467667
ERR525855,0.09811899,0.003325224,0.0011796355,0.008045703,0.88933045
SRR1766076,0.02293834,0.002079755,0.0010277629,0.012933195,0.96102095
ERR209507,0.012596726,0.0026210546,0.0014850497,0.021312922,0.9619843
SRR6724367,0.08951947,0.8514139,0.03292849,0.026138086,0.0
ERR720195,0.01511246,0.002242446,0.0011214614,0.015987217,0.9655364
ERR525994,0.9351145,0.0026465356,0.0040401816,0.040685236,0.017513514
SRR5202930,0.029693633,0.0015253127,0.0012138188,0.015888423,0.9516788
SRR5648879,0.37823176,0.00042548776,0.002474755,0.076048195,0.5428198
SRR6264636,0.037144512,0.0013507307,0.0005169213,0.0047992766,0.95618856
ERR719523,0.08175802,0.003936112,0.0021553338,0.014638007,0.89751256
SRR7507714,0.026110232,0.0014930964,0.00063204765,0.006745428,0.9650192
ERR719055,0.021352768,0.0040327907,0.0056473613,0.02678296,0.9421841
SRR7507695,0.03144908,0.0018151402,0.00076925755,0.009093374,0.9568732
SRR5495977,0.022016466,0.0018879473,0.0012435913,0.014948219,0.9599038
SRR5343118,0.014142454,0.0023521185,0.0011310577,0.018238306,0.96413606
ERR209678,0.61916894,0.0075490177,0.0020669699,0.008605868,0.36260927
SRR6724477,0.32207057,0.30916595,0.005830407,0.010874808,0.35205823
SRR5866317,0.015012413,0.0024894476,0.0024342537,0.015444398,0.9646195
SRR961761,0.034596264,0.0012918711,0.0005247891,0.004850626,0.9587364
SRR5610157,0.040499955,0.0012436509,0.00043320656,0.0036257803,0.9541974
SRR497944,0.031614006,0.0013011396,0.00050470233,0.005025834,0.9615543
SRR6182377,0.03751439,0.0014538765,0.00087332726,0.0035396814,0.9566187
SRR1765998,0.033325553,0.001499027,0.0006301999,0.0062842667,0.95826095
ERR209211,0.03596282,0.002378285,0.0009988248,0.010155976,0.95050406
SRR5602336,0.08010316,0.0006445348,0.0048558414,0.18949944,0.724897
SRR1687042,0.05381611,0.001490444,0.0005136132,0.0038946867,0.94028515
SRR6182404,0.036774725,0.001159668,0.00043341517,0.003921509,0.9577107
ERR209827,0.8599693,0.012586572,0.0153973615,0.11204677,0.0
ERR1809130,0.03794056,0.0013035536,0.0004619062,0.004032403,0.9562616
SRR5548922,0.034614474,0.0022503138,0.000934124,0.007926971,0.9542741
ERR209637,0.8985641,0.003379196,0.004120171,0.037451595,0.056484938
SRR5602347,0.01586628,0.002179712,0.001152873,0.014561176,0.9662399
SRR6876223,0.03592205,0.0019756854,0.00183478,0.018864363,0.94140315
SRR6264942,0.020403683,0.00258559,0.0010744631,0.014812738,0.9611235
SRR5803701,0.037054002,0.0011544526,0.00043046474,0.0038743317,0.95748675
ERR209601,0.56229794,0.011002153,0.0008997023,0.0020383298,0.42376184
SRR5078568,0.014046341,0.0023306012,0.001110822,0.018324852,0.9641874
SRR7423287,0.022788286,0.0017752647,0.0011164844,0.0077166855,0.9666033
SRR6264296,0.035404414,0.0011932254,0.00045105815,0.0041697323,0.9587816
SRR5203038,0.018239945,0.0021512508,0.0011033416,0.014798015,0.96370745
SRR6474297,0.028976083,0.0020838082,0.0011290014,0.011928588,0.95588255
SRR7507584,0.028621495,0.0014085174,0.00056263804,0.005938828,0.96346855
ERR719531,0.03943482,0.0020967424,0.0019002855,0.020773888,0.93579423
ERR720231,0.072386295,0.0042637885,0.0018548965,0.0112681985,0.9102268
ERR695624,0.8111522,0.0014738142,0.0032770336,0.042788684,0.14130825
SRR5648919,0.014782995,0.0023669302,0.0013649166,0.01703152,0.96445364
SRR6724466,0.085879445,0.8572665,0.032344803,0.024509283,0.0
ERR719421,0.019753337,0.0022619367,0.0013544858,0.012373537,0.9642567
SRR5757882,0.018582523,0.0024009347,0.0018154383,0.012699395,0.96450174
SRR5650147,0.9226344,0.0035865009,0.005407244,0.04555109,0.02282083
SRR5203051,0.01339516,0.0024916828,0.001363486,0.019245118,0.96350455
SRR5549057,0.59457266,0.01941377,0.017182946,0.063021034,0.30580962
SRR5761647,0.017282426,0.0020546615,0.00092312694,0.0133956075,0.9663442
SRR6331136,0.07282227,0.0037095547,0.001088053,0.009653598,0.9127265
SRR5803770,0.037310183,0.0011859536,0.00043693185,0.0039007962,0.95716614
SRR5580439,0.018197,0.0028623044,0.0022352338,0.021003664,0.9557018
ERR695602,0.03666964,0.0022847652,0.00109905,0.009704769,0.9502418
SRR6331152,0.012321889,0.0025662184,0.0012663603,0.022449017,0.9613965
ERR209605,0.020121932,0.0022600293,0.0016217828,0.012315273,0.963681
SRR5648854,0.026761383,0.0020656884,0.0017903745,0.020529956,0.9488526
SRR7507389,0.024903446,0.0015406907,0.00063589215,0.0073668957,0.96555305
SRR7507466,0.016046077,0.002479285,0.0018483102,0.015407115,0.9642192
SRR5758027,0.15875542,0.0038574934,0.0057222545,0.05420226,0.7774626
SRR5866272,0.03258738,0.0017304718,0.0006213486,0.0056645274,0.95939624
SRR6264900,0.038508445,0.0011898279,0.0004310608,0.0037605464,0.9561101
SRR5203249,0.012473881,0.0025616884,0.0012913942,0.021906763,0.96176624
SRR7507709,0.030745924,0.001328826,0.00052562356,0.0052176714,0.9621819
SRR6182519,0.017127067,0.002304852,0.0013038516,0.01526624,0.96399796
SRR5757870,0.048442632,0.009850532,0.094233125,0.6847875,0.16268623
ERR720102,0.015399367,0.0042960346,0.0082062185,0.065027416,0.907071
SRR6185232,0.05173841,0.0015754998,0.00044980645,0.0030691624,0.9431671
SRR5648788,0.025623202,0.0015719831,0.0007324219,0.0070533752,0.965019
SRR5203310,0.014316261,0.0024054945,0.0012252033,0.017990053,0.964063
SRR5757811,0.047851652,0.009705365,0.09440762,0.6893966,0.15863872
SRR2914254,0.032754213,0.0012702942,0.0004888773,0.004770756,0.9607159
ERR719565,0.014812708,0.0026536584,0.0015581548,0.019311517,0.96166396
SRR6182456,0.035907984,0.0011790991,0.00044357777,0.004072547,0.9583968
SRR6724475,0.11431546,0.8325018,0.028229788,0.024952976,0.0
ERR719594,0.027818859,0.003002435,0.0014913082,0.013134241,0.9545531
SRR5866333,0.029186398,0.0015482903,0.00061899424,0.006905049,0.96174127
SRR5761655,0.01811117,0.0019417703,0.00086811185,0.012260199,0.96681875
ERR525758,0.027276874,0.001517415,0.00060224533,0.006554246,0.9640492
SRR5758167,0.0420537,0.002367407,0.009205848,0.14748591,0.79888713
SRR5078759,0.037074625,0.0011518896,0.0004297197,0.0038668811,0.95747685
SRR5429362,0.03847176,0.009893537,0.32372087,0.21711469,0.41079915
SRR961842,0.027811736,0.0020408928,0.0009036064,0.008923203,0.9603206
SRR5610037,0.017608553,0.001982361,0.00089249015,0.012823552,0.96669304
ERR719205,0.03526053,0.0032482147,0.003115505,0.02959171,0.928784
ERR011272,0.051982462,0.0016259849,0.0016213953,0.019178689,0.92559147
SRR5429363,0.06384709,0.010085784,0.7050212,0.22104593,0.0
SRR5548897,0.8782705,0.014855802,0.0077498555,0.09572303,0.0034008026
SRR5548533,0.93092304,0.002886176,0.00462085,0.04693353,0.014636397
SRR1008736,0.93587875,0.0026649833,0.0040882826,0.041484863,0.015883088
SRR5602198,0.7924012,0.007099062,0.012155801,0.088538736,0.099805236
SRR6265137,0.037354797,0.0011585653,0.0004297495,0.003844142,0.95721275
SRR5202956,0.01295194,0.0024743676,0.0012041032,0.020816565,0.962553
SRR6251520,0.9146142,0.0031804442,0.005658835,0.04453954,0.03200698
SRR5203305,0.02602148,0.0015448332,0.00062420964,0.007006854,0.9648026
SRR5802225,0.018663555,0.0019556582,0.00091695786,0.011363298,0.9671005
ERR209476,0.03842464,0.002093196,0.0016670525,0.004411489,0.9534036
SRR5091614,0.09661046,0.003476113,0.0020666122,0.014809877,0.883037
SRR5579064,0.023601651,0.0021251142,0.0009341836,0.008721113,0.96461797
SRR5802395,0.0140969455,0.002322793,0.0012545288,0.02240315,0.95992255
SRR5758008,0.12823161,0.0056052804,0.037015736,0.4018195,0.42732787
SRR5651404,0.012318134,0.0025605857,0.0012607872,0.02250126,0.96135926
ERR209718,0.9264233,0.0046176314,0.006553024,0.057221472,0.005184591
SRR5078691,0.03611529,0.0011740625,0.00044098496,0.004035324,0.9582343
SRR5648847,0.023090392,0.0019171834,0.0010383129,0.013185263,0.9607688
ERR719416,0.021770775,0.002257347,0.0014111996,0.014289618,0.96027106
SRR5602158,0.1170547,0.0017563999,0.0013331473,0.015414983,0.8644408
SRR6450968,0.5723348,0.036219954,0.059060186,0.05655527,0.2758298
SRR5078935,0.014125675,0.002320826,0.0011044145,0.018153608,0.9642955
SRR7507599,0.09996244,0.006010413,0.0017998517,0.008091986,0.8841353
ERR720008,0.017606705,0.0022387505,0.0013809204,0.014176071,0.9645976
SRR5602179,0.016573459,0.0044942796,0.002387315,0.016345322,0.9601996
SRR064853,0.9265336,0.0038074553,0.0051761568,0.051231295,0.013251543
SRR5579020,0.04392177,0.0014879107,0.00051021576,0.0035190284,0.95056105
SRR5629116,0.019824982,0.0018430054,0.0008331239,0.010553569,0.9669453
SRR1008958,0.9286686,0.004583773,0.006433582,0.060314063,0.0
ERR719515,0.07381424,0.00356251,0.0021106303,0.015523791,0.9049888
SRR1159437,0.08125801,0.020466408,0.7301105,0.16816509,0.0
SRR5431515,0.03659588,0.0011626482,0.00043529272,0.003949076,0.95785713
ERR525958,0.046696156,0.009703696,0.093684584,0.68426216,0.16565341
SRR5431502,0.036854,0.0011565983,0.00043222308,0.0039040148,0.95765316
SRR5757755,0.05153683,0.004286915,0.033623993,0.4274765,0.48307574
SRR6182551,0.046992123,0.001771003,0.0006828606,0.006092787,0.9444612
SRR5763477,0.037079126,0.001151681,0.0004300475,0.0038644671,0.9574747
ERR209775,0.021370083,0.0019585192,0.0011629462,0.01287204,0.9626364
ERR209768,0.93169993,0.004258275,0.005417049,0.052711457,0.0059132576
ERR719240,0.01952374,0.0023266673,0.0013846159,0.013635844,0.96312916
SRR961695,0.031525552,0.0018852055,0.001467675,0.016646236,0.94847536
SRR5648935,0.012507319,0.0025345683,0.0012459159,0.021946788,0.9617654
SRR053034,0.27300805,0.004110396,0.0032787323,0.020980954,0.69862187
SRR5757988,0.04820448,0.0089120865,0.08594391,0.66576886,0.19117069
ERR1809143,0.061286956,0.0028010309,0.00061029196,0.0034472942,0.9318544
SRR6182297,0.11690822,0.0032531023,0.0004810393,0.001635462,0.87772214
SRR5602055,0.010476142,0.0031863153,0.002112031,0.030075997,0.9541495
SRR2142229,0.32311034,0.009440839,0.000554204,0.00071555376,0.66617906
SRR5203306,0.013838202,0.0023564398,0.0011271536,0.018754035,0.96392417
SRR5813350,0.052646756,0.0017778277,0.0008197427,0.008705318,0.93605036
ERR720017,0.016764939,0.0022919774,0.0014596581,0.014151335,0.9653321
SRR5813471,0.41520086,0.0040388107,0.0014723539,0.007867724,0.57142025
ERR209072,0.034700602,0.0019419789,0.0011703372,0.01235956,0.94982755
SRR5202933,0.015746802,0.002170533,0.0010139346,0.015342951,0.9657258
SRR5757971,0.08130345,0.006718546,0.04852575,0.4823384,0.3811139
SRR5761715,0.35054964,0.48539168,0.0039712787,0.0047597885,0.15532762
SRR5078875,0.0123613775,0.0025541484,0.0012565851,0.022381365,0.9614465
SRR7507597,0.16350156,0.0013127327,0.0017626882,0.022515655,0.81090736
SRR5428895,0.048475817,0.012333456,0.5772997,0.36189097,0.0
SRR7507718,0.0141145885,0.002377957,0.0013058186,0.01762724,0.9645744
SRR5548992,0.93255603,0.0045670522,0.0059959693,0.056880996,0.0
SRR5078880,0.03608352,0.0061033666,0.015871793,0.16724136,0.7746999
SRR5203244,0.0134058595,0.0024317205,0.0011754036,0.019817919,0.9631691
SRR5078611,0.08711994,0.001516372,0.0044986606,0.06902158,0.8378434
SRR5429210,0.04139921,0.010646313,0.3122062,0.2207757,0.41497254
SRR5650054,0.13238445,0.0029443204,0.0011112094,0.008537859,0.8550222
SRR6928812,0.017572552,0.0034765005,0.0058463514,0.05857992,0.9145247
SRR4384802,0.4800792,0.00073057413,0.0031535923,0.08125317,0.43478346
SRR2142209,0.8055363,0.0029918253,0.0033759475,0.027254313,0.16084158
SRR5548613,0.83278245,0.0024258494,0.0035305321,0.035152853,0.12610835
SRR5396484,0.29586884,0.0005132258,0.004715383,0.19185346,0.5070491
SRR5343024,0.014343262,0.0022954643,0.001088202,0.017722517,0.96455055
SRR5813225,0.04517287,0.0013998151,0.00045457482,0.0035639405,0.94940877
SRR5803758,0.01742658,0.0024380386,0.001832813,0.016470015,0.9618325
SRR6264473,0.037481636,0.0011621118,0.0004300177,0.0038350224,0.9570912
SRR6265670,0.022471309,0.0017118454,0.00079858303,0.008580655,0.9664376
SRR5078960,0.012319446,0.002560407,0.001260668,0.022497445,0.961362
SRR5758173,0.046701044,0.009702355,0.09367022,0.6842312,0.16569519
SRR5549047,0.9361535,0.0037994683,0.0055948794,0.05367416,0.0007780194
SRR5218295,0.074635446,0.0061673224,0.014634192,0.0025787354,0.90198433
SRR5429156,0.051209062,0.0035117567,0.03776458,0.48346448,0.4240501
SRR5429147,0.04085919,0.010587821,0.7020792,0.24647377,0.0
ERR719812,0.04071775,0.002621621,0.002194643,0.020592362,0.93387365
ERR720020,0.016946763,0.0022898018,0.0014549196,0.014374077,0.96493447
SRR5758094,0.078109115,0.008047432,0.052398086,0.4792936,0.38215172
SRR6724392,0.2529385,0.099921435,0.0019833446,0.002345413,0.6428113
SRR5578951,0.029954553,0.001802206,0.00082209706,0.009440243,0.9579809
SRR5602116,0.016631454,0.0022436678,0.0016194582,0.013345897,0.9661595
ERR525822,0.15153742,0.00041034818,0.0029953718,0.08495143,0.76010543
SRR4384808,0.025307626,0.0017205179,0.0007750094,0.009612411,0.96258444
SRR5802325,0.06062889,0.0017783046,0.0004504323,0.0026981235,0.93444425
SRR5548131,0.9364169,0.0026469827,0.0040697157,0.041492313,0.015374064
SRR5758043,0.051546007,0.0015414655,0.00044429302,0.003043443,0.9434248
SRR5757804,0.04430273,0.0034847856,0.021030843,0.29000065,0.641181
ERR719813,0.048924953,0.0028348267,0.0023258924,0.02118814,0.9247262
SRR7507605,0.01931113,0.0018615723,0.000831455,0.011008471,0.9669874
SRR6265113,0.0825772,0.002883464,0.021190524,0.31491327,0.57843554
ERR209727,0.19168329,0.002353102,0.0021342635,0.019625783,0.7842035
SRR5947851,0.3962404,0.014195383,0.0014162064,0.0025196075,0.5856284
SRR5761650,0.028110027,0.0032877624,0.0012485981,0.008476287,0.9588773
SRR5078635,0.03714311,0.0011529326,0.00042960048,0.0038601756,0.95741415
SRR5983343,0.2067501,0.0057879984,0.022735894,0.22419965,0.5405264
ERR011156,0.038973987,0.0018455684,0.0008844435,0.0088760555,0.94942
SRR5758136,0.05795026,0.0064888,0.055284947,0.53885996,0.341416
ERR719874,0.013768971,0.002465427,0.0013194382,0.01838684,0.96405935
ERR011196,0.03737098,0.0027565658,0.0011909306,0.008573592,0.95010793
SRR5866592,0.018674254,0.0019157231,0.0008763969,0.0116868615,0.96684676
ERR719805,0.042961508,0.0026848912,0.002313286,0.02166915,0.93037117
SRR961748,0.021306604,0.0023557544,0.001974374,0.0145974755,0.9597658
SRR6264540,0.018905997,0.005037248,0.027149081,0.12419739,0.82471025
ERR525879,0.25932372,0.0073839426,0.0005274713,0.000831902,0.731933
ERR1809133,0.01948446,0.0032209158,0.0042512417,0.03497362,0.93806976
ERR526037,0.039594322,0.001219064,0.00043222308,0.0036854744,0.95506895
SRR6450977,0.09668714,0.003153801,0.008147329,0.107786715,0.784225
SRR5813462,0.03251961,0.0023131073,0.001211822,0.011385769,0.9525697
SRR5610090,0.036430508,0.0011839867,0.00044241548,0.004000962,0.9579421
SRR6264445,0.03708884,0.0011513233,0.00042954087,0.0038639605,0.95746636
SRR6683616,0.012318313,0.0025605857,0.0012608767,0.022500843,0.9613594
SRR5610010,0.015633851,0.0023021102,0.0014321804,0.01491189,0.96571994
ERR1809154,0.04670024,0.0015157163,0.0006104708,0.0064317286,0.94474185
SRR6876225,0.22029203,0.0018394291,0.008794397,0.1294331,0.63964105
SRR6264264,0.009302855,0.003988713,0.0037605464,0.04282078,0.94012713
ERR1823592,0.030093133,0.001876533,0.0010429025,0.01154685,0.9554406
ERR209567,0.69101644,0.0029614568,0.002651453,0.022205234,0.28116542
SRR5429081,0.040807113,0.011829203,0.69486964,0.25249404,0.0
SRR3160438,0.26641977,0.008471519,0.0012641847,0.0006352067,0.7232093
SRR961759,0.018008858,0.0038554668,0.0071123242,0.07726887,0.8937545
SRR5548701,0.09131086,0.0006002486,0.0012696087,0.026598006,0.88022125
SRR5802314,0.053946763,0.002314806,0.0009367466,0.009525865,0.9332758
SRR6424631,0.32309344,0.0061798096,0.020817429,0.21006528,0.439844
SRR5609947,0.038663805,0.0012423694,0.00044447184,0.003856182,0.95579314
SRR6182342,0.037570894,0.001165092,0.00043019652,0.0038291514,0.95700467
ERR526045,0.037624538,0.0011702776,0.0004312396,0.0038323998,0.95694155
SRR5650159,0.057955742,0.0017121136,0.00044932961,0.002793312,0.9370895
SRR5649133,0.01682645,0.002235502,0.0012889206,0.015949786,0.96369934
SRR6265219,0.025188088,0.0016491115,0.000662148,0.007551968,0.96494865
SRR5580622,0.10327262,0.010244936,0.07361841,0.5928644,0.21999967
SRR5343043,0.014640719,0.00228554,0.0010847449,0.017510772,0.96447825
SRR6901786,0.044778466,0.0025621057,0.0010017753,0.005430579,0.9462271
SRR5813195,0.022849143,0.0016666949,0.0007070601,0.0086943805,0.9660827
SRR5079234,0.037466526,0.0011841059,0.00043553114,0.0038776398,0.9570362
SRR5813435,0.028095514,0.0018703938,0.0006839037,0.007119626,0.96223056
SRR5866371,0.036632657,0.0016082227,0.0008941293,0.009296328,0.95156866
ERR321251,0.07007888,0.0039883256,0.011931032,0.13959396,0.7744078
ERR720205,0.09001061,0.0048897266,0.0015351176,0.00763461,0.89592993
SRR5761714,0.10717082,0.0048829913,0.0010354221,0.004778743,0.88213205
SRR5202968,0.012459576,0.0025421083,0.0012513399,0.02208218,0.9616648
SRR6182339,0.0128674805,0.0025060177,0.0012814403,0.020796359,0.96254873
SRR5079098,0.012332857,0.0025584102,0.0012593865,0.022459269,0.9613901
SRR5761689,0.052203327,0.003951907,0.001622647,0.007412046,0.93481004
ERR209680,0.89654547,0.0032820404,0.0038495064,0.03181842,0.06450462
SRR5813254,0.03439498,0.0016568601,0.00080001354,0.008382827,0.9547653
SRR6928775,0.012629777,0.0025151968,0.0012307763,0.021639407,0.9619849
SRR6265619,0.03909853,0.0012057424,0.00043171644,0.0037193,0.9555447
SRR5757803,0.04671082,0.009703934,0.093693286,0.6843173,0.16557467
SRR5757830,0.03708136,0.0011513531,0.00042960048,0.0038649738,0.9574727
ERR209455,0.02010405,0.0020074546,0.0010392368,0.013145298,0.963704
SRR6330962,0.01957509,0.0026054084,0.0010303259,0.0130447745,0.9637444
SRR3403843,0.18117374,0.00032514334,0.0021010637,0.062115997,0.754284
SRR961792,0.03952399,0.0012346506,0.00043666363,0.0037190616,0.95508564
SRR6474246,0.014835328,0.0023943484,0.0012588501,0.018558443,0.96295303
SRR5903755,0.53179896,0.106148094,0.086037494,0.27601534,0.0
SRR6424506,0.046696156,0.009703696,0.093684584,0.68426216,0.16565341
SRR5549042,0.9350064,0.003230989,0.0047779083,0.04712701,0.009857714
ERR011140,0.070061326,0.004194677,0.0031875074,0.02329272,0.89926374
SRR5610161,0.020689875,0.0021877587,0.0016046464,0.010892659,0.96462506
SRR1185491,0.04676518,0.009716421,0.09394452,0.68376875,0.1658051
ERR719286,0.021161824,0.001967132,0.0009728968,0.011516899,0.9643812
SRR5761659,0.33679616,0.010013163,0.000544101,0.0006415248,0.6520051
ERR505101,0.026322424,0.0022792518,0.002293229,0.007031113,0.962074
ERR321150,0.033946514,0.0014657676,0.0007210076,0.009141475,0.95472527
SRR5429282,0.040853508,0.010535223,0.7023735,0.24623777,0.0
SRR5610143,0.03595403,0.0011832714,0.00044697523,0.0040738583,0.95834184
SRR6357159,0.013472199,0.0024313927,0.001173526,0.019827038,0.96309584
ERR719377,0.01629728,0.0024927258,0.0015672743,0.015028924,0.9646138
SRR1687047,0.46449015,0.0054143667,0.0028082132,0.013304353,0.5139829
SRR5202866,0.013279945,0.0024423897,0.0011831224,0.020070076,0.9630245
SRR5429154,0.055630893,0.010160446,0.3505926,0.4525249,0.13109112
ERR719901,0.026284337,0.0029147267,0.0020871162,0.02024883,0.948465
ERR525780,0.23597112,0.008116126,0.0005979538,0.001021117,0.7542937
SRR2914252,0.016113102,0.0026040971,0.0024203956,0.015525311,0.96333706
SRR5629099,0.14819878,0.00048333406,0.0024609566,0.063833565,0.78502333
SRR6185271,0.035895556,0.001300782,0.0004774928,0.0043568313,0.9579693
SRR5079054,0.039693356,0.003122121,0.020685613,0.2892016,0.6472973
SRR1999163,0.01762703,0.0021094084,0.0010393262,0.014973789,0.96425045
ERR719136,0.020541161,0.0019198656,0.0010389984,0.011654079,0.9648459
SRR7082902,0.013810545,0.0024285316,0.0011999309,0.01840815,0.9641528
ERR321480,0.026949793,0.0021629632,0.001300931,0.009911001,0.9596753
SRR5580435,0.038837224,0.0037201047,0.026044816,0.35162142,0.5797764
ERR719257,0.05081618,0.0025628805,0.0011938214,0.009696335,0.9357308
SRR5649068,0.034426123,0.0012865961,0.00058066845,0.004350245,0.95935637
ERR209163,0.014852434,0.0023533702,0.0012883544,0.01635173,0.9651541
SRR5429355,0.04483548,0.013483175,0.68911034,0.25257096,0.0
SRR5431516,0.045470957,0.009367955,0.7126515,0.23250955,0.0
SRR5548185,0.9361422,0.0027270913,0.0041892827,0.042506456,0.014434934
SRR6265453,0.03713405,0.0011525452,0.00042960048,0.003860563,0.9574232
SRR6357161,0.014798731,0.0022466779,0.0010784566,0.0172548,0.9646213
ERR719779,0.01605755,0.0026794672,0.0022076964,0.017232925,0.9618224
SRR6264775,0.037284434,0.0011566579,0.0004297197,0.0038493276,0.95727986
SRR5803714,0.030174166,0.001426369,0.0010280311,0.004396081,0.9629754
SRR6724562,0.20409957,0.73928463,0.027498968,0.02911676,0.0
SRR1766069,0.18696994,0.005142212,0.0006111264,0.0016224384,0.8056543
SRR5648798,0.013149232,0.0025015771,0.0012156665,0.021157414,0.9619761
ERR525756,0.02236855,0.0058372915,0.021205068,0.11965707,0.830932
SRR6264679,0.012339711,0.002557367,0.0012587905,0.022439748,0.9614044
SRR5020849,0.01288262,0.0025147796,0.0012245774,0.021162838,0.9622152
SRR5761797,0.0229567,0.0024326146,0.0026236773,0.009066194,0.9629208
SRR5602318,0.04658836,0.0020664632,0.0010549426,0.009752125,0.9405381
SRR7507361,0.03064093,0.0016356707,0.0008560419,0.01089263,0.9559747
ERR719158,0.024671346,0.00331828,0.00262779,0.025954008,0.9434286
SRR064864,0.91111255,0.0041635633,0.0075341463,0.072607845,0.0045819283
SRR5203233,0.021563113,0.0017359853,0.00091949105,0.008522779,0.96725863
SRR5866362,0.054783016,0.0018591285,0.0017065108,0.009917259,0.9317341
SRR6474286,0.03252244,0.001886636,0.0008598268,0.009376138,0.9553549
SRR5813217,0.02069676,0.0021493733,0.0013400614,0.01171124,0.96410257
SRR5802339,0.012319267,0.0025605261,0.0012608767,0.022498012,0.9613613
SRR5648824,0.026429594,0.0014899075,0.00061425567,0.0066351593,0.9648311
SRR5650175,0.8503748,0.0027647913,0.0034350753,0.0358814,0.107543886
SRR5078710,0.019211173,0.0019769669,0.0008895695,0.012830228,0.96509206
SRR2914261,0.14222246,0.00516665,0.0011619031,0.005933881,0.84551513
ERR719997,0.019028842,0.0021345913,0.001229018,0.013065845,0.9645417
SRR6182546,0.021951914,0.00168854,0.00071948767,0.009019226,0.9666208
ERR719605,0.022745699,0.0023658276,0.0017651021,0.015249819,0.9578736
SRR7507345,0.018767267,0.0021497905,0.0015559793,0.011573672,0.9659533
