,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Colonic diseases:Irritable Bowel Syndrome,"root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Colitis, Ulcerative",root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases:Inflammatory Bowel Diseases:Crohn Disease,Unknown
SRR5203038,0.037923485,0.020706922,0.009887338,0.93148226
SRR6474297,0.038446367,0.02099806,0.010432452,0.9301231
SRR7507584,0.037739694,0.020674795,0.009808689,0.9317768
ERR719531,0.037337273,0.023477316,0.012852818,0.9263326
ERR720231,0.039153427,0.026913166,0.023950458,0.9099829
ERR695624,0.039728582,0.29011762,0.1390292,0.5311246
SRR5648919,0.03775847,0.020675272,0.009809554,0.93175673
SRR6724466,0.03777358,0.020677805,0.0098134875,0.93173516
ERR719421,0.03827241,0.02073744,0.009829581,0.93116057
SRR5757882,0.03780228,0.020681292,0.0098134875,0.931703
SRR5650147,0.03819254,0.3228947,0.04472804,0.59418476
SRR5203051,0.037822574,0.020682722,0.009891063,0.93160367
SRR5549057,0.05338016,0.22355586,0.030053526,0.69301045
SRR5761647,0.037737012,0.02067259,0.009808004,0.93178236
SRR6331136,0.037923366,0.020703584,0.009847492,0.9315256
SRR5803770,0.037069976,0.021659017,0.01017642,0.9310946
SRR5580439,0.038402736,0.021091372,0.01060614,0.92989975
ERR695602,0.028392106,0.051478833,0.02143827,0.8986908
SRR6331152,0.038891166,0.020779192,0.011568189,0.9287615
ERR209605,0.027262717,0.073269635,0.02755174,0.87191594
SRR5648854,0.037851423,0.0206905,0.009813219,0.93164486
SRR7507389,0.037736982,0.02067259,0.009808004,0.9317824
SRR7507466,0.03822905,0.020753562,0.009873509,0.9311439
SRR5758027,0.030764282,0.041681916,0.01872304,0.90883076
SRR5866272,0.03787005,0.020697653,0.009830922,0.9316014
SRR6264900,0.037736863,0.02067256,0.009808004,0.9317826
SRR5203249,0.037789732,0.02067402,0.009876907,0.93165934
SRR7507709,0.037742615,0.020673305,0.0098082125,0.93177587
SRR6182519,0.037737012,0.02067262,0.009808153,0.93178225
SRR5757870,0.037855715,0.02085185,0.009817749,0.9314747
ERR720102,0.026137024,0.06278345,0.027931929,0.8831476
SRR6185232,0.037737668,0.020672739,0.009808183,0.9317814
SRR5648788,0.03827375,0.02074933,0.009829879,0.93114704
SRR5203310,0.037754774,0.020674527,0.009821683,0.931749
SRR5757811,0.037736863,0.02067256,0.009808004,0.9317826
SRR2914254,0.037736863,0.02067256,0.009808004,0.9317826
ERR719565,0.037848353,0.02069372,0.009833783,0.9316242
SRR6182456,0.037736863,0.02067256,0.009808004,0.9317826
SRR6724475,0.05068642,0.023488224,0.010312378,0.915513
ERR719594,0.028989702,0.049546897,0.02646625,0.8949971
SRR5866333,0.037736863,0.02067256,0.009808004,0.9317826
SRR5761655,0.037736863,0.02067256,0.009808004,0.9317826
ERR525758,0.03773713,0.02067259,0.009808302,0.931782
SRR5758167,0.03932792,0.021800756,0.013734698,0.9251366
SRR5078759,0.037736773,0.020672709,0.009808004,0.9317825
SRR5429362,0.0386253,0.02093175,0.009846181,0.93059677
SRR961842,0.0366109,0.022485584,0.010486275,0.93041724
SRR5610037,0.037736982,0.02067262,0.009807944,0.9317825
ERR719205,0.03655541,0.024637192,0.013158053,0.92564934
ERR011272,0.033040702,0.1463353,0.030197263,0.79042673
SRR5429363,0.03955868,0.021121562,0.012082845,0.9272369
SRR5548897,0.06349957,0.6205753,0.19715738,0.11876774
SRR5548533,0.069672436,0.6190442,0.28063327,0.03065008
SRR1008736,0.060026705,0.6258754,0.15494278,0.15915513
SRR5602198,0.033388972,0.10796514,0.029509306,0.8291366
SRR6265137,0.037736863,0.02067256,0.009808004,0.9317826
SRR5202956,0.03773728,0.02067256,0.009808511,0.93178165
SRR6251520,0.050862998,0.48650765,0.09157586,0.37105346
SRR5203305,0.037739336,0.020672947,0.009808868,0.93177885
SRR5802225,0.037829846,0.02067262,0.009931207,0.93156636
ERR209476,0.038255244,0.021316648,0.0100904405,0.93033767
SRR5091614,0.04049343,0.021723479,0.010487944,0.92729515
SRR5579064,0.0377765,0.020679116,0.009815067,0.9317293
SRR5802395,0.037736863,0.02067256,0.009808004,0.9317826
SRR5758008,0.03252554,0.031908065,0.014456034,0.9211104
SRR5651404,0.037736863,0.02067256,0.009808004,0.9317826
ERR209718,0.050514042,0.5276759,0.10469341,0.31711662
SRR5078691,0.037736863,0.02067256,0.009808004,0.9317826
SRR5648847,0.038295865,0.020794272,0.009984791,0.9309251
ERR719416,0.037798405,0.02068016,0.009810597,0.93171084
SRR5602158,0.03842038,0.023843408,0.011544913,0.92619133
SRR6450968,0.1610716,0.13617164,0.018123835,0.6846329
SRR5078935,0.037736863,0.02067256,0.009808004,0.9317826
SRR7507599,0.037689954,0.020763248,0.009845048,0.9317018
ERR720008,0.038579673,0.02096963,0.011052042,0.92939866
SRR5602179,0.037745714,0.020673662,0.00980857,0.93177205
SRR064853,0.06254369,0.6237269,0.17106009,0.14266932
SRR5579020,0.037840366,0.020688832,0.009833872,0.9316369
SRR5629116,0.03776729,0.020676136,0.009831905,0.93172467
SRR1008958,0.0773235,0.63120496,0.15544462,0.13602692
ERR719515,0.033520907,0.033591032,0.019594133,0.91329396
SRR1159437,0.04303512,0.025306791,0.010070533,0.9215876
SRR5431515,0.037736863,0.02067256,0.009808004,0.9317826
ERR525958,0.037736863,0.02067256,0.009808004,0.9317826
SRR5431502,0.037736863,0.02067256,0.009808004,0.9317826
SRR5757755,0.034731507,0.026868552,0.012832403,0.9255675
SRR6182551,0.037738174,0.020672768,0.009808153,0.93178093
SRR5763477,0.037736863,0.02067262,0.009808004,0.9317825
ERR209775,0.06000793,0.6248737,0.1555821,0.15953624
ERR209768,0.060068518,0.62619025,0.1553607,0.15838051
ERR719240,0.034270257,0.032013357,0.019054592,0.91466177
SRR961695,0.04036662,0.021177918,0.010002166,0.9284533
SRR5648935,0.037736863,0.02067256,0.009808004,0.9317826
SRR053034,0.029425204,0.04360497,0.020604998,0.9063648
SRR5757988,0.03769532,0.021985918,0.011543125,0.92877567
ERR1809143,0.041488588,0.021144211,0.009958625,0.9274086
SRR6182297,0.037736863,0.02067262,0.009808004,0.9317825
SRR5602055,0.037774622,0.020677596,0.00984928,0.9316985
SRR2142229,0.060059786,0.62581605,0.15459946,0.15952468
SRR5203306,0.0377371,0.02067262,0.009808004,0.93178225
SRR5813350,0.038911253,0.021456867,0.010746002,0.9288859
ERR720017,0.038369715,0.020845383,0.010699153,0.9300858
SRR5813471,0.05886066,0.613308,0.14814809,0.17968321
ERR209072,0.03816369,0.020803005,0.009953469,0.93107986
SRR5202933,0.037737727,0.02067265,0.009808421,0.9317812
SRR5757971,0.032057732,0.034923226,0.017494977,0.91552407
SRR5761715,0.072959095,0.057074606,0.011217445,0.85874885
SRR5078875,0.037736863,0.02067256,0.009808004,0.9317826
SRR7507597,0.082689404,0.04488018,0.011880726,0.8605497
SRR5428895,0.037772655,0.020685792,0.009809554,0.931732
SRR7507718,0.03783524,0.020685524,0.009813309,0.9316659
SRR5548992,0.06156224,0.62749636,0.15547082,0.15547061
SRR5078880,0.026363164,0.056813598,0.02179274,0.8950305
SRR5203244,0.03773895,0.02067262,0.009810507,0.93177795
SRR5078611,0.02379635,0.082243055,0.030012071,0.8639485
SRR5429210,0.17038402,0.09895691,0.01312837,0.7175307
SRR5650054,0.03102544,0.046859175,0.018563598,0.9035518
SRR6928812,0.03819552,0.02083543,0.009898871,0.9310702
SRR4384802,0.060479373,0.6261656,0.16003078,0.15332419
SRR2142209,0.046617985,0.41426718,0.12710091,0.4120139
SRR5548613,0.05018747,0.44953087,0.14969906,0.3505826
SRR5396484,0.032859713,0.1252886,0.060640186,0.7812115
SRR5343024,0.037736863,0.02067256,0.009808004,0.9317826
SRR5813225,0.037759453,0.02067548,0.009809107,0.93175596
SRR5803758,0.038408577,0.021033168,0.01055342,0.93000484
SRR6264473,0.037736863,0.02067256,0.009808004,0.9317826
SRR6265670,0.022255063,0.10213959,0.037013233,0.8385921
SRR5078960,0.037736863,0.02067256,0.009808004,0.9317826
SRR5758173,0.037736863,0.02067256,0.009808004,0.9317826
SRR5549047,0.06564519,0.625893,0.22539935,0.08306241
SRR5218295,0.06167355,0.026576221,0.010646194,0.90110403
SRR5429156,0.037736863,0.02067256,0.009808004,0.9317826
SRR5429147,0.037736863,0.02067256,0.009808004,0.9317826
ERR719812,0.03844416,0.021273762,0.010948569,0.9293335
ERR720020,0.038281918,0.020819485,0.0105449855,0.93035364
SRR5758094,0.031707644,0.03508982,0.016793579,0.91640896
SRR6724392,0.037742585,0.020673305,0.009809166,0.931775
SRR5578951,0.038182408,0.020744681,0.009853452,0.93121946
SRR5602116,0.037757516,0.020675153,0.009808868,0.93175846
ERR525822,0.020733416,0.09307319,0.03279382,0.8533996
SRR4384808,0.03787467,0.022372842,0.01235944,0.9273931
SRR5802325,0.0373016,0.021308005,0.0100444555,0.93134594
SRR5548131,0.060020775,0.6261941,0.15481374,0.15897131
SRR5758043,0.035149425,0.024870127,0.01134634,0.9286341
SRR5757804,0.037812203,0.020687819,0.009834737,0.93166524
ERR719813,0.03845626,0.021348834,0.010999531,0.9291954
SRR7507605,0.037736982,0.02067262,0.009808004,0.93178236
SRR6265113,0.028157711,0.053453088,0.027959883,0.8904293
ERR209727,0.037930995,0.25556183,0.12025043,0.58625674
SRR5947851,0.0487729,0.24274006,0.38099456,0.32749248
SRR5761650,0.037748754,0.020675689,0.009813368,0.9317622
SRR5078635,0.037736803,0.02067259,0.009808004,0.9317826
SRR5983343,0.026933998,0.07643357,0.04224506,0.8543874
ERR011156,0.03892061,0.021638036,0.012223184,0.9272182
SRR5758136,0.03243625,0.03300035,0.0150722265,0.9194912
ERR719874,0.037846178,0.020690322,0.009937346,0.9315262
ERR011196,0.03989923,0.027287215,0.012084097,0.92072946
SRR5866592,0.036248773,0.023078024,0.010758519,0.9299147
ERR719805,0.03858936,0.021508723,0.011460453,0.92844146
SRR961748,0.037926346,0.020729393,0.009861201,0.93148303
SRR6264540,0.036913812,0.023835331,0.01210022,0.9271506
ERR525879,0.04001239,0.29305556,0.14120346,0.5257286
ERR1809133,0.038634747,0.021089882,0.011344552,0.9289308
ERR526037,0.03773591,0.02067396,0.009808481,0.93178165
SRR6450977,0.08423567,0.49878415,0.09863755,0.31834257
SRR5813462,0.038731545,0.02114293,0.010228604,0.92989695
SRR5610090,0.03773889,0.020672858,0.0098086,0.9317796
SRR6264445,0.037736863,0.02067256,0.009808004,0.9317826
SRR6683616,0.037736863,0.02067256,0.009808004,0.9317826
SRR5610010,0.037822217,0.020686448,0.009822249,0.9316691
ERR1809154,0.03773752,0.02067262,0.009808093,0.93178177
SRR6876225,0.032209963,0.2956748,0.037663043,0.6344522
SRR6264264,0.03821078,0.020851284,0.010595351,0.93034256
ERR1823592,0.037610114,0.021247327,0.010128289,0.9310143
ERR209567,0.029226154,0.06646973,0.023752779,0.88055134
SRR5429081,0.037736863,0.02067256,0.009808004,0.9317826
SRR3160438,0.055516392,0.29029936,0.47239387,0.18179035
SRR961759,0.03201878,0.0960587,0.022412926,0.8495096
SRR5548701,0.060020626,0.6261938,0.15481424,0.15897131
SRR5802314,0.03782335,0.020690769,0.009836525,0.9316493
SRR6424631,0.032783628,0.04387492,0.016862988,0.90647846
SRR5609947,0.037743807,0.020673782,0.00981316,0.93176925
SRR6182342,0.03773552,0.020674586,0.009808749,0.9317812
ERR526045,0.037736177,0.020673573,0.009808451,0.93178177
SRR5650159,0.03044799,0.03605205,0.015230775,0.91826916
SRR5649133,0.037783116,0.02067861,0.009841979,0.9316963
SRR6265219,0.0377371,0.02067256,0.009808272,0.93178207
SRR5580622,0.037809283,0.020715326,0.009822518,0.9316529
SRR5343043,0.037738353,0.020672917,0.009808749,0.93178
SRR6901786,0.037928164,0.020699978,0.0098207295,0.9315511
SRR5813195,0.03776908,0.02068308,0.009821326,0.9317265
SRR5079234,0.03768432,0.02074793,0.009836137,0.9317316
SRR5813435,0.036818355,0.02204892,0.0103183985,0.9308143
SRR5866371,0.028627098,0.06351927,0.02138573,0.88646793
ERR321251,0.030208558,0.044606537,0.0232701,0.90191483
ERR720205,0.037667572,0.03693366,0.045701593,0.8796972
SRR5761714,0.22211552,0.106036365,0.013805121,0.658043
SRR5202968,0.037736863,0.02067256,0.009808004,0.9317826
SRR6182339,0.037945896,0.020702153,0.009818435,0.9315335
SRR5079098,0.037736863,0.02067256,0.009808004,0.9317826
SRR5761689,0.07479364,0.04455796,0.011163563,0.86948484
ERR209680,0.1465615,0.5864166,0.120811105,0.14621079
SRR5813254,0.031078607,0.03516379,0.014951289,0.9188063
SRR6928775,0.037736863,0.02067256,0.009808004,0.9317826
SRR6265619,0.037736863,0.02067262,0.009808004,0.9317825
SRR5757803,0.037736863,0.02067256,0.009808004,0.9317826
SRR5757830,0.037736863,0.02067256,0.009808004,0.9317826
ERR209455,0.037988454,0.02074036,0.009997845,0.93127334
SRR6330962,0.037763506,0.020676464,0.00981617,0.93174386
SRR3403843,0.037736863,0.02067256,0.009808004,0.9317826
SRR961792,0.02574128,0.05516851,0.02140975,0.89768046
SRR6474246,0.038101822,0.020841807,0.009986371,0.93106997
SRR5903755,0.038486898,0.021271557,0.010812461,0.92942905
SRR6424506,0.037736863,0.02067256,0.009808004,0.9317826
SRR5549042,0.06266579,0.62739515,0.15901783,0.15092123
ERR011140,0.05074534,0.024347395,0.06729102,0.85761625
SRR5610161,0.03827992,0.020960242,0.010709286,0.93005055
SRR1185491,0.037751734,0.020689696,0.009808809,0.93174976
ERR719286,0.038253576,0.02077353,0.010608703,0.9303642
SRR5761659,0.037736863,0.02067256,0.009808004,0.9317826
ERR505101,0.03326255,0.03513369,0.019166678,0.9124371
ERR321150,0.037968308,0.02075249,0.009898931,0.9313803
SRR5429282,0.037736863,0.02067256,0.009808004,0.9317826
SRR5610143,0.037736923,0.02067256,0.009808004,0.9317825
SRR6357159,0.03773728,0.02067256,0.009808451,0.9317817
ERR719377,0.03819099,0.020745069,0.0104418695,0.9306221
SRR1687047,0.21712944,0.10712257,0.0142636,0.66148436
SRR5202866,0.037739158,0.020672709,0.009810507,0.9317776
SRR5429154,0.038715392,0.02091536,0.011142075,0.9292272
ERR719901,0.03780064,0.02182597,0.0111530125,0.9292204
ERR525780,0.040084362,0.29424107,0.14134222,0.52433234
SRR2914252,0.037760943,0.020676523,0.009808958,0.9317536
SRR5629099,0.034823656,0.33581775,0.045270354,0.5840882
SRR6185271,0.03774646,0.02067411,0.009809375,0.9317701
SRR5079054,0.03799486,0.020708382,0.009823054,0.93147373
SRR1999163,0.03794065,0.020701379,0.009824991,0.931533
ERR719136,0.037967324,0.020704657,0.010075599,0.9312524
SRR7082902,0.037736863,0.02067256,0.009808004,0.9317826
ERR321480,0.038931727,0.020948261,0.009959608,0.9301604
SRR5580435,0.035933435,0.026938975,0.01532799,0.9217996
ERR719257,0.04131332,0.02417177,0.022224069,0.9122908
SRR5649068,0.037738234,0.020672768,0.009808004,0.931781
ERR209163,0.038070768,0.02075544,0.010250479,0.93092334
SRR5429355,0.037736863,0.02067262,0.009808004,0.9317825
SRR5431516,0.037736863,0.02067256,0.009808004,0.9317826
SRR5548185,0.060021818,0.6261939,0.15482724,0.15895706
SRR6265453,0.037736863,0.02067256,0.009808004,0.9317826
SRR6357161,0.043463916,0.021347016,0.01002571,0.9251634
ERR719779,0.03773868,0.020673156,0.00981009,0.9317781
SRR6264775,0.037736863,0.02067256,0.009808004,0.9317826
SRR5803714,0.03807777,0.020707458,0.0102292895,0.93098545
SRR6724562,0.037754685,0.020674795,0.009808779,0.93176174
SRR1766069,0.18807226,0.09289685,0.013320506,0.7057104
SRR5648798,0.037736863,0.02067256,0.009808004,0.9317826
ERR525756,0.038015902,0.020805776,0.009944141,0.9312342
SRR6264679,0.037736863,0.02067256,0.009808004,0.9317826
SRR5020849,0.037851512,0.020683736,0.009958297,0.93150645
SRR5761797,0.03950554,0.02166894,0.009891003,0.9289345
SRR5602318,0.03799826,0.020819724,0.010100931,0.93108106
SRR7507361,0.0464108,0.022304475,0.010262698,0.92102206
ERR719158,0.035693258,0.025909752,0.013428301,0.9249687
SRR064864,0.060120553,0.62628084,0.15485209,0.15874654
SRR5203233,0.037884504,0.020699352,0.009835094,0.931581
SRR5866362,0.027041376,0.057625562,0.023459524,0.89187354
SRR6474286,0.038736194,0.0213435,0.010469556,0.92945075
SRR5813217,0.038057625,0.020750433,0.010135233,0.93105674
SRR5802339,0.037736863,0.02067256,0.009808004,0.9317826
SRR5648824,0.037736982,0.02067262,0.009808004,0.93178236
SRR5650175,0.056468964,0.56296504,0.15882558,0.22174042
SRR5078710,0.037736863,0.02067256,0.009808004,0.9317826
SRR2914261,0.03826469,0.02077958,0.009981036,0.9309747
ERR719997,0.03833723,0.020993501,0.010605276,0.93006396
SRR6182546,0.037736863,0.02067262,0.009808004,0.9317825
ERR719605,0.038053364,0.020793885,0.010176778,0.930976
SRR7507345,0.0378609,0.020696104,0.0098764,0.9315666
SRR5203411,0.037741184,0.020672858,0.009811997,0.93177396
SRR6331150,0.03864637,0.020786166,0.009845346,0.9307221
SRR6265541,0.037736863,0.02067256,0.009808004,0.9317826
SRR5648823,0.04106635,0.021137357,0.009954363,0.9278419
ERR525794,0.037736863,0.02067256,0.009808004,0.9317826
SRR5802394,0.039055824,0.021083802,0.010309458,0.9295509
ERR719135,0.038006723,0.020723522,0.010098994,0.93117076
SRR5580585,0.04168278,0.021701366,0.010190934,0.9264249
SRR5803712,0.037781686,0.02067414,0.009866327,0.9316778
SRR2142227,0.030210078,0.16290402,0.036924213,0.7699617
SRR5078826,0.037736863,0.02067256,0.009808004,0.9317826
SRR5602154,0.0382649,0.020763904,0.009841263,0.93112993
ERR719403,0.037802756,0.020680577,0.009810716,0.93170595
SRR6264860,0.037761986,0.020682424,0.009844452,0.93171114
SRR5947809,0.06001571,0.6261012,0.15481457,0.15906847
SRR6182364,0.037795275,0.020680219,0.009810686,0.9317138
SRR6182386,0.03773725,0.02067265,0.009808272,0.9317818
SRR6265277,0.036635965,0.023967177,0.011482805,0.927914
ERR719455,0.037776947,0.02067846,0.009811133,0.9317335
SRR5818513,0.05218911,0.4763402,0.11103445,0.36043626
SRR5548994,0.06758705,0.63203394,0.15766841,0.14271063
SRR5079083,0.037742496,0.020674974,0.00981003,0.9317725
ERR719674,0.03808239,0.02072227,0.0098257065,0.93136966
SRR5396528,0.046432078,0.12611291,0.024198264,0.80325675
SRR5579042,0.03792724,0.02069953,0.009824485,0.9315487
SRR5601918,0.037745148,0.020673543,0.0098133385,0.93176794
SRR5580489,0.038422793,0.020855665,0.010874122,0.9298474
SRR7423286,0.040979236,0.021209836,0.00995484,0.9278561
SRR6264872,0.037763357,0.0206725,0.009843022,0.9317211
ERR719503,0.03776595,0.02159223,0.010426432,0.93021536
SRR6264219,0.03795314,0.020712465,0.010062426,0.931272
SRR5495957,0.038831115,0.02083373,0.011484146,0.928851
SRR5803689,0.037736952,0.02067256,0.009808093,0.93178236
SRR5202924,0.03773755,0.02067262,0.009808868,0.93178093
SRR5579076,0.03843683,0.020793527,0.009860665,0.930909
SRR5610085,0.037958294,0.020771325,0.009843886,0.9314265
SRR6424507,0.037736863,0.02067256,0.009808004,0.9317826
ERR719676,0.037789762,0.020680219,0.0098109245,0.93171906
SRR7507642,0.030136824,0.044762254,0.02100873,0.9040922
SRR6185202,0.04679817,0.022271484,0.010153651,0.9207767
SRR5757952,0.037744045,0.020674676,0.009816319,0.93176496
SRR5803754,0.037736863,0.02067256,0.009808004,0.9317826
SRR5343176,0.037736863,0.02067256,0.009808004,0.9317826
ERR209302,0.035354882,0.025266945,0.011520147,0.927858
ERR719112,0.032990783,0.031235904,0.014227062,0.9215462
ERR321618,0.03284952,0.07341963,0.0189704,0.87476045
SRR5602239,0.036694556,0.023236573,0.011045814,0.929023
SRR5577144,0.22509074,0.10633403,0.013800502,0.6547747
ERR321182,0.037937194,0.020742029,0.010026008,0.9312948
SRR7423247,0.18045107,0.08145973,0.013213575,0.7248756
ERR719855,0.038021326,0.020721227,0.010163546,0.93109393
ERR525942,0.02070427,0.09338415,0.032884687,0.85302687
SRR5648936,0.037736982,0.02067262,0.009808004,0.93178236
SRR1999215,0.03783989,0.02068612,0.009814084,0.93165994
SRR5648973,0.038840085,0.020910978,0.009920061,0.93032885
ERR525988,0.038375705,0.020899355,0.01001063,0.9307143
ERR719274,0.03912139,0.021190077,0.009997487,0.9296911
SRR5580625,0.03820598,0.020860523,0.009932399,0.93100107
ERR719940,0.03977686,0.022588015,0.014259815,0.9233753
SRR5079152,0.037670553,0.020767659,0.009843469,0.93171835
SRR5548634,0.060206324,0.626157,0.15693024,0.15670645
SRR5650136,0.11022058,0.108600914,0.015277535,0.76590097
SRR5203024,0.03793481,0.020725518,0.009873122,0.9314666
SRR5803615,0.0387837,0.020918906,0.010025322,0.9302721
ERR209818,0.051582277,0.51331604,0.101293236,0.33380842
SRR5796715,0.15950188,0.02950573,0.012409598,0.7985828
ERR209135,0.026216775,0.07153186,0.029049873,0.8732015
SRR5203101,0.037784666,0.020673335,0.009870946,0.931671
ERR719121,0.038945496,0.021235943,0.01008901,0.9297296
SRR5803680,0.04182279,0.022323191,0.011963487,0.92389053
SRR064888,0.06009817,0.6262616,0.15484375,0.15879649
ERR720194,0.03776595,0.020673841,0.009843409,0.9317168
SRR5757941,0.037736863,0.02067256,0.009808004,0.9317826
SRR5637715,0.037736863,0.02067262,0.009807944,0.9317826
SRR5763469,0.050189137,0.507353,0.10142177,0.34103608
SRR5757879,0.03850445,0.02077496,0.0098412335,0.93087935
SRR5202988,0.03777325,0.020677507,0.009812832,0.9317364
SRR5757977,0.027016968,0.05886236,0.026212662,0.887908
SRR3400419,0.037736267,0.020673424,0.009808332,0.931782
SRR5020860,0.037736863,0.02067256,0.009808004,0.9317826
SRR4384810,0.020623356,0.094362736,0.03317693,0.851837
SRR5796738,0.09829816,0.05197689,0.011712849,0.8380121
SRR5078778,0.037736863,0.02067256,0.009808004,0.9317826
SRR6264162,0.037736863,0.02067256,0.009808004,0.9317826
SRR5813397,0.038950562,0.02153173,0.012367129,0.9271506
DRR092042,0.037737012,0.02067259,0.009808004,0.93178236
SRR7507305,0.037765235,0.02067691,0.00981763,0.9317402
SRR5429204,0.039296925,0.021091998,0.0114427805,0.9281683
SRR5429260,0.037736952,0.02067259,0.009808004,0.9317825
ERR209310,0.033361226,0.037323743,0.015011042,0.914304
SRR5602279,0.03775537,0.020676672,0.009813726,0.93175423
ERR315318,0.03803298,0.02071914,0.009827346,0.93142056
SRR5203005,0.037789345,0.020680219,0.009845406,0.93168503
SRR5648787,0.037742734,0.020673305,0.009808302,0.9317757
SRR5396517,0.03582242,0.025719494,0.011668354,0.92678976
SRR5429286,0.037736863,0.02067256,0.009808004,0.9317826
SRR5079138,0.037736863,0.02067256,0.009808004,0.9317826
ERR720131,0.037986755,0.020724803,0.010040224,0.9312482
SRR1008791,0.060203522,0.62593985,0.1560938,0.15776277
SRR5548518,0.028066128,0.07906619,0.036762685,0.85610497
SRR5813373,0.031913698,0.03383848,0.01417774,0.92007005
SRR5580448,0.032271475,0.03307402,0.015634626,0.9190199
SRR6265227,0.037775755,0.020676434,0.009845138,0.9317027
SRR5757802,0.037736863,0.02067256,0.009808004,0.9317826
SRR5758155,0.03800571,0.021135032,0.010801971,0.9300573
SRR5580513,0.03785497,0.020750165,0.009953558,0.9314413
SRR6935818,0.038814217,0.021227181,0.00999409,0.92996454
SRR5429108,0.22509432,0.10633391,0.013800532,0.6547712
ERR719990,0.038284272,0.020929515,0.010559022,0.93022716
SRR5649170,0.037765265,0.020679414,0.009809166,0.9317461
SRR5078844,0.037736863,0.02067256,0.009808004,0.9317826
SRR5758077,0.03820607,0.020859092,0.010556966,0.93037784
SRR6265447,0.037736863,0.02067256,0.009808004,0.9317826
SRR5813266,0.039007306,0.02071613,0.011664629,0.92861193
ERR719066,0.030368984,0.044576645,0.02339375,0.9016606
SRR5579104,0.037736863,0.02067256,0.009808004,0.9317826
SRR6185259,0.037740707,0.020673096,0.009808332,0.93177783
SRR5983381,0.03485301,0.026491284,0.0120103955,0.9266453
ERR720197,0.03776279,0.020673573,0.009839743,0.9317239
SRR6928789,0.037736863,0.02067256,0.009808004,0.9317826
ERR209099,0.035984963,0.026751399,0.014527738,0.9227359
SRR5078694,0.037736863,0.02067256,0.009808004,0.9317826
ERR209763,0.0799416,0.63867325,0.15916967,0.12221551
SRR5796799,0.2250925,0.1063346,0.013800532,0.6547724
SRR5601924,0.037892222,0.020677745,0.010011703,0.9314183
SRR053031,0.037436187,0.021313101,0.010034502,0.93121624
SRR5757968,0.0380916,0.023086667,0.011501998,0.92731977
SRR5203013,0.037857264,0.020688742,0.009931207,0.9315228
SRR5649087,0.037736863,0.02067256,0.009808004,0.9317826
SRR5602314,0.037736863,0.02067256,0.009808004,0.9317826
ERR719199,0.03662604,0.026024997,0.015117884,0.9222311
ERR719164,0.037711054,0.021879017,0.011135131,0.9292748
SRR5629095,0.078436196,0.5784609,0.12603164,0.2170713
SRR6265319,0.03609383,0.02498117,0.0130524635,0.92587256
SRR1693354,0.21638012,0.105006486,0.013930738,0.6646826
SRR5758032,0.036958545,0.023124695,0.011290342,0.9286264
SRR6265584,0.038125068,0.020820737,0.010045469,0.9310087
ERR719967,0.038196415,0.021087497,0.010537386,0.9301787
SRR6182516,0.03781569,0.020739585,0.009831488,0.9316132
SRR6265117,0.02997309,0.141002,0.05303639,0.7759885
SRR5866426,0.03813675,0.020901084,0.009896189,0.931066
SRR6265077,0.037793964,0.020672351,0.009883463,0.9316502
SRR6264651,0.037736863,0.02067256,0.009808004,0.9317826
SRR6265651,0.03773719,0.020672679,0.009808272,0.9317819
SRR5637809,0.037736863,0.02067256,0.009808004,0.9317826
SRR6185218,0.037740022,0.020672917,0.009808034,0.931779
SRR6331075,0.037736982,0.02067256,0.009808183,0.93178225
SRR6264740,0.0377371,0.02067265,0.009808034,0.93178225
SRR5399525,0.037736863,0.02067256,0.009808004,0.9317826
SRR5761651,0.04151827,0.29038692,0.16728124,0.5008136
SRR5758073,0.03257653,0.032430142,0.015011191,0.91998214
SRR060115,0.060543656,0.62607497,0.16084883,0.15253258
SRR5649159,0.037736863,0.02067256,0.009808004,0.9317826
SRR6724465,0.038963318,0.02091533,0.0099235475,0.93019783
ERR719668,0.037984222,0.020734131,0.009881645,0.9314
SRR5637773,0.037736863,0.02067256,0.009808004,0.9317826
SRR5548779,0.064952105,0.62361616,0.20325804,0.10817373
ERR209134,0.030475408,0.038666964,0.016299963,0.9145577
SRR6331410,0.060020596,0.62619394,0.15481362,0.15897179
SRR5203269,0.037744462,0.02067265,0.009817749,0.93176514
SRR5866257,0.03775832,0.02067718,0.009808868,0.93175566
ERR719094,0.037756383,0.020678818,0.0098154545,0.93174934
SRR5203150,0.05323255,0.062061965,0.010728896,0.8739766
SRR6876217,0.037929118,0.022972167,0.011096865,0.9280019
SRR1262582,0.037736982,0.02067256,0.009808093,0.93178236
SRR5399239,0.037736863,0.02067256,0.009808004,0.9317826
SRR6331339,0.03786257,0.020677209,0.009971172,0.93148905
SRR5343146,0.037736863,0.02067256,0.009808004,0.9317826
SRR5548669,0.07645258,0.619161,0.14854008,0.1558463
SRR5020900,0.037736863,0.02067256,0.009808004,0.9317826
SRR5078905,0.037736863,0.02067256,0.009808004,0.9317826
SRR5609990,0.037736863,0.02067256,0.0098080635,0.9317825
SRR5761762,0.037876815,0.020691693,0.009818703,0.9316128
