,root:Host-associated:Human,Unknown
SRR2010415,0.9926694,0.0073305964
ERR1384671,0.9926694,0.0073305964
SRR995086,0.9926694,0.0073305964
ERR522484,0.9926694,0.0073305964
ERR532087,0.9926694,0.0073305964
ERR2511321,0.9926694,0.0073305964
SRR6445011,0.9926693,0.0073307157
ERR579442,0.9926694,0.0073305964
SRR3581139,0.9926694,0.0073305964
ERR1383403,0.9926694,0.0073305964
ERR719314,0.9926694,0.0073305964
SRR6239868,0.9926694,0.0073305964
SRR1949029,0.9926691,0.0073308945
ERR443462,0.9926694,0.0073305964
SRR5196281,0.9926694,0.0073305964
SRR6028386,0.9926694,0.0073305964
ERR1384219,0.9926694,0.0073305964
SRR1950773,0.9926694,0.0073305964
SRR6932548,0.9926694,0.0073305964
ERR719807,0.9926694,0.0073305964
SRR6367311,0.99266815,0.007331848
ERR2738836,0.9926694,0.0073305964
ERR720004,0.9926694,0.0073305964
SRR505005,0.99266934,0.007330656
ERR531613,0.99266934,0.007330656
ERR2730163,0.9926694,0.0073305964
ERR1382473,0.9926694,0.0073305964
ERR532010,0.9926523,0.007347703
SRR7453405,0.9926694,0.0073305964
SRR3419405,0.99266934,0.007330656
SRR2086794,0.9926694,0.0073305964
SRR1618164,0.9926694,0.0073305964
SRR7453259,0.9926694,0.0073305964
SRR7453612,0.9926694,0.0073305964
SRR5643972,0.9926694,0.0073305964
SRR6411540,0.9926694,0.0073305964
ERR1109402,0.9926061,0.0073938966
DRR042899,0.99265677,0.0073432326
SRR6408807,0.9926694,0.0073305964
SRR3647881,0.9926694,0.0073305964
ERR1809131,0.9926694,0.0073305964
ERR2247342,0.9926694,0.0073305964
SRR1949363,0.9926694,0.0073305964
ERR866593,0.99266934,0.007330656
SRR5869870,0.9926694,0.0073305964
SRR5467933,0.9926694,0.0073305964
SRR1715659,0.9926694,0.0073305964
SRR1624842,0.9926694,0.0073305964
SRR994458,0.9926694,0.0073305964
ERR2198686,0.99266934,0.007330656
SRR2761382,0.9926694,0.0073305964
ERR441947,0.9926692,0.0073307753
SRR7449126,0.9926694,0.0073305964
ERR1383728,0.9926694,0.0073305964
ERR441868,0.9926694,0.0073305964
SRR6028164,0.9926694,0.0073305964
ERR2511530,0.9926694,0.0073305964
ERR441408,0.9926694,0.0073305964
SRR6239892,0.9926694,0.0073305964
SRR3053291,0.9926694,0.0073305964
ERR209585,0.9926694,0.0073305964
SRR994610,0.9926694,0.0073305964
SRR388014,0.9926694,0.0073305964
DRR043904,0.992651,0.0073490143
SRR1949079,0.99265957,0.007340431
SRR6932497,0.9926694,0.0073305964
SRR1948954,0.9926694,0.0073305964
ERR441032,0.9926694,0.0073305964
ERR1309857,0.9926694,0.0073305964
SRR6028655,0.9926694,0.0073305964
ERR1109645,0.9926694,0.0073305964
ERR1971131,0.99266934,0.007330656
SRR6265655,0.9926694,0.0073305964
SRR6409134,0.9926238,0.007376194
SRR6444615,0.99266934,0.007330656
SRR6054597,0.9926694,0.0073305964
ERR1701238,0.9926694,0.0073305964
SRR6028303,0.9926694,0.0073305964
SRR6931929,0.9926694,0.0073305964
ERR2002019,0.9926694,0.0073305964
SRR3095131,0.99266934,0.007330656
ERR1328399,0.9926694,0.0073305964
SRR6408620,0.9926694,0.0073305964
SRR1660210,0.9926694,0.0073305964
SRR7453847,0.9926694,0.0073305964
ERR719066,0.9926694,0.0073305964
SRR5155790,0.9926694,0.0073305964
SRR1922551,0.9926694,0.0073305964
ERR139129,0.9926694,0.0073305964
SRR2154975,0.9926694,0.0073305964
SRR2761045,0.9926694,0.0073305964
ERR2249143,0.99266934,0.007330656
SRR8356304,0.9926694,0.0073305964
ERR2739320,0.99266934,0.007330656
SRR1660171,0.9926694,0.0073305964
ERR106972,0.9926652,0.0073348284
ERR2738950,0.9926694,0.0073305964
SRR6054681,0.9926694,0.0073305964
SRR5868813,0.9926694,0.0073305964
SRR3647637,0.99266934,0.007330656
SRR7453207,0.992668,0.007332027
SRR2143529,0.9926694,0.0073305964
SRR2086810,0.9926694,0.0073305964
ERR525994,0.9926694,0.0073305964
SRR7453250,0.9926694,0.0073305964
ERR1310517,0.9926694,0.0073305964
SRR7453589,0.9926694,0.0073305964
ERR1314814,0.9926694,0.0073305964
SRR5869241,0.9926694,0.0073305964
SRR5139803,0.99266875,0.007331252
ERR498525,0.9926694,0.0073305964
SRR7448681,0.9926646,0.0073354244
SRR6393957,0.9926687,0.0073313117
SRR3419365,0.9926694,0.0073305964
ERR2511525,0.9926694,0.0073305964
ERR1315623,0.9926692,0.0073307753
ERR450898,0.9926694,0.0073305964
ERR2730326,0.9926694,0.0073305964
SRR3951018,0.99265975,0.0073402524
SRR2086800,0.9926694,0.0073305964
ERR1385498,0.9926694,0.0073305964
SRR6931403,0.9926694,0.0073305964
DRR047985,0.9926661,0.0073338747
SRR6265387,0.9926694,0.0073305964
ERR579397,0.9926694,0.0073305964
ERR1971272,0.9926694,0.0073305964
SRR2154906,0.9926694,0.0073305964
SRR920955,0.9926694,0.0073305964
ERR1310308,0.9926694,0.0073305964
SRR3095119,0.9926694,0.0073305964
SRR2658750,0.9926694,0.0073305964
SRR5155988,0.9926694,0.0073305964
ERR139472,0.9926694,0.0073305964
SRR7449419,0.9926694,0.0073305964
SRR8484793,0.99266934,0.007330656
ERR579537,0.9926694,0.0073305964
ERR531878,0.9926694,0.0073305964
ERR441678,0.9926694,0.0073305964
SRR3951162,0.9926694,0.0073305964
ERR499698,0.9926694,0.0073305964
ERR1600437,0.9926694,0.0073305964
ERR443314,0.9926694,0.0073305964
SRR6408561,0.9926694,0.0073305964
SRR7448710,0.9926694,0.0073305964
ERR1382976,0.9926694,0.0073305964
SRR6443922,0.99266934,0.007330656
ERR441547,0.9926693,0.0073307157
ERR2511015,0.9926694,0.0073305964
ERR500424,0.9926694,0.0073305964
ERR1313648,0.9926694,0.0073305964
SRR7449064,0.9926694,0.0073305964
SRR6931967,0.9926692,0.0073307753
ERR719355,0.9926694,0.0073305964
ERR1310775,0.99266887,0.007331133
SRR5831857,0.9926617,0.0073382854
ERR719247,0.9926694,0.0073305964
SRR1631679,0.9926694,0.0073305964
SRR1660122,0.99266326,0.0073367357
ERR719609,0.9926694,0.0073305964
SRR996788,0.9926694,0.0073305964
ERR2002065,0.9926694,0.0073305964
ERR1529636,0.9926694,0.0073305964
ERR2538490,0.9926694,0.0073305964
ERR499928,0.9926694,0.0073305964
SRR6367245,0.99251425,0.0074857473
SRR3361746,0.9926694,0.0073305964
ERR1314752,0.9926694,0.0073305964
ERR1624665,0.9926694,0.0073305964
ERR719265,0.99266934,0.007330656
SRR6264138,0.9926694,0.0073305964
SRR2145403,0.9926694,0.0073305964
ERR1309924,0.9926694,0.0073305964
SRR6309281,0.9926694,0.0073305964
SRR6038450,0.9926694,0.0073305964
ERR498874,0.9926694,0.0073305964
SRR5868801,0.9926694,0.0073305964
ERR365911,0.9926694,0.0073305964
SRR7453200,0.9926694,0.0073305964
ERR139473,0.9926694,0.0073305964
SRR6394028,0.9926692,0.0073307753
DRR047970,0.99266803,0.0073319674
ERR522131,0.9926694,0.0073305964
ERR1297689,0.9926694,0.0073305964
ERR2511067,0.9926694,0.0073305964
ERR525977,0.9926694,0.0073305964
ERR500244,0.9926694,0.0073305964
ERR1382429,0.9926694,0.0073305964
ERR867374,0.9926694,0.0073305964
DRR049474,0.9926694,0.0073305964
ERR1309684,0.9926694,0.0073305964
ERR499899,0.9926694,0.0073305964
SRR1556824,0.99266934,0.007330656
SRR3951159,0.9926694,0.0073305964
SRR7448816,0.9926694,0.0073305964
ERR1760088,0.9926694,0.0073305964
ERR209310,0.9926694,0.0073305964
SRR2046622,0.9924139,0.0075861216
SRR996348,0.9926694,0.0073305964
SRR5971273,0.9926694,0.0073305964
SRR996302,0.99262714,0.007372856
ERR2511421,0.9926694,0.0073305964
SRR995277,0.9926694,0.0073305964
ERR209737,0.9926694,0.0073305964
SRR3094925,0.9926694,0.0073305964
SRR1948801,0.9926694,0.0073305964
SRR505174,0.99266934,0.007330656
ERR520667,0.9926694,0.0073305964
SRR2658253,0.9926694,0.0073305964
SRR1631277,0.9926694,0.0073305964
SRR2658807,0.9926694,0.0073305964
ERR444291,0.9926685,0.0073314905
SRR6451829,0.9926694,0.0073305964
ERR499504,0.9926694,0.0073305964
ERR209595,0.9926694,0.0073305964
SRR1461197,0.9926689,0.0073310733
ERR451394,0.9926694,0.0073305964
ERR500132,0.9926694,0.0073305964
SRR935519,0.99266934,0.007330656
ERR1313305,0.9926694,0.0073305964
SRR5467849,0.99266255,0.007337451
DRR043985,0.99265695,0.007343054
ERR498607,0.9926694,0.0073305964
ERR3040031,0.9926694,0.0073305964
SRR1949278,0.9926694,0.0073305964
SRR995087,0.9926694,0.0073305964
SRR5155780,0.9926694,0.0073305964
SRR6413851,0.9926687,0.0073313117
ERR883417,0.9926694,0.0073305964
ERR1315448,0.9926694,0.0073305964
ERR2249125,0.99266934,0.007330656
ERR1385171,0.9926694,0.0073305964
ERR1382488,0.9926694,0.0073305964
SRR6931634,0.9926694,0.0073305964
ERR720084,0.9926694,0.0073305964
ERR719180,0.9926694,0.0073305964
ERR1384004,0.9926694,0.0073305964
SRR6411523,0.9926694,0.0073305964
SRR6054691,0.99266934,0.007330656
ERR1611398,0.9926694,0.0073305964
SRR5983473,0.9926683,0.007331729
ERR1382620,0.9926694,0.0073305964
SRR5699387,0.9926694,0.0073305964
SRR2924526,0.9926694,0.0073305964
SRR995560,0.9926694,0.0073305964
ERR522331,0.9926694,0.0073305964
SRR5468028,0.9926694,0.0073305964
ERR1384933,0.9926694,0.0073305964
SRR3725761,0.99266523,0.007334769
SRR1145340,0.9926252,0.007374823
ERR522296,0.9926694,0.0073305964
ERR1385077,0.9926694,0.0073305964
ERR719847,0.9926694,0.0073305964
ERR2511775,0.9926694,0.0073305964
ERR2002035,0.9926694,0.0073305964
SRR996761,0.9926694,0.0073305964
ERR1315321,0.9926694,0.0073305964
DRR050796,0.9926694,0.0073305964
ERR2042068,0.9926694,0.0073305964
ERR720099,0.9926694,0.0073305964
SRR1948975,0.9926694,0.0073305964
SRR5947816,0.99266934,0.007330656
SRR7449356,0.9926694,0.0073305964
SRR1515170,0.9926694,0.0073305964
DRR050944,0.9926694,0.0073305964
ERR719046,0.99266934,0.007330656
DRR047540,0.9926692,0.0073307753
SRR5687996,0.9926694,0.0073305964
DRR047612,0.99266565,0.0073343515
SRR1618238,0.9926694,0.0073305964
SRR3362264,0.9926694,0.0073305964
SRR6409146,0.99265456,0.007345438
ERR1558872,0.9926633,0.007336676
SRR3502005,0.9926694,0.0073305964
ERR1309859,0.9926694,0.0073305964
ERR500149,0.9926694,0.0073305964
SRR5947815,0.99266934,0.007330656
SRR6028637,0.9926694,0.0073305964
SRR1618293,0.9926694,0.0073305964
SRR6265432,0.9926694,0.0073305964
ERR2249127,0.9926694,0.0073305964
SRR1624861,0.9926694,0.0073305964
SRR996933,0.9926694,0.0073305964
ERR525901,0.9926694,0.0073305964
SRR3094820,0.9926694,0.0073305964
ERR1297741,0.9926694,0.0073305964
ERR1385393,0.9926694,0.0073305964
SRR1461222,0.9926679,0.0073320866
DRR030501,0.9926694,0.0073305964
DRR024166,0.992625,0.007375002
ERR441572,0.9926694,0.0073305964
SRR5983293,0.9926683,0.007331729
SRR6264742,0.9926646,0.0073354244
ERR1384021,0.9926694,0.0073305964
SRR6054558,0.9926694,0.0073305964
SRR388003,0.9926618,0.007338226
DRR042823,0.9926691,0.0073308945
SRR3213919,0.9926694,0.0073305964
SRR2976489,0.9926694,0.0073305964
ERR1311014,0.9926694,0.0073305964
SRR1715613,0.99266267,0.007337332
SRR6444406,0.99266917,0.007330835
ERR1385403,0.9926694,0.0073305964
SRR1661369,0.9926694,0.0073305964
SRR5164273,0.9926694,0.0073305964
ERR1310291,0.9926694,0.0073305964
SRR1660232,0.99266934,0.007330656
SRR6413909,0.9926666,0.007333398
SRR1948842,0.9926694,0.0073305964
ERR525743,0.99266934,0.007330656
ERR983902,0.9926694,0.0073305964
SRR5699290,0.9926694,0.0073305964
DRR018693,0.99265057,0.0073494315
ERR2538465,0.9926694,0.0073305964
SRR7704484,0.9926694,0.0073305964
SRR5156209,0.9926694,0.0073305964
SRR1924014,0.9926694,0.0073305964
SRR3419441,0.9926694,0.0073305964
SRR5165623,0.9926694,0.0073305964
SRR6412109,0.9926694,0.0073305964
SRR5870301,0.9926694,0.0073305964
SRR6148423,0.9926692,0.0073307753
ERR719816,0.9926694,0.0073305964
ERR1382914,0.9926694,0.0073305964
SRR7448620,0.9926694,0.0073305964
SRR3381570,0.9926694,0.0073305964
SRR2923350,0.9926694,0.0073305964
ERR1328435,0.9926694,0.0073305964
SRR7449314,0.9926694,0.0073305964
SRR2658274,0.9926694,0.0073305964
SRR5768299,0.9926694,0.0073305964
SRR5699138,0.99261427,0.0073857307
ERR2730395,0.9926694,0.0073305964
ERR1382344,0.9926694,0.0073305964
SRR5156228,0.99266917,0.007330835
ERR1109457,0.9926675,0.007332504
SRR996001,0.9926694,0.0073305964
DRR041865,0.99266857,0.007331431
ERR1328411,0.9926694,0.0073305964
ERR866534,0.9926694,0.0073305964
ERR719507,0.99266934,0.007330656
ERR501330,0.9926694,0.0073305964
SRR1715595,0.9926694,0.0073305964
ERR1382319,0.9926694,0.0073305964
SRR5699126,0.9926694,0.0073305964
DRR044171,0.9926687,0.0073313117
SRR996363,0.9926694,0.0073305964
SRR6028361,0.9926694,0.0073305964
ERR1328494,0.9926694,0.0073305964
SRR1948809,0.9926694,0.0073305964
SRR3419424,0.99266934,0.007330656
ERR501027,0.9926694,0.0073305964
ERR1315609,0.9926694,0.0073305964
DRR048221,0.9926694,0.0073305964
ERR1759969,0.9926694,0.0073305964
SRR3938024,0.9926694,0.0073305964
ERR2511312,0.9926694,0.0073305964
ERR498830,0.99266326,0.0073367357
SRR6148453,0.9926694,0.0073305964
ERR1310396,0.99266934,0.007330656
SRR6309257,0.9926674,0.007332623
SRR6409144,0.99266577,0.0073342323
ERR2531969,0.9925519,0.007448077
ERR499087,0.9926679,0.0073320866
SRR7454135,0.9926694,0.0073305964
SRR6409012,0.992659,0.0073410273
SRR7453702,0.9926694,0.0073305964
SRR1948883,0.9926694,0.0073305964
DRR018670,0.99266744,0.0073325634
SRR6931860,0.9926694,0.0073305964
ERR719672,0.9926694,0.0073305964
ERR2624757,0.9926694,0.0073305964
SRR3094685,0.99266934,0.007330656
ERR1382861,0.99266934,0.007330656
ERR520679,0.99265796,0.0073420405
SRR3201886,0.9926694,0.0073305964
ERR1309640,0.9926694,0.0073305964
SRR1660142,0.99266934,0.007330656
SRR505004,0.9926694,0.0073305964
ERR1385424,0.9926694,0.0073305964
ERR531834,0.9926675,0.007332504
ERR2538524,0.9926694,0.0073305964
ERR368915,0.9926655,0.0073344707
SRR1948999,0.9926694,0.0073305964
DRR068310,0.992669,0.0073310137
SRR6411770,0.9926694,0.0073305964
ERR1310854,0.9926694,0.0073305964
SRR6931854,0.9926692,0.0073307753
SRR7449276,0.9926694,0.0073305964
ERR2198657,0.9926694,0.0073305964
DRR047715,0.99266875,0.007331252
ERR1310877,0.9926694,0.0073305964
ERR1310083,0.9926694,0.0073305964
ERR451129,0.9926694,0.0073305964
ERR1383344,0.9926694,0.0073305964
ERR1913078,0.9926694,0.0073305964
ERR1384326,0.9926694,0.0073305964
DRR043960,0.9925686,0.007431388
ERR719908,0.9926694,0.0073305964
SRR994694,0.9926694,0.0073305964
SRR6444541,0.99266934,0.007330656
ERR719427,0.9926694,0.0073305964
ERR2011850,0.9926694,0.0073305964
ERR579510,0.9926694,0.0073305964
ERR579730,0.9926694,0.0073305964
SRR3925407,0.9926694,0.0073305964
SRR6408991,0.9926694,0.0073305964
SRR5467774,0.9926379,0.0073621273
ERR441805,0.9926692,0.0073307753
ERR719261,0.99266934,0.007330656
SRR5870012,0.9926694,0.0073305964
SRR5156015,0.9926694,0.0073305964
SRR6412038,0.9926694,0.0073305964
SRR5644006,0.99266523,0.007334769
ERR2806306,0.9926694,0.0073305964
SRR2658702,0.9926694,0.0073305964
SRR1461247,0.9926694,0.0073305964
SRR1948831,0.9926694,0.0073305964
ERR719675,0.9926694,0.0073305964
SRR1461448,0.9926694,0.0073305964
SRR6931572,0.9926694,0.0073305964
ERR107091,0.9926672,0.007332802
SRR996479,0.9926694,0.0073305964
SRR1618226,0.9926694,0.0073305964
ERR1398250,0.9926694,0.0073305964
SRR7453249,0.9926694,0.0073305964
ERR1759990,0.9926694,0.0073305964
ERR1019892,0.992598,0.007402003
SRR7453964,0.9926694,0.0073305964
ERR705788,0.99266887,0.007331133
SRR957765,0.9926694,0.0073305964
SRR5155966,0.9926694,0.0073305964
ERR441996,0.9926694,0.0073305964
SRR5164043,0.9926694,0.0073305964
SRR919942,0.9926694,0.0073305964
DRR048058,0.9926693,0.0073307157
ERR1385356,0.9926694,0.0073305964
ERR498964,0.9926694,0.0073305964
ERR451441,0.9926694,0.0073305964
ERR883439,0.99266934,0.007330656
SRR6264122,0.9926694,0.0073305964
SRR995590,0.9926694,0.0073305964
SRR505168,0.9926694,0.0073305964
ERR561332,0.9926694,0.0073305964
ERR1384542,0.99266934,0.007330656
ERR1313566,0.9926694,0.0073305964
ERR1760100,0.9926694,0.0073305964
ERR441460,0.9926694,0.0073305964
ERR500270,0.9926694,0.0073305964
SRR6411621,0.99266934,0.007330656
ERR579584,0.9926694,0.0073305964
DRR047538,0.992669,0.0073310137
SRR2010503,0.9926694,0.0073305964
ERR443447,0.9926694,0.0073305964
ERR441550,0.9926694,0.0073305964
ERR2286261,0.9926694,0.0073305964
ERR1313536,0.9926694,0.0073305964
SRR2658045,0.9926694,0.0073305964
ERR1109608,0.9926694,0.0073305964
DRR044165,0.99266934,0.007330656
ERR2538379,0.9926694,0.0073305964
ERR209126,0.9926694,0.0073305964
DRR043227,0.9926694,0.0073305964
ERR441327,0.9926694,0.0073305964
SRR1704243,0.9926694,0.0073305964
SRR2761356,0.9926694,0.0073305964
SRR3503287,0.9926694,0.0073305964
SRR1556819,0.9926694,0.0073305964
SRR1949091,0.9926694,0.0073305964
ERR1311202,0.9926694,0.0073305964
SRR7449230,0.9926694,0.0073305964
SRR6931525,0.992669,0.0073310137
ERR500170,0.9926694,0.0073305964
ERR1311336,0.9926694,0.0073305964
ERR500330,0.9926694,0.0073305964
ERR1960784,0.9926694,0.0073305964
ERR1311323,0.9926694,0.0073305964
ERR522154,0.9926694,0.0073305964
SRR3201965,0.9926694,0.0073305964
ERR1383622,0.9926694,0.0073305964
DRR043126,0.9926694,0.0073305964
SRR6367281,0.9926665,0.007333517
SRR5688034,0.9926694,0.0073305964
SRR6408579,0.9926673,0.0073326826
SRR7454050,0.9926694,0.0073305964
ERR2511173,0.9926694,0.0073305964
DRR042949,0.9926692,0.0073307753
ERR2249139,0.9926694,0.0073305964
SRR5525155,0.9926692,0.0073307753
SRR995943,0.9926694,0.0073305964
SRR2005657,0.9926694,0.0073305964
ERR2511548,0.9926694,0.0073305964
SRR6931675,0.9926685,0.0073314905
SRR5869585,0.9926694,0.0073305964
DRR043192,0.9926692,0.0073307753
SRR994971,0.9926694,0.0073305964
SRR920931,0.9926694,0.0073305964
SRR6054601,0.9926694,0.0073305964
ERR499022,0.9926694,0.0073305964
ERR1558920,0.9924163,0.007583678
ERR2739186,0.9926694,0.0073305964
SRR6451723,0.9926694,0.0073305964
SRR2761090,0.9926694,0.0073305964
ERR522572,0.9926694,0.0073305964
ERR1314271,0.9926694,0.0073305964
SRR6409040,0.99264026,0.007359743
SRR1620022,0.9926694,0.0073305964
ERR441209,0.9926694,0.0073305964
ERR531855,0.9926694,0.0073305964
ERR2247320,0.9926694,0.0073305964
SRR2010533,0.9926694,0.0073305964
ERR500800,0.9926694,0.0073305964
SRR3581146,0.9926694,0.0073305964
ERR1385347,0.9926694,0.0073305964
SRR6412005,0.99266934,0.007330656
ERR500647,0.9926694,0.0073305964
SRR6931479,0.9926694,0.0073305964
ERR2511934,0.9926694,0.0073305964
ERR1313685,0.9926694,0.0073305964
DRR050774,0.9926692,0.0073307753
SRR1949362,0.9926694,0.0073305964
SRR6757657,0.9926694,0.0073305964
SRR7448573,0.9926655,0.0073344707
ERR522308,0.9926694,0.0073305964
ERR720103,0.9926694,0.0073305964
SRR3503402,0.9926694,0.0073305964
SRR5165894,0.9926694,0.0073305964
ERR107055,0.99261045,0.0073895454
ERR1383070,0.9926694,0.0073305964
DRR043249,0.9926694,0.0073305964
SRR7449474,0.9926694,0.0073305964
SRR996536,0.9926694,0.0073305964
SRR7454165,0.9926694,0.0073305964
DRR043952,0.9926686,0.0073313713
ERR443306,0.9926694,0.0073305964
ERR531695,0.9926694,0.0073305964
SRR7449232,0.9926694,0.0073305964
DRR042743,0.9926659,0.007334113
ERR1382554,0.9926694,0.0073305964
ERR532115,0.992666,0.007333994
SRR6060213,0.9926694,0.0073305964
ERR532091,0.9926694,0.0073305964
ERR2784820,0.9926671,0.007332921
SRR6264578,0.9926694,0.0073305964
SRR1145327,0.99266386,0.0073361397
ERR107086,0.9926667,0.0073332787
SRR2046586,0.99266404,0.007335961
DRR018680,0.9926517,0.007348299
SRR6444344,0.99266684,0.0073331594
ERR1384642,0.99266934,0.007330656
SRR3503359,0.99264693,0.0073530674
SRR6299458,0.992669,0.0073310137
ERR2511366,0.9926694,0.0073305964
SRR5155983,0.9926694,0.0073305964
SRR7704542,0.9926694,0.0073305964
SRR6757649,0.9926694,0.0073305964
ERR1315517,0.9926694,0.0073305964
ERR2531971,0.99265015,0.0073498487
SRR6054589,0.9926694,0.0073305964
SRR1950768,0.9926694,0.0073305964
SRR6411600,0.9926653,0.007334709
SRR6054504,0.9926694,0.0073305964
SRR6309215,0.9926694,0.0073305964
SRR6038275,0.9926694,0.0073305964
ERR1759895,0.9926694,0.0073305964
ERR520763,0.99266934,0.007330656
SRR5525183,0.99266064,0.0073393583
ERR522425,0.9926694,0.0073305964
ERR1311367,0.9926694,0.0073305964
SRR3501931,0.9926694,0.0073305964
SRR6394114,0.9926694,0.0073305964
SRR7453857,0.9926467,0.007353306
SRR7449049,0.9926694,0.0073305964
SRR6054611,0.9926692,0.0073307753
ERR1384783,0.99266934,0.007330656
ERR209677,0.9926694,0.0073305964
ERR1111190,0.9926694,0.0073305964
SRR6444725,0.9926694,0.0073305964
SRR6408846,0.99265623,0.007343769
SRR7449422,0.9926694,0.0073305964
SRR996084,0.9926694,0.0073305964
ERR209235,0.9926694,0.0073305964
DRR044225,0.992669,0.0073310137
ERR1310710,0.9926694,0.0073305964
SRR6309270,0.9926694,0.0073305964
DRR030475,0.9926694,0.0073305964
SRR5520119,0.9926691,0.0073308945
ERR719793,0.9926694,0.0073305964
ERR441421,0.9926694,0.0073305964
ERR2538502,0.9926694,0.0073305964
SRR934561,0.99266887,0.007331133
ERR2001921,0.9926694,0.0073305964
SRR6028344,0.9926694,0.0073305964
SRR7453729,0.9926694,0.0073305964
ERR532242,0.99266887,0.007331133
ERR522329,0.9926694,0.0073305964
ERR2002381,0.9926694,0.0073305964
ERR451097,0.9926694,0.0073305964
ERR2247390,0.9926694,0.0073305964
ERR1314131,0.9926694,0.0073305964
SRR5687979,0.9926694,0.0073305964
ERR1759983,0.9926694,0.0073305964
SRR5467637,0.9926692,0.0073307753
SRR388105,0.99266934,0.007330656
DRR024047,0.9926694,0.0073305964
SRR1461659,0.99266887,0.007331133
SRR1618000,0.9926694,0.0073305964
SRR2143927,0.9926694,0.0073305964
SRR5520579,0.9926694,0.0073305964
SRR5178132,0.9926694,0.0073305964
SRR6264669,0.9926694,0.0073305964
SRR7453237,0.9926694,0.0073305964
ERR2511252,0.9926694,0.0073305964
SRR5947812,0.99266934,0.007330656
SRR5983454,0.9926686,0.0073313713
SRR6757621,0.9926694,0.0073305964
ERR1701237,0.9926694,0.0073305964
ERR499768,0.9926694,0.0073305964
SRR504963,0.9926692,0.0073307753
ERR498896,0.9926693,0.0073307157
SRR2761416,0.9926694,0.0073305964
SRR6264059,0.9926694,0.0073305964
DRR050855,0.9926694,0.0073305964
ERR1398226,0.9926694,0.0073305964
ERR1760109,0.9926694,0.0073305964
ERR441818,0.9926694,0.0073305964
ERR883449,0.9926694,0.0073305964
SRR6411781,0.9926694,0.0073305964
ERR498793,0.99266934,0.007330656
DRR042740,0.99265784,0.0073421597
ERR2198614,0.9926694,0.0073305964
SRR5869113,0.9926694,0.0073305964
ERR2002282,0.9926694,0.0073305964
SRR3647771,0.9926694,0.0073305964
SRR919579,0.9926694,0.0073305964
SRR6411927,0.9926694,0.0073305964
SRR6265436,0.9926694,0.0073305964
ERR1313833,0.9926694,0.0073305964
SRR6028563,0.9926694,0.0073305964
ERR209690,0.99266934,0.007330656
DRR018698,0.9926691,0.0073308945
SRR7453927,0.99266934,0.007330656
DRR024092,0.99260783,0.007392168
SRR6408860,0.9926692,0.0073307753
ERR522137,0.9926694,0.0073305964
ERR500142,0.9926694,0.0073305964
ERR1912953,0.9926694,0.0073305964
SRR2046610,0.99256545,0.007434547
SRR6414303,0.9926672,0.007332802
ERR531907,0.9926694,0.0073305964
ERR719668,0.9926694,0.0073305964
SRR5983286,0.9926677,0.007332325
SRR5467594,0.99266934,0.007330656
SRR7453491,0.9926694,0.0073305964
ERR1315434,0.9926694,0.0073305964
ERR2511606,0.9926694,0.0073305964
SRR2658178,0.9926694,0.0073305964
ERR209491,0.9926694,0.0073305964
SRR6757667,0.9926694,0.0073305964
ERR1314197,0.9926694,0.0073305964
ERR1315572,0.9926694,0.0073305964
ERR2784736,0.9926677,0.007332325
ERR1315559,0.9926694,0.0073305964
SRR1618191,0.9926694,0.0073305964
ERR2286295,0.9926694,0.0073305964
ERR2511933,0.9926694,0.0073305964
SRR3503312,0.99266934,0.007330656
ERR2511417,0.9926694,0.0073305964
ERR1314105,0.9926694,0.0073305964
SRR6408563,0.99262524,0.0073747635
ERR441262,0.9926694,0.0073305964
ERR1398073,0.9926694,0.0073305964
SRR7448845,0.9926694,0.0073305964
SRR3931541,0.9926694,0.0073305964
ERR1885251,0.9926694,0.0073305964
ERR522347,0.9926684,0.0073316097
SRR387966,0.9926694,0.0073305964
ERR107083,0.9926659,0.007334113
ERR2739146,0.9926694,0.0073305964
ERR441519,0.9926694,0.0073305964
SRR7453492,0.9926694,0.0073305964
ERR561040,0.99266934,0.007330656
ERR1712598,0.99264014,0.0073598623
SRR7449336,0.9926694,0.0073305964
SRR996269,0.9926694,0.0073305964
ERR531583,0.99266446,0.0073355436
SRR1923894,0.9926694,0.0073305964
SRR6148384,0.9926694,0.0073305964
ERR1759891,0.9926694,0.0073305964
ERR1315458,0.9926694,0.0073305964
ERR499010,0.9926694,0.0073305964
SRR3361539,0.9926694,0.0073305964
SRR6394021,0.9926694,0.0073305964
DRR044339,0.99266744,0.0073325634
ERR1297682,0.9926694,0.0073305964
SRR6386288,0.99266934,0.007330656
ERR531808,0.99266917,0.007330835
ERR2511096,0.9926694,0.0073305964
ERR499202,0.9926694,0.0073305964
SRR5156002,0.9926694,0.0073305964
ERR1913125,0.9926605,0.0073394775
SRR6028523,0.9926694,0.0073305964
ERR1971285,0.9926694,0.0073305964
SRR6265319,0.9926692,0.0073307753
ERR867079,0.99266934,0.007330656
ERR525992,0.9926694,0.0073305964
SRR6028418,0.9926692,0.0073307753
ERR1384554,0.9926694,0.0073305964
ERR1960771,0.9926694,0.0073305964
ERR450680,0.9926694,0.0073305964
SRR2658215,0.9926694,0.0073305964
ERR866702,0.9926694,0.0073305964
ERR500953,0.9926694,0.0073305964
ERR525898,0.9926694,0.0073305964
DRR048030,0.99266756,0.007332444
SRR3362134,0.9926694,0.0073305964
SRR995906,0.9926694,0.0073305964
