,root:Host-associated:Birds:Digestive_system:Ceca,root:Host-associated:Human:Digestive_system:Large_intestine,root:Host-associated:Human:Digestive_system:Oral,root:Host-associated:Human:Reproductive_system:Female,root:Host-associated:Human:Reproductive_system:Vagina,root:Host-associated:Human:Respiratory_system:Nasopharyngeal,root:Host-associated:Mammals:Digestive_system:Fecal,root:Host-associated:Mammals:Digestive_system:Stomach,Unknown
ERR2725241,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725252,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726307,0.0072187884,0.016637985,0.0021661222,0.003757547,0.007201747,0.0056025865,0.012215212,0.9452,0.0
ERR2724181,0.0072187865,0.016638156,0.0021662088,0.003757488,0.0072016,0.0056025563,0.012215297,0.9451999,0.0
ERR2724502,0.00721867,0.016638244,0.0021662088,0.003757488,0.0072015123,0.00560244,0.012215297,0.94520015,0.0
ERR2725656,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724339,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724673,0.0072188745,0.016638186,0.00216618,0.0037575755,0.0072016586,0.0056025567,0.012215327,0.94519967,0.0
ERR2724772,0.0072187576,0.016638272,0.0021662088,0.003757517,0.0072015123,0.0056023817,0.0122153545,0.9452,0.0
ERR2724988,0.0072189337,0.01663784,0.0021661222,0.0037576342,0.007201834,0.005602761,0.012215241,0.94519967,0.0
ERR2725947,0.0072188466,0.01663784,0.0021661222,0.003757605,0.007201747,0.0056026736,0.012215183,0.94519997,0.0
ERR2725014,0.0072186994,0.016638214,0.002166267,0.003757488,0.0072015123,0.0056023817,0.012215297,0.94520015,0.0
ERR2726241,0.0072186994,0.016638244,0.0021662088,0.003757488,0.0072015417,0.0056023817,0.012215267,0.9452002,0.0
ERR2724584,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724914,0.0072188755,0.016637811,0.0021661222,0.003757576,0.007201834,0.0056028483,0.012215241,0.94519967,0.0
ERR2724290,0.0072188447,0.016638272,0.0021662088,0.003757488,0.0072015417,0.005602527,0.012215326,0.9451998,0.0
ERR2725180,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724417,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725171,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724703,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725699,0.0072187004,0.016638186,0.0021662673,0.0037574884,0.0072015133,0.0056024403,0.01221524,0.9452002,0.0
ERR2725978,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724971,0.0072187586,0.016638186,0.002166209,0.0037575173,0.0072015426,0.0056024403,0.01221524,0.94520015,0.0
ERR2725981,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725731,0.0072186976,0.016638268,0.0021662666,0.003757487,0.00720154,0.0056024967,0.012215235,0.94519997,0.0
ERR2726296,0.0072186696,0.01663827,0.0021662086,0.0037574875,0.007201512,0.005602381,0.012215295,0.9452001,0.0
ERR2725515,0.007218671,0.016638158,0.002166209,0.0037574884,0.0072015715,0.0056024985,0.01221524,0.94520015,0.0
ERR2726326,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724450,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725109,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726233,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725439,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725873,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724267,0.0072186994,0.016638214,0.0021662088,0.003757517,0.0072015123,0.0056024105,0.012215238,0.9452002,0.0
ERR2724175,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725337,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726198,0.0072186994,0.016638184,0.002166267,0.003757488,0.0072015123,0.0056024687,0.012215238,0.94520015,0.0
ERR2724530,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724543,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724503,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724239,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725316,0.0072187576,0.016638214,0.0021662088,0.003757488,0.0072015123,0.0056024105,0.012215267,0.94520015,0.0
ERR2725761,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724205,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726383,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724675,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724694,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725963,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725654,0.0072187865,0.016638184,0.002166267,0.003757517,0.0072015417,0.0056024687,0.012215297,0.94519997,0.0
ERR2724587,0.0072186985,0.016638242,0.0021662086,0.0037574875,0.0072015407,0.005602497,0.012215266,0.9452001,0.0
ERR2724382,0.0072187004,0.016638245,0.002166209,0.0037574884,0.0072015133,0.005602324,0.01221524,0.9452003,0.0
ERR2724240,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725383,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725831,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724653,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725423,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726289,0.0072187865,0.016638156,0.0021662088,0.003757488,0.0072016,0.0056024687,0.012215238,0.9452,0.0
ERR2726309,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725536,0.0072187865,0.016638068,0.0021661506,0.003757575,0.0072016,0.0056026145,0.012215267,0.9451999,0.0
ERR2726367,0.007234217,0.016594153,0.0021591908,0.003770892,0.0072321235,0.0056392383,0.012205335,0.9451648,0.0
ERR2724447,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724798,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724116,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724588,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726295,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726258,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724479,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725830,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725295,0.0072187004,0.016638186,0.0021662673,0.0037574884,0.0072015133,0.005602382,0.01221524,0.94520026,0.0
ERR2725870,0.0072187856,0.016638154,0.0021662086,0.0037575746,0.007201599,0.0056025265,0.012215266,0.9451998,0.0
ERR2724928,0.0072188764,0.016637841,0.0021661224,0.0037575765,0.007201777,0.0056027328,0.012215184,0.9451999,0.0
ERR2726134,0.007218671,0.016638273,0.002166209,0.0037574884,0.0072015133,0.005602382,0.012215298,0.94520026,0.0
ERR2725023,0.0072187865,0.016638214,0.0021662088,0.003757517,0.0072015706,0.00560244,0.012215267,0.9452,0.0
ERR2724962,0.0072188163,0.016638013,0.002166122,0.0037576337,0.007201688,0.005602673,0.012215269,0.9451998,0.0
ERR2725326,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725065,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724399,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724944,0.0072187004,0.016638273,0.0021662673,0.0037574884,0.007201455,0.005602382,0.01221524,0.9452002,0.0
ERR2724671,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724689,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725704,0.0072186976,0.016638268,0.0021662666,0.003757487,0.00720154,0.0056024967,0.012215235,0.94519997,0.0
ERR2724426,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724486,0.0072189644,0.016637465,0.0021660936,0.003757693,0.0072020683,0.005603053,0.0122150695,0.94519955,0.0
ERR2724469,0.0072198617,0.016638212,0.0021658305,0.0037578945,0.007202384,0.005603922,0.012216139,0.94519573,0.0
ERR2724089,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724474,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725262,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725813,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724895,0.0072187004,0.016638216,0.002166209,0.0037574593,0.0072015133,0.0056024115,0.01221524,0.9452003,0.0
ERR2724218,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724202,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724776,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725281,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725875,0.007221566,0.016633455,0.002165109,0.0037592996,0.007205688,0.005607949,0.012215034,0.94519186,0.0
ERR2725181,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725860,0.0072194,0.016637726,0.002165977,0.00375778,0.0072023002,0.005603605,0.012215533,0.94519776,0.0
ERR2726355,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724482,0.007222417,0.016631901,0.0021647331,0.003759856,0.0072069457,0.0056095547,0.012214901,0.9451897,0.0
ERR2726193,0.0072187874,0.016638216,0.002166151,0.0037574884,0.007201601,0.0056025567,0.012215298,0.9451999,0.0
ERR2726114,0.0072187874,0.016637983,0.002166151,0.0037575464,0.007201746,0.005602644,0.01221524,0.9451999,0.0
ERR2725499,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725343,0.0072186976,0.016638268,0.0021662666,0.003757487,0.00720154,0.0056024967,0.012215235,0.94519997,0.0
ERR2725728,0.0072191064,0.016637953,0.0021660926,0.0037576915,0.00720192,0.0056030797,0.0122153545,0.9451988,0.0
ERR2726070,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724636,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724810,0.0072197216,0.01663706,0.002165832,0.0037580717,0.0072027673,0.005604217,0.01221542,0.945197,0.0
ERR2725089,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726113,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725849,0.0072187283,0.016638244,0.0021662088,0.003757488,0.0072015123,0.0056023817,0.012215267,0.94520015,0.0
ERR2726374,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726019,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724137,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724846,0.007219546,0.016637437,0.0021659192,0.0037578677,0.0072024753,0.00560378,0.0122154765,0.9451976,0.0
ERR2724473,0.0072186994,0.016638244,0.002166267,0.003757488,0.0072015417,0.0056023235,0.012215267,0.9452002,0.0
ERR2724420,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725848,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726106,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724852,0.0072187292,0.016638186,0.002166209,0.0037575173,0.0072015133,0.0056024403,0.01221524,0.94520015,0.0
ERR2724817,0.0072187586,0.016638128,0.002166209,0.0037575173,0.0072016586,0.005602586,0.012215269,0.9451999,0.0
ERR2724870,0.00721867,0.016638272,0.0021662088,0.003757517,0.0072015123,0.0056024687,0.012215238,0.94520015,0.0
ERR2726136,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.007201512,0.0056024394,0.012215237,0.9452,0.0
ERR2725532,0.00721867,0.016638244,0.0021662088,0.003757488,0.0072015123,0.0056024105,0.012215267,0.9452002,0.0
ERR2724604,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2724440,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725488,0.007218671,0.016638186,0.002166209,0.0037575755,0.0072015133,0.0056024115,0.012215269,0.94520015,0.0
ERR2724189,0.007219595,0.016639596,0.0021660035,0.0037575138,0.007201652,0.005603162,0.012216566,0.9451959,0.0
ERR2726305,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725155,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725941,0.0072186696,0.01663827,0.0021662086,0.0037574875,0.007201512,0.0056024683,0.012215237,0.9452001,0.0
ERR2726262,0.0072187856,0.016638327,0.0021662086,0.0037574875,0.007201512,0.005602497,0.012215324,0.94519985,0.0
ERR2725834,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2726125,0.0072186985,0.01663827,0.0021662668,0.0037574875,0.0072015407,0.00560241,0.012215237,0.9452001,0.0
ERR2725917,0.0072187586,0.016638158,0.002166151,0.0037575173,0.0072015426,0.0056024985,0.01221524,0.94520026,0.0
ERR2724553,0.0072186994,0.016638244,0.0021662088,0.003757488,0.0072015417,0.0056023817,0.012215238,0.9452002,0.0
ERR2724678,0.0072188163,0.016638333,0.002166209,0.0037575173,0.0072015133,0.005602528,0.012215385,0.9451998,0.0
ERR2725871,0.0072193365,0.016639022,0.0021660628,0.003757574,0.0072016553,0.0056030196,0.012216135,0.9451972,0.0
ERR2739871,0.0007991493,0.014974654,0.0008829534,0.0042841733,0.0020847619,0.0028862357,0.00020200014,0.0035427213,0.97034335
ERR2740360,0.0007991195,0.014975458,0.0008828938,0.0042841733,0.0020847917,0.0028859377,0.00020200014,0.0035427809,0.9703429
ERR2739901,0.0007993281,0.014970243,0.00088334084,0.004284531,0.0020843744,0.0028880537,0.00020205975,0.0035429895,0.9703451
ERR2739748,0.0007992089,0.014973968,0.000883013,0.004284352,0.002084732,0.002886504,0.00020205975,0.003542751,0.9703434
ERR2740629,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740647,0.0007996857,0.0149591565,0.0008843243,0.004285574,0.0020835102,0.0028925836,0.00020226836,0.0035436153,0.9703493
ERR2739990,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740219,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740298,0.00079905987,0.014975369,0.000882864,0.0042842627,0.0020848215,0.0028859675,0.00020200014,0.0035426915,0.970343
ERR2739847,0.0007991195,0.014975488,0.000882864,0.004284203,0.0020848513,0.0028859973,0.00020202994,0.003542602,0.9703429
ERR2740622,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740093,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740624,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739621,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740377,0.00095015764,0.015233785,0.000828892,0.0047950447,0.00234887,0.0027599037,0.00025871396,0.003256917,0.9695677
ERR2740610,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740030,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740606,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740705,0.0007991493,0.014975756,0.0008828044,0.0042841733,0.0020847917,0.0028857589,0.00020200014,0.0035426617,0.9703429
ERR2740371,0.00079989433,0.014968157,0.0008827448,0.0042893887,0.0020873249,0.0028843284,0.00020229816,0.0035418272,0.97034407
ERR2740149,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740423,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740344,0.0007991195,0.014975697,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020202994,0.0035426617,0.97034293
ERR2739977,0.00079905987,0.014975727,0.0008828044,0.004284203,0.0020849109,0.0028857589,0.00020202994,0.0035426319,0.9703429
ERR2739867,0.0007991195,0.014975578,0.0008828342,0.004284203,0.0020848513,0.0028858483,0.00020200014,0.0035426319,0.97034293
ERR2740245,0.0007991493,0.014975071,0.0008829534,0.004284233,0.0020847619,0.002886057,0.00020200014,0.0035426617,0.9703431
ERR2739851,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739883,0.0007992089,0.014974624,0.0008829832,0.0042842627,0.0020848215,0.0028862953,0.00020200014,0.003542751,0.97034305
ERR2740084,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740648,0.0008019507,0.014893115,0.000890702,0.004291177,0.0020783842,0.002919525,0.00020310283,0.0035477877,0.9703742
ERR2739732,0.0007991493,0.014975756,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020200014,0.0035426617,0.9703429
ERR2739678,0.0007991791,0.01497367,0.0008829832,0.0042844117,0.0020846725,0.0028865933,0.00020200014,0.0035427809,0.9703437
ERR2740202,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740658,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740205,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740240,0.00084909797,0.013669848,0.0010179877,0.004414469,0.0019901097,0.0034737885,0.00022092462,0.0036251247,0.97073865
ERR2740103,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740211,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739716,0.0007991493,0.014975756,0.0008828044,0.0042841733,0.0020847917,0.0028857589,0.00020200014,0.0035426617,0.9703429
ERR2740671,0.00079908967,0.014975756,0.0008828342,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426319,0.970343
ERR2740203,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740670,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739963,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740574,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740473,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739966,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740400,0.0010131001,0.010525823,0.0015049875,0.004881203,0.0017837584,0.0057216883,0.0002874434,0.0038581789,0.9704238
ERR2739681,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739985,0.0007991493,0.014975786,0.0008828044,0.004284203,0.0020847917,0.0028858185,0.00020200014,0.0035426617,0.97034276
ERR2740141,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739921,0.0007992089,0.014973164,0.0008831024,0.004284352,0.002084583,0.0028868914,0.00020205975,0.0035427809,0.9703438
ERR2740015,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740362,0.014167815,0.17826006,0.0016959906,0.0067088604,0.0037620366,0.0006362498,0.003887117,0.0007405877,0.7901413
ERR2740100,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740045,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740550,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740469,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739729,0.0008274913,0.014355332,0.00091436505,0.004471153,0.0021341443,0.0029681325,0.00021359324,0.0035562813,0.9705595
ERR2740528,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740459,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739639,0.00080272555,0.014873952,0.00089237094,0.0042934716,0.0020774007,0.0029264987,0.00020337105,0.0035487711,0.97038144
ERR2740626,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739791,0.00079903007,0.014975578,0.0008828342,0.004284203,0.0020847917,0.002885908,0.00020200014,0.003542602,0.97034305
ERR2740119,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739696,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020200014,0.0035426617,0.9703429
ERR2739651,0.00079905987,0.014975667,0.0008828342,0.004284203,0.0020847917,0.002885878,0.00020194054,0.0035426617,0.970343
ERR2739973,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740564,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740343,0.00080034137,0.015001267,0.0008819103,0.004282117,0.0020838082,0.0028872192,0.00020229816,0.0035389662,0.9703221
ERR2740666,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739740,0.0007994771,0.014969796,0.0008827746,0.0042874217,0.0020864308,0.002884686,0.00020214915,0.003542453,0.9703448
ERR2740291,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740156,0.0007991493,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020200014,0.0035426617,0.9703429
ERR2740185,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739918,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2740080,0.00079908967,0.014975786,0.0008828044,0.0042841733,0.0020847917,0.0028857887,0.00020194054,0.0035426617,0.970343
ERR2739897,0.00081932545,0.015547097,0.00087955594,0.004235059,0.0020652115,0.002875954,0.0002066195,0.0034717321,0.9698994
ERR2740263,0.0048653185,0.03939271,0.00033164024,0.006138861,0.0030938685,0.0030168593,0.0021352172,0.0010560155,0.93996954
