,root:Diseases:Digestive System Diseases:Gastrointestinal Diseases:Intestinal Diseases,root:Diseases:Digestive System Diseases:Liver Diseases:Liver Cirrhosis,root:Diseases:Hemic and Lymphatic Diseases:Hematologic Diseases:Hematologic Neoplasms,root:Infections:Bacterial Infections and Mycoses:Bacterial Infections:Gram-Positive Bacterial Infections,Unknown
SRR064862,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
SRR5650114,0.71314603,0.035494536,0.03303674,0.078118175,0.14020455
ERR525948,0.28851998,0.010867238,0.022139013,0.11284715,0.5656266
SRR1763560,0.42870474,0.043599755,0.019889653,0.024970084,0.48283577
SRR6182304,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR719438,0.04615891,0.023967862,0.012043744,0.0096796155,0.90814984
ERR525763,0.045494735,0.024077058,0.012158245,0.009943128,0.90832686
SRR5429215,0.07360649,0.26544446,0.33029908,0.060587257,0.27006269
ERR720068,0.044955462,0.024228454,0.012208641,0.010029614,0.9085778
ERR209899,0.091477126,0.023119867,0.01259011,0.015495598,0.8573173
SRR5078953,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR1637182,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR7423259,0.045111835,0.024199814,0.012236536,0.010100096,0.9083517
SRR5431392,0.045890003,0.02392435,0.012039632,0.009696335,0.90844965
SRR5580539,0.043879896,0.024585366,0.012410015,0.01043269,0.908692
SRR5548520,0.714569,0.034859836,0.0321697,0.077344805,0.14105666
SRR5079051,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR2918683,0.7145289,0.034864604,0.032173425,0.07733694,0.14109612
SRR5711539,0.5500628,0.06608209,0.067271024,0.0699445,0.24663961
SRR5649166,0.04581219,0.023949236,0.01205346,0.009723425,0.9084617
SRR6264536,0.045734555,0.023973644,0.012067139,0.00974986,0.9084748
SRR5757767,0.18233806,0.026007444,0.05889836,0.66484076,0.06791538
SRR6901805,0.045915246,0.023916274,0.012035131,0.009687543,0.90844584
SRR5203148,0.045580268,0.024032861,0.012098163,0.009814084,0.9084746
SRR7507347,0.05152139,0.029246181,0.016036093,0.011294395,0.89190197
DRR067938,0.21536078,0.029255249,0.05395972,0.7014242,0.0
SRR5431538,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5813233,0.04466036,0.02432713,0.012264997,0.01014179,0.9086057
ERR719751,0.04485014,0.024264336,0.0122283995,0.0100693405,0.9085878
SRR5803756,0.045004994,0.024208695,0.012198508,0.010007411,0.9085804
SRR5202989,0.044541806,0.02437511,0.012288421,0.010192424,0.90860224
SRR051679,0.043624192,0.024672538,0.012458533,0.010530293,0.9087144
SRR6265271,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR1687439,0.6412834,0.037993252,0.027117968,0.05469969,0.23890567
SRR5578944,0.045830816,0.023943037,0.012050033,0.00971663,0.9084595
ERR505106,0.044530153,0.024377346,0.012301654,0.010214269,0.9085766
SRR5429325,0.073607475,0.265446,0.3302962,0.06058708,0.27006328
SRR5813387,0.04552251,0.02405575,0.0121100545,0.009838909,0.9084728
SRR5758086,0.16682854,0.022545844,0.05284086,0.6021639,0.15562081
ERR719132,0.04554358,0.024035066,0.012101293,0.009816945,0.9085031
SRR5648991,0.045424163,0.024072766,0.012122482,0.00985828,0.9085223
SRR6928762,0.04554522,0.024035037,0.012101173,0.009816855,0.90850174
SRR5602082,0.045847237,0.02400142,0.012117833,0.009895772,0.90813774
SRR5202940,0.045921654,0.023914278,0.012034029,0.009685457,0.9084446
SRR5758122,0.6799437,0.03295365,0.032357097,0.08138651,0.1733591
SRR5761776,0.04593891,0.023908854,0.012030989,0.009679526,0.9084417
ERR720049,0.046804428,0.023982018,0.012067884,0.009765923,0.90737975
ERR209180,0.13953021,0.023627639,0.014541745,0.021703094,0.8005973
ERR720051,0.046023726,0.023914844,0.012035519,0.009690374,0.90833557
ERR719195,0.04588306,0.024037898,0.012170047,0.009991378,0.9079176
SRR5761653,0.042438,0.02523315,0.0128463805,0.011269659,0.9082128
SRR6265576,0.045939267,0.023908734,0.012030929,0.009679377,0.90844166
SRR5650088,0.04610768,0.024003297,0.0121436715,0.009918332,0.907827
SRR5078751,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5548310,0.7126285,0.034961224,0.03222263,0.07683924,0.14334846
SRR051686,0.7037492,0.034365177,0.031766653,0.0764263,0.15369272
SRR7507694,0.043945074,0.024572104,0.012399793,0.0104139745,0.90866905
SRR5813252,0.04535377,0.024183184,0.012318134,0.01029405,0.90785086
SRR064898,0.71456563,0.034859985,0.0321697,0.07734382,0.14106083
SRR6182376,0.045809478,0.023984015,0.012089163,0.009720683,0.90839666
SRR5548207,0.71452713,0.034861654,0.032170266,0.077332735,0.14110816
SRR497946,0.51874363,0.060804874,0.1064913,0.18466324,0.12929696
SRR5947867,0.076848775,0.026943058,0.012563765,0.011318237,0.87232614
ERR011140,0.046013325,0.023907363,0.012033045,0.00969094,0.90835536
SRR5078753,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5399242,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
SRR5866289,0.049812734,0.023560852,0.012044966,0.010358781,0.90422267
SRR5429090,0.04747027,0.09818721,0.17879105,0.044869542,0.63068193
SRR6331373,0.04535675,0.024096578,0.012135297,0.009884238,0.90852714
SRR5548320,0.71456873,0.034859836,0.0321697,0.077344805,0.1410569
SRR5548659,0.7145662,0.034860075,0.03216982,0.07734415,0.14105976
ERR719265,0.045613557,0.024063021,0.012162298,0.00995484,0.9082063
SRR5548683,0.57842195,0.05337727,0.0536305,0.18276659,0.13180375
ERR719161,0.04632756,0.023939759,0.012109697,0.00986436,0.9077586
ERR719120,0.056269825,0.02419281,0.012426823,0.01090312,0.89620745
SRR7423236,0.043488026,0.025469244,0.013169348,0.010631353,0.90724206
SRR5203181,0.04557118,0.024025619,0.012096137,0.009806633,0.90850043
SRR5203189,0.044032007,0.024536252,0.012381047,0.010373563,0.9086771
SRR5548949,0.71456796,0.03486061,0.032170862,0.07734582,0.14105475
SRR1693228,0.7133545,0.035184354,0.03240341,0.077188015,0.14186972
SRR5983472,0.71455127,0.03486055,0.03216988,0.07733965,0.14107865
SRR6264540,0.1876558,0.025662512,0.056367606,0.6728153,0.057498753
SRR5548192,0.7066721,0.03623447,0.03376022,0.077374935,0.1459583
SRR5601899,0.06536797,0.022822618,0.01222688,0.0128622055,0.8867203
SRR6185208,0.54446185,0.04855001,0.014376044,0.022753716,0.36985838
SRR6724368,0.16365632,0.47644672,0.26174957,0.062281907,0.035865486
ERR525825,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5761757,0.045238018,0.024135232,0.012156814,0.009926707,0.9085432
SRR064854,0.7145485,0.034870863,0.03218448,0.07735655,0.14103961
SRR5802303,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5579035,0.04585898,0.023935467,0.012048811,0.009714991,0.9084418
SRR7507564,0.045847267,0.023937821,0.012047172,0.009710968,0.9084568
SRR5203395,0.04593119,0.023911268,0.01203236,0.009682208,0.908443
SRR5757879,0.046093762,0.023907274,0.012071699,0.009781748,0.90814555
SRR6182529,0.04593882,0.023908854,0.012031019,0.009679586,0.9084417
SRR5758073,0.21316281,0.029001461,0.054455385,0.70338035,0.0
ERR209551,0.6639943,0.038217247,0.026641399,0.05572009,0.21542692
SRR5579016,0.045657903,0.02399978,0.012082636,0.009776145,0.9084835
SRR1693211,0.10427737,0.032904446,0.014300644,0.011540055,0.8369775
SRR1687063,0.660277,0.037265778,0.027136117,0.057893634,0.21742749
SRR5091546,0.05100125,0.023873687,0.012257427,0.010484248,0.9023834
SRR5549054,0.71448123,0.03486404,0.032171637,0.077320635,0.14116246
SRR5343205,0.04593441,0.023910224,0.012031794,0.009681135,0.90844244
SRR5602250,0.045936197,0.023909658,0.012031496,0.009680539,0.90844214
SRR5757957,0.1651141,0.022342265,0.052544415,0.5972858,0.16271341
SRR6185239,0.045930445,0.023911506,0.012032479,0.009682417,0.90844315
SRR5651413,0.71456903,0.034859836,0.0321697,0.077344835,0.1410566
SRR6876222,0.045555413,0.024064064,0.0121335685,0.009807408,0.9084395
SRR5078663,0.09928775,0.053759545,0.03539619,0.015949875,0.7956066
SRR5548573,0.71446973,0.034891337,0.032221824,0.07738,0.14103717
SRR6264900,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5648883,0.04414788,0.024506092,0.012361735,0.0103396475,0.9086447
SRR6264693,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR6182526,0.04581687,0.02394846,0.012053788,0.009724319,0.90845656
SRR6264535,0.045883268,0.023926944,0.012041569,0.0097005665,0.9084476
SRR5761750,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR7507333,0.6771827,0.039467037,0.026624888,0.054852784,0.20187265
ERR209824,0.046648383,0.023935527,0.012051165,0.009758323,0.9076066
SRR5648919,0.0457865,0.023957074,0.0120579,0.009731859,0.9084667
SRR6724465,0.11216727,0.0537571,0.19916102,0.4521143,0.1828003
SRR6264769,0.045931697,0.023911089,0.012032241,0.00968194,0.90844303
ERR505100,0.66735643,0.035742193,0.02793476,0.06295046,0.20601606
SRR051715,0.70687205,0.035545915,0.03165859,0.07371989,0.15220356
SRR5761680,0.045420468,0.024077535,0.012124419,0.009863317,0.90851426
ERR720219,0.5299815,0.027899742,0.023045778,0.059184372,0.3598886
ERR209580,0.5193507,0.043795317,0.021401137,0.030596614,0.38485622
SRR7464887,0.0475502,0.023758829,0.012038082,0.009967089,0.9066858
ERR719403,0.04654613,0.023985803,0.0120559335,0.00972113,0.907691
SRR5548770,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
SRR5649037,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR051670,0.6126779,0.039401233,0.031065285,0.058828533,0.25802708
SRR5649125,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR6265129,0.6226031,0.064225435,0.080725074,0.09646675,0.13597965
SRR5757790,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5078734,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5078591,0.2248115,0.024544895,0.048494756,0.39855134,0.3035975
SRR5078735,0.20888464,0.030042171,0.055050146,0.7060231,0.0
SRR5757799,0.21534607,0.029264173,0.05398185,0.7014079,0.0
SRR6936025,0.045594305,0.024018914,0.012092382,0.009798914,0.9084955
SRR5202967,0.045669347,0.023994774,0.012078881,0.009772897,0.9084841
SRR1999200,0.045919687,0.023914933,0.012034386,0.009686142,0.9084449
ERR209522,0.045991242,0.02395469,0.012090147,0.009830505,0.9081334
SRR5649196,0.045772195,0.023961574,0.012060404,0.009736836,0.90846896
SRR7690065,0.04551786,0.024042696,0.012105882,0.009825617,0.90850794
ERR209764,0.53342414,0.038823128,0.01747191,0.033224702,0.37705612
SRR7507574,0.27277637,0.018521428,0.022376627,0.065683156,0.6206424
SRR6331152,0.045768738,0.023962826,0.012061119,0.009738117,0.9084692
ERR209412,0.042877614,0.024945289,0.012626708,0.01087594,0.9086745
ERR1809129,0.045946628,0.02390787,0.01203087,0.009680778,0.90843385
SRR5203001,0.21536075,0.02925526,0.053959716,0.7014243,0.0
SRR6264812,0.046188295,0.02388534,0.012030989,0.00972265,0.9081727
SRR5602317,0.029081762,0.05261731,0.081436664,0.08852103,0.7483432
SRR5079154,0.21145195,0.016348988,0.011130244,0.039373606,0.7216952
SRR5399213,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR6264133,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR719982,0.04491654,0.024248153,0.012219697,0.010053039,0.90856254
SRR5203396,0.04518065,0.024152339,0.012166649,0.009945601,0.9085548
SRR5580429,0.04813066,0.023995638,0.012147933,0.00999552,0.90573025
SRR5602166,0.092849195,0.021891266,0.012610465,0.01696229,0.8556868
SRR5429113,0.1438503,0.050639927,0.22555906,0.5158283,0.06412244
ERR719364,0.04633814,0.023876876,0.012044221,0.009765267,0.9079755
SRR7507593,0.045940965,0.023908615,0.0120308995,0.009679735,0.90843976
SRR6264545,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR6264556,0.0470618,0.024196625,0.012379825,0.010030717,0.90633106
ERR719043,0.04757881,0.024035305,0.012258053,0.010101974,0.9060259
SRR6474216,0.46202216,0.03815019,0.019221872,0.030723184,0.4498825
SRR5761739,0.6629269,0.0376195,0.0271177,0.05763799,0.2146979
SRR6450960,0.6963525,0.036560208,0.030463547,0.06848642,0.16813731
ERR209763,0.71416396,0.034912854,0.032093108,0.07703012,0.14179993
SRR5637747,0.04593861,0.023908913,0.012031049,0.0096796155,0.9084418
ERR321371,0.045302212,0.024127483,0.012173682,0.009971052,0.90842557
ERR1809119,0.04591918,0.02391553,0.012035549,0.009687245,0.9084425
SRR5758134,0.045862883,0.023932844,0.0120444,0.009705573,0.9084543
ERR719016,0.045336425,0.024104804,0.012142926,0.009897262,0.90851855
SRR6724510,0.16362068,0.4759813,0.2613805,0.062220424,0.036797166
ERR719136,0.045520335,0.024042547,0.012105435,0.009825021,0.90850663
SRR2726141,0.045945466,0.023909241,0.012031168,0.009680003,0.90843415
ERR505084,0.045942158,0.023908466,0.012031019,0.009680033,0.9084383
SRR5203401,0.045812756,0.023948878,0.012053281,0.009722948,0.90846217
SRR7507423,0.04581046,0.02395761,0.012062103,0.009722322,0.9084475
ERR720209,0.05903727,0.023354858,0.012178749,0.011653483,0.89377564
SRR5429277,0.07360649,0.26544446,0.33029908,0.060587257,0.27006269
SRR6901807,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
SRR5609995,0.04505858,0.024191737,0.012188703,0.009989053,0.90857196
SRR3160441,0.045735985,0.024002194,0.012096494,0.009753674,0.9084116
ERR011132,0.04952663,0.023632407,0.01218462,0.010494649,0.9041617
ERR209738,0.55589074,0.042505234,0.019967198,0.03291273,0.34872413
SRR5649140,0.04401478,0.024554014,0.012411058,0.010433316,0.90858686
SRR5078983,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR695623,0.6914589,0.03448382,0.030189604,0.071949035,0.17191863
SRR5580627,0.045312285,0.024108976,0.012142569,0.009897858,0.90853834
SRR5802342,0.045847267,0.023937821,0.012047172,0.009710968,0.9084568
SRR5079273,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5649130,0.044155806,0.024502099,0.012376696,0.010364771,0.9086006
SRR6724384,0.16340229,0.4734307,0.259336,0.061902285,0.04192877
SRR5758168,0.21535988,0.029255664,0.053960666,0.70142376,0.0
ERR209453,0.04381302,0.024607182,0.012425244,0.010463446,0.9086911
ERR011245,0.046372443,0.02419135,0.012527853,0.010833383,0.906075
SRR6330950,0.043464363,0.024733543,0.012490928,0.010597676,0.90871346
SRR5757884,0.044104755,0.024507314,0.012365848,0.010343045,0.908679
SRR5091472,0.60995424,0.038271487,0.022761196,0.045610398,0.28340268
ERR719561,0.045113176,0.024173737,0.012178808,0.009969294,0.908565
ERR720180,0.04507208,0.02419117,0.01218763,0.009988278,0.9085609
SRR6724437,0.16361114,0.47479838,0.26008797,0.061976194,0.039526343
SRR5757880,0.045932442,0.02391091,0.012032121,0.009681731,0.9084428
SRR5803701,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR209487,0.042362183,0.025135547,0.012728751,0.011088133,0.9086854
ERR720025,0.044914514,0.024253517,0.0122208595,0.0100572705,0.90855384
SRR5578947,0.04226041,0.025335044,0.01291281,0.011466444,0.90802526
SRR5203069,0.045705944,0.023982882,0.012072325,0.009760022,0.90847886
SRR5648814,0.045445114,0.02406612,0.012118816,0.009851009,0.9085189
SRR6265660,0.04540357,0.024082363,0.012129247,0.009865642,0.90851915
ERR525835,0.045971274,0.023908585,0.012042999,0.009706736,0.9083704
ERR719861,0.04520479,0.024146855,0.012163132,0.009939373,0.90854585
SRR1766004,0.71019936,0.035925895,0.03328806,0.077545375,0.14304137
SRR6331419,0.045228094,0.024691373,0.012741208,0.009840488,0.90749884
SRR5203280,0.045854986,0.023935437,0.012045771,0.009708375,0.90845543
ERR209631,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
SRR6724499,0.15544027,0.46035132,0.26590437,0.062065184,0.05623889
SRR5399409,0.04389888,0.02457577,0.012403548,0.01041919,0.9087026
SRR6182543,0.045931697,0.023911089,0.0120323,0.009682059,0.90844285
SRR5813385,0.044731557,0.02433756,0.012262464,0.01014927,0.90851915
ERR011110,0.046467513,0.02385953,0.012046427,0.009790927,0.9078356
SRR5078793,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5202877,0.045591205,0.02401954,0.01209265,0.009799898,0.90849674
SRR5866306,0.12416908,0.022246987,0.012499273,0.019613355,0.82147133
ERR719729,0.13923228,0.024039954,0.013206214,0.019607514,0.80391407
SRR5757940,0.21536078,0.029255249,0.05395972,0.7014242,0.0
SRR6331070,0.045813948,0.02394849,0.012053043,0.009722501,0.90846205
SRR5648930,0.045106053,0.024456829,0.012460709,0.010229617,0.9077468
SRR053021,0.2528076,0.018321902,0.011426866,0.038792163,0.67865145
SRR5866446,0.66485023,0.036301285,0.02625531,0.059120357,0.21347284
SRR5343141,0.04593885,0.023908824,0.012030959,0.009679526,0.90844184
ERR720238,0.05925241,0.023553997,0.012260228,0.011584967,0.8933484
SRR7507524,0.04584992,0.023940712,0.012051344,0.009716243,0.9084418
ERR209779,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5983339,0.04554379,0.02404055,0.012110561,0.009835184,0.9084699
SRR5548381,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
SRR5078960,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5429301,0.07360649,0.26544446,0.33029908,0.060587257,0.27006269
SRR3496378,0.04288733,0.024938881,0.012626916,0.010877669,0.90866923
ERR321637,0.41156012,0.0391365,0.016780436,0.02479577,0.50772715
SRR5601925,0.11344895,0.020568967,0.049033403,0.44659066,0.370358
SRR5218371,0.04520309,0.02414608,0.012163669,0.009937823,0.9085493
SRR6331080,0.045417547,0.024077535,0.012124598,0.009863317,0.908517
SRR7507444,0.044575155,0.024354994,0.012279242,0.0101700425,0.9086206
ERR525912,0.04887244,0.023773193,0.01210022,0.010139823,0.9051143
ERR720233,0.06998429,0.023415536,0.01241532,0.012954682,0.8812302
ERR719979,0.048116773,0.023701876,0.012173444,0.010305077,0.9057028
SRR5602216,0.045821935,0.023950458,0.012059212,0.009738028,0.90843034
SRR1687059,0.6877123,0.036480576,0.029699087,0.06655067,0.17955738
SRR6724596,0.0454776,0.024058133,0.0121151805,0.009839982,0.90850914
SRR7507398,0.046958357,0.024208397,0.0121032,0.009696811,0.9070332
ERR011199,0.04578939,0.023956299,0.012057483,0.009730905,0.9084659
ERR719501,0.052769452,0.025445431,0.012365878,0.009800851,0.8996184
ERR719405,0.046670943,0.02397561,0.012058228,0.009742796,0.9075524
SRR5650080,0.7085454,0.03607714,0.03374839,0.0782164,0.14341271
SRR5758139,0.21536078,0.029255249,0.05395972,0.7014242,0.0
ERR719727,0.13933843,0.02386421,0.013229936,0.01985389,0.80371356
SRR5203184,0.045911133,0.023917586,0.0120358765,0.009689033,0.9084464
SRR6265692,0.045220613,0.024138749,0.012159228,0.009930581,0.90855086
SRR5813375,0.04576528,0.023964792,0.012063056,0.009742558,0.9084643
SRR5649011,0.044619292,0.024353862,0.0123030245,0.010224551,0.90849924
ERR720150,0.046360433,0.023898393,0.012052447,0.00974831,0.9079404
SRR5399519,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR720163,0.046034634,0.02390191,0.012032628,0.00969547,0.9083353
ERR525983,0.045940816,0.023908585,0.012030929,0.0096797645,0.9084399
SRR5637769,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5548237,0.71130526,0.034429014,0.0320791,0.07785994,0.14432669
SRR5079216,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5218329,0.044404835,0.024422854,0.01232636,0.010233223,0.9086127
SRR5629159,0.13596705,0.021619946,0.051234663,0.522232,0.26894635
SRR5648820,0.045853406,0.024014622,0.012127906,0.009696454,0.9083076
ERR719712,0.0502322,0.024113357,0.012153387,0.010124981,0.9033761
SRR6281240,0.049163043,0.023534775,0.011996359,0.010268986,0.9050368
SRR5813268,0.04460457,0.024344146,0.012275279,0.010161787,0.9086142
SRR7507595,0.044516772,0.024532795,0.012458086,0.010161072,0.9083313
SRR5802374,0.045933455,0.023910522,0.012031972,0.009681374,0.9084427
SRR6474316,0.04829976,0.02377224,0.01226902,0.010374129,0.9052849
SRR6424785,0.09967309,0.20751536,0.36467028,0.100951046,0.22719026
SRR5548701,0.7145584,0.03486991,0.032182515,0.07736117,0.14102799
SRR5947876,0.7012917,0.034457296,0.03129989,0.075102836,0.15784824
SRR7507707,0.04379168,0.02467236,0.012479603,0.010463595,0.90859276
SRR5091500,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5757968,0.20243984,0.027909229,0.0582995,0.71135134,0.0
SRR5610002,0.09700987,0.02472207,0.013631493,0.015964061,0.8486725
SRR5602124,0.044849277,0.024259776,0.01222682,0.010064572,0.90859956
SRR5078571,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5610060,0.045202076,0.024159193,0.012167782,0.009952575,0.9085184
SRR6357155,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR3400440,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
ERR209722,0.046197325,0.023907363,0.012038112,0.00971669,0.90814054
SRR7507461,0.04251045,0.025173366,0.012734354,0.011076689,0.90850514
SRR5796725,0.69252455,0.038952142,0.03434205,0.07354328,0.16063797
SRR6185192,0.045826733,0.024284571,0.012369037,0.009845465,0.9076742
SRR5429292,0.075895905,0.2710508,0.32608718,0.060470283,0.26649582
SRR051696,0.71421367,0.03489864,0.032112032,0.07710025,0.14167535
SRR5757896,0.04594013,0.023908585,0.0120308995,0.0096796155,0.90844077
SRR5601949,0.042269588,0.025607944,0.013292253,0.011947274,0.90688294
SRR5711551,0.16366914,0.47608155,0.26133728,0.06221479,0.03669721
SRR961699,0.045873046,0.023929715,0.012042642,0.009702176,0.9084524
ERR719931,0.04395765,0.024592698,0.0124613345,0.010541171,0.90844715
SRR6724545,0.1627267,0.46799898,0.25592792,0.060941458,0.05240494
SRR5078975,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR6474271,0.08435765,0.029243916,0.013087004,0.010906309,0.8624051
SRR6265663,0.045708984,0.023981959,0.012071848,0.009758711,0.9084785
ERR525753,0.045919,0.023915142,0.012034476,0.009686351,0.908445
SRR5548490,0.71276194,0.035087764,0.032378584,0.07706863,0.14270312
SRR6281243,0.043750167,0.024679571,0.01245293,0.0105353,0.90858203
SRR6185275,0.04545188,0.024065882,0.01211974,0.009849548,0.90851295
SRR5757922,0.15950152,0.021866709,0.052758574,0.5712008,0.1946724
SRR5431552,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR6264750,0.045911312,0.023917586,0.012035847,0.009688944,0.9084463
SRR5548580,0.71456903,0.034859836,0.0321697,0.077344805,0.14105666
SRR5078756,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5602232,0.18665856,0.02385071,0.015979052,0.028313905,0.7451978
SRR5648992,0.045090973,0.02418062,0.012182564,0.009976834,0.908569
SRR5761694,0.045715958,0.023979872,0.012070507,0.009756714,0.90847695
SRR5429138,0.11652404,0.36774975,0.29763007,0.058968335,0.15912783
ERR719763,0.31535962,0.03247881,0.017112434,0.026006758,0.6090424
SRR5648975,0.043268025,0.024799734,0.012531638,0.010682017,0.9087186
ERR525879,0.7044842,0.036304176,0.030100197,0.06934917,0.15976226
SRR5866517,0.04556018,0.024078846,0.012159944,0.00996536,0.90823567
SRR5803646,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR526070,0.65962356,0.03981766,0.024518222,0.049987137,0.22605342
SRR5802277,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR5079132,0.045939267,0.023908764,0.012030959,0.009679377,0.90844166
ERR719138,0.04563707,0.024005264,0.012084633,0.009784281,0.90848875
SRR7507537,0.04592046,0.023914635,0.012034237,0.009685844,0.9084448
ERR209493,0.051398277,0.023779392,0.012344539,0.010737896,0.9017399
SRR5020829,0.21536094,0.029255249,0.05395972,0.7014241,0.0
SRR5203228,0.045938432,0.023908943,0.012031078,0.009679705,0.90844184
SRR7507695,0.04464835,0.024333417,0.012267441,0.01014474,0.90860605
SRR6424787,0.6821422,0.036651164,0.03169298,0.07058254,0.17893112
SRR6281239,0.046205312,0.023877412,0.012027919,0.009727806,0.9081615
SRR5343027,0.045924813,0.023913324,0.0120334625,0.009684354,0.90844405
SRR5429077,0.07393536,0.26625162,0.3298262,0.060554534,0.2694323
ERR719230,0.046803445,0.023917735,0.012136936,0.009967566,0.90717435
SRR6265390,0.045939773,0.023908645,0.012030929,0.009679526,0.9084411
ERR720119,0.048698336,0.023798168,0.012078851,0.010110766,0.90531385
SRR7507576,0.045134604,0.0241673,0.012174934,0.009962082,0.9085611
SRR5079028,0.045942396,0.023908347,0.0120308995,0.009680003,0.9084383
SRR1687069,0.647946,0.037572324,0.027221113,0.056634337,0.23062623
SRR6264006,0.045928627,0.023912132,0.012032807,0.009683132,0.90844333
SRR5548533,0.71408,0.034914374,0.032096982,0.07701272,0.14189595
SRR5609998,0.045908153,0.023919016,0.01203689,0.009689987,0.90844595
SRR6182553,0.036736637,0.055465847,0.0481852,0.013851732,0.8457606
SRR5091599,0.04446137,0.024412572,0.012361616,0.010340095,0.9084244
SRR5796743,0.04424265,0.024460524,0.012341291,0.010292977,0.90866256
SRR5429283,0.07360649,0.26544446,0.33029908,0.060587257,0.27006269
SRR7507508,0.042707056,0.025201082,0.01283434,0.01091966,0.90833783
SRR6265241,0.04593706,0.02390945,0.012031257,0.009680122,0.90844214
SRR7690207,0.046010613,0.024508506,0.012455314,0.010371357,0.90665424
SRR5548691,0.64383686,0.04947269,0.024171352,0.04082957,0.24168956
SRR5203296,0.04558465,0.024023801,0.012094647,0.009804517,0.9084924
SRR5796771,0.7143857,0.035033256,0.03239143,0.07757291,0.14061666
SRR5757778,0.080228835,0.04016313,0.15253794,0.35642946,0.37064064
SRR5078803,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
ERR719652,0.04589054,0.023926288,0.012043446,0.009705424,0.9084343
SRR5428888,0.07361323,0.26545817,0.33028257,0.060586303,0.2700597
ERR011109,0.043643236,0.024669737,0.0124614835,0.010531068,0.9086945
SRR5429311,0.07373235,0.26550436,0.32977915,0.06053549,0.27044863
SRR6182522,0.04593402,0.023910403,0.012031853,0.009681165,0.90844256
ERR719790,0.045912385,0.023917198,0.012035668,0.009688586,0.9084462
SRR1930144,0.04593903,0.023908824,0.012030959,0.0096794665,0.9084417
SRR5091515,0.14805266,0.028919816,0.013491839,0.015924722,0.79361093
ERR720082,0.04469362,0.0243541,0.012306899,0.010159403,0.908486
SRR5813475,0.045731068,0.023988605,0.01208964,0.009803385,0.9083873
ERR209183,0.04305923,0.024895102,0.012582362,0.010787457,0.90867585
ERR719686,0.045624703,0.024008572,0.012086928,0.009788573,0.90849125
SRR5757871,0.15104961,0.020402431,0.05098173,0.5068488,0.27071738
ERR1398126,0.047746867,0.023847163,0.012127012,0.010037035,0.9062419
SRR5637775,0.043051213,0.025239646,0.012918562,0.010832936,0.9079577
SRR6265258,0.045939147,0.023908734,0.012030929,0.009679377,0.9084418
SRR7507378,0.04527673,0.024121463,0.012149423,0.009911507,0.90854084
ERR720127,0.044076055,0.024522126,0.012372553,0.010358006,0.90867126
