,root:Engineered:Wastewater,root:Environmental:Aquatic,root:Environmental:Terrestrial,root:Host-associated:Human,root:Host-associated:Insecta,root:Host-associated:Mammals,root:Host-associated:Plants,Unknown
ERR719871,0.0013737368,0.00035710694,0.0012091303,0.98925304,0.0020308883,0.0030996301,0.0026764197,0.0
SRR1359870,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR560979,0.0012684413,0.00034310712,0.0011696107,0.9893852,0.0019767035,0.0033540514,0.0025028624,0.0
SRR6264546,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR1583443,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6028296,0.0012707271,0.00034290072,0.0011688437,0.98937947,0.0019783988,0.0033500313,0.0025096564,0.0
ERR996082,0.0040008496,0.007946394,0.005793678,0.012917153,0.0004242724,0.96589446,0.0030231832,0.0
ERR1135382,0.004000827,0.007946761,0.0057938644,0.012919291,0.0004243613,0.9658919,0.0030230416,0.0
ERR1313678,0.0012820127,0.0003437667,0.0011701699,0.9893596,0.0019866752,0.003326743,0.0025311008,0.0
SRR3884274,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1383862,0.0012740461,0.0003422784,0.0011665026,0.98936844,0.0019814512,0.0033470977,0.0025201766,0.0
ERR2495568,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR3624221,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6932014,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR882122,0.0003179869,0.97605234,0.006393701,0.0011473296,0.004259568,0.0018712465,0.00995786,0.0
SRR1784988,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR6414268,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR8609708,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1690113,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1428405,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR2022739,0.004237095,0.00773868,0.0056284973,0.014101481,0.0004385067,0.96498215,0.0028736226,0.0
ERR1582208,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6976021,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR7453917,0.001267252,0.00034307642,0.0011695478,0.98938686,0.0019760751,0.0033568563,0.0025003655,0.0
ERR2730335,0.0012676677,0.00034301737,0.0011693113,0.98938584,0.0019763133,0.0033562656,0.0025016116,0.0
ERR2013455,0.06404334,0.031987667,0.14558133,0.0022555888,0.5638534,0.027023315,0.017956853,0.14729851
ERR1582381,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR2738682,0.0012677568,0.00034307668,0.0011696374,0.9893859,0.001976284,0.0033559697,0.002501345,0.0
ERR883621,0.0012798284,0.00034127178,0.0011623569,0.9893485,0.0019860796,0.0033420986,0.0025399202,0.0
ERR579360,0.003255397,0.0025199056,0.0053402185,0.7087768,0.0005867183,0.24486023,0.0011407435,0.033519983
ERR1691569,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR2985262,0.81859064,0.00015484451,0.08618629,0.0113560865,0.01006693,0.042588554,0.031056795,0.0
SRR1952946,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5902419,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR2167998,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR444739,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR441624,0.0012690019,0.0003428101,0.0011683933,0.98938143,0.0019776183,0.0033547557,0.002506058,0.0
ERR2198048,0.0012671336,0.00034307648,0.0011695479,0.989387,0.0019760458,0.003356916,0.0025002768,0.0
ERR1959282,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR139050,0.0017700508,0.00035434237,0.0011484169,0.987143,0.0020080982,0.0036704554,0.0039056554,0.0
SRR6058679,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3037303,0.0012671929,0.00034304682,0.0011696072,0.989387,0.0019759568,0.003356916,0.0025002768,0.0
SRR952123,0.007993371,0.009561305,0.9260233,0.006057671,0.0027680416,0.0026961537,0.044900157,0.0
ERR1897724,0.011528999,0.3460381,0.025780886,0.00011622925,0.004094541,0.4777975,0.0051317215,0.12951201
SRR803285,0.001216471,0.93551505,0.050755102,0.0011325999,0.0057549165,0.0013623496,0.0042634057,0.0
ERR1135354,0.0040001655,0.007949992,0.0057950416,0.01295565,0.00042443097,0.9658545,0.0030202393,0.0
ERR308714,0.004056616,0.008470733,0.006314778,0.013140615,0.0004227519,0.9645007,0.0030938596,0.0
SRR6264341,0.001267312,0.00034310622,0.0011696075,0.98938674,0.0019760465,0.003356532,0.0025006037,0.0
SRR6413835,0.0012698618,0.00034263244,0.0011678308,0.9893788,0.0019783303,0.0033536905,0.0025088151,0.0
SRR6411796,0.0012687941,0.00034281,0.0011686004,0.98938227,0.001977351,0.0033551105,0.0025051683,0.0
ERR1811148,0.0012864413,0.00034059133,0.0011596641,0.9893291,0.0019913318,0.003333575,0.00255931,0.0
SRR5181072,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR2002305,0.0003230921,0.97711354,0.0060005384,0.0010946711,0.004701747,0.001818078,0.00894826,0.0
SRR7454168,0.0012701824,0.0003426606,0.0011682999,0.9893762,0.0019790037,0.0033546838,0.0025089525,0.0
SRR2168051,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR980725,0.0015410135,0.013892717,0.034943976,0.00766223,0.0009660682,0.0001871176,0.9408068,0.0
ERR525814,0.0012721453,0.00034218837,0.0011663209,0.98937196,0.0019803778,0.0033509983,0.0025159898,0.0
SRR1624827,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR5595792,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR391542,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR7448731,0.0012677266,0.000342958,0.0011692519,0.9893855,0.0019764018,0.0033563834,0.0025017888,0.0
SRR6457366,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6004975,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5165998,0.0012673707,0.00034307642,0.0011695774,0.98938656,0.0019761047,0.0033566784,0.0025006025,0.0
SRR6443953,0.0012901776,0.00034136244,0.0011625112,0.98932374,0.001993795,0.0033249278,0.0025635522,0.0
SRR6444115,0.0012940192,0.00034374607,0.00116863,0.9893363,0.00199381,0.0033023804,0.00256104,0.0
ERR1533866,0.004004727,0.00796734,0.005807349,0.0129085705,0.00042510935,0.9658602,0.0030266962,0.0
SRR5786172,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR501242,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR1691769,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR830605,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1384827,0.0012674904,0.00034304714,0.0011697564,0.98938686,0.0019760772,0.0033560004,0.0025007236,0.0
SRR2061266,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
DRR047809,0.001272059,0.00034278174,0.0011685162,0.989375,0.0019793445,0.0033491084,0.002513298,0.0
SRR769719,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3144742,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5327677,0.0020227137,0.9663798,0.0010660292,0.009234191,0.0016603769,0.0149671445,0.0012742878,0.0033954384
ERR1913025,0.0012702473,0.0003425436,0.0011675938,0.9893776,0.0019787455,0.003353217,0.0025100007,0.0
SRR3624616,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1385404,0.0012740877,0.00034334845,0.001169714,0.98937553,0.0019802842,0.003341202,0.0025158143,0.0
SRR7449481,0.0012688535,0.00034281003,0.001168571,0.9893819,0.0019774996,0.0033549035,0.0025054945,0.0
SRR5983290,0.0012676084,0.00034301737,0.001169341,0.98938614,0.0019762246,0.0033564433,0.0025012856,0.0
ERR579452,0.001290025,0.00033999808,0.0011577656,0.989318,0.0019953588,0.0033289467,0.0025698852,0.0
ERR443609,0.001267519,0.0003430172,0.0011694294,0.98938584,0.0019762828,0.0033565604,0.0025013436,0.0
SRR5155519,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR500015,0.0012671931,0.00034301722,0.001169548,0.989387,0.0019760164,0.0033568274,0.0025003955,0.0
SRR2027136,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR063388,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR747754,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
ERR756857,0.0049046995,0.0070001786,0.004968811,0.017932137,0.00047986314,0.9622837,0.002430666,0.0
DRR060309,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025002765,0.0
ERR2538362,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR8605238,0.007526964,0.005512327,0.016065657,0.0010162592,0.0017099679,0.0026284158,0.96157414,0.003966272
ERR1298346,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR924297,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1582522,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5180034,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR896576,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1618335,0.0012676973,0.00034307662,0.0011694891,0.9893858,0.001976343,0.003356147,0.0025015227,0.0
SRR1426437,0.004000856,0.007946908,0.0057940106,0.012917673,0.00042436126,0.96589303,0.0030232177,0.0
ERR2198644,0.0012830225,0.00034255223,0.0011673566,0.98935395,0.0019862042,0.0033259187,0.002541003,0.0
SRR6394174,0.0012685866,0.00034283963,0.0011687486,0.9893831,0.0019771436,0.003355318,0.002504309,0.0
SRR5786171,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3938026,0.0012999437,0.00033992235,0.0011512018,0.9892517,0.0019813888,0.0033504134,0.0026253446,0.0
DRR030586,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR1263905,0.004001473,0.007947584,0.0057954346,0.012918297,0.00042442317,0.9658892,0.0030235632,0.0
SRR6411780,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR1926178,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR3589524,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1896827,0.031882357,0.20748301,0.008805883,0.0004087523,0.0021104657,0.74780136,0.0015080617,0.0
SRR1554997,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5869672,0.0012678164,0.0003430175,0.0011694304,0.9893855,0.0019763736,0.0033560004,0.0025019092,0.0
ERR500952,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR5156114,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR720034,0.001280332,0.00034373935,0.0011711557,0.9893672,0.001983221,0.003325372,0.0025289543,0.0
SRR1569871,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR2090081,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR943552,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR2658816,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR6414318,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR531750,0.0014007619,0.00032746085,0.0011119148,0.9889113,0.0020837178,0.0032605026,0.002904385,0.0
ERR522651,0.0013225377,0.0050594807,0.0017247796,0.8821052,0.00027292967,0.075526536,0.0034199953,0.0305686
SRR4071674,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1743321,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR1602631,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5586528,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR537684,0.0040011336,0.007947873,0.0057946765,0.01291657,0.00042433327,0.96589196,0.0030234922,0.0
ERR1201224,0.004000735,0.0079466365,0.0057937414,0.012917633,0.00042430212,0.96589375,0.0030231858,0.0
SRR2922851,0.0075265174,0.0055125062,0.016066195,0.0010164083,0.0017099084,0.0026280882,0.9615742,0.0039662127
SRR3632994,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR2668751,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR2836097,0.003981492,0.008406164,0.006145924,0.013616352,0.0004235705,0.964374,0.003052499,0.0
SRR5156165,0.0012671336,0.00034307648,0.0011696367,0.989387,0.0019760162,0.003356916,0.0025002472,0.0
SRR3835567,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR982853,0.0040483056,0.007889017,0.005719958,0.013900788,0.00042944367,0.965092,0.0029204756,0.0
SRR8610780,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR5180731,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1523739,0.0040008496,0.007946394,0.005793649,0.012917123,0.00042433117,0.9658945,0.0030231832,0.0
SRR3213919,0.007909446,0.00045448536,0.0073183766,0.64938533,0.001059234,0.27591783,0.0014942882,0.05646097
ERR1689068,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR7453814,0.0012690021,0.0003427509,0.0011683935,0.98938173,0.0019775594,0.0033546381,0.0025059695,0.0
ERR1690392,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR883449,0.0012933399,0.00034273122,0.0011643082,0.9893253,0.0019965833,0.0033147873,0.0025629716,0.0
DRR033140,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5869438,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR3037239,0.001689759,0.00033600684,0.0010033064,0.98720014,0.0020638937,0.0035225423,0.0041843867,0.0
ERR1689166,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR5165641,0.001267252,0.00034307642,0.0011696366,0.98938686,0.0019759566,0.0033569154,0.0025002765,0.0
DRR070532,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1311263,0.0012702007,0.00034361388,0.0011710431,0.9893854,0.0019771948,0.0033471163,0.0025053734,0.0
SRR7449275,0.0012703363,0.00034254362,0.0011675643,0.9893774,0.0019787755,0.003353158,0.0025102973,0.0
ERR499223,0.0012674003,0.00034307648,0.0011695775,0.98938656,0.001976105,0.0033567084,0.0025006323,0.0
ERR501399,0.0012806795,0.0003414177,0.0011630605,0.9893457,0.0019880817,0.0033414839,0.0025395777,0.0
SRR3094863,0.0013121882,0.00041350716,0.0011962341,0.9880788,0.0014583395,0.004199975,0.003340954,0.0
SRR6932537,0.0012673708,0.00034307648,0.0011695479,0.9893868,0.0019759864,0.0033567678,0.0025004842,0.0
ERR499171,0.0012675493,0.00034307668,0.0011694893,0.9893863,0.001976136,0.0033562363,0.0025011376,0.0
ERR1311643,0.0012756984,0.00034227647,0.0011653106,0.98936146,0.0019847292,0.0033479084,0.0025226516,0.0
SRR2442994,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1522188,0.0040024705,0.007944465,0.005791951,0.012925337,0.00042441982,0.9658895,0.0030218938,0.0
ERR1689901,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1249634,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR2739150,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR2198055,0.0013139066,0.00033796756,0.0011516799,0.9892211,0.0020001254,0.003336259,0.0026389267,0.0
ERR1328349,0.0012780798,0.00034207187,0.0011650536,0.9893572,0.0019847755,0.0033417423,0.0025310887,0.0
ERR923548,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1256117,0.0055786152,0.006450327,0.0045004445,0.02208596,0.0005185833,0.95875394,0.0021119912,0.0
SRR2984267,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR6414121,0.0012674893,0.00034307648,0.0011694294,0.98938596,0.0019762828,0.0033564419,0.0025012842,0.0
ERR1905625,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
ERR1523816,0.0072329156,0.07600999,0.0028350044,0.0018083635,0.0018743946,0.90964955,0.00058980443,0.0
SRR5803373,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
ERR2538478,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
ERR2570212,0.8184966,0.0001549979,0.086231455,0.011361704,0.010069071,0.042607505,0.031078756,0.0
ERR756360,0.0002103746,0.0708234,0.0026238859,0.36628035,6.118335e-05,0.25382203,0.0153384805,0.29084033
ERR441530,0.0012691515,0.00034284013,0.0011682168,0.9893801,0.0019772649,0.0033556784,0.0025068314,0.0
ERR2709777,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR5082706,0.00393962,0.008160492,0.005983273,0.013674737,0.00042264315,0.9648161,0.0030031812,0.0
SRR6264768,0.0012702318,0.0003436735,0.0011715778,0.98938644,0.0019769894,0.0033464679,0.0025045462,0.0
ERR365875,0.001271176,0.00034305008,0.001169559,0.9893803,0.0019782279,0.003347672,0.002509991,0.0
ERR441066,0.0012674894,0.00034295797,0.0011694295,0.9893862,0.001976224,0.0033565904,0.0025011662,0.0
SRR923507,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
ERR308928,0.0039147483,0.008127783,0.0059205773,0.013336059,0.00042098304,0.9652545,0.003025268,0.0
SRR3633141,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR2260412,0.8185187,0.00015498044,0.08622072,0.011360318,0.010068538,0.04260316,0.031073578,0.0
ERR2836033,0.0039826916,0.008000858,0.0058360137,0.013049234,0.0004237106,0.9656837,0.003023817,0.0
SRR5915585,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR1583126,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR767823,0.007994834,0.009560257,0.92602175,0.0060560126,0.002768115,0.0026971155,0.044901896,0.0
SRR346879,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR6409079,0.0012673113,0.00034307642,0.0011695774,0.9893867,0.001976016,0.003356797,0.0025005136,0.0
ERR923469,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR5803484,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR3951095,0.0012699803,0.0003425139,0.0011678308,0.98937845,0.0019784193,0.0033537794,0.0025090224,0.0
SRR1785831,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR504944,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR3027126,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR8610643,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR970268,0.00799949,0.009559954,0.92600036,0.006060066,0.0027705336,0.0026967803,0.044912815,0.0
ERR883398,0.001267727,0.00034301737,0.0011693706,0.9893856,0.0019764022,0.003356147,0.0025017892,0.0
ERR532181,0.0012776366,0.0003422204,0.0011657364,0.98935926,0.0019840663,0.0033410941,0.002529906,0.0
ERR1382687,0.0012675782,0.00034307648,0.00116937,0.98938566,0.0019762532,0.003356501,0.0025015215,0.0
SRR923499,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR6931554,0.0012675797,0.00034304723,0.0011697863,0.9893865,0.0019761075,0.003355853,0.0025010502,0.0
SRR980691,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
ERR1310765,0.0012711748,0.00034355355,0.0011674538,0.9893802,0.001981871,0.0033502176,0.0025056324,0.0
SRR8605693,0.0075275004,0.0055120587,0.016065061,0.0010161698,0.0017099977,0.0026287436,0.9615748,0.003965676
SRR7453867,0.0013021296,0.00033889746,0.0011496021,0.98927146,0.0020146263,0.0033216751,0.002601592,0.0
SRR5895991,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3586904,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR5595776,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR543228,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR959933,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
ERR883507,0.001267282,0.00034301722,0.0011695776,0.9893869,0.0019760164,0.0033567385,0.002500455,0.0
SRR2658226,0.0013029294,0.00034283247,0.0011669581,0.98931354,0.0019980778,0.003287908,0.0025877806,0.0
DRR050858,0.0012674893,0.0003430172,0.001169459,0.9893862,0.0019762237,0.00335659,0.002501077,0.0
SRR6765039,0.0075275004,0.0055120587,0.01606509,0.0010161698,0.0017100573,0.0026287436,0.9615748,0.003965616
SRR3884110,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR2002179,0.0012672818,0.00034304682,0.0011695479,0.9893869,0.0019759568,0.003356827,0.0025003657,0.0
ERR1811165,0.0012713925,0.00034382302,0.0011718492,0.9893852,0.0019772935,0.003343073,0.002507401,0.0
SRR1618344,0.0010792613,0.0014341772,0.0017265081,0.9624256,0.00022614002,0.015773028,0.009050399,0.008284926
ERR309577,0.00397258,0.0079903025,0.0058239433,0.013044946,0.00042323835,0.96572345,0.0030214475,0.0
DRR018724,0.0013075755,0.00033676968,0.0011463623,0.98926014,0.0020106311,0.0033109165,0.0026276272,0.0
ERR2001793,0.004000849,0.007946393,0.005793677,0.012917181,0.0004243311,0.96589434,0.003023183,0.0
SRR3951160,0.001271753,0.0003423939,0.0011674406,0.98937094,0.001980663,0.0033537059,0.0025131903,0.0
SRR3310330,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
ERR720170,0.0012864488,0.00034529154,0.0011771208,0.98936975,0.0019834926,0.0033005853,0.0025373935,0.0
SRR5916559,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR3361471,0.0013547562,0.0003405858,0.0011397118,0.98910445,0.0020309489,0.0032800797,0.0027494333,0.0
SRR2761287,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
SRR2979984,0.007882477,0.0015578569,0.0057499115,0.96213084,0.0025055113,0.0002561808,0.009283424,0.010633827
ERR2003267,0.0012699879,0.00034319752,0.0011697935,0.9893829,0.0019774828,0.0033498877,0.002506785,0.0
ERR1382653,0.0012446508,0.00050882046,0.0012850834,0.9869121,0.0010785866,0.005201873,0.0037689821,0.0
SRR1617921,0.0012841134,0.00034219516,0.0011638546,0.9893435,0.001988211,0.0033319204,0.0025462378,0.0
ERR1135701,0.003998603,0.00795016,0.005796213,0.012926235,0.00042430667,0.9658812,0.0030232475,0.0
SRR6414387,0.0012686756,0.00034286926,0.0011686301,0.98938257,0.001977262,0.00335517,0.002504872,0.0
ERR1897299,0.0003231214,0.97711325,0.006000742,0.0010946412,0.0047018924,0.0018179298,0.008948432,0.0
SRR1151498,0.007993247,0.009561358,0.92602307,0.006057549,0.0027679808,0.0026961816,0.044900574,0.0
SRR7453505,0.0012896148,0.00033934737,0.0011561993,0.98931384,0.0019941512,0.0033361304,0.0025707837,0.0
SRR3647847,0.0012672519,0.0003430764,0.0011695476,0.9893868,0.001976075,0.0033568854,0.002500365,0.0
SRR1618129,0.0011028349,0.0014033318,0.0017679036,0.961741,0.00023186207,0.016162902,0.008807123,0.008783042
ERR1109486,0.001267252,0.0003430468,0.0011695478,0.98938686,0.0019760455,0.0033569154,0.0025003357,0.0
DRR029202,0.0012902939,0.00033955413,0.0011564044,0.98931724,0.0019956287,0.0033285965,0.00257229,0.0
